ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.412000000002615163e+00,-1.476924039773309290e-16,2.953848079546618580e-16
2.414000000002353818e+00,-1.478148686572296526e-16,2.956297373144593053e-16
2.416000000002118675e+00,-1.479373333371300033e-16,2.958746666742600066e-16
2.418000000001907068e+00,-1.480597980170317838e-16,2.961195960340635675e-16
2.420000000001716334e+00,-1.481822626969348215e-16,2.963645253938696430e-16
2.422000000001544695e+00,-1.483047273768390672e-16,2.966094547536781343e-16
2.424000000001390376e+00,-1.484271920567443482e-16,2.968543841134886964e-16
2.426000000001251600e+00,-1.485496567366505907e-16,2.970993134733011813e-16
2.428000000001126590e+00,-1.486721214165576713e-16,2.973442428331153426e-16
2.430000000001014016e+00,-1.487945860964655161e-16,2.975891721929310323e-16
2.432000000000912543e+00,-1.489170507763740266e-16,2.978341015527480532e-16
2.434000000000821284e+00,-1.490395154562831780e-16,2.980790309125663560e-16
2.436000000000739352e+00,-1.491619801361928964e-16,2.983239602723857927e-16
2.438000000000665413e+00,-1.492844448161031078e-16,2.985688896322062156e-16
2.440000000000599023e+00,-1.494069094960137630e-16,2.988138189920275259e-16
2.442000000000539295e+00,-1.495293741759248372e-16,2.990587483518496744e-16
2.444000000000485340e+00,-1.496518388558362812e-16,2.993036777116725624e-16
2.446000000000436714e+00,-1.497743035357480457e-16,2.995486070714960914e-16
2.448000000000392973e+00,-1.498967682156601060e-16,2.997935364313202121e-16
2.450000000000353673e+00,-1.500192328955724129e-16,3.000384657911448257e-16
2.452000000000318369e+00,-1.501416975754849909e-16,3.002833951509699817e-16
2.454000000000286619e+00,-1.502641622553977907e-16,3.005283245107955815e-16
2.456000000000257977e+00,-1.503866269353107632e-16,3.007732538706215264e-16
2.458000000000232443e+00,-1.505090916152239328e-16,3.010181832304478657e-16
2.460000000000209130e+00,-1.506315562951372504e-16,3.012631125902745008e-16
2.462000000000188482e+00,-1.507540209750507159e-16,3.015080419501014318e-16
2.464000000000169610e+00,-1.508764856549643046e-16,3.017529713099286092e-16
2.466000000000152514e+00,-1.509989503348779920e-16,3.019979006697559839e-16
2.468000000000137195e+00,-1.511214150147917779e-16,3.022428300295835558e-16
2.470000000000123652e+00,-1.512438796947056871e-16,3.024877593894113742e-16
2.472000000000111442e+00,-1.513663443746196703e-16,3.027326887492393406e-16
2.474000000000100563e+00,-1.514888090545337521e-16,3.029776181090675041e-16
2.476000000000090573e+00,-1.516112737344478831e-16,3.032225474688957663e-16
2.478000000000081471e+00,-1.517337384143620389e-16,3.034674768287240777e-16
2.480000000000073257e+00,-1.518562030942762932e-16,3.037124061885525864e-16
2.482000000000065931e+00,-1.519786677741905722e-16,3.039573355483811444e-16
2.484000000000059494e+00,-1.521011324541049005e-16,3.042022649082098010e-16
2.486000000000053500e+00,-1.522235971340192781e-16,3.044471942680385562e-16
2.488000000000048395e+00,-1.523460618139337050e-16,3.046921236278674100e-16
2.490000000000043734e+00,-1.524685264938481565e-16,3.049370529876963131e-16
2.492000000000039517e+00,-1.525909911737626327e-16,3.051819823475252655e-16
2.494000000000035744e+00,-1.527134558536771336e-16,3.054269117073542672e-16
2.496000000000032415e+00,-1.528359205335916591e-16,3.056718410671833182e-16
2.498000000000029086e+00,-1.529583852135061846e-16,3.059167704270123692e-16
2.500000000000026201e+00,-1.530808498934207594e-16,3.061616997868415189e-16
2.502000000000023761e+00,-1.532033145733353342e-16,3.064066291466706685e-16
2.504000000000021320e+00,-1.533257792532499337e-16,3.066515585064998674e-16
2.506000000000019323e+00,-1.534482439331645332e-16,3.068964878663290663e-16
2.508000000000017327e+00,-1.535707086130791573e-16,3.071414172261583146e-16
2.510000000000015774e+00,-1.536931732929937814e-16,3.073863465859875628e-16
2.512000000000014222e+00,-1.538156379729084302e-16,3.076312759458168603e-16
2.514000000000012669e+00,-1.539381026528230789e-16,3.078762053056461579e-16
2.516000000000011561e+00,-1.540605673327377524e-16,3.081211346654755047e-16
2.518000000000010452e+00,-1.541830320126524011e-16,3.083660640253048023e-16
2.520000000000009344e+00,-1.543054966925670745e-16,3.086109933851341491e-16
2.522000000000008679e+00,-1.544279613724817726e-16,3.088559227449635452e-16
2.524000000000008015e+00,-1.545504260523964707e-16,3.091008521047929414e-16
2.526000000000007351e+00,-1.546728907323111688e-16,3.093457814646223375e-16
2.528000000000006686e+00,-1.547953554122258668e-16,3.095907108244517337e-16
2.530000000000006022e+00,-1.549178200921405403e-16,3.098356401842810805e-16
2.532000000000005357e+00,-1.550402847720552383e-16,3.100805695441104767e-16
2.534000000000004693e+00,-1.551627494519699364e-16,3.103254989039398728e-16
2.536000000000004473e+00,-1.552852141318846591e-16,3.105704282637693182e-16
2.538000000000004253e+00,-1.554076788117993818e-16,3.108153576235987637e-16
2.540000000000004032e+00,-1.555301434917141046e-16,3.110602869834282091e-16
2.542000000000003812e+00,-1.556526081716288273e-16,3.113052163432576546e-16
2.544000000000003592e+00,-1.557750728515435500e-16,3.115501457030871000e-16
2.546000000000003372e+00,-1.558975375314582727e-16,3.117950750629165455e-16
2.548000000000003151e+00,-1.560200022113729955e-16,3.120400044227459909e-16
2.550000000000002931e+00,-1.561424668912877182e-16,3.122849337825754364e-16
2.552000000000002711e+00,-1.562649315712024409e-16,3.125298631424048818e-16
2.554000000000002490e+00,-1.563873962511171636e-16,3.127747925022343273e-16
2.556000000000002270e+00,-1.565098609310318864e-16,3.130197218620637727e-16
2.558000000000002050e+00,-1.566323256109466091e-16,3.132646512218932182e-16
2.560000000000001830e+00,-1.567547902908613318e-16,3.135095805817226636e-16
2.562000000000001609e+00,-1.568772549707760545e-16,3.137545099415521091e-16
2.564000000000001389e+00,-1.569997196506907773e-16,3.139994393013815545e-16
2.566000000000001169e+00,-1.571221843306055000e-16,3.142443686612110000e-16
2.568000000000000949e+00,-1.572446490105201980e-16,3.144892980210403961e-16
2.570000000000000728e+00,-1.573671136904349208e-16,3.147342273808698415e-16
2.572000000000000508e+00,-1.574895783703496435e-16,3.149791567406992870e-16
2.574000000000000288e+00,-1.576120430502643662e-16,3.152240861005287324e-16
2.576000000000000068e+00,-1.577345077301790889e-16,3.154690154603581779e-16
2.577999999999999847e+00,-1.578569724100938117e-16,3.157139448201876233e-16
2.579999999999999627e+00,-1.579794370900085344e-16,3.159588741800170688e-16
2.581999999999999407e+00,-1.581019017699232571e-16,3.162038035398465142e-16
2.583999999999999186e+00,-1.582243664498379798e-16,3.164487328996759597e-16
2.585999999999998966e+00,-1.583468311297527026e-16,3.166936622595054051e-16
2.587999999999998746e+00,-1.584692958096674253e-16,3.169385916193348506e-16
2.589999999999998526e+00,-1.585917604895821480e-16,3.171835209791642960e-16
2.591999999999998305e+00,-1.587142251694968707e-16,3.174284503389937415e-16
2.593999999999998085e+00,-1.588366898494115935e-16,3.176733796988231869e-16
2.595999999999997865e+00,-1.589591545293263162e-16,3.179183090586526324e-16
2.597999999999997645e+00,-1.590816192092410389e-16,3.181632384184820778e-16
2.599999999999997424e+00,-1.592040838891557616e-16,3.184081677783115233e-16
2.601999999999997204e+00,-1.593265485690704843e-16,3.186530971381409687e-16
2.603999999999996984e+00,-1.594490132489852071e-16,3.188980264979704141e-16
2.605999999999996763e+00,-1.595714779288999298e-16,3.191429558577998596e-16
2.607999999999996543e+00,-1.596939426088146525e-16,3.193878852176293050e-16
2.609999999999996323e+00,-1.598164072887293752e-16,3.196328145774587505e-16
2.611999999999996103e+00,-1.599388719686440980e-16,3.198777439372881959e-16
2.613999999999995882e+00,-1.600613366485588207e-16,3.201226732971176414e-16
2.615999999999995662e+00,-1.601838013284735434e-16,3.203676026569470868e-16
2.617999999999995442e+00,-1.603062660083882661e-16,3.206125320167765323e-16
2.619999999999995222e+00,-1.604287306883029889e-16,3.208574613766059777e-16
2.621999999999995001e+00,-1.605511953682177116e-16,3.211023907364354232e-16
2.623999999999994781e+00,-1.606736600481324097e-16,3.213473200962648193e-16
2.625999999999994561e+00,-1.607961247280471324e-16,3.215922494560942648e-16
