accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.769819822487731138e-04,1.999999838333888780e-01,9.794841170945375097e+00
-1.771365526747467535e-04,1.999999854500498775e-01,9.794841169670666758e+00
-1.772911231046462352e-04,1.999999869050447521e-01,9.794841168394844644e+00
-1.774456935383487456e-04,1.999999882145401531e-01,9.794841167117908753e+00
-1.776002639757444010e-04,1.999999893930860251e-01,9.794841165839857311e+00
-1.777548344167342138e-04,1.999999904537773099e-01,9.794841164560695645e+00
-1.779094048612294419e-04,1.999999914083994412e-01,9.794841163280421981e+00
-1.780639753091504778e-04,1.999999922675593789e-01,9.794841161999036316e+00
-1.782185457604258726e-04,1.999999930408033200e-01,9.794841160716535100e+00
-1.783731162149914957e-04,1.999999937367228642e-01,9.794841159432920108e+00
-1.785276866727900471e-04,1.999999943630504651e-01,9.794841158148196669e+00
-1.786822571337700000e-04,1.999999949267453059e-01,9.794841156862357678e+00
-1.788368275978853030e-04,1.999999954340706543e-01,9.794841155575408465e+00
-1.789913980650946750e-04,1.999999958906634734e-01,9.794841154287345475e+00
-1.791459685353613345e-04,1.999999963015970106e-01,9.794841152998168710e+00
-1.793005390086522676e-04,1.999999966714371968e-01,9.794841151707881721e+00
-1.794551094849381194e-04,1.999999970042933561e-01,9.794841150416479181e+00
-1.796096799641925439e-04,1.999999973038638912e-01,9.794841149123964641e+00
-1.797642504463922036e-04,1.999999975734773894e-01,9.794841147830339878e+00
-1.799188209315162818e-04,1.999999978161295378e-01,9.794841146535599563e+00
-1.800733914195462929e-04,1.999999980345164574e-01,9.794841145239745472e+00
-1.802279619104657840e-04,1.999999982310646796e-01,9.794841143942781159e+00
-1.803825324042602812e-04,1.999999984079580961e-01,9.794841142644699516e+00
-1.805371029009168282e-04,1.999999985671621627e-01,9.794841141345512980e+00
-1.806916734004241493e-04,1.999999987104458254e-01,9.794841140045207339e+00
-1.808462439027722427e-04,1.999999988394011163e-01,9.794841138743791475e+00
-1.810008144079524890e-04,1.999999989554608892e-01,9.794841137441261836e+00
-1.811553849159571090e-04,1.999999990599146682e-01,9.794841136137618420e+00
-1.813099554267795705e-04,1.999999991539230804e-01,9.794841134832868335e+00
-1.814645259404140730e-04,1.999999992385306513e-01,9.794841133526997368e+00
-1.816190964568556562e-04,1.999999993146774624e-01,9.794841132220019730e+00
-1.817736669761002002e-04,1.999999993832095868e-01,9.794841130911926541e+00
-1.819282374981441813e-04,1.999999994448884988e-01,9.794841129602721352e+00
-1.820828080229845638e-04,1.999999995003995112e-01,9.794841128292402388e+00
-1.822373785506189081e-04,1.999999995503594363e-01,9.794841126980971424e+00
-1.823919490810453170e-04,1.999999995953233578e-01,9.794841125668426685e+00
-1.825465196142621912e-04,1.999999996357909038e-01,9.794841124354773498e+00
-1.827010901502684466e-04,1.999999996722116868e-01,9.794841123040001207e+00
-1.828556606890632699e-04,1.999999997049903833e-01,9.794841121724120470e+00
-1.830102312306461734e-04,1.999999997344912295e-01,9.794841120407125956e+00
-1.831648017750170214e-04,1.999999997610419911e-01,9.794841119089017667e+00
-1.833193723221758682e-04,1.999999997849376543e-01,9.794841117769799155e+00
-1.834739428721229035e-04,1.999999998064437567e-01,9.794841116449463314e+00
-1.836285134248586695e-04,1.999999998257992462e-01,9.794841115128020803e+00
-1.837830839803838978e-04,1.999999998432192005e-01,9.794841113805460964e+00
-1.839376545386993205e-04,1.999999998588971595e-01,9.794841112481792678e+00
-1.840922250998060217e-04,1.999999998730073170e-01,9.794841111157008839e+00
-1.842467956637050585e-04,1.999999998857064643e-01,9.794841109831113002e+00
-1.844013662303977048e-04,1.999999998971356829e-01,9.794841108504101612e+00
-1.845559367998853158e-04,1.999999999074219825e-01,9.794841107175980000e+00
-1.847105073721693011e-04,1.999999999166796605e-01,9.794841105846744611e+00
-1.848650779472512599e-04,1.999999999250115790e-01,9.794841104516397223e+00
-1.850196485251328184e-04,1.999999999325103028e-01,9.794841103184937836e+00
-1.851742191058156843e-04,1.999999999392591543e-01,9.794841101852366450e+00
-1.853287896893015380e-04,1.999999999453331012e-01,9.794841100518679511e+00
-1.854833602755922499e-04,1.999999999507996729e-01,9.794841099183884126e+00
-1.856379308646896088e-04,1.999999999557195707e-01,9.794841097847967859e+00
-1.857925014565956206e-04,1.999999999601475009e-01,9.794841096510944922e+00
-1.859470720513122367e-04,1.999999999641326187e-01,9.794841095172809986e+00
-1.861016426488413546e-04,1.999999999677192219e-01,9.794841093833559498e+00
-1.862562132491851427e-04,1.999999999709471676e-01,9.794841092493197010e+00
-1.864107838523455254e-04,1.999999999738523160e-01,9.794841091151722523e+00
-1.865653544583246982e-04,1.999999999764669467e-01,9.794841089809136037e+00
-1.867199250671247211e-04,1.999999999788201199e-01,9.794841088465437551e+00
-1.868744956787477354e-04,1.999999999809379814e-01,9.794841087120621737e+00
-1.870290662931958282e-04,1.999999999828440678e-01,9.794841085774695699e+00
-1.871836369104713034e-04,1.999999999845595289e-01,9.794841084427657663e+00
-1.873382075305762753e-04,1.999999999861034605e-01,9.794841083079507627e+00
-1.874927781535129121e-04,1.999999999874929879e-01,9.794841081730243815e+00
-1.876473487792834638e-04,1.999999999887435709e-01,9.794841080379869780e+00
-1.878019194078902612e-04,1.999999999898690872e-01,9.794841079028378417e+00
-1.879564900393353643e-04,1.999999999908820547e-01,9.794841077675778607e+00
-1.881110606736211043e-04,1.999999999917937143e-01,9.794841076322061468e+00
-1.882656313107497579e-04,1.999999999926142247e-01,9.794841074967234107e+00
-1.884202019507236290e-04,1.999999999933526895e-01,9.794841073611291193e+00
-1.885747725935448861e-04,1.999999999940172968e-01,9.794841072254241610e+00
-1.887293432392158873e-04,1.999999999946154294e-01,9.794841070896072921e+00
-1.888839138877388552e-04,1.999999999951537488e-01,9.794841069536797562e+00
-1.890384845391161208e-04,1.999999999956382501e-01,9.794841068176406651e+00
-1.891930551933499610e-04,1.999999999960742902e-01,9.794841066814901964e+00
-1.893476258504427068e-04,1.999999999964667263e-01,9.794841065452285278e+00
-1.895021965103966350e-04,1.999999999968199160e-01,9.794841064088556593e+00
-1.896567671732140225e-04,1.999999999971378006e-01,9.794841062723712355e+00
-1.898113378388972274e-04,1.999999999974239051e-01,9.794841061357759671e+00
-1.899659085074486078e-04,1.999999999976813936e-01,9.794841059990689658e+00
-1.901204791788703593e-04,1.999999999979131249e-01,9.794841058622512975e+00
-1.902750498531648670e-04,1.999999999981216803e-01,9.794841057253218963e+00
-1.904296205303344079e-04,1.999999999983093912e-01,9.794841055882811176e+00
-1.905841912103813400e-04,1.999999999984783394e-01,9.794841054511293166e+00
-1.907387618933079401e-04,1.999999999986303845e-01,9.794841053138661380e+00
-1.908933325791165936e-04,1.999999999987672195e-01,9.794841051764919371e+00
-1.910479032678096044e-04,1.999999999988903709e-01,9.794841050390061810e+00
-1.912024739593893305e-04,1.999999999990011990e-01,9.794841049014090473e+00
-1.913570446538579947e-04,1.999999999991009525e-01,9.794841047637010689e+00
-1.915116153512179821e-04,1.999999999991907418e-01,9.794841046258815354e+00
-1.916661860514716508e-04,1.999999999992715383e-01,9.794841044879508019e+00
-1.918207567546213049e-04,1.999999999993442579e-01,9.794841043499086908e+00
-1.919753274606692754e-04,1.999999999994097055e-01,9.794841042117553798e+00
-1.921298981696178661e-04,1.999999999994686029e-01,9.794841040734906912e+00
-1.922844688814694624e-04,1.999999999995216160e-01,9.794841039351148027e+00
-1.924390395962263681e-04,1.999999999995693278e-01,9.794841037966278918e+00
-1.925936103138908872e-04,1.999999999996122657e-01,9.794841036580292482e+00
-1.927481810344654320e-04,1.999999999996509015e-01,9.794841035193197598e+00
-1.929027517579522252e-04,1.999999999996856792e-01,9.794841033804985386e+00
-1.930573224843536791e-04,1.999999999997169875e-01,9.794841032415666504e+00
-1.932118932136720705e-04,1.999999999997451594e-01,9.794841031025230293e+00
-1.933664639459098118e-04,1.999999999997705280e-01,9.794841029633682083e+00
-1.935210346810691798e-04,1.999999999997933431e-01,9.794841028241021874e+00
-1.936756054191525055e-04,1.999999999998138822e-01,9.794841026847249665e+00
-1.938301761601621471e-04,1.999999999998323674e-01,9.794841025452363681e+00
-1.939847469041004356e-04,1.999999999998489930e-01,9.794841024056365697e+00
-1.941393176509697020e-04,1.999999999998639810e-01,9.794841022659252161e+00
-1.942938884007722232e-04,1.999999999998774702e-01,9.794841021261028402e+00
-1.944484591535104658e-04,1.999999999998895994e-01,9.794841019861694420e+00
-1.946030299091866251e-04,1.999999999999005074e-01,9.794841018461241333e+00
-1.947576006678031679e-04,1.999999999999103328e-01,9.794841017059679800e+00
-1.949121714293623438e-04,1.999999999999191869e-01,9.794841015657006267e+00
-1.950667421938664838e-04,1.999999999999271527e-01,9.794841014253220735e+00
-1.952213129613179191e-04,1.999999999999343137e-01,9.794841012848316097e+00
-1.953758837317190889e-04,1.999999999999407529e-01,9.794841011442304790e+00
-1.955304545050722161e-04,1.999999999999465539e-01,9.794841010035177931e+00
-1.956850252813796586e-04,1.999999999999517719e-01,9.794841008626937295e+00
-1.958395960606437204e-04,1.999999999999564626e-01,9.794841007217586437e+00
-1.959941668428668681e-04,1.999999999999606815e-01,9.794841005807121803e+00
-1.961487376280513244e-04,1.999999999999644840e-01,9.794841004395545170e+00
-1.963033084161994201e-04,1.999999999999678979e-01,9.794841002982858313e+00
-1.964578792073135407e-04,1.999999999999709788e-01,9.794841001569054129e+00
-1.966124500013960712e-04,1.999999999999737543e-01,9.794841000154139721e+00
-1.967670207984492073e-04,1.999999999999762523e-01,9.794840998738111537e+00
-1.969215915984753613e-04,1.999999999999785005e-01,9.794840997320971354e+00
-1.970761624014768371e-04,1.999999999999805267e-01,9.794840995902719172e+00
-1.972307332074560470e-04,1.999999999999823586e-01,9.794840994483354990e+00
-1.973853040164152679e-04,1.999999999999839961e-01,9.794840993062875256e+00
-1.975398748283568038e-04,1.999999999999854672e-01,9.794840991641283523e+00
-1.976944456432830398e-04,1.999999999999867994e-01,9.794840990218576238e+00
-1.978490164611963341e-04,1.999999999999879929e-01,9.794840988794760506e+00
-1.980035872820990449e-04,1.999999999999890754e-01,9.794840987369829222e+00
-1.981581581059933404e-04,1.999999999999900469e-01,9.794840985943789491e+00
-1.983127289328817688e-04,1.999999999999909073e-01,9.794840984516632432e+00
-1.984672997627664982e-04,1.999999999999916844e-01,9.794840983088363373e+00
-1.986218705956499682e-04,1.999999999999923783e-01,9.794840981658984091e+00
-1.987764414315345098e-04,1.999999999999930167e-01,9.794840980228492811e+00
-1.989310122704223999e-04,1.999999999999935996e-01,9.794840978796884201e+00
-1.990855831123159695e-04,1.999999999999941269e-01,9.794840977364167145e+00
-1.992401539572176037e-04,1.999999999999945988e-01,9.794840975930334537e+00
-1.993947248051297150e-04,1.999999999999950151e-01,9.794840974495389929e+00
-1.995492956560544447e-04,1.999999999999953759e-01,9.794840973059333322e+00
-1.997038665099943136e-04,1.999999999999957090e-01,9.794840971622162940e+00
-1.998584373669515170e-04,1.999999999999960143e-01,9.794840970183880557e+00
-2.000130082269284946e-04,1.999999999999962919e-01,9.794840968744486176e+00
-2.001675790899274960e-04,1.999999999999965417e-01,9.794840967303976242e+00
-2.003221499559509607e-04,1.999999999999967637e-01,9.794840965862356086e+00
-2.004767208250011112e-04,1.999999999999969580e-01,9.794840964419622154e+00
-2.006312916970803600e-04,1.999999999999971245e-01,9.794840962975776222e+00
-2.007858625721910381e-04,1.999999999999972911e-01,9.794840961530818291e+00
-2.009404334503354494e-04,1.999999999999974298e-01,9.794840960084746584e+00
-2.010950043315159520e-04,1.999999999999975686e-01,9.794840958637562878e+00
-2.012495752157348499e-04,1.999999999999976796e-01,9.794840957189265396e+00
-2.014041461029945283e-04,1.999999999999977907e-01,9.794840955739854138e+00
-2.015587169932973183e-04,1.999999999999978739e-01,9.794840954289332657e+00
-2.017132878866455237e-04,1.999999999999979572e-01,9.794840952837695625e+00
-2.018678587830414757e-04,1.999999999999980405e-01,9.794840951384950145e+00
-2.020224296824875323e-04,1.999999999999981237e-01,9.794840949931085561e+00
-2.021770005849860517e-04,1.999999999999981792e-01,9.794840948476116083e+00
-2.023315714905392837e-04,1.999999999999982347e-01,9.794840947020025723e+00
-2.024861423991497218e-04,1.999999999999982903e-01,9.794840945562828693e+00
-2.026407133108195074e-04,1.999999999999983458e-01,9.794840944104517888e+00
-2.027952842255511612e-04,1.999999999999983735e-01,9.794840942645091530e+00
-2.029498551433468788e-04,1.999999999999984013e-01,9.794840941184554950e+00
-2.031044260642090454e-04,1.999999999999984290e-01,9.794840939722908146e+00
-2.032589969881400192e-04,1.999999999999984568e-01,9.794840938260142238e+00
-2.034135679151421040e-04,1.999999999999984845e-01,9.794840936796269659e+00
-2.035681388452176581e-04,1.999999999999985123e-01,9.794840935331279752e+00
-2.037227097783690666e-04,1.999999999999985401e-01,9.794840933865177846e+00
-2.038772807145985521e-04,1.999999999999985678e-01,9.794840932397963940e+00
-2.040318516539084729e-04,1.999999999999985956e-01,9.794840930929638034e+00
-2.041864225963012142e-04,1.999999999999986233e-01,9.794840929460200130e+00
-2.043409935417791340e-04,1.999999999999986233e-01,9.794840927989646673e+00
-2.044955644903444821e-04,1.999999999999986233e-01,9.794840926517984769e+00
-2.046501354419996981e-04,1.999999999999986233e-01,9.794840925045205537e+00
-2.048047063967470315e-04,1.999999999999986233e-01,9.794840923571317859e+00
-2.049592773545888676e-04,1.999999999999986233e-01,9.794840922096314628e+00
-2.051138483155275376e-04,1.999999999999986233e-01,9.794840920620197622e+00
-2.052684192795653723e-04,1.999999999999986233e-01,9.794840919142968616e+00
-2.054229902467046487e-04,1.999999999999986233e-01,9.794840917664629387e+00
-2.055775612169477790e-04,1.999999999999986233e-01,9.794840916185174606e+00
-2.057321321902970672e-04,1.999999999999986233e-01,9.794840914704609602e+00
-2.058867031667548986e-04,1.999999999999986233e-01,9.794840913222929046e+00
-2.060412741463235229e-04,1.999999999999986233e-01,9.794840911740138267e+00
-2.061958451290053524e-04,1.999999999999986233e-01,9.794840910256231936e+00
-2.063504161148026639e-04,1.999999999999986233e-01,9.794840908771217158e+00
-2.065049871037178699e-04,1.999999999999986233e-01,9.794840907285085052e+00
-2.066595580957531657e-04,1.999999999999986233e-01,9.794840905797842723e+00
-2.068141290909110452e-04,1.999999999999986233e-01,9.794840904309488394e+00
-2.069687000891937579e-04,1.999999999999986233e-01,9.794840902820018513e+00
-2.071232710906036891e-04,1.999999999999986233e-01,9.794840901329436633e+00
-2.072778420951431157e-04,1.999999999999986233e-01,9.794840899837744530e+00
-2.074324131028143958e-04,1.999999999999986233e-01,9.794840898344936875e+00
-2.075869841136199147e-04,1.999999999999986233e-01,9.794840896851018996e+00
-2.077415551275619762e-04,1.999999999999986233e-01,9.794840895355987342e+00
-2.078961261446428573e-04,1.999999999999986233e-01,9.794840893859843689e+00
-2.080506971648649972e-04,1.999999999999986233e-01,9.794840892362582707e+00
-2.082052681882306459e-04,1.999999999999986233e-01,9.794840890864215055e+00
-2.083598392147421885e-04,1.999999999999986233e-01,9.794840889364731851e+00
-2.085144102444019289e-04,1.999999999999986233e-01,9.794840887864136647e+00
-2.086689812772121982e-04,1.999999999999986233e-01,9.794840886362427668e+00
-2.088235523131754358e-04,1.999999999999986233e-01,9.794840884859604913e+00
-2.089781233522938373e-04,1.999999999999986233e-01,9.794840883355673711e+00
-2.091326943945697337e-04,1.999999999999986233e-01,9.794840881850625181e+00
-2.092872654400056457e-04,1.999999999999986233e-01,9.794840880344464651e+00
-2.094418364886037418e-04,1.999999999999986233e-01,9.794840878837197451e+00
-2.095964075403663801e-04,1.999999999999986233e-01,9.794840877328809370e+00
-2.097509785952959187e-04,1.999999999999986233e-01,9.794840875819314618e+00
-2.099055496533947971e-04,1.999999999999986233e-01,9.794840874308702539e+00
-2.100601207146650753e-04,1.999999999999986233e-01,9.794840872796980236e+00
-2.102146917791094366e-04,1.999999999999986233e-01,9.794840871284142381e+00
-2.103692628467299141e-04,1.999999999999986233e-01,9.794840869770194303e+00
-2.105238339175290283e-04,1.999999999999986233e-01,9.794840868255136002e+00
-2.106784049915090562e-04,1.999999999999986233e-01,9.794840866738960372e+00
-2.108329760686723558e-04,1.999999999999986233e-01,9.794840865221672743e+00
-2.109875471490212583e-04,1.999999999999986233e-01,9.794840863703274891e+00
