ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200050963498748757e+01,1.199999999999999858e+02,-6.920699498405349152e-15,2.337999999999965883e+00,-1.431612108203235103e-16,2.863224216406470206e-16
3.200051173532730786e+01,1.199999999999999858e+02,-6.949221522357493722e-15,2.317999999999968086e+00,-1.419365640211762831e-16,2.838731280423525661e-16
3.200051381763071134e+01,1.199999999999999858e+02,-6.977498616949804360e-15,2.297999999999970289e+00,-1.407119172220290558e-16,2.814238344440581117e-16
3.200051588189771223e+01,1.199999999999999858e+02,-7.005530782182284221e-15,2.277999999999972491e+00,-1.394872704228818533e-16,2.789745408457637065e-16
3.200051792812830342e+01,1.199999999999999858e+02,-7.033318018054935672e-15,2.257999999999974694e+00,-1.382626236237346260e-16,2.765252472474692520e-16
3.200051995632248492e+01,1.199999999999999858e+02,-7.060860324567758714e-15,2.237999999999976897e+00,-1.370379768245873988e-16,2.740759536491747976e-16
3.200052196648025671e+01,1.199999999999999858e+02,-7.088157701720753345e-15,2.217999999999979099e+00,-1.358133300254401962e-16,2.716266600508803924e-16
3.200052395860161880e+01,1.199999999999999858e+02,-7.115210149513916410e-15,2.197999999999981302e+00,-1.345886832262929690e-16,2.691773664525859379e-16
3.200052593268657830e+01,1.199999999999999858e+02,-7.142017667947246333e-15,2.177999999999983505e+00,-1.333640364271457664e-16,2.667280728542915328e-16
3.200052788873511389e+01,1.199999999999999858e+02,-7.168580257020747845e-15,2.157999999999985707e+00,-1.321393896279985391e-16,2.642787792559970783e-16
3.200052982674725399e+01,1.199999999999999858e+02,-7.194897916734420947e-15,2.137999999999987910e+00,-1.309147428288513119e-16,2.618294856577026238e-16
3.200053174672297018e+01,1.199999999999999858e+02,-7.220970647088265640e-15,2.117999999999990113e+00,-1.296900960297041093e-16,2.593801920594082186e-16
3.200053364866228378e+01,1.199999999999999858e+02,-7.246798448082281922e-15,2.097999999999992315e+00,-1.284654492305568821e-16,2.569308984611137642e-16
3.200053553256518768e+01,1.199999999999999858e+02,-7.272381319716469794e-15,2.077999999999994518e+00,-1.272408024314096548e-16,2.544816048628193097e-16
3.200053739843168188e+01,1.199999999999999858e+02,-7.297719261990829256e-15,2.057999999999996721e+00,-1.260161556322624523e-16,2.520323112645249045e-16
3.200053924626177349e+01,1.199999999999999858e+02,-7.322812274905360308e-15,2.037999999999998924e+00,-1.247915088331152250e-16,2.495830176662304501e-16
