ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200016413133231197e+01,1.199999999999999858e+02,-2.228857174448213696e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200016593497330319e+01,1.199999999999999858e+02,-2.253350110431161199e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200016773861428732e+01,1.199999999999999858e+02,-2.277843046414108702e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200016954225527854e+01,1.199999999999999858e+02,-2.302335982397056205e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200017134589626266e+01,1.199999999999999858e+02,-2.326828918380003708e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200017314953725389e+01,1.199999999999999858e+02,-2.351321854362951211e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200017495317824512e+01,1.199999999999999858e+02,-2.375814790345898714e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200017675681922924e+01,1.199999999999999858e+02,-2.400307726328846217e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200017856046022047e+01,1.199999999999999858e+02,-2.424800662311793720e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200018036410120459e+01,1.199999999999999858e+02,-2.449293598294741223e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200018216774219582e+01,1.199999999999999858e+02,-2.473786534277688726e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200018397138317994e+01,1.199999999999999858e+02,-2.498279470260636229e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200018577502416406e+01,1.199999999999999858e+02,-2.522772406243583732e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200018757866514818e+01,1.199999999999999858e+02,-2.547265342226531235e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200018938230613230e+01,1.199999999999999858e+02,-2.571758278209478738e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200019118594711642e+01,1.199999999999999858e+02,-2.596251214192426241e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200019298958810055e+01,1.199999999999999858e+02,-2.620744150175373743e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200019479322908467e+01,1.199999999999999858e+02,-2.645237086158321246e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200019659687006168e+01,1.199999999999999858e+02,-2.669730022141268749e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200019840051104580e+01,1.199999999999999858e+02,-2.694222958124216252e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200020020415202993e+01,1.199999999999999858e+02,-2.718715894107163755e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200020200779300694e+01,1.199999999999999858e+02,-2.743208830090111258e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200020381143398396e+01,1.199999999999999858e+02,-2.767701766073058761e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200020561507496808e+01,1.199999999999999858e+02,-2.792194702056006264e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200020741871594510e+01,1.199999999999999858e+02,-2.816687638038953767e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200020922235692211e+01,1.199999999999999858e+02,-2.841180574021901270e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200021102599789913e+01,1.199999999999999858e+02,-2.865673510004848773e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200021282963887614e+01,1.199999999999999858e+02,-2.890166445987796276e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200021463327985316e+01,1.199999999999999858e+02,-2.914659381970743779e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200021643692083018e+01,1.199999999999999858e+02,-2.939152317953691282e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200021824056180719e+01,1.199999999999999858e+02,-2.963645253936638785e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200022004420278421e+01,1.199999999999999858e+02,-2.988138189919586288e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
3.200022184784376122e+01,1.199999999999999858e+02,-3.012631125902533791e-15,2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
