gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.803641033845160052e-05,3.543207290720202293e-03,2.214042806605961977e-03
-1.803641033793820030e-05,3.543207283750511409e-03,2.214042817759792441e-03
-1.803641033742479669e-05,3.543207276780820959e-03,2.214042828913622470e-03
-1.803641033691139985e-05,3.543207269811130076e-03,2.214042840067452500e-03
-1.803641033639799624e-05,3.543207262841440060e-03,2.214042851221283397e-03
-1.803641033588459263e-05,3.543207255871749176e-03,2.214042862375113427e-03
-1.803641033537119580e-05,3.543207248902058727e-03,2.214042873528944324e-03
-1.803641033485779219e-05,3.543207241932367843e-03,2.214042884682774354e-03
-1.803641033434439536e-05,3.543207234962676960e-03,2.214042895836604383e-03
-1.803641033383099175e-05,3.543207227992986510e-03,2.214042906990434847e-03
-1.803641033331759153e-05,3.543207221023295626e-03,2.214042918144264443e-03
-1.803641033280418792e-05,3.543207214053604743e-03,2.214042929298094906e-03
-1.803641033229079108e-05,3.543207207083913859e-03,2.214042940451924936e-03
-1.803641033177738747e-05,3.543207200114222976e-03,2.214042951605755399e-03
-1.803641033126398725e-05,3.543207193144532526e-03,2.214042962759584995e-03
-1.803641033075058703e-05,3.543207186174841643e-03,2.214042973913415459e-03
-1.803641033023718681e-05,3.543207179205149892e-03,2.214042985067245489e-03
-1.803641032972378320e-05,3.543207172235459876e-03,2.214042996221075518e-03
-1.803641032921038297e-05,3.543207165265768992e-03,2.214043007374905548e-03
-1.803641032869697936e-05,3.543207158296077242e-03,2.214043018528735578e-03
-1.803641032818358253e-05,3.543207151326386358e-03,2.214043029682565174e-03
-1.803641032767017892e-05,3.543207144356695475e-03,2.214043040836395637e-03
-1.803641032715677531e-05,3.543207137387004158e-03,2.214043051990225233e-03
-1.803641032664337509e-05,3.543207130417312407e-03,2.214043063144054829e-03
-1.803641032612997487e-05,3.543207123447621523e-03,2.214043074297884425e-03
-1.803641032561657465e-05,3.543207116477929772e-03,2.214043085451714455e-03
-1.803641032510317442e-05,3.543207109508238889e-03,2.214043096605544051e-03
-1.803641032458977081e-05,3.543207102538548006e-03,2.214043107759374081e-03
-1.803641032407637398e-05,3.543207095568856255e-03,2.214043118913203677e-03
-1.803641032356297037e-05,3.543207088599165371e-03,2.214043130067033707e-03
-1.803641032304957354e-05,3.543207081629473620e-03,2.214043141220863736e-03
-1.803641032253616654e-05,3.543207074659781870e-03,2.214043152374692899e-03
-1.803641032202276970e-05,3.543207067690090119e-03,2.214043163528522495e-03
-1.803641032150936609e-05,3.543207060720398368e-03,2.214043174682352091e-03
-1.803641032099596926e-05,3.543207053750707484e-03,2.214043185836182120e-03
-1.803641032048256565e-05,3.543207046781015734e-03,2.214043196990011717e-03
-1.803641031996916543e-05,3.543207039811323983e-03,2.214043208143840879e-03
-1.803641031945576521e-05,3.543207032841632232e-03,2.214043219297670909e-03
-1.803641031894236160e-05,3.543207025871940481e-03,2.214043230451500071e-03
-1.803641031842896137e-05,3.543207018902248730e-03,2.214043241605330101e-03
-1.803641031791555776e-05,3.543207011932556980e-03,2.214043252759159697e-03
-1.803641031740215754e-05,3.543207004962865229e-03,2.214043263912988425e-03
-1.803641031688876071e-05,3.543206997993173044e-03,2.214043275066818455e-03
-1.803641031637535710e-05,3.543206991023481293e-03,2.214043286220647618e-03
-1.803641031586195688e-05,3.543206984053789543e-03,2.214043297374477214e-03
-1.803641031534855666e-05,3.543206977084097792e-03,2.214043308528306810e-03
-1.803641031483515305e-05,3.543206970114405174e-03,2.214043319682135972e-03
-1.803641031432175282e-05,3.543206963144713423e-03,2.214043330835965134e-03
-1.803641031380835260e-05,3.543206956175021672e-03,2.214043341989794297e-03
-1.803641031329494899e-05,3.543206949205329054e-03,2.214043353143623459e-03
-1.803641031278155216e-05,3.543206942235636869e-03,2.214043364297453055e-03
-1.803641031226814855e-05,3.543206935265945118e-03,2.214043375451282217e-03
-1.803641031175474833e-05,3.543206928296252500e-03,2.214043386605111813e-03
-1.803641031124134472e-05,3.543206921326560749e-03,2.214043397758940976e-03
-1.803641031072795127e-05,3.543206914356868131e-03,2.214043408912769705e-03
-1.803641031021454427e-05,3.543206907387175947e-03,2.214043420066599301e-03
-1.803641030970114405e-05,3.543206900417483329e-03,2.214043431220428463e-03
-1.803641030918774044e-05,3.543206893447791578e-03,2.214043442374257192e-03
-1.803641030867434361e-05,3.543206886478098092e-03,2.214043453528086788e-03
-1.803641030816094000e-05,3.543206879508406341e-03,2.214043464681915516e-03
-1.803641030764753978e-05,3.543206872538713290e-03,2.214043475835744679e-03
-1.803641030713413955e-05,3.543206865569020671e-03,2.214043486989573407e-03
-1.803641030662073933e-05,3.543206858599328053e-03,2.214043498143403003e-03
-1.803641030610733911e-05,3.543206851629635869e-03,2.214043509297231298e-03
-1.803641030559393550e-05,3.543206844659943251e-03,2.214043520451060461e-03
-1.803641030508053189e-05,3.543206837690250632e-03,2.214043531604889623e-03
-1.803641030456713506e-05,3.543206830720558014e-03,2.214043542758718352e-03
-1.803641030405373145e-05,3.543206823750865830e-03,2.214043553912547081e-03
-1.803641030354033461e-05,3.543206816781172344e-03,2.214043565066376243e-03
-1.803641030302693100e-05,3.543206809811479726e-03,2.214043576220204538e-03
-1.803641030251353078e-05,3.543206802841786674e-03,2.214043587374033700e-03
-1.803641030200013056e-05,3.543206795872094056e-03,2.214043598527862429e-03
-1.803641030148672695e-05,3.543206788902401004e-03,2.214043609681691591e-03
-1.803641030097332334e-05,3.543206781932708386e-03,2.214043620835520320e-03
-1.803641030045992650e-05,3.543206774963014900e-03,2.214043631989349049e-03
-1.803641029994652289e-05,3.543206767993321848e-03,2.214043643143177777e-03
-1.803641029943312267e-05,3.543206761023628363e-03,2.214043654297006506e-03
-1.803641029891971906e-05,3.543206754053935745e-03,2.214043665450834801e-03
-1.803641029840631884e-05,3.543206747084242693e-03,2.214043676604663530e-03
-1.803641029789291862e-05,3.543206740114549207e-03,2.214043687758492692e-03
-1.803641029737951840e-05,3.543206733144857023e-03,2.214043698912320987e-03
-1.803641029686611818e-05,3.543206726175162670e-03,2.214043710066149716e-03
-1.803641029635271457e-05,3.543206719205470485e-03,2.214043721219978011e-03
-1.803641029583931773e-05,3.543206712235777000e-03,2.214043732373806306e-03
-1.803641029532591412e-05,3.543206705266083081e-03,2.214043743527635468e-03
-1.803641029481251729e-05,3.543206698296389595e-03,2.214043754681463763e-03
-1.803641029429911029e-05,3.543206691326696543e-03,2.214043765835292058e-03
-1.803641029378571346e-05,3.543206684357003058e-03,2.214043776989121221e-03
-1.803641029327230646e-05,3.543206677387309139e-03,2.214043788142949516e-03
-1.803641029275890624e-05,3.543206670417616520e-03,2.214043799296777377e-03
-1.803641029224550601e-05,3.543206663447922601e-03,2.214043810450606106e-03
-1.803641029173210918e-05,3.543206656478229116e-03,2.214043821604433967e-03
-1.803641029121870557e-05,3.543206649508535196e-03,2.214043832758262262e-03
-1.803641029070530196e-05,3.543206642538841711e-03,2.214043843912090557e-03
-1.803641029019190174e-05,3.543206635569147792e-03,2.214043855065919286e-03
-1.803641028967850152e-05,3.543206628599454740e-03,2.214043866219747581e-03
-1.803641028916510468e-05,3.543206621629760387e-03,2.214043877373575442e-03
-1.803641028865169769e-05,3.543206614660066468e-03,2.214043888527403737e-03
-1.803641028813830085e-05,3.543206607690372982e-03,2.214043899681232466e-03
-1.803641028762489724e-05,3.543206600720679063e-03,2.214043910835060327e-03
-1.803641028711150041e-05,3.543206593750985144e-03,2.214043921988888188e-03
-1.803641028659809341e-05,3.543206586781290791e-03,2.214043933142716483e-03
-1.803641028608469658e-05,3.543206579811596871e-03,2.214043944296544345e-03
-1.803641028557129297e-05,3.543206572841902952e-03,2.214043955450373073e-03
-1.803641028505789613e-05,3.543206565872208599e-03,2.214043966604200935e-03
-1.803641028454448913e-05,3.543206558902514680e-03,2.214043977758028796e-03
-1.803641028403108891e-05,3.543206551932820761e-03,2.214043988911857091e-03
-1.803641028351768869e-05,3.543206544963126842e-03,2.214044000065684952e-03
-1.803641028300428508e-05,3.543206537993432489e-03,2.214044011219512813e-03
-1.803641028249088486e-05,3.543206531023738570e-03,2.214044022373340675e-03
-1.803641028197748464e-05,3.543206524054044650e-03,2.214044033527168970e-03
-1.803641028146408441e-05,3.543206517084349430e-03,2.214044044680996831e-03
-1.803641028095068419e-05,3.543206510114655511e-03,2.214044055834824692e-03
-1.803641028043728397e-05,3.543206503144961592e-03,2.214044066988652554e-03
-1.803641027992388036e-05,3.543206496175266805e-03,2.214044078142480415e-03
-1.803641027941048014e-05,3.543206489205572452e-03,2.214044089296308710e-03
-1.803641027889707992e-05,3.543206482235877666e-03,2.214044100450136138e-03
-1.803641027838367970e-05,3.543206475266183746e-03,2.214044111603963999e-03
-1.803641027787027609e-05,3.543206468296488960e-03,2.214044122757791860e-03
-1.803641027735687248e-05,3.543206461326794173e-03,2.214044133911619722e-03
-1.803641027684347564e-05,3.543206454357099820e-03,2.214044145065446716e-03
-1.803641027633007203e-05,3.543206447387405034e-03,2.214044156219274577e-03
-1.803641027581666842e-05,3.543206440417710247e-03,2.214044167373102438e-03
-1.803641027530326820e-05,3.543206433448016328e-03,2.214044178526929866e-03
-1.803641027478986798e-05,3.543206426478321541e-03,2.214044189680758161e-03
-1.803641027427646776e-05,3.543206419508625887e-03,2.214044200834585589e-03
-1.803641027376306753e-05,3.543206412538931968e-03,2.214044211988413016e-03
-1.803641027324966392e-05,3.543206405569236748e-03,2.214044223142240878e-03
-1.803641027273626709e-05,3.543206398599541961e-03,2.214044234296067871e-03
-1.803641027222286348e-05,3.543206391629847175e-03,2.214044245449895299e-03
-1.803641027170945987e-05,3.543206384660152388e-03,2.214044256603723160e-03
-1.803641027119605965e-05,3.543206377690456734e-03,2.214044267757551022e-03
-1.803641027068265943e-05,3.543206370720761948e-03,2.214044278911378449e-03
-1.803641027016926259e-05,3.543206363751066294e-03,2.214044290065205877e-03
-1.803641026965585559e-05,3.543206356781371507e-03,2.214044301219032871e-03
-1.803641026914245876e-05,3.543206349811676720e-03,2.214044312372860299e-03
-1.803641026862905854e-05,3.543206342841981934e-03,2.214044323526687726e-03
-1.803641026811565493e-05,3.543206335872286280e-03,2.214044334680515154e-03
-1.803641026760225471e-05,3.543206328902591493e-03,2.214044345834342148e-03
-1.803641026708884771e-05,3.543206321932895839e-03,2.214044356988169576e-03
-1.803641026657545088e-05,3.543206314963200185e-03,2.214044368141996569e-03
-1.803641026606204727e-05,3.543206307993505399e-03,2.214044379295823997e-03
-1.803641026554864704e-05,3.543206301023809745e-03,2.214044390449651425e-03
-1.803641026503524682e-05,3.543206294054114958e-03,2.214044401603478852e-03
-1.803641026452184660e-05,3.543206287084419304e-03,2.214044412757305413e-03
-1.803641026400844638e-05,3.543206280114723650e-03,2.214044423911132840e-03
-1.803641026349504277e-05,3.543206273145027996e-03,2.214044435064959834e-03
-1.803641026298164255e-05,3.543206266175332343e-03,2.214044446218787262e-03
-1.803641026246823894e-05,3.543206259205636689e-03,2.214044457372614256e-03
-1.803641026195483871e-05,3.543206252235941035e-03,2.214044468526441250e-03
-1.803641026144143510e-05,3.543206245266245814e-03,2.214044479680268244e-03
-1.803641026092803827e-05,3.543206238296550160e-03,2.214044490834095671e-03
-1.803641026041463805e-05,3.543206231326854506e-03,2.214044501987922665e-03
-1.803641025990123783e-05,3.543206224357158853e-03,2.214044513141749226e-03
-1.803641025938783422e-05,3.543206217387463199e-03,2.214044524295576220e-03
-1.803641025887443400e-05,3.543206210417766677e-03,2.214044535449403647e-03
-1.803641025836103377e-05,3.543206203448071023e-03,2.214044546603230208e-03
-1.803641025784762678e-05,3.543206196478374936e-03,2.214044557757057202e-03
-1.803641025733422994e-05,3.543206189508679282e-03,2.214044568910884195e-03
-1.803641025682082633e-05,3.543206182538983628e-03,2.214044580064710756e-03
-1.803641025630742611e-05,3.543206175569287106e-03,2.214044591218537316e-03
-1.803641025579402589e-05,3.543206168599591453e-03,2.214044602372364744e-03
-1.803641025528062567e-05,3.543206161629895799e-03,2.214044613526191304e-03
-1.803641025476722206e-05,3.543206154660199711e-03,2.214044624680017864e-03
-1.803641025425382183e-05,3.543206147690503190e-03,2.214044635833845292e-03
-1.803641025374042161e-05,3.543206140720806668e-03,2.214044646987671418e-03
-1.803641025322701800e-05,3.543206133751111014e-03,2.214044658141497979e-03
-1.803641025271361778e-05,3.543206126781414927e-03,2.214044669295324539e-03
-1.803641025220021756e-05,3.543206119811718405e-03,2.214044680449151533e-03
-1.803641025168681734e-05,3.543206112842021884e-03,2.214044691602978093e-03
-1.803641025117341373e-05,3.543206105872325797e-03,2.214044702756804654e-03
-1.803641025066001350e-05,3.543206098902629275e-03,2.214044713910631648e-03
-1.803641025014661328e-05,3.543206091932932754e-03,2.214044725064457774e-03
-1.803641024963320628e-05,3.543206084963236666e-03,2.214044736218283901e-03
-1.803641024911981284e-05,3.543206077993540145e-03,2.214044747372110895e-03
-1.803641024860640245e-05,3.543206071023842756e-03,2.214044758525937021e-03
-1.803641024809300901e-05,3.543206064054146669e-03,2.214044769679764015e-03
-1.803641024757960540e-05,3.543206057084450147e-03,2.214044780833590142e-03
-1.803641024706620179e-05,3.543206050114753626e-03,2.214044791987416702e-03
-1.803641024655280157e-05,3.543206043145057538e-03,2.214044803141242829e-03
-1.803641024603940134e-05,3.543206036175360150e-03,2.214044814295069389e-03
-1.803641024552600112e-05,3.543206029205663628e-03,2.214044825448895949e-03
-1.803641024501259751e-05,3.543206022235966673e-03,2.214044836602722076e-03
-1.803641024449920068e-05,3.543206015266270152e-03,2.214044847756548636e-03
-1.803641024398579707e-05,3.543206008296573197e-03,2.214044858910375196e-03
-1.803641024347239685e-05,3.543206001326875808e-03,2.214044870064200889e-03
-1.803641024295899662e-05,3.543205994357179721e-03,2.214044881218027016e-03
-1.803641024244559301e-05,3.543205987387482332e-03,2.214044892371853576e-03
-1.803641024193219279e-05,3.543205980417785811e-03,2.214044903525679703e-03
-1.803641024141879257e-05,3.543205973448087989e-03,2.214044914679505829e-03
-1.803641024090538896e-05,3.543205966478391467e-03,2.214044925833332390e-03
-1.803641024039198535e-05,3.543205959508694512e-03,2.214044936987158083e-03
-1.803641023987858852e-05,3.543205952538997557e-03,2.214044948140984209e-03
-1.803641023936518491e-05,3.543205945569300169e-03,2.214044959294810769e-03
-1.803641023885178469e-05,3.543205938599603214e-03,2.214044970448636896e-03
-1.803641023833838108e-05,3.543205931629905825e-03,2.214044981602463023e-03
-1.803641023782498424e-05,3.543205924660208003e-03,2.214044992756289149e-03
-1.803641023731157724e-05,3.543205917690511481e-03,2.214045003910114408e-03
-1.803641023679818041e-05,3.543205910720814526e-03,2.214045015063940535e-03
-1.803641023628477680e-05,3.543205903751117138e-03,2.214045026217766662e-03
-1.803641023577137658e-05,3.543205896781419315e-03,2.214045037371592788e-03
-1.803641023525797636e-05,3.543205889811721927e-03,2.214045048525418915e-03
-1.803641023474457613e-05,3.543205882842024104e-03,2.214045059679243740e-03
-1.803641023423117252e-05,3.543205875872327149e-03,2.214045070833070301e-03
-1.803641023371777230e-05,3.543205868902628893e-03,2.214045081986895994e-03
-1.803641023320437208e-05,3.543205861932931938e-03,2.214045093140721687e-03
-1.803641023269096847e-05,3.543205854963234550e-03,2.214045104294547813e-03
-1.803641023217756825e-05,3.543205847993536727e-03,2.214045115448373940e-03
-1.803641023166416803e-05,3.543205841023838905e-03,2.214045126602199199e-03
-1.803641023115076103e-05,3.543205834054141082e-03,2.214045137756025326e-03
-1.803641023063736758e-05,3.543205827084442826e-03,2.214045148909850585e-03
-1.803641023012395720e-05,3.543205820114745871e-03,2.214045160063676278e-03
-1.803641022961056375e-05,3.543205813145048049e-03,2.214045171217502404e-03
-1.803641022909716014e-05,3.543205806175349793e-03,2.214045182371327230e-03
-1.803641022858375653e-05,3.543205799205651971e-03,2.214045193525152923e-03
-1.803641022807035631e-05,3.543205792235955016e-03,2.214045204678979049e-03
-1.803641022755695609e-05,3.543205785266255892e-03,2.214045215832804742e-03
-1.803641022704355587e-05,3.543205778296558070e-03,2.214045226986630435e-03
-1.803641022653015564e-05,3.543205771326860248e-03,2.214045238140455694e-03
-1.803641022601674865e-05,3.543205764357162425e-03,2.214045249294280954e-03
-1.803641022550335181e-05,3.543205757387464169e-03,2.214045260448106647e-03
-1.803641022498995159e-05,3.543205750417766347e-03,2.214045271601932340e-03
-1.803641022447655137e-05,3.543205743448067657e-03,2.214045282755757599e-03
-1.803641022396314776e-05,3.543205736478369835e-03,2.214045293909582858e-03
-1.803641022344974415e-05,3.543205729508671145e-03,2.214045305063408117e-03
-1.803641022293634393e-05,3.543205722538972889e-03,2.214045316217233810e-03
-1.803641022242294370e-05,3.543205715569275067e-03,2.214045327371058636e-03
-1.803641022190954009e-05,3.543205708599576377e-03,2.214045338524884762e-03
-1.803641022139614326e-05,3.543205701629877687e-03,2.214045349678709588e-03
-1.803641022088273626e-05,3.543205694660179865e-03,2.214045360832534847e-03
-1.803641022036933943e-05,3.543205687690481609e-03,2.214045371986360540e-03
-1.803641021985593243e-05,3.543205680720782919e-03,2.214045383140185366e-03
-1.803641021934253899e-05,3.543205673751084230e-03,2.214045394294010625e-03
-1.803641021882913199e-05,3.543205666781385540e-03,2.214045405447836751e-03
-1.803641021831573177e-05,3.543205659811686850e-03,2.214045416601661143e-03
-1.803641021780233154e-05,3.543205652841988160e-03,2.214045427755485969e-03
-1.803641021728893132e-05,3.543205645872289471e-03,2.214045438909311228e-03
-1.803641021677553110e-05,3.543205638902590781e-03,2.214045450063136487e-03
-1.803641021626212749e-05,3.543205631932892959e-03,2.214045461216961747e-03
-1.803641021574872727e-05,3.543205624963194269e-03,2.214045472370787006e-03
-1.803641021523532705e-05,3.543205617993495579e-03,2.214045483524611831e-03
-1.803641021472192344e-05,3.543205611023796889e-03,2.214045494678437091e-03
-1.803641021420851983e-05,3.543205604054097332e-03,2.214045505832262350e-03
-1.803641021369511960e-05,3.543205597084398643e-03,2.214045516986086308e-03
-1.803641021318171938e-05,3.543205590114699953e-03,2.214045528139911567e-03
-1.803641021266831577e-05,3.543205583145001263e-03,2.214045539293736826e-03
-1.803641021215491555e-05,3.543205576175301706e-03,2.214045550447561652e-03
-1.803641021164151533e-05,3.543205569205602149e-03,2.214045561601386478e-03
-1.803641021112811511e-05,3.543205562235903459e-03,2.214045572755211303e-03
-1.803641021061471150e-05,3.543205555266204770e-03,2.214045583909036129e-03
-1.803641021010131127e-05,3.543205548296505213e-03,2.214045595062860954e-03
-1.803641020958790766e-05,3.543205541326806523e-03,2.214045606216686213e-03
-1.803641020907451083e-05,3.543205534357106966e-03,2.214045617370510605e-03
-1.803641020856110722e-05,3.543205527387408276e-03,2.214045628524334997e-03
-1.803641020804770361e-05,3.543205520417708719e-03,2.214045639678160256e-03
-1.803641020753430678e-05,3.543205513448009162e-03,2.214045650831985082e-03
-1.803641020702090317e-05,3.543205506478309605e-03,2.214045661985809474e-03
-1.803641020650750295e-05,3.543205499508610048e-03,2.214045673139634299e-03
-1.803641020599409595e-05,3.543205492538911358e-03,2.214045684293458691e-03
-1.803641020548069911e-05,3.543205485569211367e-03,2.214045695447283517e-03
-1.803641020496729889e-05,3.543205478599511810e-03,2.214045706601108342e-03
-1.803641020445389528e-05,3.543205471629813121e-03,2.214045717754932301e-03
-1.803641020394049167e-05,3.543205464660113563e-03,2.214045728908757126e-03
-1.803641020342709484e-05,3.543205457690413139e-03,2.214045740062581952e-03
-1.803641020291369123e-05,3.543205450720713582e-03,2.214045751216406777e-03
-1.803641020240028762e-05,3.543205443751014459e-03,2.214045762370230735e-03
-1.803641020188688740e-05,3.543205436781314902e-03,2.214045773524055127e-03
-1.803641020137348717e-05,3.543205429811614477e-03,2.214045784677879519e-03
-1.803641020086009034e-05,3.543205422841914920e-03,2.214045795831704345e-03
-1.803641020034668334e-05,3.543205415872214929e-03,2.214045806985528737e-03
-1.803641019983328312e-05,3.543205408902515372e-03,2.214045818139352695e-03
-1.803641019931988290e-05,3.543205401932815815e-03,2.214045829293177087e-03
-1.803641019880648268e-05,3.543205394963115391e-03,2.214045840447001479e-03
-1.803641019829308246e-05,3.543205387993415400e-03,2.214045851600825870e-03
-1.803641019777967546e-05,3.543205381023715843e-03,2.214045862754650262e-03
-1.803641019726627524e-05,3.543205374054015418e-03,2.214045873908474221e-03
-1.803641019675287501e-05,3.543205367084315861e-03,2.214045885062298612e-03
-1.803641019623947140e-05,3.543205360114615871e-03,2.214045896216123004e-03
-1.803641019572607118e-05,3.543205353144915446e-03,2.214045907369947396e-03
-1.803641019521267435e-05,3.543205346175215022e-03,2.214045918523770921e-03
-1.803641019469927074e-05,3.543205339205515465e-03,2.214045929677595313e-03
-1.803641019418587052e-05,3.543205332235814606e-03,2.214045940831419704e-03
-1.803641019367246691e-05,3.543205325266115049e-03,2.214045951985244096e-03
-1.803641019315906330e-05,3.543205318296415059e-03,2.214045963139067621e-03
-1.803641019264566646e-05,3.543205311326713767e-03,2.214045974292892013e-03
-1.803641019213225946e-05,3.543205304357013342e-03,2.214045985446715971e-03
-1.803641019161886263e-05,3.543205297387313352e-03,2.214045996600540363e-03
-1.803641019110545902e-05,3.543205290417612927e-03,2.214046007754363887e-03
-1.803641019059205880e-05,3.543205283447912936e-03,2.214046018908187845e-03
-1.803641019007865858e-05,3.543205276478211645e-03,2.214046030062011804e-03
-1.803641018956525835e-05,3.543205269508511220e-03,2.214046041215836196e-03
-1.803641018905185474e-05,3.543205262538811229e-03,2.214046052369659720e-03
-1.803641018853845452e-05,3.543205255569109938e-03,2.214046063523483678e-03
-1.803641018802505091e-05,3.543205248599409947e-03,2.214046074677307636e-03
-1.803641018751164730e-05,3.543205241629708655e-03,2.214046085831131595e-03
-1.803641018699825047e-05,3.543205234660008664e-03,2.214046096984954685e-03
-1.803641018648484686e-05,3.543205227690307373e-03,2.214046108138779077e-03
-1.803641018597144325e-05,3.543205220720606514e-03,2.214046119292602602e-03
-1.803641018545804642e-05,3.543205213750906090e-03,2.214046130446426994e-03
-1.803641018494464281e-05,3.543205206781205232e-03,2.214046141600250085e-03
-1.803641018443123920e-05,3.543205199811504807e-03,2.214046152754074043e-03
