ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
2.000000000000000000e+00,-1.224646799147353207e-16,2.449293598294706414e-16
