ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
2.092839693304046067e-01,-1.199522189025262970e-15,9.794813700616046503e+00
2.092840616975032708e-01,-1.199522189043085113e-15,9.794813443365713468e+00
2.092841447871234273e-01,-1.199522189060904494e-15,9.794813186145864492e+00
2.092842195270183114e-01,-1.199522189078722101e-15,9.794812928956801557e+00
2.092842867521657046e-01,-1.199522189096537341e-15,9.794812671798810655e+00
2.092843472140458461e-01,-1.199522189114350807e-15,9.794812414672193768e+00
2.092844015889908649e-01,-1.199522189132161708e-15,9.794812157577228007e+00
2.092844504856997689e-01,-1.199522189149970638e-15,9.794811900514211800e+00
2.092844944520016182e-01,-1.199522189167777200e-15,9.794811643483429364e+00
2.092845339809427663e-01,-1.199522189185581594e-15,9.794811386485172022e+00
2.092845695162648956e-01,-1.199522189203383621e-15,9.794811129519722215e+00
2.092846014573355728e-01,-1.199522189221183478e-15,9.794810872587373041e+00
2.092846301635855333e-01,-1.199522189238980969e-15,9.794810615688405164e+00
2.092846559585027355e-01,-1.199522189256776488e-15,9.794810358823109908e+00
2.092846791332261813e-01,-1.199522189274569048e-15,9.794810101991764384e+00
2.092846999497810778e-01,-1.199522189292359637e-15,9.794809845194659914e+00
2.092847186439902307e-01,-1.199522189310147661e-15,9.794809588432078939e+00
2.092847354280941152e-01,-1.199522189327933713e-15,9.794809331704309230e+00
2.092847504931091285e-01,-1.199522189345716808e-15,9.794809075011626120e+00
2.092847640109503360e-01,-1.199522189363497535e-15,9.794808818354319158e+00
2.092847761363409997e-01,-1.199522189381276093e-15,9.794808561732674335e+00
2.092847870085324524e-01,-1.199522189399051693e-15,9.794808305146968763e+00
2.092847967528506381e-01,-1.199522189416825321e-15,9.794808048597488437e+00
2.092848054820891646e-01,-1.199522189434595991e-15,9.794807792084515796e+00
2.092848132977621622e-01,-1.199522189452364491e-15,9.794807535608335058e+00
2.092848202912325484e-01,-1.199522189470130033e-15,9.794807279169223335e+00
2.092848265447268541e-01,-1.199522189487893406e-15,9.794807022767470173e+00
2.092848321322490490e-01,-1.199522189505654017e-15,9.794806766403350906e+00
2.092848371204028557e-01,-1.199522189523411868e-15,9.794806510077149753e+00
2.092848415691314357e-01,-1.199522189541167155e-15,9.794806253789150929e+00
2.092848455323838841e-01,-1.199522189558919681e-15,9.794805997539633324e+00
2.092848490587144172e-01,-1.199522189576669840e-15,9.794805741328881155e+00
2.092848521918218019e-01,-1.199522189594417041e-15,9.794805485157173308e+00
2.092848549710349115e-01,-1.199522189612161678e-15,9.794805229024792226e+00
2.092848574317499322e-01,-1.199522189629903949e-15,9.794804972932023901e+00
2.092848596058234090e-01,-1.199522189647642867e-15,9.794804716879140116e+00
2.092848615219261854e-01,-1.199522189665379024e-15,9.794804460866425089e+00
2.092848632058622038e-01,-1.199522189683112814e-15,9.794804204894164812e+00
2.092848646808550539e-01,-1.199522189700843449e-15,9.794803948962634621e+00
2.092848659678059053e-01,-1.199522189718571520e-15,9.794803693072120510e+00
2.092848670855258775e-01,-1.199522189736296633e-15,9.794803437222899589e+00
2.092848680509450943e-01,-1.199522189754018590e-15,9.794803181415252524e+00
2.092848688793007284e-01,-1.199522189771738181e-15,9.794802925649463532e+00
2.092848695843061158e-01,-1.199522189789454617e-15,9.794802669925811500e+00
2.092848701783034671e-01,-1.199522189807167699e-15,9.794802414244571764e+00
2.092848706724007579e-01,-1.199522189824878416e-15,9.794802158606033871e+00
2.092848710765951581e-01,-1.199522189842585976e-15,9.794801903010473154e+00
2.092848713998842758e-01,-1.199522189860290579e-15,9.794801647458168503e+00
2.092848716503659945e-01,-1.199522189877992026e-15,9.794801391949404135e+00
2.092848718353283177e-01,-1.199522189895690515e-15,9.794801136484458937e+00
2.092848719613305819e-01,-1.199522189913386045e-15,9.794800881063611797e+00
2.092848720342763147e-01,-1.199522189931078421e-15,9.794800625687145157e+00
2.092848720594785439e-01,-1.199522189948767443e-15,9.794800370355336128e+00
2.092848720417191666e-01,-1.199522189966454099e-15,9.794800115068470703e+00
2.092848719853020178e-01,-1.199522189984137008e-15,9.794799859826820665e+00
2.092848718941003883e-01,-1.199522190001816958e-15,9.794799604630672007e+00
2.092848717716004614e-01,-1.199522190019493951e-15,9.794799349480303619e+00
2.092848716209397553e-01,-1.199522190037167393e-15,9.794799094375992610e+00
2.092848714449420666e-01,-1.199522190054837878e-15,9.794798839318021422e+00
2.092848712461488625e-01,-1.199522190072505206e-15,9.794798584306670719e+00
2.092848710268475909e-01,-1.199522190090169183e-15,9.794798329342215837e+00
2.092848707890969107e-01,-1.199522190107829806e-15,9.794798074424939216e+00
2.092848705347497285e-01,-1.199522190125487077e-15,9.794797819555119744e+00
2.092848702654736270e-01,-1.199522190143141390e-15,9.794797564733039863e+00
2.092848699827695169e-01,-1.199522190160792152e-15,9.794797309958973131e+00
2.092848696879882897e-01,-1.199522190178439957e-15,9.794797055233207317e+00
2.092848693823457229e-01,-1.199522190196084212e-15,9.794796800556014205e+00
2.092848690669361356e-01,-1.199522190213724522e-15,9.794796545927672682e+00
2.092848687427443788e-01,-1.199522190231361874e-15,9.794796291348466966e+00
2.092848684106569102e-01,-1.199522190248996071e-15,9.794796036818675944e+00
2.092848680714716192e-01,-1.199522190266626323e-15,9.794795782338574952e+00
2.092848677259066259e-01,-1.199522190284253617e-15,9.794795527908446431e+00
2.092848673746081911e-01,-1.199522190301877361e-15,9.794795273528571045e+00
2.092848670181581827e-01,-1.199522190319497359e-15,9.794795019199220576e+00
2.092848666570801541e-01,-1.199522190337114003e-15,9.794794764920679242e+00
2.092848662918453673e-01,-1.199522190354727098e-15,9.794794510693225931e+00
2.092848659228781771e-01,-1.199522190372336445e-15,9.794794256517135977e+00
2.092848655505602506e-01,-1.199522190389942440e-15,9.794794002392691823e+00
2.092848651752353684e-01,-1.199522190407544688e-15,9.794793748320170579e+00
2.092848647972129217e-01,-1.199522190425143780e-15,9.794793494299854686e+00
2.092848644167714101e-01,-1.199522190442738929e-15,9.794793240332015927e+00
2.092848640341614386e-01,-1.199522190460330132e-15,9.794792986416933189e+00
2.092848636496087433e-01,-1.199522190477918181e-15,9.794792732554892467e+00
2.092848632633163841e-01,-1.199522190495502087e-15,9.794792478746165543e+00
2.092848628754672424e-01,-1.199522190513082444e-15,9.794792224991031304e+00
2.092848624862259366e-01,-1.199522190530659251e-15,9.794791971289770416e+00
2.092848620957407368e-01,-1.199522190548232311e-15,9.794791717642661766e+00
2.092848617041449810e-01,-1.199522190565801624e-15,9.794791464049980689e+00
2.092848613115587675e-01,-1.199522190583366993e-15,9.794791210512006074e+00
2.092848609180903707e-01,-1.199522190600928614e-15,9.794790957029016809e+00
2.092848605238371296e-01,-1.199522190618486686e-15,9.794790703601291781e+00
2.092848601288867516e-01,-1.199522190636040616e-15,9.794790450229104550e+00
2.092848597333181737e-01,-1.199522190653590404e-15,9.794790196912735780e+00
2.092848593372025057e-01,-1.199522190671136840e-15,9.794789943652464359e+00
2.092848589406038351e-01,-1.199522190688679135e-15,9.794789690448567399e+00
2.092848585435798103e-01,-1.199522190706217682e-15,9.794789437301322010e+00
2.092848581461823898e-01,-1.199522190723752088e-15,9.794789184211003530e+00
2.092848577484584249e-01,-1.199522190741282746e-15,9.794788931177896174e+00
2.092848573504500209e-01,-1.199522190758809264e-15,9.794788678202268173e+00
2.092848569521952029e-01,-1.199522190776331836e-15,9.794788425284405520e+00
2.092848565537283045e-01,-1.199522190793850465e-15,9.794788172424581774e+00
2.092848561550801068e-01,-1.199522190811364952e-15,9.794787919623072270e+00
2.092848557562783929e-01,-1.199522190828875692e-15,9.794787666880159449e+00
2.092848553573482817e-01,-1.199522190846381896e-15,9.794787414196115094e+00
2.092848549583123940e-01,-1.199522190863884353e-15,9.794787161571219869e+00
2.092848545591911857e-01,-1.199522190881382866e-15,9.794786909005750886e+00
2.092848541600029477e-01,-1.199522190898876645e-15,9.794786656499978150e+00
2.092848537607643611e-01,-1.199522190916366875e-15,9.794786404054191209e+00
2.092848533614904694e-01,-1.199522190933852371e-15,9.794786151668652963e+00
2.092848529621946507e-01,-1.199522190951334317e-15,9.794785899343652957e+00
2.092848525628892842e-01,-1.199522190968811531e-15,9.794785647079457647e+00
2.092848521635853054e-01,-1.199522190986284800e-15,9.794785394876351248e+00
2.092848517642927342e-01,-1.199522191003753730e-15,9.794785142734605543e+00
2.092848513650206743e-01,-1.199522191021218322e-15,9.794784890654497644e+00
2.092848509657772305e-01,-1.199522191038678969e-15,9.794784638636306440e+00
2.092848505665698133e-01,-1.199522191056135278e-15,9.794784386680309041e+00
2.092848501674051120e-01,-1.199522191073586853e-15,9.794784134786773677e+00
2.092848497682892051e-01,-1.199522191091034287e-15,9.794783882955986343e+00
2.092848493692275880e-01,-1.199522191108477382e-15,9.794783631188217043e+00
2.092848489702253401e-01,-1.199522191125916138e-15,9.794783379483744667e+00
2.092848485712868745e-01,-1.199522191143350556e-15,9.794783127842846326e+00
2.092848481724164655e-01,-1.199522191160780438e-15,9.794782876265795579e+00
2.092848477736178048e-01,-1.199522191178205981e-15,9.794782624752869538e+00
2.092848473748943616e-01,-1.199522191195627185e-15,9.794782373304341760e+00
2.092848469762492725e-01,-1.199522191213043656e-15,9.794782121920491136e+00
2.092848465776853684e-01,-1.199522191230455591e-15,9.794781870601589446e+00
2.092848461792052583e-01,-1.199522191247863187e-15,9.794781619347917356e+00
2.092848457808113571e-01,-1.199522191265266445e-15,9.794781368159748425e+00
2.092848453825058852e-01,-1.199522191282664772e-15,9.794781117037352658e+00
2.092848449842909520e-01,-1.199522191300058761e-15,9.794780865981014273e+00
2.092848445861682505e-01,-1.199522191317448016e-15,9.794780614991003276e+00
2.092848441881396959e-01,-1.199522191334832736e-15,9.794780364067595002e+00
2.092848437902066761e-01,-1.199522191352213116e-15,9.794780113211070116e+00
2.092848433923708562e-01,-1.199522191369588567e-15,9.794779862421695071e+00
2.092848429946335409e-01,-1.199522191386959284e-15,9.794779611699750532e+00
2.092848425969960346e-01,-1.199522191404325662e-15,9.794779361045511834e+00
2.092848421994594477e-01,-1.199522191421686913e-15,9.794779110459248983e+00
2.092848418020250567e-01,-1.199522191439043628e-15,9.794778859941240867e+00
2.092848414046938055e-01,-1.199522191456395609e-15,9.794778609491761046e+00
2.092848410074666654e-01,-1.199522191473743055e-15,9.794778359111086630e+00
2.092848406103446912e-01,-1.199522191491085571e-15,9.794778108799487626e+00
2.092848402133286323e-01,-1.199522191508422958e-15,9.794777858557239369e+00
2.092848398164194046e-01,-1.199522191525756007e-15,9.794777608384620748e+00
2.092848394196177575e-01,-1.199522191543084126e-15,9.794777358281903545e+00
2.092848390229245514e-01,-1.199522191560407117e-15,9.794777108249357767e+00
2.092848386263404248e-01,-1.199522191577725375e-15,9.794776858287262300e+00
2.092848382298660992e-01,-1.199522191595038900e-15,9.794776608395892481e+00
2.092848378335022408e-01,-1.199522191612347494e-15,9.794776358575520092e+00
2.092848374372495712e-01,-1.199522191629650961e-15,9.794776108826416916e+00
2.092848370411085901e-01,-1.199522191646949497e-15,9.794775859148860064e+00
2.092848366450800190e-01,-1.199522191664243103e-15,9.794775609543121320e+00
2.092848362491643854e-01,-1.199522191681531779e-15,9.794775360009476017e+00
2.092848358533623554e-01,-1.199522191698815721e-15,9.794775110548199493e+00
2.092848354576743453e-01,-1.199522191716094536e-15,9.794774861159563528e+00
2.092848350621010212e-01,-1.199522191733367829e-15,9.794774611843836354e+00
2.092848346666428272e-01,-1.199522191750636783e-15,9.794774362601300410e+00
2.092848342713004295e-01,-1.199522191767900018e-15,9.794774113432220375e+00
2.092848338760741611e-01,-1.199522191785158322e-15,9.794773864336876912e+00
2.092848334809646604e-01,-1.199522191802411696e-15,9.794773615315540027e+00
2.092848330859723993e-01,-1.199522191819659745e-15,9.794773366368479728e+00
2.092848326910978218e-01,-1.199522191836902667e-15,9.794773117495974901e+00
2.092848322963415109e-01,-1.199522191854140264e-15,9.794772868698295554e+00
2.092848319017039382e-01,-1.199522191871372930e-15,9.794772619975713468e+00
2.092848315071854370e-01,-1.199522191888600075e-15,9.794772371328502203e+00
2.092848311127866179e-01,-1.199522191905822683e-15,9.794772122756938870e+00
2.092848307185079526e-01,-1.199522191923039573e-15,9.794771874261288147e+00
2.092848303243498298e-01,-1.199522191940251137e-15,9.794771625841827145e+00
2.092848299303127768e-01,-1.199522191957457574e-15,9.794771377498827647e+00
2.092848295363971545e-01,-1.199522191974658489e-15,9.794771129232561435e+00
2.092848291426035734e-01,-1.199522191991854473e-15,9.794770881043303845e+00
2.092848287489323666e-01,-1.199522192009044738e-15,9.794770632931321330e+00
2.092848283553839783e-01,-1.199522192026229876e-15,9.794770384896889226e+00
2.092848279619589358e-01,-1.199522192043409492e-15,9.794770136940281091e+00
2.092848275686576554e-01,-1.199522192060583782e-15,9.794769889061765156e+00
2.092848271754805256e-01,-1.199522192077752551e-15,9.794769641261614979e+00
2.092848267824281017e-01,-1.199522192094915995e-15,9.794769393540104119e+00
2.092848263895006888e-01,-1.199522192112073917e-15,9.794769145897500806e+00
2.092848259966988700e-01,-1.199522192129226317e-15,9.794768898334080376e+00
2.092848256040230337e-01,-1.199522192146373195e-15,9.794768650850109282e+00
2.092848252114735408e-01,-1.199522192163514945e-15,9.794768403445866412e+00
2.092848248190509186e-01,-1.199522192180650581e-15,9.794768156121612890e+00
2.092848244267555280e-01,-1.199522192197781090e-15,9.794767908877629381e+00
2.092848240345878963e-01,-1.199522192214905683e-15,9.794767661714182339e+00
2.092848236425484398e-01,-1.199522192232024951e-15,9.794767414631541769e+00
2.092848232506375195e-01,-1.199522192249138696e-15,9.794767167629984783e+00
2.092848228588556625e-01,-1.199522192266246526e-15,9.794766920709774283e+00
2.092848224672032298e-01,-1.199522192283348833e-15,9.794766673871185603e+00
2.092848220756806932e-01,-1.199522192300445618e-15,9.794766427114490526e+00
2.092848216842884690e-01,-1.199522192317536487e-15,9.794766180439955505e+00
2.092848212930270291e-01,-1.199522192334621833e-15,9.794765933847854100e+00
2.092848209018967620e-01,-1.199522192351701461e-15,9.794765687338454541e+00
2.092848205108980841e-01,-1.199522192368775172e-15,9.794765440912028609e+00
2.092848201200314395e-01,-1.199522192385843361e-15,9.794765194568849864e+00
2.092848197292973556e-01,-1.199522192402905831e-15,9.794764948309182984e+00
2.092848193386961098e-01,-1.199522192419961989e-15,9.794764702133297973e+00
2.092848189482281740e-01,-1.199522192437012824e-15,9.794764456041470169e+00
2.092848185578940201e-01,-1.199522192454057741e-15,9.794764210033962470e+00
2.092848181676940922e-01,-1.199522192471096742e-15,9.794763964111051990e+00
2.092848177776287510e-01,-1.199522192488130024e-15,9.794763718273003406e+00
2.092848173876984963e-01,-1.199522192505157192e-15,9.794763472520084946e+00
2.092848169979037443e-01,-1.199522192522178444e-15,9.794763226852570170e+00
2.092848166082448558e-01,-1.199522192539193977e-15,9.794762981270729085e+00
2.092848162187223304e-01,-1.199522192556203395e-15,9.794762735774826368e+00
2.092848158293365290e-01,-1.199522192573206898e-15,9.794762490365133800e+00
2.092848154400879512e-01,-1.199522192590204681e-15,9.794762245041924942e+00
2.092848150509769856e-01,-1.199522192607196153e-15,9.794761999805459141e+00
2.092848146620041039e-01,-1.199522192624181512e-15,9.794761754656011732e+00
2.092848142731696393e-01,-1.199522192641160954e-15,9.794761509593850946e+00
2.092848138844740913e-01,-1.199522192658134282e-15,9.794761264619245011e+00
2.092848134959178763e-01,-1.199522192675101694e-15,9.794761019732462159e+00
2.092848131075014106e-01,-1.199522192692062993e-15,9.794760774933770620e+00
2.092848127192251662e-01,-1.199522192709018177e-15,9.794760530223440398e+00
2.092848123310895037e-01,-1.199522192725966854e-15,9.794760285601737948e+00
2.092848119430948672e-01,-1.199522192742910403e-15,9.794760041068938605e+00
2.092848115552416732e-01,-1.199522192759847049e-15,9.794759796625298165e+00
2.092848111675303657e-01,-1.199522192776777385e-15,9.794759552271090186e+00
2.092848107799613333e-01,-1.199522192793701607e-15,9.794759308006584675e+00
2.092848103925351311e-01,-1.199522192810619715e-15,9.794759063832049861e+00
2.092848100052520088e-01,-1.199522192827531709e-15,9.794758819747752199e+00
2.092848096181124662e-01,-1.199522192844437196e-15,9.794758575753954588e+00
2.092848092311169750e-01,-1.199522192861336568e-15,9.794758331850934141e+00
2.092848088442658960e-01,-1.199522192878229630e-15,9.794758088038950206e+00
2.092848084575596734e-01,-1.199522192895116381e-15,9.794757844318274564e+00
2.092848080709987513e-01,-1.199522192911996624e-15,9.794757600689170118e+00
2.092848076845834626e-01,-1.199522192928870556e-15,9.794757357151908650e+00
2.092848072983143903e-01,-1.199522192945738374e-15,9.794757113706756613e+00
2.092848069121918397e-01,-1.199522192962599290e-15,9.794756870353976907e+00
2.092848065262162827e-01,-1.199522192979454092e-15,9.794756627093841317e+00
2.092848061403880799e-01,-1.199522192996302978e-15,9.794756383926618071e+00
2.092848057547077312e-01,-1.199522193013144764e-15,9.794756140852564741e+00
2.092848053691756249e-01,-1.199522193029980239e-15,9.794755897871954886e+00
2.092848049837922053e-01,-1.199522193046809206e-15,9.794755654985054960e+00
2.092848045985578609e-01,-1.199522193063631665e-15,9.794755412192127864e+00
2.092848042134730080e-01,-1.199522193080447813e-15,9.794755169493445379e+00
2.092848038285381740e-01,-1.199522193097257452e-15,9.794754926889268631e+00
2.092848034437536087e-01,-1.199522193114059992e-15,9.794754684379862297e+00
2.092848030591198116e-01,-1.199522193130856616e-15,9.794754441965499936e+00
2.092848026746372825e-01,-1.199522193147646140e-15,9.794754199646439119e+00
2.092848022903063820e-01,-1.199522193164429156e-15,9.794753957422948076e+00
2.092848019061274989e-01,-1.199522193181205860e-15,9.794753715295296814e+00
2.092848015221010494e-01,-1.199522193197975860e-15,9.794753473263748234e+00
2.092848011382275608e-01,-1.199522193214738760e-15,9.794753231328563459e+00
2.092848007545073108e-01,-1.199522193231495546e-15,9.794752989490014272e+00
2.092848003709408267e-01,-1.199522193248245232e-15,9.794752747748360022e+00
2.092847999875285248e-01,-1.199522193264988411e-15,9.794752506103870715e+00
2.092847996042707381e-01,-1.199522193281724884e-15,9.794752264556811028e+00
2.092847992211679664e-01,-1.199522193298454257e-15,9.794752023107440309e+00
2.092847988382205981e-01,-1.199522193315177319e-15,9.794751781756030340e+00
2.092847984554290497e-01,-1.199522193331893085e-15,9.794751540502838694e+00
2.092847980727937651e-01,-1.199522193348602539e-15,9.794751299348137152e+00
2.092847976903151608e-01,-1.199522193365304697e-15,9.794751058292185064e+00
2.092847973079936252e-01,-1.199522193382000149e-15,9.794750817335248883e+00
2.092847969258296026e-01,-1.199522193398688896e-15,9.794750576477593285e+00
2.092847965438235092e-01,-1.199522193415370740e-15,9.794750335719482948e+00
2.092847961619757891e-01,-1.199522193432045485e-15,9.794750095061177220e+00
2.092847957802868308e-01,-1.199522193448713524e-15,9.794749854502946107e+00
2.092847953987570231e-01,-1.199522193465374463e-15,9.794749614045048958e+00
2.092847950173868377e-01,-1.199522193482028698e-15,9.794749373687752225e+00
2.092847946361766631e-01,-1.199522193498675438e-15,9.794749133431315258e+00
2.092847942551269436e-01,-1.199522193515315670e-15,9.794748893276008062e+00
