ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-1.294721542559642809e-03,3.305171266073505653e-03,-5.997781912691618089e+00
-1.298181976113632445e-03,3.303832427219296868e-03,-5.997781901726936482e+00
-1.301641005665856539e-03,3.302489965411543708e-03,-5.997781890766703761e+00
-1.305098627423284313e-03,3.301143882122661247e-03,-5.997781879810929695e+00
-1.308554837594425859e-03,3.299794178829030134e-03,-5.997781868859627608e+00
-1.312009632389342330e-03,3.298440857011003535e-03,-5.997781857912810821e+00
-1.315463008019646584e-03,3.297083918152900629e-03,-5.997781846970489106e+00
-1.318914960698509267e-03,3.295723363743010073e-03,-5.997781836032675784e+00
-1.322365486640660320e-03,3.294359195273580902e-03,-5.997781825099381514e+00
-1.325814582062395490e-03,3.292991414240825556e-03,-5.997781814170620507e+00
-1.329262243181580667e-03,3.291620022144920322e-03,-5.997781803246403420e+00
-1.332708466217653615e-03,3.290245020489998822e-03,-5.997781792326741801e+00
-1.336153247391630699e-03,3.288866410784152452e-03,-5.997781781411648971e+00
-1.339596582926109265e-03,3.287484194539430377e-03,-5.997781770501134702e+00
-1.343038469045273065e-03,3.286098373271834766e-03,-5.997781759595213202e+00
-1.346478901974895075e-03,3.284708948501320353e-03,-5.997781748693896020e+00
-1.349917877942343565e-03,3.283315921751795308e-03,-5.997781737797193813e+00
-1.353355393176583401e-03,3.281919294551115165e-03,-5.997781726905119015e+00
-1.356791443908183202e-03,3.280519068431084553e-03,-5.997781716017684950e+00
-1.360226026369317723e-03,3.279115244927454167e-03,-5.997781705134901387e+00
-1.363659136793771544e-03,3.277707825579917293e-03,-5.997781694256782536e+00
-1.367090771416945138e-03,3.276296811932113712e-03,-5.997781683383339058e+00
-1.370520926475857042e-03,3.274882205531621029e-03,-5.997781672514582496e+00
-1.373949598209149277e-03,3.273464007929957707e-03,-5.997781661650526175e+00
-1.377376782857090169e-03,3.272042220682580028e-03,-5.997781650791179864e+00
-1.380802476661580850e-03,3.270616845348879500e-03,-5.997781639936556886e+00
-1.384226675866156780e-03,3.269187883492182846e-03,-5.997781629086669675e+00
-1.387649376715992299e-03,3.267755336679748542e-03,-5.997781618241528889e+00
-1.391070575457906480e-03,3.266319206482766382e-03,-5.997781607401147852e+00
-1.394490268340365952e-03,3.264879494476355306e-03,-5.997781596565537221e+00
-1.397908451613488800e-03,3.263436202239561237e-03,-5.997781585734708543e+00
-1.401325121529049334e-03,3.261989331355357076e-03,-5.997781574908675140e+00
-1.404740274340480696e-03,3.260538883410635767e-03,-5.997781564087446782e+00
-1.408153906302883097e-03,3.259084859996220270e-03,-5.997781553271038568e+00
-1.411566013673021215e-03,3.257627262706844044e-03,-5.997781542459459381e+00
-1.414976592709335903e-03,3.256166093141169698e-03,-5.997781531652721654e+00
-1.418385639671941372e-03,3.254701352901766005e-03,-5.997781520850839598e+00
-1.421793150822634084e-03,3.253233043595125246e-03,-5.997781510053821208e+00
-1.425199122424894698e-03,3.251761166831649771e-03,-5.997781499261681581e+00
-1.428603550743893277e-03,3.250285724225654600e-03,-5.997781488474430489e+00
-1.432006432046491673e-03,3.248806717395363950e-03,-5.997781477692081253e+00
-1.435407762601248732e-03,3.247324147962908636e-03,-5.997781466914644533e+00
-1.438807538678425714e-03,3.245838017554329540e-03,-5.997781456142131873e+00
-1.442205756549987160e-03,3.244348327799568502e-03,-5.997781445374557485e+00
-1.445602412489608701e-03,3.242855080332471360e-03,-5.997781434611932028e+00
-1.448997502772678353e-03,3.241358276790788379e-03,-5.997781423854264382e+00
-1.452391023676300645e-03,3.239857918816162977e-03,-5.997781413101570536e+00
-1.455782971479302901e-03,3.238354008054138231e-03,-5.997781402353860258e+00
-1.459173342462237845e-03,3.236846546154155575e-03,-5.997781391611145096e+00
-1.462562132907387286e-03,3.235335534769546561e-03,-5.997781380873437485e+00
-1.465949339098766889e-03,3.233820975557535893e-03,-5.997781370140748969e+00
-1.469334957322130514e-03,3.232302870179239694e-03,-5.997781359413091984e+00
-1.472718983864973463e-03,3.230781220299660736e-03,-5.997781348690477188e+00
-1.476101415016536824e-03,3.229256027587689305e-03,-5.997781337972917015e+00
-1.479482247067812669e-03,3.227727293716098431e-03,-5.997781327260423012e+00
-1.482861476311545358e-03,3.226195020361547795e-03,-5.997781316553007613e+00
-1.486239099042238696e-03,3.224659209204572882e-03,-5.997781305850680589e+00
-1.489615111556158748e-03,3.223119861929592787e-03,-5.997781295153456149e+00
-1.492989510151336878e-03,3.221576980224901549e-03,-5.997781284461344065e+00
-1.496362291127575819e-03,3.220030565782670308e-03,-5.997781273774357658e+00
-1.499733450786451842e-03,3.218480620298939943e-03,-5.997781263092507587e+00
-1.503102985431320178e-03,3.216927145473628871e-03,-5.997781252415804509e+00
-1.506470891367318269e-03,3.215370143010521341e-03,-5.997781241744263525e+00
-1.509837164901369454e-03,3.213809614617268735e-03,-5.997781231077893516e+00
-1.513201802342189258e-03,3.212245562005392602e-03,-5.997781220416706915e+00
-1.516564800000286045e-03,3.210677986890274685e-03,-5.997781209760716159e+00
-1.519926154187968385e-03,3.209106890991162558e-03,-5.997781199109931016e+00
-1.523285861219346145e-03,3.207532276031161388e-03,-5.997781188464364810e+00
-1.526643917410336771e-03,3.205954143737236098e-03,-5.997781177824029086e+00
-1.530000319078668762e-03,3.204372495840208338e-03,-5.997781167188934504e+00
-1.533355062543884052e-03,3.202787334074753880e-03,-5.997781156559094384e+00
-1.536708144127345169e-03,3.201198660179403049e-03,-5.997781145934518499e+00
-1.540059560152236100e-03,3.199606475896534224e-03,-5.997781135315220169e+00
-1.543409306943569230e-03,3.198010782972378601e-03,-5.997781124701210054e+00
-1.546757380828185776e-03,3.196411583157009791e-03,-5.997781114092499699e+00
-1.550103778134764030e-03,3.194808878204351624e-03,-5.997781103489102428e+00
-1.553448495193820653e-03,3.193202669872168172e-03,-5.997781092891026233e+00
-1.556791528337714151e-03,3.191592959922064619e-03,-5.997781082298287103e+00
-1.560132873900651812e-03,3.189979750119488131e-03,-5.997781071710893919e+00
-1.563472528218690788e-03,3.188363042233720041e-03,-5.997781061128857338e+00
-1.566810487629744170e-03,3.186742838037880630e-03,-5.997781050552193349e+00
-1.570146748473582503e-03,3.185119139308920447e-03,-5.997781039980909057e+00
-1.573481307091842462e-03,3.183491947827624645e-03,-5.997781029415017784e+00
-1.576814159828024463e-03,3.181861265378606047e-03,-5.997781018854532853e+00
-1.580145303027501993e-03,3.180227093750306010e-03,-5.997781008299461369e+00
-1.583474733037523990e-03,3.178589434734992690e-03,-5.997780997749819321e+00
-1.586802446207216145e-03,3.176948290128754539e-03,-5.997780987205617365e+00
-1.590128438887590664e-03,3.175303661731506376e-03,-5.997780976666864383e+00
-1.593452707431543876e-03,3.173655551346980276e-03,-5.997780966133574587e+00
-1.596775248193865564e-03,3.172003960782726010e-03,-5.997780955605758635e+00
-1.600096057531239175e-03,3.170348891850111039e-03,-5.997780945083428072e+00
-1.603415131802247030e-03,3.168690346364314882e-03,-5.997780934566595334e+00
-1.606732467367375959e-03,3.167028326144328675e-03,-5.997780924055271079e+00
-1.610048060589019470e-03,3.165362833012957781e-03,-5.997780913549466852e+00
-1.613361907831481219e-03,3.163693868796809208e-03,-5.997780903049194201e+00
-1.616674005460980862e-03,3.162021435326300284e-03,-5.997780892554464671e+00
-1.619984349845657312e-03,3.160345534435651717e-03,-5.997780882065289809e+00
-1.623292937355571338e-03,3.158666167962883263e-03,-5.997780871581681161e+00
-1.626599764362712070e-03,3.156983337749818055e-03,-5.997780861103650274e+00
-1.629904827240998954e-03,3.155297045642075672e-03,-5.997780850631208693e+00
-1.633208122366286083e-03,3.153607293489071265e-03,-5.997780840164367078e+00
-1.636509646116366973e-03,3.151914083144012960e-03,-5.997780829703138750e+00
-1.639809394870979115e-03,3.150217416463904022e-03,-5.997780819247532591e+00
-1.643107365011805274e-03,3.148517295309534621e-03,-5.997780808797563701e+00
-1.646403552922478912e-03,3.146813721545482258e-03,-5.997780798353239184e+00
-1.649697954988589826e-03,3.145106697040111338e-03,-5.997780787914573253e+00
-1.652990567597685664e-03,3.143396223665570130e-03,-5.997780777481576564e+00
-1.656281387139276482e-03,3.141682303297787734e-03,-5.997780767054262441e+00
-1.659570410004840161e-03,3.139964937816472779e-03,-5.997780756632638877e+00
-1.662857632587824361e-03,3.138244129105111687e-03,-5.997780746216719194e+00
-1.666143051283651292e-03,3.136519879050966072e-03,-5.997780735806514940e+00
-1.669426662489722482e-03,3.134792189545071439e-03,-5.997780725402036772e+00
-1.672708462605421815e-03,3.133061062482232848e-03,-5.997780715003298013e+00
-1.675988448032118350e-03,3.131326499761025780e-03,-5.997780704610307545e+00
-1.679266615173173475e-03,3.129588503283793535e-03,-5.997780694223078690e+00
-1.682542960433941557e-03,3.127847074956642028e-03,-5.997780683841620331e+00
-1.685817480221776018e-03,3.126102216689442392e-03,-5.997780673465946677e+00
-1.689090170946031715e-03,3.124353930395825339e-03,-5.997780663096068388e+00
-1.692361029018071231e-03,3.122602217993181162e-03,-5.997780652731995232e+00
-1.695630050851265310e-03,3.120847081402655394e-03,-5.997780642373741422e+00
-1.698897232860999357e-03,3.119088522549148812e-03,-5.997780632021314950e+00
-1.702162571464678432e-03,3.117326543361316135e-03,-5.997780621674730028e+00
-1.705426063081725944e-03,3.115561145771556916e-03,-5.997780611333996426e+00
-1.708687704133595147e-03,3.113792331716026818e-03,-5.997780600999125689e+00
-1.711947491043766534e-03,3.112020103134621567e-03,-5.997780590670130252e+00
-1.715205420237754129e-03,3.110244461970981724e-03,-5.997780580347018997e+00
-1.718461488143111122e-03,3.108465410172491818e-03,-5.997780570029806135e+00
-1.721715691189430741e-03,3.106682949690273404e-03,-5.997780559718500548e+00
-1.724968025808352968e-03,3.104897082479187668e-03,-5.997780549413116447e+00
-1.728218488433565844e-03,3.103107810497830223e-03,-5.997780539113660936e+00
-1.731467075500811104e-03,3.101315135708530239e-03,-5.997780528820150003e+00
-1.734713783447887868e-03,3.099519060077345241e-03,-5.997780518532591643e+00
-1.737958608714656105e-03,3.097719585574065879e-03,-5.997780508250998288e+00
-1.741201547743040107e-03,3.095916714172205954e-03,-5.997780497975381486e+00
-1.744442596977035425e-03,3.094110447849007621e-03,-5.997780487705751007e+00
-1.747681752862706266e-03,3.092300788585430546e-03,-5.997780477442119285e+00
-1.750919011848197640e-03,3.090487738366159715e-03,-5.997780467184497866e+00
-1.754154370383732321e-03,3.088671299179593724e-03,-5.997780456932897408e+00
-1.757387824921618222e-03,3.086851473017848679e-03,-5.997780446687329459e+00
-1.760619371916253163e-03,3.085028261876756467e-03,-5.997780436447805563e+00
-1.763849007824123570e-03,3.083201667755855642e-03,-5.997780426214335492e+00
-1.767076729103816621e-03,3.081371692658399237e-03,-5.997780415986932567e+00
-1.770302532216015039e-03,3.079538338591344786e-03,-5.997780405765607448e+00
-1.773526413623508153e-03,3.077701607565353024e-03,-5.997780395550369903e+00
-1.776748369791193846e-03,3.075861501594793091e-03,-5.997780385341231479e+00
-1.779968397186077042e-03,3.074018022697727354e-03,-5.997780375138204612e+00
-1.783186492277282712e-03,3.072171172895920514e-03,-5.997780364941299958e+00
-1.786402651536053926e-03,3.070320954214833097e-03,-5.997780354750529064e+00
-1.789616871435756621e-03,3.068467368683619294e-03,-5.997780344565901700e+00
-1.792829148451882638e-03,3.066610418335123916e-03,-5.997780334387431189e+00
-1.796039479062056660e-03,3.064750105205881966e-03,-5.997780324215127301e+00
-1.799247859746037730e-03,3.062886431336114736e-03,-5.997780314048999806e+00
-1.802454286985723155e-03,3.061019398769729803e-03,-5.997780303889062026e+00
-1.805658757265153061e-03,3.059149009554316696e-03,-5.997780293735325507e+00
-1.808861267070513857e-03,3.057275265741144724e-03,-5.997780283587800021e+00
-1.812061812890140844e-03,3.055398169385161247e-03,-5.997780273446496224e+00
-1.815260391214526233e-03,3.053517722544991670e-03,-5.997780263311426552e+00
-1.818456998536318713e-03,3.051633927282932507e-03,-5.997780253182601662e+00
-1.821651631350327573e-03,3.049746785664952681e-03,-5.997780243060032213e+00
-1.824844286153530070e-03,3.047856299760690058e-03,-5.997780232943729750e+00
-1.828034959445070133e-03,3.045962471643449705e-03,-5.997780222833705821e+00
-1.831223647726267683e-03,3.044065303390199560e-03,-5.997780212729971083e+00
-1.834410347500617768e-03,3.042164797081572166e-03,-5.997780202632536195e+00
-1.837595055273798152e-03,3.040260954801859896e-03,-5.997780192541412703e+00
-1.840777767553670400e-03,3.038353778639011921e-03,-5.997780182456611264e+00
-1.843958480850284645e-03,3.036443270684631174e-03,-5.997780172378143426e+00
-1.847137191675882629e-03,3.034529433033977385e-03,-5.997780162306020735e+00
-1.850313896544903769e-03,3.032612267785957973e-03,-5.997780152240252072e+00
-1.853488591973987982e-03,3.030691777043130215e-03,-5.997780142180851648e+00
-1.856661274481977196e-03,3.028767962911696910e-03,-5.997780132127828345e+00
-1.859831940589923814e-03,3.026840827501508114e-03,-5.997780122081192822e+00
-1.863000586821087889e-03,3.024910372926050296e-03,-5.997780112040957512e+00
-1.866167209700948402e-03,3.022976601302451542e-03,-5.997780102007132186e+00
-1.869331805757201963e-03,3.021039514751477657e-03,-5.997780091979729278e+00
-1.872494371519767579e-03,3.019099115397527820e-03,-5.997780081958759446e+00
-1.875654903520792725e-03,3.017155405368634590e-03,-5.997780071944232461e+00
-1.878813398294654213e-03,3.015208386796459569e-03,-5.997780061936159868e+00
-1.881969852377963180e-03,3.013258061816292965e-03,-5.997780051934553214e+00
-1.885124262309569856e-03,3.011304432567048391e-03,-5.997780041939423157e+00
-1.888276624630564433e-03,3.009347501191264596e-03,-5.997780031950780355e+00
-1.891426935884285522e-03,3.007387269835099398e-03,-5.997780021968636355e+00
-1.894575192616320368e-03,3.005423740648329248e-03,-5.997780011993001814e+00
-1.897721391374507672e-03,3.003456915784348362e-03,-5.997780002023886503e+00
-1.900865528708946912e-03,3.001486797400160483e-03,-5.997779992061303744e+00
-1.904007601171993575e-03,2.999513387656382781e-03,-5.997779982105262420e+00
-1.907147605318273249e-03,2.997536688717243689e-03,-5.997779972155774963e+00
-1.910285537704676205e-03,2.995556702750572925e-03,-5.997779962212852034e+00
-1.913421394890365635e-03,2.993573431927807130e-03,-5.997779952276502513e+00
-1.916555173436781771e-03,2.991586878423984665e-03,-5.997779942346738835e+00
-1.919686869907643841e-03,2.989597044417743876e-03,-5.997779932423572546e+00
-1.922816480868954183e-03,2.987603932091317024e-03,-5.997779922507014305e+00
-1.925944002889004537e-03,2.985607543630533749e-03,-5.997779912597072993e+00
-1.929069432538374528e-03,2.983607881224813706e-03,-5.997779902693762821e+00
-1.932192766389941420e-03,2.981604947067168290e-03,-5.997779892797092671e+00
-1.935314001018878819e-03,2.979598743354194140e-03,-5.997779882907072313e+00
-1.938433133002664694e-03,2.977589272286073133e-03,-5.997779873023714181e+00
-1.941550158921082677e-03,2.975576536066571517e-03,-5.997779863147029822e+00
-1.944665075356223584e-03,2.973560536903032542e-03,-5.997779853277029005e+00
-1.947777878892495819e-03,2.971541277006380360e-03,-5.997779843413721501e+00
-1.950888566116622995e-03,2.969518758591111786e-03,-5.997779833557119744e+00
-1.953997133617649783e-03,2.967492983875295864e-03,-5.997779823707234392e+00
-1.957103577986946032e-03,2.965463955080576038e-03,-5.997779813864076104e+00
-1.960207895818209811e-03,2.963431674432159303e-03,-5.997779804027653761e+00
-1.963310083707471738e-03,2.961396144158819251e-03,-5.997779794197980685e+00
-1.966410138253099106e-03,2.959357366492893025e-03,-5.997779784375067536e+00
-1.969508056055797613e-03,2.957315343670278290e-03,-5.997779774558923194e+00
-1.972603833718616570e-03,2.955270077930431498e-03,-5.997779764749560982e+00
-1.975697467846954103e-03,2.953221571516362245e-03,-5.997779754946989783e+00
-1.978788955048557154e-03,2.951169826674637613e-03,-5.997779745151219366e+00
-1.981878291933529719e-03,2.949114845655370458e-03,-5.997779735362263942e+00
-1.984965475114331118e-03,2.947056630712225050e-03,-5.997779725580131505e+00
-1.988050501205783794e-03,2.944995184102408396e-03,-5.997779715804832712e+00
-1.991133366825078525e-03,2.942930508086675882e-03,-5.997779706036379999e+00
-1.994214068591772682e-03,2.940862604929320862e-03,-5.997779696274783134e+00
-1.997292603127796742e-03,2.938791476898172921e-03,-5.997779686520052778e+00
-2.000368967057460350e-03,2.936717126264600485e-03,-5.997779676772199586e+00
-2.003443157007451028e-03,2.934639555303503438e-03,-5.997779667031234219e+00
-2.006515169606843708e-03,2.932558766293314866e-03,-5.997779657297167333e+00
-2.009585001487097702e-03,2.930474761515994547e-03,-5.997779647570009587e+00
-2.012652649282067104e-03,2.928387543257027215e-03,-5.997779637849772527e+00
-2.015718109627999063e-03,2.926297113805422564e-03,-5.997779628136465924e+00
-2.018781379163541584e-03,2.924203475453711776e-03,-5.997779618430101323e+00
-2.021842454529744395e-03,2.922106630497941452e-03,-5.997779608730686718e+00
-2.024901332370063721e-03,2.920006581237677076e-03,-5.997779599038236320e+00
-2.027958009330367052e-03,2.917903329975995216e-03,-5.997779589352759011e+00
-2.031012482058933578e-03,2.915796879019485251e-03,-5.997779579674265449e+00
-2.034064747206460692e-03,2.913687230678242875e-03,-5.997779570002766292e+00
-2.037114801426068329e-03,2.911574387265869653e-03,-5.997779560338270421e+00
-2.040162641373298967e-03,2.909458351099470860e-03,-5.997779550680792049e+00
-2.043208263706125429e-03,2.907339124499653746e-03,-5.997779541030340944e+00
-2.046251665084952622e-03,2.905216709790521459e-03,-5.997779531386924212e+00
-2.049292842172619269e-03,2.903091109299673050e-03,-5.997779521750556064e+00
-2.052331791634406152e-03,2.900962325358203038e-03,-5.997779512121246270e+00
-2.055368510138033938e-03,2.898830360300691002e-03,-5.997779502499005488e+00
-2.058402994353673594e-03,2.896695216465210686e-03,-5.997779492883841712e+00
-2.061435240953944214e-03,2.894556896193316124e-03,-5.997779483275769152e+00
-2.064465246613919093e-03,2.892415401830046411e-03,-5.997779473674795803e+00
-2.067493008011130062e-03,2.890270735723920927e-03,-5.997779464080934098e+00
-2.070518521825570526e-03,2.888122900226935443e-03,-5.997779454494193807e+00
-2.073541784739696761e-03,2.885971897694562544e-03,-5.997779444914583813e+00
-2.076562793438436593e-03,2.883817730485744701e-03,-5.997779435342118326e+00
-2.079581544609187226e-03,2.881660400962895562e-03,-5.997779425776803564e+00
-2.082598034941824782e-03,2.879499911491897358e-03,-5.997779416218652848e+00
-2.085612261128701704e-03,2.877336264442093960e-03,-5.997779406667675062e+00
-2.088624219864656292e-03,2.875169462186294347e-03,-5.997779397123881751e+00
-2.091633907847011403e-03,2.872999507100764804e-03,-5.997779387587283573e+00
-2.094641321775580958e-03,2.870826401565228919e-03,-5.997779378057890298e+00
-2.097646458352674277e-03,2.868650147962864549e-03,-5.997779368535712585e+00
-2.100649314283096949e-03,2.866470748680301651e-03,-5.997779359020760204e+00
-2.103649886274156031e-03,2.864288206107618810e-03,-5.997779349513045588e+00
-2.106648171035663958e-03,2.862102522638341508e-03,-5.997779340012576732e+00
-2.109644165279938970e-03,2.859913700669437786e-03,-5.997779330519365182e+00
-2.112637865721815091e-03,2.857721742601315642e-03,-5.997779321033421596e+00
-2.115629269078640393e-03,2.855526650837827366e-03,-5.997779311554756632e+00
-2.118618372070280899e-03,2.853328427786253063e-03,-5.997779302083379172e+00
-2.121605171419127522e-03,2.851127075857311927e-03,-5.997779292619300762e+00
-2.124589663850097367e-03,2.848922597465152265e-03,-5.997779283162532060e+00
-2.127571846090636765e-03,2.846714995027348899e-03,-5.997779273713083725e+00
-2.130551714870723007e-03,2.844504270964902295e-03,-5.997779264270962862e+00
-2.133529266922878226e-03,2.842290427702237696e-03,-5.997779254836184570e+00
-2.136504498982155949e-03,2.840073467667196452e-03,-5.997779245408756843e+00
-2.139477407786161915e-03,2.837853393291042085e-03,-5.997779235988689450e+00
-2.142447990075044533e-03,2.835630207008448152e-03,-5.997779226575993938e+00
-2.145416242591506161e-03,2.833403911257501712e-03,-5.997779217170680077e+00
-2.148382162080803969e-03,2.831174508479699856e-03,-5.997779207772756749e+00
-2.151345745290752978e-03,2.828942001119945805e-03,-5.997779198382237276e+00
-2.154306988971732562e-03,2.826706391626547608e-03,-5.997779188999128763e+00
-2.157265889876685151e-03,2.824467682451213373e-03,-5.997779179623444534e+00
-2.160222444761122299e-03,2.822225876049048229e-03,-5.997779170255194359e+00
-2.163176650383131193e-03,2.819980974878555629e-03,-5.997779160894387118e+00
-2.166128503503374648e-03,2.817732981401633446e-03,-5.997779151541031695e+00
-2.169078000885092845e-03,2.815481898083564867e-03,-5.997779142195141411e+00
-2.172025139294113307e-03,2.813227727393025762e-03,-5.997779132856725148e+00
-2.174969915498847859e-03,2.810970471802075148e-03,-5.997779123525793565e+00
-2.177912326270300871e-03,2.808710133786154750e-03,-5.997779114202358208e+00
-2.180852368382067089e-03,2.806446715824082935e-03,-5.997779104886425294e+00
-2.183790038610345079e-03,2.804180220398059913e-03,-5.997779095578008146e+00
-2.186725333733930722e-03,2.801910649993658194e-03,-5.997779086277117422e+00
-2.189658250534223718e-03,2.799638007099819123e-03,-5.997779076983760227e+00
-2.192588785795234960e-03,2.797362294208855914e-03,-5.997779067697950772e+00
-2.195516936303585232e-03,2.795083513816448012e-03,-5.997779058419696163e+00
-2.198442698848512150e-03,2.792801668421634152e-03,-5.997779049149007946e+00
-2.201366070221869725e-03,2.790516760526818435e-03,-5.997779039885895891e+00
-2.204287047218137039e-03,2.788228792637759482e-03,-5.997779030630369768e+00
-2.207205626634416509e-03,2.785937767263571736e-03,-5.997779021382441123e+00
-2.210121805270444297e-03,2.783643686916722430e-03,-5.997779012142117949e+00
-2.213035579928584237e-03,2.781346554113029411e-03,-5.997779002909413570e+00
-2.215946947413839109e-03,2.779046371371652474e-03,-5.997778993684334203e+00
-2.218855904533851078e-03,2.776743141215100730e-03,-5.997778984466893171e+00
-2.221762448098907761e-03,2.774436866169222634e-03,-5.997778975257099354e+00
-2.224666574921940060e-03,2.772127548763204680e-03,-5.997778966054961636e+00
-2.227568281818532569e-03,2.769815191529569239e-03,-5.997778956860491562e+00
-2.230467565606922276e-03,2.767499797004171515e-03,-5.997778947673700678e+00
-2.233364423108002029e-03,2.765181367726195650e-03,-5.997778938494595202e+00
-2.236258851145329213e-03,2.762859906238156454e-03,-5.997778929323188457e+00
-2.239150846545122277e-03,2.760535415085889864e-03,-5.997778920159488436e+00
-2.242040406136268978e-03,2.758207896818554682e-03,-5.997778911003507574e+00
-2.244927526750328979e-03,2.755877353988629968e-03,-5.997778901855252975e+00
-2.247812205221535586e-03,2.753543789151908974e-03,-5.997778892714737076e+00
-2.250694438386800084e-03,2.751207204867498705e-03,-5.997778883581968756e+00
-2.253574223085716508e-03,2.748867603697818622e-03,-5.997778874456957787e+00
-2.256451556160563813e-03,2.746524988208592834e-03,-5.997778865339714827e+00
-2.259326434456308472e-03,2.744179360968852267e-03,-5.997778856230249644e+00
-2.262198854820611851e-03,2.741830724550929025e-03,-5.997778847128572899e+00
-2.265068814103827610e-03,2.739479081530457258e-03,-5.997778838034693472e+00
-2.267936309159010802e-03,2.737124434486362320e-03,-5.997778828948622021e+00
-2.270801336841917015e-03,2.734766786000869011e-03,-5.997778819870369205e+00
-2.273663894011008872e-03,2.732406138659487695e-03,-5.997778810799943017e+00
-2.276523977527459067e-03,2.730042495051020809e-03,-5.997778801737354115e+00
-2.279381584255151232e-03,2.727675857767552885e-03,-5.997778792682612270e+00
-2.282236711060686447e-03,2.725306229404452288e-03,-5.997778783635729027e+00
-2.285089354813386701e-03,2.722933612560368612e-03,-5.997778774596713269e+00
-2.287939512385293167e-03,2.720558009837222273e-03,-5.997778765565574766e+00
-2.290787180651177903e-03,2.718179423840214048e-03,-5.997778756542323286e+00
-2.293632356488539085e-03,2.715797857177810765e-03,-5.997778747526968601e+00
-2.296475036777611851e-03,2.713413312461750073e-03,-5.997778738519521369e+00
-2.299315218401366129e-03,2.711025792307034370e-03,-5.997778729519991359e+00
-2.302152898245512277e-03,2.708635299331926902e-03,-5.997778720528388341e+00
-2.304988073198504551e-03,2.706241836157950026e-03,-5.997778711544720309e+00
-2.307820740151543277e-03,2.703845405409886077e-03,-5.997778702569000586e+00
-2.310650895998580482e-03,2.701446009715766962e-03,-5.997778693601235389e+00
-2.313478537636321636e-03,2.699043651706878062e-03,-5.997778684641438041e+00
-2.316303661964228683e-03,2.696638334017749557e-03,-5.997778675689614758e+00
-2.319126265884526982e-03,2.694230059286162066e-03,-5.997778666745778864e+00
-2.321946346302201838e-03,2.691818830153132770e-03,-5.997778657809939240e+00
-2.324763900125008907e-03,2.689404649262919743e-03,-5.997778648882103880e+00
-2.327578924263473768e-03,2.686987519263020659e-03,-5.997778639962283442e+00
-2.330391415630895819e-03,2.684567442804159775e-03,-5.997778631050488585e+00
-2.333201371143352621e-03,2.682144422540298778e-03,-5.997778622146729077e+00
-2.336008787719702495e-03,2.679718461128622903e-03,-5.997778613251012025e+00
-2.338813662281588861e-03,2.677289561229543105e-03,-5.997778604363351640e+00
-2.341615991753441973e-03,2.674857725506692152e-03,-5.997778595483753250e+00
-2.344415773062481952e-03,2.672422956626920726e-03,-5.997778586612229290e+00
-2.347213003138726595e-03,2.669985257260298287e-03,-5.997778577748789530e+00
-2.350007678914989642e-03,2.667544630080103535e-03,-5.997778568893442852e+00
-2.352799797326885541e-03,2.665101077762827876e-03,-5.997778560046199026e+00
-2.355589355312834223e-03,2.662654602988168053e-03,-5.997778551207066933e+00
-2.358376349814062401e-03,2.660205208439025276e-03,-5.997778542376058120e+00
-2.361160777774609643e-03,2.657752896801503489e-03,-5.997778533553181468e+00
-2.363942636141329670e-03,2.655297670764904163e-03,-5.997778524738445860e+00
-2.366721921863893397e-03,2.652839533021722398e-03,-5.997778515931861065e+00
-2.369498631894792831e-03,2.650378486267647785e-03,-5.997778507133437742e+00
-2.372272763189346712e-03,2.647914533201559638e-03,-5.997778498343185660e+00
-2.375044312705700076e-03,2.645447676525520923e-03,-5.997778489561112814e+00
-2.377813277404827730e-03,2.642977918944780860e-03,-5.997778480787230748e+00
-2.380579654250543787e-03,2.640505263167768416e-03,-5.997778472021548346e+00
-2.383343440209494731e-03,2.638029711906088835e-03,-5.997778463264074489e+00
-2.386104632251172860e-03,2.635551267874524078e-03,-5.997778454514820723e+00
-2.388863227347912382e-03,2.633069933791026308e-03,-5.997778445773794154e+00
-2.391619222474896788e-03,2.630585712376716165e-03,-5.997778437041004551e+00
-2.394372614610160589e-03,2.628098606355882324e-03,-5.997778428316464350e+00
-2.397123400734593214e-03,2.625608618455972394e-03,-5.997778419600180655e+00
-2.399871577831939884e-03,2.623115751407594648e-03,-5.997778410892163237e+00
-2.402617142888810280e-03,2.620620007944517594e-03,-5.997778402192421865e+00
-2.405360092894675509e-03,2.618121390803657828e-03,-5.997778393500967198e+00
-2.408100424841876780e-03,2.615619902725087407e-03,-5.997778384817806341e+00
-2.410838135725624099e-03,2.613115546452023444e-03,-5.997778376142951728e+00
-2.413573222544005380e-03,2.610608324730828104e-03,-5.997778367476409578e+00
-2.416305682297982104e-03,2.608098240311005570e-03,-5.997778358818193212e+00
-2.419035511991399299e-03,2.605585295945199008e-03,-5.997778350168308847e+00
-2.421762708630985968e-03,2.603069494389187097e-03,-5.997778341526768031e+00
-2.424487269226356830e-03,2.600550838401878388e-03,-5.997778332893578757e+00
-2.427209190790019684e-03,2.598029330745315214e-03,-5.997778324268751682e+00
-2.429928470337376720e-03,2.595504974184664575e-03,-5.997778315652295689e+00
-2.432645104886724512e-03,2.592977771488216409e-03,-5.997778307044221435e+00
-2.435359091459262260e-03,2.590447725427381422e-03,-5.997778298444535139e+00
-2.438070427079093959e-03,2.587914838776688917e-03,-5.997778289853250122e+00
