ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.990522764979385961e+00,1.944713914662528631e-01,2.449293598294706414e-16
1.990318027611141627e+00,1.965557146615046491e-01,2.449293598294706414e-16
1.990111107296884896e+00,1.986398263530424202e-01,2.449293598294706414e-16
1.989902004291544291e+00,2.007237238507075527e-01,2.449293598294706414e-16
1.989690718850021911e+00,2.028074045050706486e-01,2.449293598294706414e-16
1.989477251227396826e+00,2.048908657033820802e-01,2.449293598294706414e-16
1.989261601679112479e+00,2.069741048659286264e-01,2.449293598294706414e-16
1.989043770461147220e+00,2.090571194427557622e-01,2.449293598294706414e-16
1.988823757830173955e+00,2.111399069107160464e-01,2.449293598294706414e-16
1.988601564043702252e+00,2.132224647708146903e-01,2.449293598294706414e-16
1.988377189360213126e+00,2.153047905458203293e-01,2.449293598294706414e-16
1.988150634039279163e+00,2.173868817781156315e-01,2.449293598294706414e-16
1.987921898341676874e+00,2.194687360277619015e-01,2.449293598294706414e-16
1.987690982529488393e+00,2.215503508707597768e-01,2.449293598294706414e-16
1.987457886866194734e+00,2.236317238974816490e-01,2.449293598294706414e-16
1.987222611616761947e+00,2.257128527112632066e-01,2.449293598294706414e-16
1.986985157047718387e+00,2.277937349271350609e-01,2.449293598294706414e-16
1.986745523427227988e+00,2.298743681706821307e-01,2.449293598294706414e-16
1.986503711025153995e+00,2.319547500770170745e-01,2.449293598294706414e-16
1.986259720113120464e+00,2.340348782898565294e-01,2.449293598294706414e-16
1.986013550964566221e+00,2.361147504606901648e-01,2.449293598294706414e-16
1.985765203854794825e+00,2.381943642480339463e-01,2.449293598294706414e-16
1.985514679061020527e+00,2.402737173167565909e-01,2.449293598294706414e-16
1.985261976862410016e+00,2.423528073374756064e-01,2.449293598294706414e-16
1.985007097540120613e+00,2.444316319860131703e-01,2.449293598294706414e-16
1.984750041377334906e+00,2.465101889429063275e-01,2.449293598294706414e-16
1.984490808659292282e+00,2.485884758929660376e-01,2.449293598294706414e-16
1.984229399673318683e+00,2.506664905248830455e-01,2.449293598294706414e-16
1.983965814708851694e+00,2.527442305308709725e-01,2.449293598294706414e-16
1.983700054057466078e+00,2.548216936063451010e-01,2.449293598294706414e-16
1.983432118012894430e+00,2.568988774496364647e-01,2.449293598294706414e-16
1.983162006871048044e+00,2.589757797617318613e-01,2.449293598294706414e-16
1.982889720930034461e+00,2.610523982460413728e-01,2.449293598294706414e-16
1.982615260490174558e+00,2.631287306081893096e-01,2.449293598294706414e-16
1.982338625854017211e+00,2.652047745558265279e-01,2.449293598294706414e-16
1.982059817326353057e+00,2.672805277984607875e-01,2.449293598294706414e-16
1.981778835214227374e+00,2.693559880473062607e-01,2.449293598294706414e-16
1.981495679826950518e+00,2.714311530151453655e-01,2.449293598294706414e-16
1.981210351476109244e+00,2.735060204162085284e-01,2.449293598294706414e-16
1.980922850475575370e+00,2.755805879660629398e-01,2.449293598294706414e-16
1.980633177141514434e+00,2.776548533815137998e-01,2.449293598294706414e-16
1.980341331792393467e+00,2.797288143805166105e-01,2.449293598294706414e-16
1.980047314748987430e+00,2.818024686820968516e-01,2.449293598294706414e-16
1.979751126334386546e+00,2.838758140062799806e-01,2.449293598294706414e-16
1.979452766874000957e+00,2.859488480740258742e-01,2.449293598294706414e-16
1.979152236695566502e+00,2.880215686071730397e-01,2.449293598294706414e-16
1.978849536129149156e+00,2.900939733283869337e-01,2.449293598294706414e-16
1.978544665507149691e+00,2.921660599611138331e-01,2.449293598294706414e-16
1.978237625164306568e+00,2.942378262295398672e-01,2.449293598294706414e-16
1.977928415437699705e+00,2.963092698585554352e-01,2.449293598294706414e-16
1.977617036666754480e+00,2.983803885737205119e-01,2.449293598294706414e-16
1.977303489193243280e+00,3.004511801012365591e-01,2.449293598294706414e-16
1.976987773361288170e+00,3.025216421679212675e-01,2.449293598294706414e-16
1.976669889517363776e+00,3.045917725011837995e-01,2.449293598294706414e-16
1.976349838010298621e+00,3.066615688290048602e-01,2.449293598294706414e-16
1.976027619191277118e+00,3.087310288799186009e-01,2.449293598294706414e-16
1.975703233413841131e+00,3.108001503829961321e-01,2.449293598294706414e-16
1.975376681033891524e+00,3.128689310678311464e-01,2.449293598294706414e-16
1.975047962409688829e+00,3.149373686645274284e-01,2.449293598294706414e-16
1.974717077901855022e+00,3.170054609036876969e-01,2.449293598294706414e-16
1.974384027873373748e+00,3.190732055164031133e-01,2.449293598294706414e-16
1.974048812689592092e+00,3.211406002342463428e-01,2.449293598294706414e-16
1.973711432718219916e+00,3.232076427892622283e-01,2.449293598294706414e-16
1.973371888329332080e+00,3.252743309139630723e-01,2.449293598294706414e-16
1.973030179895367331e+00,3.273406623413211980e-01,2.449293598294706414e-16
1.972686307791129634e+00,3.294066348047657855e-01,2.449293598294706414e-16
1.972340272393788840e+00,3.314722460381782643e-01,2.449293598294706414e-16
1.971992074082880020e+00,3.335374937758887604e-01,2.449293598294706414e-16
1.971641713240304128e+00,3.356023757526734319e-01,2.449293598294706414e-16
1.971289190250328005e+00,3.376668897037524708e-01,2.449293598294706414e-16
1.970934505499585043e+00,3.397310333647877711e-01,2.449293598294706414e-16
1.970577659377074076e+00,3.417948044718822631e-01,2.449293598294706414e-16
1.970218652274160709e+00,3.438582007615781921e-01,2.449293598294706414e-16
1.969857484584576213e+00,3.459212199708569524e-01,2.449293598294706414e-16
1.969494156704417964e+00,3.479838598371383096e-01,2.449293598294706414e-16
1.969128669032149448e+00,3.500461180982815113e-01,2.449293598294706414e-16
1.968761021968598923e+00,3.521079924925839544e-01,2.449293598294706414e-16
1.968391215916961423e+00,3.541694807587826843e-01,2.449293598294706414e-16
1.968019251282796755e+00,3.562305806360541727e-01,2.449293598294706414e-16
1.967645128474029281e+00,3.582912898640164823e-01,2.449293598294706414e-16
1.967268847900949025e+00,3.603516061827289896e-01,2.449293598294706414e-16
1.966890409976210119e+00,3.624115273326942721e-01,2.449293598294706414e-16
1.966509815114831028e+00,3.644710510548586080e-01,2.449293598294706414e-16
1.966127063734194103e+00,3.665301750906144185e-01,2.449293598294706414e-16
1.965742156254045359e+00,3.685888971818007676e-01,2.449293598294706414e-16
1.965355093096494477e+00,3.706472150707052493e-01,2.449293598294706414e-16
1.964965874686013247e+00,3.727051265000664304e-01,2.449293598294706414e-16
1.964574501449436905e+00,3.747626292130745163e-01,2.449293598294706414e-16
1.964180973815962128e+00,3.768197209533742376e-01,2.449293598294706414e-16
1.963785292217147704e+00,3.788763994650653499e-01,2.449293598294706414e-16
1.963387457086913868e+00,3.809326624927060201e-01,2.449293598294706414e-16
1.962987468861541851e+00,3.829885077813139915e-01,2.449293598294706414e-16
1.962585327979673000e+00,3.850439330763687495e-01,2.449293598294706414e-16
1.962181034882309438e+00,3.870989361238145188e-01,2.449293598294706414e-16
1.961774590012812514e+00,3.891535146700604852e-01,2.449293598294706414e-16
1.961365993816903242e+00,3.912076664619848487e-01,2.449293598294706414e-16
1.960955246742660751e+00,3.932613892469363770e-01,2.449293598294706414e-16
1.960542349240523397e+00,3.953146807727356271e-01,2.449293598294706414e-16
1.960127301763286534e+00,3.973675387876792198e-01,2.449293598294706414e-16
1.959710104766103633e+00,3.994199610405404499e-01,2.449293598294706414e-16
1.959290758706484947e+00,4.014719452805716737e-01,2.449293598294706414e-16
1.958869264044297065e+00,4.035234892575080279e-01,2.449293598294706414e-16
1.958445621241762469e+00,4.055745907215675961e-01,2.449293598294706414e-16
1.958019830763459312e+00,4.076252474234562384e-01,2.449293598294706414e-16
1.957591893076320977e+00,4.096754571143672585e-01,2.449293598294706414e-16
1.957161808649634960e+00,4.117252175459860664e-01,2.449293598294706414e-16
1.956729577955043098e+00,4.137745264704911774e-01,2.449293598294706414e-16
1.956295201466540234e+00,4.158233816405570993e-01,2.449293598294706414e-16
1.955858679660475108e+00,4.178717808093568298e-01,2.449293598294706414e-16
1.955420013015547909e+00,4.199197217305637442e-01,2.449293598294706414e-16
1.954979202012811612e+00,4.219672021583548704e-01,2.449293598294706414e-16
1.954536247135670424e+00,4.240142198474118884e-01,2.449293598294706414e-16
1.954091148869879335e+00,4.260607725529246825e-01,2.449293598294706414e-16
1.953643907703543903e+00,4.281068580305937843e-01,2.449293598294706414e-16
1.953194524127119358e+00,4.301524740366324817e-01,2.449293598294706414e-16
1.952742998633410609e+00,4.321976183277684846e-01,2.449293598294706414e-16
1.952289331717571352e+00,4.342422886612482547e-01,2.449293598294706414e-16
1.951833523877103183e+00,4.362864827948373381e-01,2.449293598294706414e-16
1.951375575611855817e+00,4.383301984868241408e-01,2.449293598294706414e-16
1.950915487424025985e+00,4.403734334960215935e-01,2.449293598294706414e-16
1.950453259818157203e+00,4.424161855817706490e-01,2.449293598294706414e-16
1.949988893301139337e+00,4.444584525039410594e-01,2.449293598294706414e-16
1.949522388382206817e+00,4.465002320229358723e-01,2.449293598294706414e-16
1.949053745572940421e+00,4.485415218996917086e-01,2.449293598294706414e-16
1.948582965387264165e+00,4.505823198956830367e-01,2.449293598294706414e-16
1.948110048341446854e+00,4.526226237729238377e-01,2.449293598294706414e-16
1.947634994954099863e+00,4.546624312939694379e-01,2.449293598294706414e-16
1.947157805746177806e+00,4.567017402219202826e-01,2.449293598294706414e-16
1.946678481240977199e+00,4.587405483204228807e-01,2.449293598294706414e-16
1.946197021964136464e+00,4.607788533536736342e-01,2.449293598294706414e-16
1.945713428443634818e+00,4.628166530864207817e-01,2.449293598294706414e-16
1.945227701209791826e+00,4.648539452839661745e-01,2.449293598294706414e-16
1.944739840795267183e+00,4.668907277121691068e-01,2.449293598294706414e-16
1.944249847735059600e+00,4.689269981374470375e-01,2.449293598294706414e-16
1.943757722566506807e+00,4.709627543267794203e-01,2.449293598294706414e-16
1.943263465829284442e+00,4.729979940477099243e-01,2.449293598294706414e-16
1.942767078065405606e+00,4.750327150683482103e-01,2.449293598294706414e-16
1.942268559819220197e+00,4.770669151573727618e-01,2.449293598294706414e-16
1.941767911637415134e+00,4.791005920840333276e-01,2.449293598294706414e-16
1.941265134069012355e+00,4.811337436181539196e-01,2.449293598294706414e-16
1.940760227665369042e+00,4.831663675301339778e-01,2.449293598294706414e-16
1.940253192980177399e+00,4.851984615909523124e-01,2.449293598294706414e-16
1.939744030569462652e+00,4.872300235721685469e-01,2.449293598294706414e-16
1.939232740991583936e+00,4.892610512459254490e-01,2.449293598294706414e-16
1.938719324807233413e+00,4.912915423849522067e-01,2.449293598294706414e-16
1.938203782579434487e+00,4.933214947625662594e-01,2.449293598294706414e-16
1.937686114873542476e+00,4.953509061526754631e-01,2.449293598294706414e-16
1.937166322257243722e+00,4.973797743297815321e-01,2.449293598294706414e-16
1.936644405300554483e+00,4.994080970689816490e-01,2.449293598294706414e-16
1.936120364575820707e+00,5.014358721459712953e-01,2.449293598294706414e-16
1.935594200657717368e+00,5.034630973370459728e-01,2.449293598294706414e-16
1.935065914123247799e+00,5.054897704191051444e-01,2.449293598294706414e-16
1.934535505551742585e+00,5.075158891696528451e-01,2.449293598294706414e-16
1.934002975524860224e+00,5.095414513668015122e-01,2.449293598294706414e-16
1.933468324626585133e+00,5.115664547892737613e-01,2.449293598294706414e-16
1.932931553443227424e+00,5.135908972164050512e-01,2.449293598294706414e-16
1.932392662563422459e+00,5.156147764281461265e-01,2.449293598294706414e-16
1.931851652578130185e+00,5.176380902050652377e-01,2.449293598294706414e-16
1.931308524080634692e+00,5.196608363283503618e-01,2.449293598294706414e-16
1.930763277666542654e+00,5.216830125798126438e-01,2.449293598294706414e-16
1.930215913933784000e+00,5.237046167418875076e-01,2.449293598294706414e-16
1.929666433482609689e+00,5.257256465976386517e-01,2.449293598294706414e-16
1.929114836915592601e+00,5.277460999307586054e-01,2.449293598294706414e-16
1.928561124837626206e+00,5.297659745255728359e-01,2.449293598294706414e-16
1.928005297855923450e+00,5.317852681670408588e-01,2.449293598294706414e-16
1.927447356580016979e+00,5.338039786407596798e-01,2.449293598294706414e-16
1.926887301621757587e+00,5.358221037329660152e-01,2.449293598294706414e-16
1.926325133595314432e+00,5.378396412305379570e-01,2.449293598294706414e-16
1.925760853117173710e+00,5.398565889209983037e-01,2.449293598294706414e-16
1.925194460806137764e+00,5.418729445925164478e-01,2.449293598294706414e-16
1.924625957283325528e+00,5.438887060339117063e-01,2.449293598294706414e-16
1.924055343172170751e+00,5.459038710346539869e-01,2.449293598294706414e-16
1.923482619098421775e+00,5.479184373848678957e-01,2.449293598294706414e-16
1.922907785690140869e+00,5.499324028753344029e-01,2.449293598294706414e-16
1.922330843577703341e+00,5.519457652974932849e-01,2.449293598294706414e-16
1.921751793393796870e+00,5.539585224434460109e-01,2.449293598294706414e-16
1.921170635773420843e+00,5.559706721059574086e-01,2.449293598294706414e-16
1.920587371353886130e+00,5.579822120784586614e-01,2.449293598294706414e-16
1.920002000774813311e+00,5.599931401550500842e-01,2.449293598294706414e-16
1.919414524678133338e+00,5.620034541305020115e-01,2.449293598294706414e-16
1.918824943708085762e+00,5.640131518002586830e-01,2.449293598294706414e-16
1.918233258511218287e+00,5.660222309604401314e-01,2.449293598294706414e-16
1.917639469736386326e+00,5.680306894078448465e-01,2.449293598294706414e-16
1.917043578034751894e+00,5.700385249399516630e-01,2.449293598294706414e-16
1.916445584059783602e+00,5.720457353549229795e-01,2.449293598294706414e-16
1.915845488467255109e+00,5.740523184516064248e-01,2.449293598294706414e-16
1.915243291915244672e+00,5.760582720295374104e-01,2.449293598294706414e-16
1.914638995064134930e+00,5.780635938889421288e-01,2.449293598294706414e-16
1.914032598576611122e+00,5.800682818307391075e-01,2.449293598294706414e-16
1.913424103117661312e+00,5.820723336565424288e-01,2.449293598294706414e-16
1.912813509354575725e+00,5.840757471686632840e-01,2.449293598294706414e-16
1.912200817956945187e+00,5.860785201701133040e-01,2.449293598294706414e-16
1.911586029596660685e+00,5.880806504646062249e-01,2.449293598294706414e-16
1.910969144947913367e+00,5.900821358565607744e-01,2.449293598294706414e-16
1.910350164687192764e+00,5.920829741511027811e-01,2.449293598294706414e-16
1.909729089493286569e+00,5.940831631540677282e-01,2.449293598294706414e-16
1.909105920047279970e+00,5.960827006720031962e-01,2.449293598294706414e-16
1.908480657032554539e+00,5.980815845121710828e-01,2.449293598294706414e-16
1.907853301134787793e+00,6.000798124825500457e-01,2.449293598294706414e-16
1.907223853041952744e+00,6.020773823918382783e-01,2.449293598294706414e-16
1.906592313444316122e+00,6.040742920494553969e-01,2.449293598294706414e-16
1.905958683034438605e+00,6.060705392655452162e-01,2.449293598294706414e-16
1.905322962507173479e+00,6.080661218509776367e-01,2.449293598294706414e-16
1.904685152559666417e+00,6.100610376173519755e-01,2.449293598294706414e-16
1.904045253891354372e+00,6.120552843769982987e-01,2.449293598294706414e-16
1.903403267203964244e+00,6.140488599429806404e-01,2.449293598294706414e-16
1.902759193201513543e+00,6.160417621290987800e-01,2.449293598294706414e-16
1.902113032590308395e+00,6.180339887498913498e-01,2.449293598294706414e-16
1.901464786078942648e+00,6.200255376206373903e-01,2.449293598294706414e-16
1.900814454378298768e+00,6.220164065573595691e-01,2.449293598294706414e-16
1.900162038201544723e+00,6.240065933768258466e-01,2.449293598294706414e-16
1.899507538264135098e+00,6.259960958965523625e-01,2.449293598294706414e-16
1.898850955283809094e+00,6.279849119348057673e-01,2.449293598294706414e-16
1.898192289980590530e+00,6.299730393106053317e-01,2.449293598294706414e-16
1.897531543076786953e+00,6.319604758437257219e-01,2.449293598294706414e-16
1.896868715296987862e+00,6.339472193546989987e-01,2.449293598294706414e-16
1.896203807368065597e+00,6.359332676648172811e-01,2.449293598294706414e-16
1.895536820019172897e+00,6.379186185961351896e-01,2.449293598294706414e-16
1.894867753981743563e+00,6.399032699714719552e-01,2.449293598294706414e-16
1.894196609989490243e+00,6.418872196144139730e-01,2.449293598294706414e-16
1.893523388778404648e+00,6.438704653493172447e-01,2.449293598294706414e-16
1.892848091086756446e+00,6.458530050013097101e-01,2.449293598294706414e-16
1.892170717655092371e+00,6.478348363962934675e-01,2.449293598294706414e-16
1.891491269226235561e+00,6.498159573609474382e-01,2.449293598294706414e-16
1.890809746545284220e+00,6.517963657227295871e-01,2.449293598294706414e-16
1.890126150359611623e+00,6.537760593098792539e-01,2.449293598294706414e-16
1.889440481418865003e+00,6.557550359514197069e-01,2.449293598294706414e-16
1.888752740474964220e+00,6.577332934771605855e-01,2.449293598294706414e-16
1.888062928282101538e+00,6.597108297176996761e-01,2.449293598294706414e-16
1.887371045596740737e+00,6.616876425044262433e-01,2.449293598294706414e-16
1.886677093177616005e+00,6.636637296695225841e-01,2.449293598294706414e-16
1.885981071785731267e+00,6.656390890459668030e-01,2.449293598294706414e-16
1.885282982184359080e+00,6.676137184675352554e-01,2.449293598294706414e-16
1.884582825139040629e+00,6.695876157688046559e-01,2.449293598294706414e-16
1.883880601417583733e+00,6.715607787851545218e-01,2.449293598294706414e-16
1.883176311790062840e+00,6.735332053527696150e-01,2.449293598294706414e-16
1.882469957028817920e+00,6.755048933086426066e-01,2.449293598294706414e-16
1.881761537908453574e+00,6.774758404905756315e-01,2.449293598294706414e-16
1.881051055205838152e+00,6.794460447371835077e-01,2.449293598294706414e-16
1.880338509700103078e+00,6.814155038878958459e-01,2.449293598294706414e-16
1.879623902172641969e+00,6.833842157829591590e-01,2.449293598294706414e-16
1.878907233407109745e+00,6.853521782634393045e-01,2.449293598294706414e-16
1.878188504189421071e+00,6.873193891712243708e-01,2.449293598294706414e-16
1.877467715307751028e+00,6.892858463490262322e-01,2.449293598294706414e-16
1.876744867552532892e+00,6.912515476403835457e-01,2.449293598294706414e-16
1.876019961716458129e+00,6.932164908896638611e-01,2.449293598294706414e-16
1.875292998594474403e+00,6.951806739420658410e-01,2.449293598294706414e-16
1.874563978983786017e+00,6.971440946436220365e-01,2.449293598294706414e-16
1.873832903683852802e+00,6.991067508412009968e-01,2.449293598294706414e-16
1.873099773496387899e+00,7.010686403825093782e-01,2.449293598294706414e-16
1.872364589225358866e+00,7.030297611160949423e-01,2.449293598294706414e-16
1.871627351676985018e+00,7.049901108913482206e-01,2.449293598294706414e-16
1.870888061659738089e+00,7.069496875585052909e-01,2.449293598294706414e-16
1.870146719984340011e+00,7.089084889686502189e-01,2.449293598294706414e-16
1.869403327463762698e+00,7.108665129737169464e-01,2.449293598294706414e-16
1.868657884913227596e+00,7.128237574264920662e-01,2.449293598294706414e-16
1.867910393150203685e+00,7.147802201806172651e-01,2.449293598294706414e-16
1.867160852994407261e+00,7.167358990905909888e-01,2.449293598294706414e-16
1.866409265267800821e+00,7.186907920117716619e-01,2.449293598294706414e-16
1.865655630794592845e+00,7.206448968003795752e-01,2.449293598294706414e-16
1.864899950401235795e+00,7.225982113134991058e-01,2.449293598294706414e-16
1.864142224916425894e+00,7.245507334090813822e-01,2.449293598294706414e-16
1.863382455171101793e+00,7.265024609459466154e-01,2.449293598294706414e-16
1.862620641998444571e+00,7.284533917837862083e-01,2.449293598294706414e-16
1.861856786233875516e+00,7.304035237831651983e-01,2.449293598294706414e-16
1.861090888715056124e+00,7.323528548055249221e-01,2.449293598294706414e-16
1.860322950281887211e+00,7.343013827131849025e-01,2.449293598294706414e-16
1.859552971776507135e+00,7.362491053693451803e-01,2.449293598294706414e-16
1.858780954043291800e+00,7.381960206380892009e-01,2.449293598294706414e-16
1.858006897928853318e+00,7.401421263843857012e-01,2.449293598294706414e-16
1.857230804282039127e+00,7.420874204740909308e-01,2.449293598294706414e-16
1.856452673953931098e+00,7.440319007739516488e-01,2.449293598294706414e-16
1.855672507797844428e+00,7.459755651516065678e-01,2.449293598294706414e-16
1.854890306669327193e+00,7.479184114755894619e-01,2.449293598294706414e-16
1.854106071426158797e+00,7.498604376153311657e-01,2.449293598294706414e-16
1.853319802928349080e+00,7.518016414411619053e-01,2.449293598294706414e-16
1.852531502038138100e+00,7.537420208243135189e-01,2.449293598294706414e-16
1.851741169619994354e+00,7.556815736369223435e-01,2.449293598294706414e-16
1.850948806540614333e+00,7.576202977520307691e-01,2.449293598294706414e-16
1.850154413668920972e+00,7.595581910435901252e-01,2.449293598294706414e-16
1.849357991876063867e+00,7.614952513864627903e-01,2.449293598294706414e-16
1.848559542035417058e+00,7.634314766564245236e-01,2.449293598294706414e-16
1.847759065022578584e+00,7.653668647301671291e-01,2.449293598294706414e-16
1.846956561715369816e+00,7.673014134853000101e-01,2.449293598294706414e-16
