ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200003899189749035e+01,1.200000073139195393e+02,-5.388445916248362888e-16,1.891150767119823328e+00,6.508062507552491160e-01,2.449293598294706414e-16
3.200004069316752719e+01,1.200000080167759933e+02,-5.633375276077837917e-16,1.880695040254286576e+00,6.804308675853317778e-01,2.449293598294706414e-16
3.200004238481987073e+01,1.200000087509042714e+02,-5.878304635907312947e-16,1.869775280028692421e+00,7.098875982813227514e-01,2.449293598294706414e-16
3.200004406643712684e+01,1.200000095161231854e+02,-6.123233995736787976e-16,1.858394180730682743e+00,7.391691748350538438e-01,2.449293598294706414e-16
3.200004573760437410e+01,1.200000103122439441e+02,-6.368163355566263006e-16,1.846554550476284584e+00,7.682683724554372207e-01,2.449293598294706414e-16
3.200004739790928454e+01,1.200000111390701392e+02,-6.613092715395738035e-16,1.834259310517129649e+00,7.971780113508047938e-01,2.449293598294706414e-16
3.200004904694220897e+01,1.200000119963977170e+02,-6.858022075225213064e-16,1.821511494519710395e+00,8.258909585003162412e-01,2.449293598294706414e-16
3.200005068429625510e+01,1.200000128840152058e+02,-7.102951435054688094e-16,1.808314247816877662e+00,8.544001294138947600e-01,2.449293598294706414e-16
3.200005230956745095e+01,1.200000138017035596e+02,-7.347880794884163123e-16,1.794670826631782790e+00,8.826984898802043844e-01,2.449293598294706414e-16
3.200005392235476620e+01,1.200000147492363709e+02,-7.592810154713638153e-16,1.780584597274452729e+00,9.107790577022371048e-01,2.449293598294706414e-16
3.200005552226028271e+01,1.200000157263798286e+02,-7.837739514543113182e-16,1.766059035311204450e+00,9.386349044200613667e-01,2.449293598294706414e-16
3.200005710888923716e+01,1.200000167328928455e+02,-8.082668874372588212e-16,1.751097724707101788e+00,9.662591570203156177e-01,2.449293598294706414e-16
3.200005868185016311e+01,1.200000177685271012e+02,-8.327598234202063241e-16,1.735704356941665472e+00,9.936449996320212419e-01,2.449293598294706414e-16
3.200006024075494793e+01,1.200000188330270845e+02,-8.572527594031538271e-16,1.719882730098055479e+00,1.020785675208297105e+00,2.449293598294706414e-16
3.200006178521896061e+01,1.200000199261300793e+02,-8.817456953861013300e-16,1.703636747925951767e+00,1.047674487193559045e+00,2.449293598294706414e-16
3.200006331486112998e+01,1.200000210475664346e+02,-9.062386313690487344e-16,1.686970418878361189e+00,1.074304801175796076e+00,2.449293598294706414e-16
3.200006482930402996e+01,1.200000221970594367e+02,-9.307315673519962373e-16,1.669887855122592635e+00,1.100670046523510637e+00,2.449293598294706414e-16
3.200006632817400032e+01,1.200000233743254654e+02,-9.552245033349437403e-16,1.652393271525640861e+00,1.126763718006925208e+00,2.449293598294706414e-16
3.200006781110122489e+01,1.200000245790740649e+02,-9.797174393178912432e-16,1.634490984614231479e+00,1.152579377403048833e+00,2.449293598294706414e-16
3.200006927771980259e+01,1.200000258110079443e+02,-1.004210375300838746e-15,1.616185411509782233e+00,1.178110655084213976e+00,2.449293598294706414e-16
3.200007072766786820e+01,1.200000270698231901e+02,-1.028703311283786249e-15,1.597481068838544571e+00,1.203351251589684923e+00,2.449293598294706414e-16
3.200007216058767057e+01,1.200000283552091815e+02,-1.053196247266733752e-15,1.578382571617193308e+00,1.228294939179957801e+00,2.449293598294706414e-16
3.200007357612565784e+01,1.200000296668487607e+02,-1.077689183249681255e-15,1.558894632114140810e+00,1.252935563373359429e+00,2.449293598294706414e-16
3.200007497393256983e+01,1.200000310044183180e+02,-1.102182119232628758e-15,1.539022058686855265e+00,1.277267044464576173e+00,2.449293598294706414e-16
3.200007635366352332e+01,1.200000323675878349e+02,-1.126675055215576261e-15,1.518769754595470367e+00,1.301283379024728237e+00,2.449293598294706414e-16
3.200007771497807596e+01,1.200000337560209402e+02,-1.151167991198523764e-15,1.498142716792978613e+00,1.324978641382627442e+00,2.449293598294706414e-16
3.200007905754035420e+01,1.200000351693750957e+02,-1.175660927181471267e-15,1.477146034692308874e+00,1.348346985086846139e+00,2.449293598294706414e-16
3.200008038101909591e+01,1.200000366073015527e+02,-1.200153863164418770e-15,1.455784888910589547e+00,1.371382644348243973e+00,2.449293598294706414e-16
3.200008168508775697e+01,1.200000380694455373e+02,-1.224646799147366273e-15,1.434064549990908377e+00,1.394079935462587905e+00,2.449293598294706414e-16
3.200008296942458230e+01,1.200000395554462926e+02,-1.249139735130313776e-15,1.411990377101885574e+00,1.416433258212922208e+00,2.449293598294706414e-16
3.200008423371266986e+01,1.200000410649371361e+02,-1.273632671113261279e-15,1.389567816715378434e+00,1.438437097251338503e+00,2.449293598294706414e-16
3.200008547764007716e+01,1.200000425975456722e+02,-1.298125607096208782e-15,1.366802401262646294e+00,1.460086023459804094e+00,2.449293598294706414e-16
3.200008670089988527e+01,1.200000441528937074e+02,-1.322618543079156284e-15,1.343699747769306008e+00,1.481374695289717325e+00,2.449293598294706414e-16
3.200008790319028407e+01,1.200000457305975203e+02,-1.347111479062103787e-15,1.320265556469414792e+00,1.502297860079853331e+00,2.449293598294706414e-16
3.200008908421461484e+01,1.200000473302678330e+02,-1.371604415045051290e-15,1.296505609399022152e+00,1.522850355352380003e+00,2.449293598294706414e-16
3.200009024368146981e+01,1.200000489515099105e+02,-1.396097351027998793e-15,1.272425768969540405e+00,1.543027110086622633e+00,2.449293598294706414e-16
3.200009138130479158e+01,1.200000505939237883e+02,-1.420590287010946296e-15,1.248031976521280617e+00,1.562823145970261507e+00,2.449293598294706414e-16
3.200009249680387313e+01,1.200000522571042012e+02,-1.445083222993893799e-15,1.223330250857517898e+00,1.582233578627657122e+00,2.449293598294706414e-16
3.200009358990347152e+01,1.200000539406407682e+02,-1.469576158976841302e-15,1.198326686759439541e+00,1.601253618824995506e+00,2.449293598294706414e-16
3.200009466033390737e+01,1.200000556441181345e+02,-1.494069094959788805e-15,1.173027453482350380e+00,1.619878573651961196e+00,2.449293598294706414e-16
3.200009570783104351e+01,1.200000573671159714e+02,-1.518562030942736308e-15,1.147438793233501064e+00,1.638103847679641678e+00,2.449293598294706414e-16
3.200009673213644135e+01,1.200000591092091469e+02,-1.543054966925683811e-15,1.121567019631916517e+00,1.655924944094381512e+00,2.449293598294706414e-16
3.200009773299736082e+01,1.200000608699678537e+02,-1.567547902908631314e-15,1.095418516150605370e+00,1.673337465807302582e+00,2.449293598294706414e-16
3.200009871016685992e+01,1.200000626489576376e+02,-1.592040838891578817e-15,1.068999734541533408e+00,1.690337116539222029e+00,2.449293598294706414e-16
3.200009966340383016e+01,1.200000644457395680e+02,-1.616533774874526320e-15,1.042317193243749607e+00,1.706919701880692308e+00,2.449293598294706414e-16
3.200010059247308192e+01,1.200000662598702661e+02,-1.641026710857473823e-15,1.015377475775059990e+00,1.723081130326911570e+00,2.449293598294706414e-16
3.200010149714537278e+01,1.200000680909021895e+02,-1.665519646840421326e-15,9.881872291076421178e-01,1.738817414287239238e+00,2.449293598294706414e-16
3.200010237719749995e+01,1.200000699383835325e+02,-1.690012582823368829e-15,9.607531620280049811e-01,1.754124671069074770e+00,2.449293598294706414e-16
3.200010323241230736e+01,1.200000718018584678e+02,-1.714505518806316332e-15,9.330820434816955444e-01,1.768999123835855114e+00,2.449293598294706414e-16
3.200010406257879936e+01,1.200000736808671604e+02,-1.738998454789263835e-15,9.051807009031633822e-01,1.783437102538931063e+00,2.449293598294706414e-16
3.200010486749213356e+01,1.200000755749460524e+02,-1.763491390772211338e-15,8.770560185311928603e-01,1.797435044823097794e+00,2.449293598294706414e-16
3.200010564695372040e+01,1.200000774836277770e+02,-1.787984326755158643e-15,8.487149357103208613e-01,1.810989496905552443e+00,2.449293598294706414e-16
3.200010640077123014e+01,1.200000794064414293e+02,-1.812477262738106146e-15,8.201644451786563872e-01,1.824097114428063104e+00,2.449293598294706414e-16
3.200010712875867824e+01,1.200000813429125230e+02,-1.836970198721053649e-15,7.914115913425282534e-01,1.836754663282139877e+00,2.449293598294706414e-16
3.200010783073643239e+01,1.200000832925633318e+02,-1.861463134704001152e-15,7.624634685383822053e-01,1.848959020407001663e+00,2.449293598294706414e-16
3.200010850653130490e+01,1.200000852549127472e+02,-1.885956070686948655e-15,7.333272192823601099e-01,1.860707174560146004e+00,2.449293598294706414e-16
3.200010915597654559e+01,1.200000872294766197e+02,-1.910449006669896158e-15,7.040100325079907684e-01,1.871996227060326534e+00,2.449293598294706414e-16
3.200010977891190578e+01,1.200000892157677725e+02,-1.934941942652843661e-15,6.745191417924284449e-01,1.882823392502760873e+00,2.449293598294706414e-16
3.200011037518369506e+01,1.200000912132960593e+02,-1.959434878635791164e-15,6.448618235716753189e-01,1.893185999446386436e+00,2.449293598294706414e-16
3.200011094464480266e+01,1.200000932215686902e+02,-1.983927814618738667e-15,6.150453953452306166e-01,1.903081491072998954e+00,2.449293598294706414e-16
3.200011148715469744e+01,1.200000952400900900e+02,-2.008420750601686170e-15,5.850772138706062941e-01,1.912507425818108731e+00,2.449293598294706414e-16
3.200011200257954158e+01,1.200000972683622678e+02,-2.032913686584633673e-15,5.549646733481575778e-01,1.921461477973360976e+00,2.449293598294706414e-16
3.200011249079215503e+01,1.200000993058847314e+02,-2.057406622567581176e-15,5.247152035966750061e-01,1.929941438260368569e+00,2.449293598294706414e-16
3.200011295167208658e+01,1.200001013521547861e+02,-2.081899558550528679e-15,4.943362682201870029e-01,1.937945214375819125e+00,2.449293598294706414e-16
3.200011338510560677e+01,1.200001034066675487e+02,-2.106392494533476182e-15,4.638353627664281165e-01,1.945470831507719156e+00,2.449293598294706414e-16
3.200011379098578601e+01,1.200001054689160895e+02,-2.130885430516423685e-15,4.332200128774241210e-01,1.952516432822649639e+00,2.449293598294706414e-16
3.200011416921246621e+01,1.200001075383915605e+02,-2.155378366499371187e-15,4.024977724326527784e-01,1.959080279923911760e+00,2.449293598294706414e-16
3.200011451969233889e+01,1.200001096145833799e+02,-2.179871302482318690e-15,3.716762216852372291e-01,1.965160753280450256e+00,2.449293598294706414e-16
3.200011484233892389e+01,1.200001116969792463e+02,-2.204364238465266193e-15,3.407629653916314783e-01,1.970756352626448216e+00,2.449293598294706414e-16
3.200011513707261201e+01,1.200001137850653805e+02,-2.228857174448213696e-15,3.097656309352611048e-01,1.975865697331496085e+00,2.449293598294706414e-16
3.200011540382067210e+01,1.200001158783265538e+02,-2.253350110431161199e-15,2.786918664445800498e-01,1.980487526741240734e+00,2.449293598294706414e-16
3.200011564251730789e+01,1.200001179762463153e+02,-2.277843046414108702e-15,2.475493389060097749e-01,1.984620700488432865e+00,2.449293598294706414e-16
3.200011585310360829e+01,1.200001200783070487e+02,-2.302335982397056205e-15,2.163457322722246723e-01,1.988264198774296387e+00,2.449293598294706414e-16
3.200011603552762551e+01,1.200001221839900438e+02,-2.326828918380003708e-15,1.850887455662520997e-01,1.991417122620148472e+00,2.449293598294706414e-16
3.200011618974433958e+01,1.200001242927757801e+02,-2.351321854362951211e-15,1.537860909818534183e-01,1.994078694089207904e+00,2.449293598294706414e-16
3.200011631571571513e+01,1.200001264041439555e+02,-2.375814790345898714e-15,1.224454919806556435e-01,1.996248256478541094e+00,2.449293598294706414e-16
3.200011641341065172e+01,1.200001285175736427e+02,-2.400307726328846217e-15,9.107468138650287592e-02,1.997925274481092028e+00,2.449293598294706414e-16
3.200011648280504772e+01,1.200001306325433177e+02,-2.424800662311793720e-15,5.968139947749769025e-02,1.999109334317762388e+00,2.449293598294706414e-16
3.200011652388179328e+01,1.200001327485312146e+02,-2.449293598294741223e-15,2.827339207620338524e-02,1.999800143839504996e+00,2.449293598294706414e-16
3.200011653663074185e+01,1.200001348650151840e+02,-2.473786534277688726e-15,-3.141591361521873203e-03,1.999997532599407268e+00,2.449293598294706414e-16
3.200011652104875282e+01,1.200001369814730339e+02,-2.498279470260636229e-15,-3.455579965858731478e-02,1.999701451894746018e+00,2.449293598294706414e-16
3.200011647713967733e+01,1.200001390973826148e+02,-2.522772406243583732e-15,-6.596148182915653746e-02,1.998911974779005174e+00,2.449293598294706414e-16
3.200011640491433695e+01,1.200001412122217630e+02,-2.547265342226531235e-15,-9.735088899108725047e-02,1.997629296043849312e+00,2.449293598294706414e-16
3.200011630439055210e+01,1.200001433254687555e+02,-2.571758278209478738e-15,-1.287162762778520375e-01,1.995853732171063655e+00,2.449293598294706414e-16
3.200011617559314203e+01,1.200001454366020965e+02,-2.596251214192426241e-15,-1.600499047494682581e-01,1.993585721254465204e+00,2.449293598294706414e-16
3.200011601855386800e+01,1.200001475451009725e+02,-2.620744150175373743e-15,-1.913440433019656661e-01,1.990825822891810759e+00,2.449293598294706414e-16
3.200011583331148302e+01,1.200001496504451381e+02,-2.645237086158321246e-15,-2.225909705749207212e-01,1.987574718046724032e+00,2.449293598294706414e-16
3.200011561991169629e+01,1.200001517521150589e+02,-2.669730022141268749e-15,-2.537829768565866284e-01,1.983833208880678267e+00,2.449293598294706414e-16
3.200011537840715192e+01,1.200001538495922517e+02,-2.694222958124216252e-15,-2.849123659861493296e-01,1.979602218555074788e+00,2.449293598294706414e-16
3.200011510885744315e+01,1.200001559423591573e+02,-2.718715894107163755e-15,-3.159714572526402532e-01,1.974882791003466753e+00,2.449293598294706414e-16
3.200011481132908386e+01,1.200001580298994099e+02,-2.743208830090111258e-15,-3.469525872900364738e-01,1.969676090673984303e+00,2.449293598294706414e-16
3.200011448589547314e+01,1.200001601116979941e+02,-2.767701766073058761e-15,-3.778481119680818789e-01,1.963983402242023946e+00,2.449293598294706414e-16
3.200011413263692361e+01,1.200001621872411874e+02,-2.792194702056006264e-15,-4.086504082783618541e-01,1.957806130293274993e+00,2.449293598294706414e-16
3.200011375164057625e+01,1.200001642560169159e+02,-2.816687638038953767e-15,-4.393518762151664703e-01,1.951145798977158119e+00,2.449293598294706414e-16
3.200011334300044297e+01,1.200001663175147399e+02,-2.841180574021901270e-15,-4.699449406506782112e-01,1.944004051630765062e+00,2.449293598294706414e-16
3.200011290681735687e+01,1.200001683712259961e+02,-2.865673510004848773e-15,-5.004220532040215552e-01,1.936382650373389192e+00,2.449293598294706414e-16
3.200011244319892967e+01,1.200001704166439822e+02,-2.890166445987796276e-15,-5.307756941037127252e-01,1.928283475671749292e+00,2.449293598294706414e-16
3.200011195225955873e+01,1.200001724532640139e+02,-2.914659381970743779e-15,-5.609983740430509735e-01,1.919708525876012484e+00,2.449293598294706414e-16
3.200011143412037740e+01,1.200001744805836097e+02,-2.939152317953691282e-15,-5.910826360279930469e-01,1.910659916726731078e+00,2.449293598294706414e-16
3.200011088890922650e+01,1.200001764981024905e+02,-2.963645253936638785e-15,-6.210210572170545840e-01,1.901139880832815487e+00,2.449293598294706414e-16
3.200011031676062601e+01,1.200001785053229497e+02,-2.988138189919586288e-15,-6.508062507527853091e-01,1.891150767120671095e+00,2.449293598294706414e-16
3.200010971781574654e+01,1.200001805017496679e+02,-3.012631125902533791e-15,-6.804308675843657728e-01,1.880695040254636075e+00,2.449293598294706414e-16
3.200010909222236677e+01,1.200001824868900684e+02,-3.037124061885481294e-15,-7.098875982808754426e-01,1.869775280028862285e+00,2.449293598294706414e-16
3.200010844013485212e+01,1.200001844602543883e+02,-3.061616997868428797e-15,-7.391691748347855029e-01,1.858394180730789547e+00,2.449293598294706414e-16
3.200010776171408367e+01,1.200001864213556928e+02,-3.086109933851376299e-15,-7.682683724552309412e-01,1.846554550476370515e+00,2.449293598294706414e-16
3.200010705712745107e+01,1.200001883697101164e+02,-3.110602869834323802e-15,-7.971780113506193866e-01,1.834259310517210251e+00,2.449293598294706414e-16
3.200010632654881704e+01,1.200001903048369059e+02,-3.135095805817271305e-15,-8.258909585001378284e-01,1.821511494519791219e+00,2.449293598294706414e-16
3.200010557015842494e+01,1.200001922262586476e+02,-3.159588741800218808e-15,-8.544001294137180125e-01,1.808314247816961151e+00,2.449293598294706414e-16
3.200010478814290593e+01,1.200001941335012390e+02,-3.184081677783166311e-15,-8.826984898800289692e-01,1.794670826631869165e+00,2.449293598294706414e-16
3.200010398069520789e+01,1.200001960260940876e+02,-3.208574613766113814e-15,-9.107790577020630218e-01,1.780584597274541769e+00,2.449293598294706414e-16
3.200010314801456701e+01,1.200001979035702249e+02,-3.233067549749061317e-15,-9.386349044198887270e-01,1.766059035311296155e+00,2.449293598294706414e-16
3.200010229030642961e+01,1.200001997654664052e+02,-3.257560485732008820e-15,-9.662591570201444213e-01,1.751097724707196379e+00,2.449293598294706414e-16
3.200010140778241663e+01,1.200002016113232486e+02,-3.282053421714956323e-15,-9.936449996318515998e-01,1.735704356941762505e+00,2.449293598294706414e-16
3.200010050066028100e+01,1.200002034406853255e+02,-3.306546357697903826e-15,-1.020785675208129017e+00,1.719882730098155399e+00,2.449293598294706414e-16
3.200009956916384368e+01,1.200002052531012282e+02,-3.331039293680851329e-15,-1.047674487193392512e+00,1.703636747926054129e+00,2.449293598294706414e-16
3.200009861352294394e+01,1.200002070481238263e+02,-3.355532229663798832e-15,-1.074304801175631097e+00,1.686970418878466216e+00,2.449293598294706414e-16
3.200009763397335405e+01,1.200002088253101675e+02,-3.380025165646746335e-15,-1.100670046523347434e+00,1.669887855122700104e+00,2.449293598294706414e-16
3.200009663075677935e+01,1.200002105842217901e+02,-3.404518101629693838e-15,-1.126763718006763559e+00,1.652393271525750995e+00,2.449293598294706414e-16
3.200009560412073739e+01,1.200002123244247372e+02,-3.429011037612641341e-15,-1.152579377402889182e+00,1.634490984614344278e+00,2.449293598294706414e-16
3.200009455431855088e+01,1.200002140454895567e+02,-3.453503973595588844e-15,-1.178110655084055880e+00,1.616185411509897474e+00,2.449293598294706414e-16
3.200009348160921974e+01,1.200002157469916853e+02,-3.477996909578536347e-15,-1.203351251589528825e+00,1.597481068838662255e+00,2.449293598294706414e-16
3.200009238625744246e+01,1.200002174285112631e+02,-3.502489845561483850e-15,-1.228294939179803480e+00,1.578382571617313213e+00,2.449293598294706414e-16
3.200009126853345975e+01,1.200002190896333900e+02,-3.526982781544431353e-15,-1.252935563373207106e+00,1.558894632114263157e+00,2.449293598294706414e-16
3.200009012871307590e+01,1.200002207299482393e+02,-3.551475717527378855e-15,-1.277267044464425627e+00,1.539022058686980277e+00,2.449293598294706414e-16
3.200008896707749528e+01,1.200002223490510715e+02,-3.575968653510322809e-15,-1.301283379024579911e+00,1.518769754595597599e+00,2.449293598294706414e-16
3.200008778391336506e+01,1.200002239465423912e+02,-3.600461589493266367e-15,-1.324978641382480893e+00,1.498142716793108065e+00,2.449293598294706414e-16
3.200008657951259039e+01,1.200002255220280460e+02,-3.624954525476209926e-15,-1.348346985086701810e+00,1.477146034692440768e+00,2.449293598294706414e-16
3.200008535417234867e+01,1.200002270751193265e+02,-3.649447461459153484e-15,-1.371382644348101643e+00,1.455784888910723662e+00,2.449293598294706414e-16
3.200008410819497584e+01,1.200002286054330085e+02,-3.673940397442097043e-15,-1.394079935462447795e+00,1.434064549991044712e+00,2.449293598294706414e-16
3.200008284188790242e+01,1.200002301125915238e+02,-3.698433333425040602e-15,-1.416433258212784319e+00,1.411990377102024130e+00,2.449293598294706414e-16
3.200008155556355405e+01,1.200002315962230028e+02,-3.722926269407984160e-15,-1.438437097251202612e+00,1.389567816715518989e+00,2.449293598294706414e-16
3.200008024953933017e+01,1.200002330559613739e+02,-3.747419205390927719e-15,-1.460086023459670646e+00,1.366802401262789068e+00,2.449293598294706414e-16
3.200007892413745481e+01,1.200002344914464629e+02,-3.771912141373871278e-15,-1.481374695289586096e+00,1.343699747769451003e+00,2.449293598294706414e-16
3.200007757968496946e+01,1.200002359023241070e+02,-3.796405077356814836e-15,-1.502297860079724323e+00,1.320265556469561563e+00,2.449293598294706414e-16
3.200007621651358392e+01,1.200002372882461827e+02,-3.820898013339758395e-15,-1.522850355352253882e+00,1.296505609399170478e+00,2.449293598294706414e-16
3.200007483495964067e+01,1.200002386488707202e+02,-3.845390949322701954e-15,-1.543027110086498732e+00,1.272425768969690507e+00,2.449293598294706414e-16
3.200007343536402971e+01,1.200002399838620448e+02,-3.869883885305645512e-15,-1.562823145970140049e+00,1.248031976521432718e+00,2.449293598294706414e-16
3.200007201807206769e+01,1.200002412928907205e+02,-3.894376821288589071e-15,-1.582233578627538106e+00,1.223330250857671775e+00,2.449293598294706414e-16
3.200007058343346245e+01,1.200002425756337914e+02,-3.918869757271532630e-15,-1.601253618824878933e+00,1.198326686759595194e+00,2.449293598294706414e-16
3.200006913180217794e+01,1.200002438317747817e+02,-3.943362693254476188e-15,-1.619878573651847065e+00,1.173027453482508031e+00,2.449293598294706414e-16
3.200006766353638454e+01,1.200002450610036959e+02,-3.967855629237419747e-15,-1.638103847679530212e+00,1.147438793233660270e+00,2.449293598294706414e-16
3.200006617899835959e+01,1.200002462630172886e+02,-3.992348565220363305e-15,-1.655924944094272266e+00,1.121567019632077722e+00,2.449293598294706414e-16
3.200006467855438785e+01,1.200002474375189792e+02,-4.016841501203306864e-15,-1.673337465807196001e+00,1.095418516150768351e+00,2.449293598294706414e-16
3.200006316257468342e+01,1.200002485842189657e+02,-4.041334437186250423e-15,-1.690337116539117890e+00,1.068999734541697944e+00,2.449293598294706414e-16
3.200006163143328308e+01,1.200002497028343242e+02,-4.065827373169193981e-15,-1.706919701880591056e+00,1.042317193243915696e+00,2.449293598294706414e-16
3.200006008550798953e+01,1.200002507930890516e+02,-4.090320309152137540e-15,-1.723081130326812760e+00,1.015377475775227634e+00,2.449293598294706414e-16
3.200005852518022209e+01,1.200002518547141648e+02,-4.114813245135081099e-15,-1.738817414287143093e+00,9.881872291078113157e-01,2.449293598294706414e-16
3.200005695083496704e+01,1.200002528874476724e+02,-4.139306181118024657e-15,-1.754124671068981289e+00,9.607531620281756224e-01,2.449293598294706414e-16
3.200005536286067809e+01,1.200002538910348164e+02,-4.163799117100968216e-15,-1.768999123835764298e+00,9.330820434818676290e-01,2.449293598294706414e-16
3.200005376164916981e+01,1.200002548652279444e+02,-4.188292053083911775e-15,-1.783437102538843133e+00,9.051807009033369100e-01,2.449293598294706414e-16
3.200005214759551109e+01,1.200002558097866796e+02,-4.212784989066855333e-15,-1.797435044823012529e+00,8.770560185313678314e-01,2.449293598294706414e-16
3.200005052109793979e+01,1.200002567244780352e+02,-4.237277925049798892e-15,-1.810989496905469842e+00,8.487149357104970537e-01,2.449293598294706414e-16
3.200004888255777047e+01,1.200002576090762574e+02,-4.261770861032742451e-15,-1.824097114427983390e+00,8.201644451788339119e-01,2.449293598294706414e-16
3.200004723237930193e+01,1.200002584633630960e+02,-4.286263797015686009e-15,-1.836754663282062827e+00,7.914115913427069993e-01,2.449293598294706414e-16
3.200004557096967517e+01,1.200002592871278040e+02,-4.310756732998629568e-15,-1.848959020406927500e+00,7.624634685385621724e-01,2.449293598294706414e-16
3.200004389873882360e+01,1.200002600801671093e+02,-4.335249668981573126e-15,-1.860707174560074506e+00,7.333272192825411873e-01,2.449293598294706414e-16
3.200004221609935229e+01,1.200002608422853001e+02,-4.359742604964516685e-15,-1.871996227060258144e+00,7.040100325081729560e-01,2.449293598294706414e-16
3.200004052346641714e+01,1.200002615732944236e+02,-4.384235540947460244e-15,-1.882823392502695370e+00,6.745191417926116317e-01,2.449293598294706414e-16
3.200003882125765386e+01,1.200002622730140587e+02,-4.408728476930403802e-15,-1.893185999446323819e+00,6.448618235718596159e-01,2.449293598294706414e-16
3.200003710989305716e+01,1.200002629412715578e+02,-4.433221412913347361e-15,-1.903081491072939002e+00,6.150453953454158018e-01,2.449293598294706414e-16
3.200003538979488127e+01,1.200002635779020608e+02,-4.457714348896290920e-15,-1.912507425818051887e+00,5.850772138707923675e-01,2.449293598294706414e-16
3.200003366138753336e+01,1.200002641827485093e+02,-4.482207284879234478e-15,-1.921461477973307019e+00,5.549646733483445393e-01,2.449293598294706414e-16
3.200003192509747407e+01,1.200002647556615898e+02,-4.506700220862178037e-15,-1.929941438260317499e+00,5.247152035968627448e-01,2.449293598294706414e-16
3.200003018135310384e+01,1.200002652965000323e+02,-4.531193156845121596e-15,-1.937945214375770941e+00,4.943362682203756298e-01,2.449293598294706414e-16
3.200002843058466340e+01,1.200002658051303399e+02,-4.555686092828065154e-15,-1.945470831507674081e+00,4.638353627666174095e-01,2.449293598294706414e-16
3.200002667322413430e+01,1.200002662814270593e+02,-4.580179028811008713e-15,-1.952516432822607451e+00,4.332200128776140802e-01,2.449293598294706414e-16
