accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
3.138274975882546225e-01,-1.199522188202602925e-15,9.794817685086028902e+00
3.138452130724347366e-01,-1.199522188220455439e-15,9.794817298706711028e+00
3.138611569470011742e-01,-1.199522188238304403e-15,9.794816912364861849e+00
3.138755063729263273e-01,-1.199522188256150803e-15,9.794816526063630846e+00
3.138884207950853877e-01,-1.199522188273994442e-15,9.794816139805940125e+00
3.139000437138659838e-01,-1.199522188291835320e-15,9.794815753594516394e+00
3.139105042796175860e-01,-1.199522188309673438e-15,9.794815367431910502e+00
3.139199187276544012e-01,-1.199522188327508399e-15,9.794814981320504543e+00
3.139283916697598320e-01,-1.199522188345340403e-15,9.794814595262547385e+00
3.139360172565385798e-01,-1.199522188363169448e-15,9.794814209260154669e+00
3.139428802235355032e-01,-1.199522188380995141e-15,9.794813823315323020e+00
3.139490568327407138e-01,-1.199522188398818467e-15,9.794813437429954917e+00
3.139546157199457621e-01,-1.199522188416637454e-15,9.794813051605832044e+00
3.139596186573632708e-01,-1.199522188434454272e-15,9.794812665844688127e+00
3.139641212399841841e-01,-1.199522188452267738e-15,9.794812280148150307e+00
3.139681735033011956e-01,-1.199522188470077653e-15,9.794811894517788886e+00
3.139718204792573686e-01,-1.199522188487884216e-15,9.794811508955115542e+00
3.139751026966020042e-01,-1.199522188505687229e-15,9.794811123461576230e+00
3.139780566312093124e-01,-1.199522188523487086e-15,9.794810738038576048e+00
3.139807151113663819e-01,-1.199522188541283591e-15,9.794810352687470356e+00
3.139831076825316813e-01,-1.199522188559076349e-15,9.794809967409573659e+00
3.139852609356180713e-01,-1.199522188576865557e-15,9.794809582206163157e+00
3.139871988024472427e-01,-1.199522188594651412e-15,9.794809197078485852e+00
3.139889428216587342e-01,-1.199522188612433520e-15,9.794808812027760325e+00
3.139905123780286078e-01,-1.199522188630211881e-15,9.794808427055171407e+00
3.139919249178549365e-01,-1.199522188647986297e-15,9.794808042161884387e+00
3.139931961428067964e-01,-1.199522188665757164e-15,9.794807657349045016e+00
3.139943401843859894e-01,-1.199522188683524284e-15,9.794807272617774174e+00
3.139953697609444427e-01,-1.199522188701287262e-15,9.794806887969180309e+00
3.139962963189991130e-01,-1.199522188719046691e-15,9.794806503404354103e+00
3.139971301604153608e-01,-1.199522188736801977e-15,9.794806118924366700e+00
3.139978805568722220e-01,-1.199522188754553517e-15,9.794805734530287467e+00
3.139985558528807230e-01,-1.199522188772300915e-15,9.794805350223162677e+00
3.139991635585013263e-01,-1.199522188790043975e-15,9.794804966004033275e+00
3.139997104327883481e-01,-1.199522188807783090e-15,9.794804581873931326e+00
3.140002025588908285e-01,-1.199522188825518064e-15,9.794804197833880011e+00
3.140006454116431311e-01,-1.199522188843248896e-15,9.794803813884895405e+00
3.140010439183962276e-01,-1.199522188860975389e-15,9.794803430027984703e+00
3.140014025137664033e-01,-1.199522188878697544e-15,9.794803046264147994e+00
3.140017251889082317e-01,-1.199522188896415163e-15,9.794802662594380038e+00
3.140020155358609344e-01,-1.199522188914128640e-15,9.794802279019675595e+00
3.140022767874600662e-01,-1.199522188931837778e-15,9.794801895541020542e+00
3.140025118532577819e-01,-1.199522188949542184e-15,9.794801512159391876e+00
3.140027233518511984e-01,-1.199522188967242645e-15,9.794801128875777252e+00
3.140029136399778431e-01,-1.199522188984938175e-15,9.794800745691141231e+00
3.140030848387015405e-01,-1.199522189002628973e-15,9.794800362606460808e+00
3.140032388569799493e-01,-1.199522189020315234e-15,9.794799979622702324e+00
3.140033774128752064e-01,-1.199522189037996762e-15,9.794799596740833891e+00
3.140035020526432685e-01,-1.199522189055673360e-15,9.794799213961814743e+00
3.140036141679147796e-01,-1.199522189073345422e-15,9.794798831286612995e+00
3.140037150111572584e-01,-1.199522189091012751e-15,9.794798448716186101e+00
3.140038057095916324e-01,-1.199522189108674952e-15,9.794798066251486190e+00
3.140038872777172196e-01,-1.199522189126332421e-15,9.794797683893476048e+00
3.140039606285831564e-01,-1.199522189143984761e-15,9.794797301643107801e+00
3.140040265839341149e-01,-1.199522189161632566e-15,9.794796919501338905e+00
3.140040858833401671e-01,-1.199522189179274848e-15,9.794796537469114384e+00
3.140041391924147107e-01,-1.199522189196912003e-15,9.794796155547386363e+00
3.140041871102100535e-01,-1.199522189214544425e-15,9.794795773737110522e+00
3.140042301758730336e-01,-1.199522189232171719e-15,9.794795392039230109e+00
3.140042688746363941e-01,-1.199522189249793294e-15,9.794795010454691919e+00
3.140043036432095813e-01,-1.199522189267409741e-15,9.794794628984446305e+00
3.140043348746312524e-01,-1.199522189285021258e-15,9.794794247629438289e+00
3.140043629226360600e-01,-1.199522189302627253e-15,9.794793866390612891e+00
3.140043881055858965e-01,-1.199522189320227923e-15,9.794793485268915134e+00
3.140044107100061765e-01,-1.199522189337823071e-15,9.794793104265286487e+00
3.140044309937700673e-01,-1.199522189355412500e-15,9.794792723380671973e+00
3.140044491889636413e-01,-1.199522189372996604e-15,9.794792342616014835e+00
3.140044655044643140e-01,-1.199522189390575383e-15,9.794791961972258321e+00
3.140044801282622089e-01,-1.199522189408148443e-15,9.794791581450340345e+00
3.140044932295483204e-01,-1.199522189425715784e-15,9.794791201051202378e+00
3.140045049605945660e-01,-1.199522189443277405e-15,9.794790820775787665e+00
3.140045154584464870e-01,-1.199522189460833110e-15,9.794790440625034122e+00
3.140045248464443661e-01,-1.199522189478383293e-15,9.794790060599881443e+00
3.140045332355952401e-01,-1.199522189495927560e-15,9.794789680701269319e+00
3.140045407258052479e-01,-1.199522189513465910e-15,9.794789300930135667e+00
3.140045474069901310e-01,-1.199522189530998541e-15,9.794788921287420180e+00
3.140045533600744343e-01,-1.199522189548525255e-15,9.794788541774058999e+00
3.140045586578900094e-01,-1.199522189566045658e-15,9.794788162390988262e+00
3.140045633659858670e-01,-1.199522189583560146e-15,9.794787783139145887e+00
3.140045675433564276e-01,-1.199522189601068716e-15,9.794787404019471566e+00
3.140045712430964975e-01,-1.199522189618571173e-15,9.794787025032897887e+00
3.140045745129918520e-01,-1.199522189636067319e-15,9.794786646180359213e+00
3.140045773960495890e-01,-1.199522189653557154e-15,9.794786267462791685e+00
3.140045799309762464e-01,-1.199522189671041270e-15,9.794785888881134994e+00
3.140045821526081804e-01,-1.199522189688518483e-15,9.794785510436316400e+00
3.140045840922979781e-01,-1.199522189705989386e-15,9.794785132129273819e+00
3.140045857782629568e-01,-1.199522189723453977e-15,9.794784753960941615e+00
3.140045872358993573e-01,-1.199522189740912653e-15,9.794784375932255927e+00
3.140045884880635074e-01,-1.199522189758364425e-15,9.794783998044142237e+00
3.140045895553263411e-01,-1.199522189775809690e-15,9.794783620297536686e+00
3.140045904562019929e-01,-1.199522189793248052e-15,9.794783242693371861e+00
3.140045912073533563e-01,-1.199522189810680497e-15,9.794782865232583902e+00
3.140045918237768241e-01,-1.199522189828106040e-15,9.794782487916096514e+00
3.140045923189695998e-01,-1.199522189845524680e-15,9.794782110744844061e+00
3.140045927050792995e-01,-1.199522189862936813e-15,9.794781733719757355e+00
3.140045929930388446e-01,-1.199522189880342437e-15,9.794781356841772535e+00
3.140045931926881417e-01,-1.199522189897740962e-15,9.794780980111809754e+00
3.140045933128830513e-01,-1.199522189915132189e-15,9.794780603530799823e+00
3.140045933615940865e-01,-1.199522189932517303e-15,9.794780227099682435e+00
3.140045933459948979e-01,-1.199522189949894725e-15,9.794779850819374190e+00
3.140045932725418765e-01,-1.199522189967265640e-15,9.794779474690809451e+00
3.140045931470458740e-01,-1.199522189984629651e-15,9.794779098714917254e+00
3.140045929747370956e-01,-1.199522190001986366e-15,9.794778722892623080e+00
3.140045927603223319e-01,-1.199522190019335784e-15,9.794778347224854187e+00
3.140045925080383049e-01,-1.199522190036678497e-15,9.794777971712539610e+00
3.140045922216981311e-01,-1.199522190054013715e-15,9.794777596356603055e+00
3.140045919047334544e-01,-1.199522190071341637e-15,9.794777221157973557e+00
3.140045915602332482e-01,-1.199522190088662261e-15,9.794776846117573044e+00
3.140045911909776777e-01,-1.199522190105975983e-15,9.794776471236332327e+00
3.140045907994689078e-01,-1.199522190123282014e-15,9.794776096515173336e+00
3.140045903879590816e-01,-1.199522190140580550e-15,9.794775721955018000e+00
3.140045899584753553e-01,-1.199522190157871395e-15,9.794775347556791800e+00
3.140045895128421027e-01,-1.199522190175155535e-15,9.794774973321427325e+00
3.140045890527017325e-01,-1.199522190192431588e-15,9.794774599249835845e+00
3.140045885795323954e-01,-1.199522190209700148e-15,9.794774225342944618e+00
3.140045880946643053e-01,-1.199522190226960819e-15,9.794773851601675574e+00
3.140045875992953928e-01,-1.199522190244214193e-15,9.794773478026955971e+00
3.140045870945032958e-01,-1.199522190261459679e-15,9.794773104619698856e+00
3.140045865812586268e-01,-1.199522190278697473e-15,9.794772731380835040e+00
3.140045860604345762e-01,-1.199522190295927378e-15,9.794772358311277571e+00
3.140045855328174040e-01,-1.199522190313149789e-15,9.794771985411951931e+00
3.140045849991149329e-01,-1.199522190330363918e-15,9.794771612683776496e+00
3.140045844599643199e-01,-1.199522190347570354e-15,9.794771240127669643e+00
3.140045839159389951e-01,-1.199522190364768706e-15,9.794770867744551524e+00
3.140045833675553788e-01,-1.199522190381958971e-15,9.794770495535340515e+00
3.140045828152782659e-01,-1.199522190399141742e-15,9.794770123500960324e+00
3.140045822595263214e-01,-1.199522190416315835e-15,9.794769751642320443e+00
3.140045817006762996e-01,-1.199522190433481843e-15,9.794769379960341027e+00
3.140045811390671515e-01,-1.199522190450639568e-15,9.794769008455940451e+00
3.140045805750049102e-01,-1.199522190467789601e-15,9.794768637130038869e+00
3.140045800087642447e-01,-1.199522190484930957e-15,9.794768265983545774e+00
3.140045794405930124e-01,-1.199522190502064030e-15,9.794767895017379544e+00
3.140045788707143126e-01,-1.199522190519188819e-15,9.794767524232456779e+00
3.140045782993290957e-01,-1.199522190536305129e-15,9.794767153629690526e+00
3.140045777266183835e-01,-1.199522190553413353e-15,9.794766783209999161e+00
3.140045771527449903e-01,-1.199522190570512899e-15,9.794766412974292180e+00
3.140045765778559650e-01,-1.199522190587603767e-15,9.794766042923482630e+00
3.140045760020837018e-01,-1.199522190604686156e-15,9.794765673058485334e+00
3.140045754255472166e-01,-1.199522190621760064e-15,9.794765303380215116e+00
3.140045748483542010e-01,-1.199522190638825098e-15,9.794764933889579694e+00
3.140045742706011889e-01,-1.199522190655881651e-15,9.794764564587493894e+00
3.140045736923758324e-01,-1.199522190672929132e-15,9.794764195474865431e+00
3.140045731137566243e-01,-1.199522190689968331e-15,9.794763826552610908e+00
3.140045725348147299e-01,-1.199522190706998457e-15,9.794763457821636266e+00
3.140045719556140424e-01,-1.199522190724019709e-15,9.794763089282852775e+00
3.140045713762124602e-01,-1.199522190741032678e-15,9.794762720937171707e+00
3.140045707966620525e-01,-1.199522190758035983e-15,9.794762352785495452e+00
3.140045702170099484e-01,-1.199522190775030610e-15,9.794761984828737056e+00
3.140045696372986139e-01,-1.199522190792015969e-15,9.794761617067802462e+00
3.140045690575665183e-01,-1.199522190808992650e-15,9.794761249503604716e+00
3.140045684778483004e-01,-1.199522190825959668e-15,9.794760882137040880e+00
3.140045678981753241e-01,-1.199522190842917811e-15,9.794760514969024001e+00
3.140045673185759556e-01,-1.199522190859866882e-15,9.794760148000461797e+00
3.140045667390760076e-01,-1.199522190876806881e-15,9.794759781232254880e+00
3.140045661596986282e-01,-1.199522190893737216e-15,9.794759414665309194e+00
3.140045655804650226e-01,-1.199522190910658677e-15,9.794759048300532456e+00
3.140045650013941203e-01,-1.199522190927570277e-15,9.794758682138821726e+00
3.140045644225032961e-01,-1.199522190944472805e-15,9.794758316181088276e+00
3.140045638438084818e-01,-1.199522190961365670e-15,9.794757950428229165e+00
3.140045632653237773e-01,-1.199522190978249265e-15,9.794757584881152113e+00
3.140045626870623940e-01,-1.199522190995123000e-15,9.794757219540752402e+00
3.140045621090361561e-01,-1.199522191011987663e-15,9.794756854407939528e+00
3.140045615312557215e-01,-1.199522191028842465e-15,9.794756489483608775e+00
3.140045609537311377e-01,-1.199522191045687604e-15,9.794756124768660754e+00
3.140045603764714532e-01,-1.199522191062523276e-15,9.794755760263997857e+00
3.140045597994848836e-01,-1.199522191079349087e-15,9.794755395970517142e+00
3.140045592227789228e-01,-1.199522191096165038e-15,9.794755031889117447e+00
3.140045586463608429e-01,-1.199522191112971128e-15,9.794754668020697608e+00
3.140045580702367500e-01,-1.199522191129767554e-15,9.794754304366160014e+00
3.140045574944126394e-01,-1.199522191146553923e-15,9.794753940926392843e+00
3.140045569188941177e-01,-1.199522191163330431e-15,9.794753577702300262e+00
3.140045563436860698e-01,-1.199522191180097077e-15,9.794753214694775778e+00
3.140045557687933253e-01,-1.199522191196853864e-15,9.794752851904716451e+00
3.140045551942201585e-01,-1.199522191213599803e-15,9.794752489333010459e+00
3.140045546199706217e-01,-1.199522191230336276e-15,9.794752126980561968e+00
3.140045540460487117e-01,-1.199522191247062296e-15,9.794751764848259157e+00
3.140045534724577592e-01,-1.199522191263778851e-15,9.794751402937004414e+00
3.140045528992012058e-01,-1.199522191280484361e-15,9.794751041247677037e+00
3.140045523262823268e-01,-1.199522191297180010e-15,9.794750679781177638e+00
3.140045517537038977e-01,-1.199522191313865010e-15,9.794750318538394396e+00
3.140045511814689161e-01,-1.199522191330539952e-15,9.794749957520222594e+00
3.140045506095798244e-01,-1.199522191347204441e-15,9.794749596727552188e+00
3.140045500380394539e-01,-1.199522191363858281e-15,9.794749236161269579e+00
3.140045494668500803e-01,-1.199522191380501866e-15,9.794748875822270051e+00
3.140045488960142017e-01,-1.199522191397134998e-15,9.794748515711440007e+00
3.140045483255338166e-01,-1.199522191413757678e-15,9.794748155829665848e+00
3.140045477554112008e-01,-1.199522191430369510e-15,9.794747796177837529e+00
3.140045471856485193e-01,-1.199522191446970694e-15,9.794747436756841452e+00
3.140045466162476040e-01,-1.199522191463561425e-15,9.794747077567569349e+00
3.140045460472105643e-01,-1.199522191480141309e-15,9.794746718610900516e+00
3.140045454785392320e-01,-1.199522191496710346e-15,9.794746359887723131e+00
3.140045449102355501e-01,-1.199522191513268536e-15,9.794746001398920043e+00
3.140045443423010729e-01,-1.199522191529816077e-15,9.794745643145384761e+00
3.140045437747377988e-01,-1.199522191546352574e-15,9.794745285127989476e+00
3.140045432075473930e-01,-1.199522191562878421e-15,9.794744927347625918e+00
3.140045426407315765e-01,-1.199522191579392830e-15,9.794744569805169832e+00
3.140045420742918481e-01,-1.199522191595896786e-15,9.794744212501512948e+00
3.140045415082299840e-01,-1.199522191612389304e-15,9.794743855437527458e+00
3.140045409425474832e-01,-1.199522191628870777e-15,9.794743498614097987e+00
3.140045403772461219e-01,-1.199522191645341207e-15,9.794743142032107386e+00
3.140045398123272880e-01,-1.199522191661800395e-15,9.794742785692431397e+00
3.140045392477925357e-01,-1.199522191678248540e-15,9.794742429595951094e+00
3.140045386836435304e-01,-1.199522191694685245e-15,9.794742073743543997e+00
3.140045381198816599e-01,-1.199522191711110907e-15,9.794741718136091180e+00
3.140045375565085339e-01,-1.199522191727524933e-15,9.794741362774468385e+00
3.140045369935255404e-01,-1.199522191743928310e-15,9.794741007659553134e+00
3.140045364309342890e-01,-1.199522191760319262e-15,9.794740652792215840e+00
3.140045358687361121e-01,-1.199522191776699564e-15,9.794740298173341131e+00
3.140045353069326195e-01,-1.199522191793067836e-15,9.794739943803795867e+00
3.140045347455250879e-01,-1.199522191809424867e-15,9.794739589684459347e+00
3.140045341845149607e-01,-1.199522191825770262e-15,9.794739235816205536e+00
3.140045336239037921e-01,-1.199522191842103824e-15,9.794738882199903074e+00
3.140045330636930809e-01,-1.199522191858425751e-15,9.794738528836425928e+00
3.140045325038842150e-01,-1.199522191874736436e-15,9.794738175726653395e+00
3.140045319444783045e-01,-1.199522191891034894e-15,9.794737822871445232e+00
3.140045313854771813e-01,-1.199522191907321914e-15,9.794737470271682511e+00
3.140045308268820667e-01,-1.199522191923596903e-15,9.794737117928224990e+00
3.140045302686944595e-01,-1.199522191939860059e-15,9.794736765841950188e+00
3.140045297109155809e-01,-1.199522191956111580e-15,9.794736414013724968e+00
3.140045291535469851e-01,-1.199522191972351071e-15,9.794736062444414415e+00
3.140045285965900601e-01,-1.199522191988578334e-15,9.794735711134887168e+00
3.140045280400461936e-01,-1.199522192004793567e-15,9.794735360086011866e+00
3.140045274839167178e-01,-1.199522192020996967e-15,9.794735009298651818e+00
3.140045269282030205e-01,-1.199522192037187943e-15,9.794734658773675662e+00
3.140045263729064340e-01,-1.199522192053367283e-15,9.794734308511946708e+00
3.140045258180286236e-01,-1.199522192069534395e-15,9.794733958514330041e+00
3.140045252635706441e-01,-1.199522192085688886e-15,9.794733608781685419e+00
3.140045247095340497e-01,-1.199522192101831347e-15,9.794733259314881479e+00
3.140045241559201172e-01,-1.199522192117961580e-15,9.794732910114777980e+00
3.140045236027302344e-01,-1.199522192134079389e-15,9.794732561182234676e+00
3.140045230499659557e-01,-1.199522192150184971e-15,9.794732212518114878e+00
3.140045224976283356e-01,-1.199522192166277733e-15,9.794731864123274789e+00
3.140045219457190395e-01,-1.199522192182358268e-15,9.794731515998581273e+00
3.140045213942392333e-01,-1.199522192198426576e-15,9.794731168144888755e+00
3.140045208431904156e-01,-1.199522192214482459e-15,9.794730820563056994e+00
3.140045202925738077e-01,-1.199522192230525129e-15,9.794730473253940417e+00
3.140045197423909640e-01,-1.199522192246555769e-15,9.794730126218398780e+00
3.140045191926431056e-01,-1.199522192262573786e-15,9.794729779457290064e+00
3.140045186433314539e-01,-1.199522192278578394e-15,9.794729432971461591e+00
3.140045180944577297e-01,-1.199522192294570774e-15,9.794729086761778447e+00
3.140045175460230986e-01,-1.199522192310550532e-15,9.794728740829089730e+00
3.140045169980287265e-01,-1.199522192326517077e-15,9.794728395174248092e+00
3.140045164504763342e-01,-1.199522192342471394e-15,9.794728049798111513e+00
3.140045159033670874e-01,-1.199522192358412103e-15,9.794727704701523763e+00
3.140045153567023184e-01,-1.199522192374340191e-15,9.794727359885344598e+00
3.140045148104833594e-01,-1.199522192390255066e-15,9.794727015350417787e+00
3.140045142647116538e-01,-1.199522192406157318e-15,9.794726671097601312e+00
3.140045137193884783e-01,-1.199522192422046357e-15,9.794726327127737164e+00
3.140045131745152207e-01,-1.199522192437922380e-15,9.794725983441679773e+00
3.140045126300931022e-01,-1.199522192453784992e-15,9.794725640040271131e+00
3.140045120861237327e-01,-1.199522192469634786e-15,9.794725296924362112e+00
3.140045115426081113e-01,-1.199522192485471366e-15,9.794724954094803593e+00
3.140045109995479033e-01,-1.199522192501294732e-15,9.794724611552432236e+00
3.140045104569442747e-01,-1.199522192517104491e-15,9.794724269298098918e+00
3.140045099147986130e-01,-1.199522192532901430e-15,9.794723927332649183e+00
3.140045093731123060e-01,-1.199522192548684368e-15,9.794723585656917919e+00
3.140045088318866306e-01,-1.199522192564454486e-15,9.794723244271761331e+00
3.140045082911227525e-01,-1.199522192580210799e-15,9.794722903178010753e+00
3.140045077508223370e-01,-1.199522192595953899e-15,9.794722562376517061e+00
3.140045072109863833e-01,-1.199522192611683588e-15,9.794722221868113365e+00
3.140045066716165012e-01,-1.199522192627399275e-15,9.794721881653641660e+00
3.140045061327138565e-01,-1.199522192643101946e-15,9.794721541733945713e+00
3.140045055942799479e-01,-1.199522192658790417e-15,9.794721202109856861e+00
3.140045050563158302e-01,-1.199522192674465478e-15,9.794720862782217097e+00
3.140045045188231132e-01,-1.199522192690126734e-15,9.794720523751866637e+00
3.140045039818030181e-01,-1.199522192705774184e-15,9.794720185019635039e+00
3.140045034452568218e-01,-1.199522192721408027e-15,9.794719846586364298e+00
3.140045029091858564e-01,-1.199522192737028064e-15,9.794719508452887524e+00
3.140045023735915097e-01,-1.199522192752634100e-15,9.794719170620037829e+00
3.140045018384750586e-01,-1.199522192768226724e-15,9.794718833088651877e+00
3.140045013038378907e-01,-1.199522192783804755e-15,9.794718495859555674e+00
3.140045007696811719e-01,-1.199522192799368981e-15,9.794718158933585883e+00
3.140045002360062898e-01,-1.199522192814919204e-15,9.794717822311575617e+00
3.140044997028146323e-01,-1.199522192830455622e-15,9.794717485994354433e+00
3.140044991701075316e-01,-1.199522192845977447e-15,9.794717149982748339e+00
3.140044986378862091e-01,-1.199522192861485663e-15,9.794716814277590444e+00
3.140044981061519969e-01,-1.199522192876979483e-15,9.794716478879708532e+00
3.140044975749062273e-01,-1.199522192892459103e-15,9.794716143789926832e+00
3.140044970441501770e-01,-1.199522192907924327e-15,9.794715809009074903e+00
3.140044965138851785e-01,-1.199522192923375548e-15,9.794715474537980526e+00
3.140044959841125638e-01,-1.199522192938812570e-15,9.794715140377466156e+00
3.140044954548336098e-01,-1.199522192954234801e-15,9.794714806528356021e+00
3.140044949260496487e-01,-1.199522192969642832e-15,9.794714472991474352e+00
3.140044943977619574e-01,-1.199522192985036664e-15,9.794714139767647154e+00
3.140044938699717569e-01,-1.199522193000415507e-15,9.794713806857689775e+00
3.140044933426804907e-01,-1.199522193015779954e-15,9.794713474262428221e+00
3.140044928158894910e-01,-1.199522193031130201e-15,9.794713141982684945e+00
3.140044922895999790e-01,-1.199522193046465657e-15,9.794712810019277072e+00
3.140044917638131761e-01,-1.199522193061786519e-15,9.794712478373023501e+00
3.140044912385304698e-01,-1.199522193077092984e-15,9.794712147044746686e+00
3.140044907137531927e-01,-1.199522193092384067e-15,9.794711816035253094e+00
3.140044901894826213e-01,-1.199522193107660950e-15,9.794711485345372282e+00
3.140044896657199214e-01,-1.199522193122923042e-15,9.794711154975912493e+00
3.140044891424664808e-01,-1.199522193138170145e-15,9.794710824927690851e+00
3.140044886197236318e-01,-1.199522193153402458e-15,9.794710495201522704e+00
3.140044880974926511e-01,-1.199522193168619782e-15,9.794710165798219847e+00
3.140044875757747045e-01,-1.199522193183822512e-15,9.794709836718599405e+00
3.140044870545712907e-01,-1.199522193199010057e-15,9.794709507963464290e+00
3.140044865338834645e-01,-1.199522193214182416e-15,9.794709179533633403e+00
3.140044860137126692e-01,-1.199522193229339786e-15,9.794708851429913210e+00
3.140044854940601260e-01,-1.199522193244481971e-15,9.794708523653115506e+00
3.140044849749271672e-01,-1.199522193259609563e-15,9.794708196204052086e+00
3.140044844563150694e-01,-1.199522193274721376e-15,9.794707869083522311e+00
3.140044839382250541e-01,-1.199522193289818596e-15,9.794707542292341529e+00
3.140044834206584534e-01,-1.199522193304900434e-15,9.794707215831312652e+00
3.140044829036165441e-01,-1.199522193319966888e-15,9.794706889701238595e+00
