accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.159274307553071837e-03,-1.199522201206603788e-15,9.794806674280250647e+00
-1.159274351353998048e-03,-1.199522201341110883e-15,9.794806675378591621e+00
-1.159274395154923608e-03,-1.199522201475617979e-15,9.794806676476934371e+00
-1.159274438955848517e-03,-1.199522201610125468e-15,9.794806677575278897e+00
-1.159274482756772560e-03,-1.199522201744632761e-15,9.794806678673621647e+00
-1.159274526557696385e-03,-1.199522201879139856e-15,9.794806679771962621e+00
-1.159274570358619126e-03,-1.199522202013647148e-15,9.794806680870307147e+00
-1.159274614159541434e-03,-1.199522202148154638e-15,9.794806681968649897e+00
-1.159274657960463308e-03,-1.199522202282661733e-15,9.794806683066990871e+00
-1.159274701761384314e-03,-1.199522202417169026e-15,9.794806684165333621e+00
-1.159274745562304454e-03,-1.199522202551676318e-15,9.794806685263678148e+00
-1.159274789363224376e-03,-1.199522202686183611e-15,9.794806686362020898e+00
-1.159274833164143214e-03,-1.199522202820690903e-15,9.794806687460363648e+00
-1.159274876965061402e-03,-1.199522202955198195e-15,9.794806688558708174e+00
-1.159274920765979155e-03,-1.199522203089705685e-15,9.794806689657050924e+00
-1.159274964566896476e-03,-1.199522203224212978e-15,9.794806690755393674e+00
-1.159275008367812712e-03,-1.199522203358720270e-15,9.794806691853736424e+00
-1.159275052168728297e-03,-1.199522203493227365e-15,9.794806692952079175e+00
-1.159275095969643232e-03,-1.199522203627734460e-15,9.794806694050420148e+00
-1.159275139770557950e-03,-1.199522203762241753e-15,9.794806695148762898e+00
-1.159275183571471367e-03,-1.199522203896749243e-15,9.794806696247107425e+00
-1.159275227372384785e-03,-1.199522204031256732e-15,9.794806697345451951e+00
-1.159275271173297117e-03,-1.199522204165763827e-15,9.794806698443792925e+00
-1.159275314974208800e-03,-1.199522204300271120e-15,9.794806699542135675e+00
-1.159275358775120049e-03,-1.199522204434778412e-15,9.794806700640478425e+00
-1.159275402576030430e-03,-1.199522204569285902e-15,9.794806701738824728e+00
-1.159275446376940161e-03,-1.199522204703793194e-15,9.794806702837167478e+00
-1.159275490177849458e-03,-1.199522204838300290e-15,9.794806703935508452e+00
-1.159275533978758104e-03,-1.199522204972807779e-15,9.794806705033851202e+00
-1.159275577779666101e-03,-1.199522205107315269e-15,9.794806706132197505e+00
-1.159275621580573012e-03,-1.199522205241822561e-15,9.794806707230540255e+00
-1.159275665381479707e-03,-1.199522205376329854e-15,9.794806708328883005e+00
-1.159275709182385752e-03,-1.199522205510837146e-15,9.794806709427225755e+00
-1.159275752983290712e-03,-1.199522205645344833e-15,9.794806710525572058e+00
-1.159275796784195456e-03,-1.199522205779852126e-15,9.794806711623914808e+00
-1.159275840585099332e-03,-1.199522205914359221e-15,9.794806712722255782e+00
-1.159275884386002558e-03,-1.199522206048866513e-15,9.794806713820598532e+00
-1.159275928186905133e-03,-1.199522206183374200e-15,9.794806714918946611e+00
-1.159275971987807057e-03,-1.199522206317881493e-15,9.794806716017289361e+00
-1.159276015788708331e-03,-1.199522206452388588e-15,9.794806717115630335e+00
-1.159276059589609172e-03,-1.199522206586896275e-15,9.794806718213974861e+00
-1.159276103390509145e-03,-1.199522206721403567e-15,9.794806719312319387e+00
-1.159276147191408250e-03,-1.199522206855910662e-15,9.794806720410660361e+00
-1.159276190992307139e-03,-1.199522206990417955e-15,9.794806721509003111e+00
-1.159276234793205160e-03,-1.199522207124925444e-15,9.794806722607347638e+00
-1.159276278594102531e-03,-1.199522207259432934e-15,9.794806723705692164e+00
-1.159276322394999252e-03,-1.199522207393940227e-15,9.794806724804034914e+00
-1.159276366195895538e-03,-1.199522207528447716e-15,9.794806725902379441e+00
-1.159276409996790741e-03,-1.199522207662955009e-15,9.794806727000722191e+00
-1.159276453797685510e-03,-1.199522207797462301e-15,9.794806728099066717e+00
-1.159276497598579628e-03,-1.199522207931969988e-15,9.794806729197411244e+00
-1.159276541399473096e-03,-1.199522208066477280e-15,9.794806730295753994e+00
-1.159276585200365913e-03,-1.199522208200984573e-15,9.794806731394098520e+00
-1.159276629001258080e-03,-1.199522208335492062e-15,9.794806732492443047e+00
-1.159276672802149596e-03,-1.199522208469999552e-15,9.794806733590787573e+00
-1.159276716603040245e-03,-1.199522208604506647e-15,9.794806734689128547e+00
-1.159276760403930460e-03,-1.199522208739014531e-15,9.794806735787476626e+00
-1.159276804204819808e-03,-1.199522208873521824e-15,9.794806736885819376e+00
-1.159276848005708722e-03,-1.199522209008029314e-15,9.794806737984163902e+00
-1.159276891806596769e-03,-1.199522209142536606e-15,9.794806739082506652e+00
-1.159276935607484382e-03,-1.199522209277043898e-15,9.794806740180851179e+00
-1.159276979408371345e-03,-1.199522209411551585e-15,9.794806741279195705e+00
-1.159277023209257440e-03,-1.199522209546058878e-15,9.794806742377538455e+00
-1.159277067010143101e-03,-1.199522209680566170e-15,9.794806743475881206e+00
-1.159277110811027895e-03,-1.199522209815073857e-15,9.794806744574229285e+00
-1.159277154611912256e-03,-1.199522209949581347e-15,9.794806745672572035e+00
-1.159277198412795966e-03,-1.199522210084088836e-15,9.794806746770916561e+00
-1.159277242213679025e-03,-1.199522210218596129e-15,9.794806747869259311e+00
-1.159277286014561001e-03,-1.199522210353103816e-15,9.794806748967607390e+00
-1.159277329815442759e-03,-1.199522210487611305e-15,9.794806750065950141e+00
-1.159277373616323433e-03,-1.199522210622118598e-15,9.794806751164292891e+00
-1.159277417417204107e-03,-1.199522210756626087e-15,9.794806752262637417e+00
-1.159277461218083914e-03,-1.199522210891133380e-15,9.794806753360981944e+00
-1.159277505018962637e-03,-1.199522211025641067e-15,9.794806754459328246e+00
-1.159277548819841143e-03,-1.199522211160148556e-15,9.794806755557670996e+00
-1.159277592620718781e-03,-1.199522211294655849e-15,9.794806756656013746e+00
-1.159277636421595769e-03,-1.199522211429163339e-15,9.794806757754360049e+00
-1.159277680222472323e-03,-1.199522211563670828e-15,9.794806758852704576e+00
-1.159277724023347793e-03,-1.199522211698178515e-15,9.794806759951049102e+00
-1.159277767824223046e-03,-1.199522211832685808e-15,9.794806761049391852e+00
-1.159277811625097432e-03,-1.199522211967193494e-15,9.794806762147739931e+00
-1.159277855425971167e-03,-1.199522212101700787e-15,9.794806763246082681e+00
-1.159277899226844252e-03,-1.199522212236208276e-15,9.794806764344427208e+00
-1.159277943027716687e-03,-1.199522212370715963e-15,9.794806765442771734e+00
-1.159277986828588687e-03,-1.199522212505223453e-15,9.794806766541118037e+00
-1.159278030629460037e-03,-1.199522212639730745e-15,9.794806767639460787e+00
-1.159278074430330303e-03,-1.199522212774238432e-15,9.794806768737807090e+00
-1.159278118231200135e-03,-1.199522212908745922e-15,9.794806769836149840e+00
-1.159278162032069317e-03,-1.199522213043253609e-15,9.794806770934497919e+00
-1.159278205832937848e-03,-1.199522213177760901e-15,9.794806772032840669e+00
-1.159278249633805945e-03,-1.199522213312268785e-15,9.794806773131186972e+00
-1.159278293434672742e-03,-1.199522213446775881e-15,9.794806774229529722e+00
-1.159278337235539538e-03,-1.199522213581283568e-15,9.794806775327876025e+00
-1.159278381036405467e-03,-1.199522213715790860e-15,9.794806776426218775e+00
-1.159278424837270529e-03,-1.199522213850298547e-15,9.794806777524565078e+00
-1.159278468638135157e-03,-1.199522213984806234e-15,9.794806778622911381e+00
-1.159278512438999351e-03,-1.199522214119313723e-15,9.794806779721255907e+00
-1.159278556239862461e-03,-1.199522214253821016e-15,9.794806780819598657e+00
-1.159278600040725138e-03,-1.199522214388328900e-15,9.794806781917944960e+00
-1.159278643841587164e-03,-1.199522214522836192e-15,9.794806783016289486e+00
-1.159278687642448539e-03,-1.199522214657343879e-15,9.794806784114635789e+00
-1.159278731443309047e-03,-1.199522214791851172e-15,9.794806785212978539e+00
-1.159278775244169338e-03,-1.199522214926359056e-15,9.794806786311324842e+00
-1.159278819045028545e-03,-1.199522215060866743e-15,9.794806787409672921e+00
-1.159278862845887102e-03,-1.199522215195374035e-15,9.794806788508015671e+00
-1.159278906646745008e-03,-1.199522215329882116e-15,9.794806789606363751e+00
-1.159278950447602480e-03,-1.199522215464389212e-15,9.794806790704704724e+00
-1.159278994248459302e-03,-1.199522215598896898e-15,9.794806791803052803e+00
-1.159279038049315473e-03,-1.199522215733404388e-15,9.794806792901397330e+00
-1.159279081850170560e-03,-1.199522215867911878e-15,9.794806793999741856e+00
-1.159279125651025430e-03,-1.199522216002419762e-15,9.794806795098088159e+00
-1.159279169451879650e-03,-1.199522216136927252e-15,9.794806796196434462e+00
-1.159279213252733002e-03,-1.199522216271434741e-15,9.794806797294778988e+00
-1.159279257053585921e-03,-1.199522216405942428e-15,9.794806798393123515e+00
-1.159279300854438189e-03,-1.199522216540450115e-15,9.794806799491469818e+00
-1.159279344655289373e-03,-1.199522216674957802e-15,9.794806800589817897e+00
-1.159279388456140123e-03,-1.199522216809465094e-15,9.794806801688160647e+00
-1.159279432256990223e-03,-1.199522216943972781e-15,9.794806802786505173e+00
-1.159279476057840106e-03,-1.199522217078480271e-15,9.794806803884849700e+00
-1.159279519858688904e-03,-1.199522217212987958e-15,9.794806804983197779e+00
-1.159279563659537269e-03,-1.199522217347495645e-15,9.794806806081542305e+00
-1.159279607460384550e-03,-1.199522217482003134e-15,9.794806807179886832e+00
-1.159279651261231397e-03,-1.199522217616510821e-15,9.794806808278233135e+00
-1.159279695062077811e-03,-1.199522217751018705e-15,9.794806809376581214e+00
-1.159279738862923357e-03,-1.199522217885525998e-15,9.794806810474923964e+00
-1.159279782663768252e-03,-1.199522218020033684e-15,9.794806811573270267e+00
-1.159279826464612497e-03,-1.199522218154541371e-15,9.794806812671616569e+00
-1.159279870265456308e-03,-1.199522218289048861e-15,9.794806813769961096e+00
-1.159279914066298819e-03,-1.199522218423556548e-15,9.794806814868307399e+00
-1.159279957867141329e-03,-1.199522218558064432e-15,9.794806815966655478e+00
-1.159280001667983189e-03,-1.199522218692571922e-15,9.794806817064998228e+00
-1.159280045468823964e-03,-1.199522218827079806e-15,9.794806818163348083e+00
-1.159280089269664523e-03,-1.199522218961587295e-15,9.794806819261692610e+00
-1.159280133070503998e-03,-1.199522219096094982e-15,9.794806820360037136e+00
-1.159280176871343038e-03,-1.199522219230602669e-15,9.794806821458385215e+00
-1.159280220672181646e-03,-1.199522219365110356e-15,9.794806822556731518e+00
-1.159280264473019169e-03,-1.199522219499618043e-15,9.794806823655076045e+00
-1.159280308273856258e-03,-1.199522219634125730e-15,9.794806824753422347e+00
-1.159280352074692480e-03,-1.199522219768633219e-15,9.794806825851768650e+00
-1.159280395875528702e-03,-1.199522219903140709e-15,9.794806826950113177e+00
-1.159280439676363406e-03,-1.199522220037648593e-15,9.794806828048459479e+00
-1.159280483477197893e-03,-1.199522220172156280e-15,9.794806829146805782e+00
-1.159280527278031729e-03,-1.199522220306664164e-15,9.794806830245153861e+00
-1.159280571078864699e-03,-1.199522220441171654e-15,9.794806831343498388e+00
-1.159280614879697234e-03,-1.199522220575679143e-15,9.794806832441842914e+00
-1.159280658680529119e-03,-1.199522220710186830e-15,9.794806833540189217e+00
-1.159280702481360354e-03,-1.199522220844694912e-15,9.794806834638539073e+00
-1.159280746282190721e-03,-1.199522220979202401e-15,9.794806835736883599e+00
-1.159280790083020655e-03,-1.199522221113710285e-15,9.794806836835229902e+00
-1.159280833883849938e-03,-1.199522221248217972e-15,9.794806837933576205e+00
-1.159280877684678353e-03,-1.199522221382725659e-15,9.794806839031924284e+00
-1.159280921485506119e-03,-1.199522221517233149e-15,9.794806840130268810e+00
-1.159280965286333667e-03,-1.199522221651741033e-15,9.794806841228615113e+00
-1.159281009087159914e-03,-1.199522221786248720e-15,9.794806842326961416e+00
-1.159281052887985945e-03,-1.199522221920756604e-15,9.794806843425309495e+00
-1.159281096688810891e-03,-1.199522222055264093e-15,9.794806844523654021e+00
-1.159281140489636054e-03,-1.199522222189771780e-15,9.794806845622000324e+00
-1.159281184290459482e-03,-1.199522222324279664e-15,9.794806846720346627e+00
-1.159281228091283127e-03,-1.199522222458787351e-15,9.794806847818694706e+00
-1.159281271892105688e-03,-1.199522222593295235e-15,9.794806848917042785e+00
-1.159281315692927816e-03,-1.199522222727802725e-15,9.794806850015385535e+00
-1.159281359493749075e-03,-1.199522222862310609e-15,9.794806851113733615e+00
-1.159281403294569685e-03,-1.199522222996818296e-15,9.794806852212081694e+00
-1.159281447095389644e-03,-1.199522223131326180e-15,9.794806853310427996e+00
-1.159281490896208952e-03,-1.199522223265833867e-15,9.794806854408774299e+00
-1.159281534697027827e-03,-1.199522223400341554e-15,9.794806855507120602e+00
-1.159281578497845834e-03,-1.199522223534849438e-15,9.794806856605468681e+00
-1.159281622298662974e-03,-1.199522223669357125e-15,9.794806857703814984e+00
-1.159281666099479897e-03,-1.199522223803865009e-15,9.794806858802161287e+00
-1.159281709900296170e-03,-1.199522223938372696e-15,9.794806859900507590e+00
-1.159281753701111575e-03,-1.199522224072880580e-15,9.794806860998857445e+00
-1.159281797501926330e-03,-1.199522224207388069e-15,9.794806862097200195e+00
-1.159281841302740434e-03,-1.199522224341895954e-15,9.794806863195548274e+00
-1.159281885103553887e-03,-1.199522224476403640e-15,9.794806864293896354e+00
-1.159281928904366691e-03,-1.199522224610911722e-15,9.794806865392244433e+00
-1.159281972705178843e-03,-1.199522224745419409e-15,9.794806866490590735e+00
-1.159282016505990345e-03,-1.199522224879927293e-15,9.794806867588937038e+00
-1.159282060306801197e-03,-1.199522225014434980e-15,9.794806868687285117e+00
-1.159282104107611181e-03,-1.199522225148942469e-15,9.794806869785629644e+00
-1.159282147908420732e-03,-1.199522225283450353e-15,9.794806870883975947e+00
-1.159282191709229632e-03,-1.199522225417958040e-15,9.794806871982322249e+00
-1.159282235510037881e-03,-1.199522225552465924e-15,9.794806873080672105e+00
-1.159282279310845480e-03,-1.199522225686974006e-15,9.794806874179020184e+00
-1.159282323111652429e-03,-1.199522225821481692e-15,9.794806875277366487e+00
-1.159282366912458510e-03,-1.199522225955989774e-15,9.794806876375714566e+00
-1.159282410713264157e-03,-1.199522226090497461e-15,9.794806877474062645e+00
-1.159282454514069371e-03,-1.199522226225005147e-15,9.794806878572408948e+00
-1.159282498314873500e-03,-1.199522226359513229e-15,9.794806879670757027e+00
-1.159282542115676979e-03,-1.199522226494020718e-15,9.794806880769101554e+00
-1.159282585916480025e-03,-1.199522226628528405e-15,9.794806881867449633e+00
-1.159282629717282203e-03,-1.199522226763036289e-15,9.794806882965795936e+00
-1.159282673518083730e-03,-1.199522226897543976e-15,9.794806884064142238e+00
-1.159282717318885041e-03,-1.199522227032052255e-15,9.794806885162492094e+00
-1.159282761119685484e-03,-1.199522227166559942e-15,9.794806886260840173e+00
-1.159282804920485277e-03,-1.199522227301068023e-15,9.794806887359188252e+00
-1.159282848721284202e-03,-1.199522227435575710e-15,9.794806888457534555e+00
-1.159282892522082477e-03,-1.199522227570083397e-15,9.794806889555880858e+00
-1.159282936322880535e-03,-1.199522227704591478e-15,9.794806890654230713e+00
-1.159282980123677292e-03,-1.199522227839099165e-15,9.794806891752577016e+00
-1.159283023924473832e-03,-1.199522227973607246e-15,9.794806892850925095e+00
-1.159283067725269505e-03,-1.199522228108115130e-15,9.794806893949273174e+00
-1.159283111526064527e-03,-1.199522228242622817e-15,9.794806895047621254e+00
-1.159283155326859115e-03,-1.199522228377130898e-15,9.794806896145969333e+00
-1.159283199127652837e-03,-1.199522228511638585e-15,9.794806897244315635e+00
-1.159283242928445907e-03,-1.199522228646146667e-15,9.794806898342663715e+00
-1.159283286729238327e-03,-1.199522228780654354e-15,9.794806899441011794e+00
-1.159283330530030314e-03,-1.199522228915162435e-15,9.794806900539359873e+00
-1.159283374330821216e-03,-1.199522229049670122e-15,9.794806901637706176e+00
-1.159283418131611901e-03,-1.199522229184178006e-15,9.794806902736054255e+00
-1.159283461932401720e-03,-1.199522229318686087e-15,9.794806903834404110e+00
-1.159283505733190887e-03,-1.199522229453193971e-15,9.794806904932752190e+00
-1.159283549533979838e-03,-1.199522229587701855e-15,9.794806906031098492e+00
-1.159283593334767487e-03,-1.199522229722209542e-15,9.794806907129446572e+00
-1.159283637135554920e-03,-1.199522229856717426e-15,9.794806908227794651e+00
-1.159283680936341269e-03,-1.199522229991225508e-15,9.794806909326142730e+00
-1.159283724737127184e-03,-1.199522230125733194e-15,9.794806910424489033e+00
-1.159283768537912665e-03,-1.199522230260241473e-15,9.794806911522840664e+00
-1.159283812338697062e-03,-1.199522230394749160e-15,9.794806912621186967e+00
-1.159283856139480809e-03,-1.199522230529257241e-15,9.794806913719535046e+00
-1.159283899940264338e-03,-1.199522230663764928e-15,9.794806914817881349e+00
-1.159283943741047001e-03,-1.199522230798273009e-15,9.794806915916231205e+00
-1.159283987541829229e-03,-1.199522230932780893e-15,9.794806917014579284e+00
-1.159284031342610374e-03,-1.199522231067288580e-15,9.794806918112925587e+00
-1.159284075143391084e-03,-1.199522231201796662e-15,9.794806919211273666e+00
-1.159284118944171145e-03,-1.199522231336304546e-15,9.794806920309623521e+00
-1.159284162744950554e-03,-1.199522231470812627e-15,9.794806921407971601e+00
-1.159284206545729097e-03,-1.199522231605320314e-15,9.794806922506317903e+00
-1.159284250346506989e-03,-1.199522231739828395e-15,9.794806923604665982e+00
-1.159284294147284880e-03,-1.199522231874336476e-15,9.794806924703017614e+00
-1.159284337948061471e-03,-1.199522232008844163e-15,9.794806925801363917e+00
-1.159284381748837411e-03,-1.199522232143352639e-15,9.794806926899715549e+00
-1.159284425549613135e-03,-1.199522232277860523e-15,9.794806927998061852e+00
-1.159284469350387774e-03,-1.199522232412368210e-15,9.794806929096409931e+00
-1.159284513151161763e-03,-1.199522232546876291e-15,9.794806930194759786e+00
-1.159284556951935318e-03,-1.199522232681384175e-15,9.794806931293106089e+00
-1.159284600752708222e-03,-1.199522232815892059e-15,9.794806932391454168e+00
-1.159284644553480259e-03,-1.199522232950400141e-15,9.794806933489804024e+00
-1.159284688354251863e-03,-1.199522233084907828e-15,9.794806934588150327e+00
-1.159284732155022816e-03,-1.199522233219416303e-15,9.794806935686501959e+00
-1.159284775955793118e-03,-1.199522233353924187e-15,9.794806936784850038e+00
-1.159284819756562553e-03,-1.199522233488432269e-15,9.794806937883199893e+00
-1.159284863557331121e-03,-1.199522233622939956e-15,9.794806938981546196e+00
-1.159284907358099689e-03,-1.199522233757448037e-15,9.794806940079894275e+00
-1.159284951158867172e-03,-1.199522233891955921e-15,9.794806941178242354e+00
-1.159284994959634005e-03,-1.199522234026463805e-15,9.794806942276592210e+00
-1.159285038760400404e-03,-1.199522234160972281e-15,9.794806943374943842e+00
-1.159285082561165936e-03,-1.199522234295480165e-15,9.794806944473290145e+00
-1.159285126361930818e-03,-1.199522234429988049e-15,9.794806945571638224e+00
-1.159285170162695049e-03,-1.199522234564495933e-15,9.794806946669988079e+00
-1.159285213963458846e-03,-1.199522234699003817e-15,9.794806947768334382e+00
-1.159285257764221776e-03,-1.199522234833512096e-15,9.794806948866686014e+00
-1.159285301564984272e-03,-1.199522234968020177e-15,9.794806949965034093e+00
-1.159285345365745684e-03,-1.199522235102528258e-15,9.794806951063385725e+00
-1.159285389166506662e-03,-1.199522235237036142e-15,9.794806952161732028e+00
-1.159285432967266990e-03,-1.199522235371544027e-15,9.794806953260080107e+00
-1.159285476768026884e-03,-1.199522235506052108e-15,9.794806954358429962e+00
-1.159285520568785694e-03,-1.199522235640560386e-15,9.794806955456781594e+00
-1.159285564369544504e-03,-1.199522235775068468e-15,9.794806956555129673e+00
-1.159285608170301796e-03,-1.199522235909576352e-15,9.794806957653477753e+00
