gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200029760076426300e+01,1.199999999999999858e+02,-4.041334437186279611e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200031112807139522e+01,1.199999999999999858e+02,-4.225031457058383911e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200032465537850612e+01,1.199999999999999858e+02,-4.408728476930488211e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200033818268558150e+01,1.199999999999999858e+02,-4.592425496802592510e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200035170999262846e+01,1.199999999999999858e+02,-4.776122516674696810e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200036523729964699e+01,1.199999999999999858e+02,-4.959819536546801110e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200037876460663711e+01,1.199999999999999858e+02,-5.143516556418905410e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200039229191359880e+01,1.199999999999999858e+02,-5.327213576291009710e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200040581922053207e+01,1.199999999999999858e+02,-5.510910596163114010e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200041934652743691e+01,1.199999999999999858e+02,-5.694607616035218310e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200043287383430624e+01,1.199999999999999858e+02,-5.878304635907322610e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200044640114115424e+01,1.199999999999999858e+02,-6.062001655779426910e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200045992844797382e+01,1.199999999999999858e+02,-6.245698675651531210e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200047345575475788e+01,1.199999999999999858e+02,-6.429395695523635510e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200048698306151351e+01,1.199999999999999858e+02,-6.613092715395739810e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200050051036824783e+01,1.199999999999999858e+02,-6.796789735267844110e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200051403767494662e+01,1.199999999999999858e+02,-6.980486755139948410e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200052756498161699e+01,1.199999999999999858e+02,-7.164183775012050343e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200054109228825894e+01,1.199999999999999858e+02,-7.347880794884146755e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200055461959487957e+01,1.199999999999999858e+02,-7.531577814756243166e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200056814690146467e+01,1.199999999999999858e+02,-7.715274834628339577e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200058167420802135e+01,1.199999999999999858e+02,-7.898971854500435989e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200059520151454961e+01,1.199999999999999858e+02,-8.082668874372532400e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200060872882104235e+01,1.199999999999999858e+02,-8.266365894244628811e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200062225612751377e+01,1.199999999999999858e+02,-8.450062914116725223e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200063578343396387e+01,1.199999999999999858e+02,-8.633759933988821634e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200064931074037133e+01,1.199999999999999858e+02,-8.817456953860918045e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200066283804675749e+01,1.199999999999999858e+02,-9.001153973733014457e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200067636535310811e+01,1.199999999999999858e+02,-9.184850993605110868e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200068989265943742e+01,1.199999999999999858e+02,-9.368548013477207279e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200070341996573120e+01,1.199999999999999858e+02,-9.552245033349303691e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200071694727199656e+01,1.199999999999999858e+02,-9.735942053221400102e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200073047457824060e+01,1.199999999999999858e+02,-9.919639073093496513e-15,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200074400188444912e+01,1.199999999999999858e+02,-1.010333609296559292e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200075752919063632e+01,1.199999999999999858e+02,-1.028703311283768934e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200077105649678799e+01,1.199999999999999858e+02,-1.047073013270978575e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200078458380290414e+01,1.199999999999999858e+02,-1.065442715258188216e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200079811110899897e+01,1.199999999999999858e+02,-1.083812417245397857e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200081163841507248e+01,1.199999999999999858e+02,-1.102182119232607498e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200082516572110336e+01,1.199999999999999858e+02,-1.120551821219817139e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200083869302711292e+01,1.199999999999999858e+02,-1.138921523207026780e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200085222033309407e+01,1.199999999999999858e+02,-1.157291225194236422e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200086574763904679e+01,1.199999999999999858e+02,-1.175660927181446063e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200087927494496398e+01,1.199999999999999858e+02,-1.194030629168655704e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200089280225085986e+01,1.199999999999999858e+02,-1.212400331155865345e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200090632955672021e+01,1.199999999999999858e+02,-1.230770033143074986e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200091985686255924e+01,1.199999999999999858e+02,-1.249139735130284627e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200093338416836275e+01,1.199999999999999858e+02,-1.267509437117494268e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200094691147413783e+01,1.199999999999999858e+02,-1.285879139104703909e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200096043877989160e+01,1.199999999999999858e+02,-1.304248841091913551e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200097396608560985e+01,1.199999999999999858e+02,-1.322618543079123192e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200098749339129967e+01,1.199999999999999858e+02,-1.340988245066332833e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200100102069696106e+01,1.199999999999999858e+02,-1.359357947053542474e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200101454800258693e+01,1.199999999999999858e+02,-1.377727649040752115e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200102807530819149e+01,1.199999999999999858e+02,-1.396097351027961756e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200104160261376762e+01,1.199999999999999858e+02,-1.414467053015171397e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200105512991931533e+01,1.199999999999999858e+02,-1.432836755002381039e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200106865722483462e+01,1.199999999999999858e+02,-1.451206456989590680e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200108218453032549e+01,1.199999999999999858e+02,-1.469576158976800321e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200109571183578083e+01,1.199999999999999858e+02,-1.487945860964009962e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200110923914120775e+01,1.199999999999999858e+02,-1.506315562951219603e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200112276644661335e+01,1.199999999999999858e+02,-1.524685264938429244e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200113629375198343e+01,1.199999999999999858e+02,-1.543054966925638885e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200114982105733219e+01,1.199999999999999858e+02,-1.561424668912848527e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200116334836264542e+01,1.199999999999999858e+02,-1.579794370900058168e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200117687566793023e+01,1.199999999999999858e+02,-1.598164072887267809e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200119040297318662e+01,1.199999999999999858e+02,-1.616533774874477450e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200120393027841459e+01,1.199999999999999858e+02,-1.634903476861687091e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200121745758361413e+01,1.199999999999999858e+02,-1.653273178848896732e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200123098488878526e+01,1.199999999999999858e+02,-1.671642880836106373e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200124451219392796e+01,1.199999999999999858e+02,-1.690012582823316014e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200125803949904224e+01,1.199999999999999858e+02,-1.708382284810525656e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200127156680412810e+01,1.199999999999999858e+02,-1.726751986797735297e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200128509410917843e+01,1.199999999999999858e+02,-1.745121688784944938e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200129862141420034e+01,1.199999999999999858e+02,-1.763491390772154579e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200131214871920093e+01,1.199999999999999858e+02,-1.781861092759364220e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200132567602417311e+01,1.199999999999999858e+02,-1.800230794746573861e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200133920332910975e+01,1.199999999999999858e+02,-1.818600496733783502e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200135273063402508e+01,1.199999999999999858e+02,-1.836970198720993144e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200136625793890488e+01,1.199999999999999858e+02,-1.855339900708202785e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200137978524375626e+01,1.199999999999999858e+02,-1.873709602695412426e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200139331254857922e+01,1.199999999999999858e+02,-1.892079304682622067e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200140683985337375e+01,1.199999999999999858e+02,-1.910449006669831708e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200142036715813987e+01,1.199999999999999858e+02,-1.928818708657041349e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200143389446288467e+01,1.199999999999999858e+02,-1.947188410644250990e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200144742176758683e+01,1.199999999999999858e+02,-1.965558112631460631e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200146094907226768e+01,1.199999999999999858e+02,-1.983927814618670273e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200147447637692011e+01,1.199999999999999858e+02,-2.002297516605879914e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200148800368154411e+01,1.199999999999999858e+02,-2.020667218593089555e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200150153098613259e+01,1.199999999999999858e+02,-2.039036920580299196e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200151505829069976e+01,1.199999999999999858e+02,-2.057406622567508837e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200152858559523850e+01,1.199999999999999858e+02,-2.075776324554718478e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200154211289974171e+01,1.199999999999999858e+02,-2.094146026541928119e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200155564020421650e+01,1.199999999999999858e+02,-2.112515728529137761e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200156916750866287e+01,1.199999999999999858e+02,-2.130885430516347402e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200158269481308082e+01,1.199999999999999858e+02,-2.149255132503557043e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200159622211747745e+01,1.199999999999999858e+02,-2.167624834490766684e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200160974942183856e+01,1.199999999999999858e+02,-2.185994536477976325e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200162327672617124e+01,1.199999999999999858e+02,-2.204364238465185966e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200163680403047550e+01,1.199999999999999858e+02,-2.222733940452395607e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200165033133475134e+01,1.199999999999999858e+02,-2.241103642439605248e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200166385863899876e+01,1.199999999999999858e+02,-2.259473344426814890e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200167738594321776e+01,1.199999999999999858e+02,-2.277843046414024531e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200169091324740123e+01,1.199999999999999858e+02,-2.296212748401234172e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200170444055156338e+01,1.199999999999999858e+02,-2.314582450388443813e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200171796785569001e+01,1.199999999999999858e+02,-2.332952152375653454e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200173149515979532e+01,1.199999999999999858e+02,-2.351321854362863095e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200174502246386510e+01,1.199999999999999858e+02,-2.369691556350072736e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200175854976791356e+01,1.199999999999999858e+02,-2.388061258337282378e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200177207707192650e+01,1.199999999999999858e+02,-2.406430960324492019e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200178560437591102e+01,1.199999999999999858e+02,-2.424800662311701660e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200179913167986712e+01,1.199999999999999858e+02,-2.443170364298911301e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200181265898380190e+01,1.199999999999999858e+02,-2.461540066286120942e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200182618628770115e+01,1.199999999999999858e+02,-2.479909768273330583e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200183971359157198e+01,1.199999999999999858e+02,-2.498279470260540224e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200185324089541439e+01,1.199999999999999858e+02,-2.516649172247749865e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200186676819922837e+01,1.199999999999999858e+02,-2.535018874234959507e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200188029550301394e+01,1.199999999999999858e+02,-2.553388576222169148e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200189382280676398e+01,1.199999999999999858e+02,-2.571758278209378789e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200190735011049270e+01,1.199999999999999858e+02,-2.590127980196588430e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200192087741419300e+01,1.199999999999999858e+02,-2.608497682183798071e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200193440471786488e+01,1.199999999999999858e+02,-2.626867384171007712e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200194793202150123e+01,1.199999999999999858e+02,-2.645237086158217353e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200196145932510916e+01,1.199999999999999858e+02,-2.663606788145426995e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200197498662868867e+01,1.199999999999999858e+02,-2.681976490132636636e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200198851393224686e+01,1.199999999999999858e+02,-2.700346192119846277e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200200204123577663e+01,1.199999999999999858e+02,-2.718715894107055918e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200201556853926377e+01,1.199999999999999858e+02,-2.737085596094265559e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200202909584273669e+01,1.199999999999999858e+02,-2.755455298081475200e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200204262314617409e+01,1.199999999999999858e+02,-2.773825000068684841e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200205615044958307e+01,1.199999999999999858e+02,-2.792194702055894483e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200206967775296363e+01,1.199999999999999858e+02,-2.810564404043104124e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200208320505631576e+01,1.199999999999999858e+02,-2.828934106030313765e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200209673235963237e+01,1.199999999999999858e+02,-2.847303808017524037e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200211025966292766e+01,1.199999999999999858e+02,-2.865673510004736834e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200212378696619453e+01,1.199999999999999858e+02,-2.884043211991949630e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200213731426942587e+01,1.199999999999999858e+02,-2.902412913979162427e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200215084157263590e+01,1.199999999999999858e+02,-2.920782615966375223e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200216436887581750e+01,1.199999999999999858e+02,-2.939152317953588020e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200217789617895647e+01,1.199999999999999858e+02,-2.957522019940800816e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200219142348208123e+01,1.199999999999999858e+02,-2.975891721928013613e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200220495078517757e+01,1.199999999999999858e+02,-2.994261423915226410e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200221847808823838e+01,1.199999999999999858e+02,-3.012631125902439206e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200223200539127077e+01,1.199999999999999858e+02,-3.031000827889652003e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200224553269427474e+01,1.199999999999999858e+02,-3.049370529876864799e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200225905999725029e+01,1.199999999999999858e+02,-3.067740231864077596e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200227258730019742e+01,1.199999999999999858e+02,-3.086109933851290393e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200228611460311612e+01,1.199999999999999858e+02,-3.104479635838503189e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200229964190600640e+01,1.199999999999999858e+02,-3.122849337825715986e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200231316920886826e+01,1.199999999999999858e+02,-3.141219039812928782e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200232669651170170e+01,1.199999999999999858e+02,-3.159588741800141579e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200234022381449961e+01,1.199999999999999858e+02,-3.177958443787354375e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200235375111726910e+01,1.199999999999999858e+02,-3.196328145774567172e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200236727842001727e+01,1.199999999999999858e+02,-3.214697847761779969e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200238080572272992e+01,1.199999999999999858e+02,-3.233067549748992765e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200239433302542125e+01,1.199999999999999858e+02,-3.251437251736205562e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200240786032807705e+01,1.199999999999999858e+02,-3.269806953723418358e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200242138763070443e+01,1.199999999999999858e+02,-3.288176655710631155e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200243491493331049e+01,1.199999999999999858e+02,-3.306546357697843951e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200244844223588103e+01,1.199999999999999858e+02,-3.324916059685056748e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200246196953841604e+01,1.199999999999999858e+02,-3.343285761672269545e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200247549684092974e+01,1.199999999999999858e+02,-3.361655463659482341e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200248902414342211e+01,1.199999999999999858e+02,-3.380025165646695138e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200250255144587896e+01,1.199999999999999858e+02,-3.398394867633907934e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
3.200251607874830029e+01,1.199999999999999858e+02,-3.416764569621120731e-14,1.500000000000000000e+01,-9.184850993605149917e-16,1.836970198721029983e-15
