ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
1.117800018240689468e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.119600016416620463e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.121400014774958436e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.123200013297462618e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.125000011967716347e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.126800010770944738e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.128600009693850268e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.130400008724465408e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.132200007852018899e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.134000007066816949e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.135800006360135370e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.137600005724121814e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.139400005151709649e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.141200004636538665e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.143000004172884871e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.144800003755596265e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.146600003380036696e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.148400003042033006e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.150200002737829550e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.152000002464046560e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.153800002217642060e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.155600001995877761e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.157400001796290070e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.159200001616661098e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.161000001454994930e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.162800001309495315e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.164600001178545767e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.166400001060691096e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.168200000954621913e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.170000000859159712e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.171800000773243653e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.173600000695919192e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.175400000626327142e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.177200000563694289e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.179000000507324870e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.180800000456592329e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.182600000410932921e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.184400000369839603e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.186200000332855495e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.188000000299570047e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.189800000269612923e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.191600000242651589e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.193400000218386339e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.195200000196547592e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.197000000176892627e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.198800000159203307e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.200600000143282813e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.202400000128954503e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.204200000116058789e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.206000000104452710e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.207800000094007515e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.209600000084606677e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.211400000076146029e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.213200000068531352e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.215000000061678094e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.216800000055510225e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.218600000049959107e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.220400000044963349e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.222200000040466819e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.224000000036420062e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.225800000032778172e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.227600000029500222e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.229400000026550117e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.231200000023895171e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.233000000021505542e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.234800000019354798e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.236600000017419205e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.238400000015677165e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.240200000014109349e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.242000000012698422e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.243800000011428608e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.245600000010285839e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.247400000009257184e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.249200000008331415e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.251000000007498301e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.252800000006748320e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.254600000006073373e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.256400000005465927e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.258200000004919303e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.260000000004427392e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.261800000003984508e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.263600000003585961e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.265400000003227348e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.267200000002904545e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.269000000002614144e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.270800000002352732e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.272600000002117469e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.274400000001905653e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.276200000001715011e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.278000000001543413e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.279800000001389009e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.281600000001249953e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.283400000001124965e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.285200000001012484e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.287000000000911086e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.288800000000819921e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.290600000000737850e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.292400000000663738e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.294200000000597299e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.296000000000537398e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.297800000000483749e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.299600000000435216e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.301400000000391515e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.303200000000352361e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.305000000000316902e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.306800000000285422e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.308600000000256784e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.310400000000230989e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.312200000000207751e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.314000000000186787e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.315800000000168097e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.317600000000151113e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.319400000000136117e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.321200000000122259e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.323000000000110106e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.324800000000099089e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.326600000000088926e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.328400000000079899e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.330200000000072009e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.332000000000064688e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.333800000000058219e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.335600000000052319e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.337400000000046987e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.339200000000042508e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.341000000000038312e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.342800000000034402e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.344600000000030775e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.346400000000027717e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.348200000000024659e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.350000000000022169e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.351800000000019679e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.353600000000017474e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.355400000000015552e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.357200000000013915e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.359000000000012562e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.360800000000011210e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.362600000000010141e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.364400000000009072e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.366200000000008288e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.368000000000007219e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.369800000000006435e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.371600000000005650e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.373400000000005150e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.375200000000004650e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.377000000000003865e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.378800000000003649e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.380600000000003149e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.382400000000002933e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.384200000000002433e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.386000000000002217e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.387800000000001717e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.389600000000001216e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.391400000000001285e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.393200000000001069e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.395000000000001137e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.396800000000000921e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.398600000000000705e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.400400000000000773e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.402200000000000557e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.404000000000000341e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.405800000000000409e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.407600000000000193e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.409399999999999977e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.411200000000000045e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.412999999999999829e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.414799999999999898e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.416599999999999682e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.418399999999999466e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.420199999999999534e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.421999999999999318e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.423799999999999102e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.425599999999999170e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.427399999999998954e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.429199999999999022e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.430999999999998806e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.432799999999998590e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.434599999999998658e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.436399999999998442e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.438199999999998226e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.439999999999998295e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.441799999999998079e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.443599999999997863e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.445399999999997931e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.447199999999997715e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.448999999999997783e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.450799999999997567e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.452599999999997351e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.454399999999997419e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.456199999999997203e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.457999999999996987e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.459799999999997056e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.461599999999996840e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.463399999999996624e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.465199999999996692e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.466999999999996476e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.468799999999996544e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.470599999999996328e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.472399999999996112e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.474199999999996180e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.475999999999995964e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.477799999999995748e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.479599999999995816e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.481399999999995600e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.483199999999995384e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.484999999999995453e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.486799999999995237e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.488599999999995305e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.490399999999995089e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.492199999999994873e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.493999999999994941e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.495799999999994725e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.497599999999994509e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.499399999999994577e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.501199999999994361e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.502999999999994429e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.504799999999994213e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.506599999999993997e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.508399999999994066e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.510199999999993850e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.511999999999993634e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.513799999999993702e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.515599999999993486e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.517399999999993270e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.519199999999993338e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.520999999999993122e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.522799999999993190e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.524599999999992974e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.526399999999992758e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.528199999999992826e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.529999999999992610e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.531799999999992394e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.533599999999992463e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.535399999999992247e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.537199999999992031e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.538999999999992099e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.540799999999991883e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.542599999999991951e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.544399999999991735e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.546199999999991519e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.547999999999991587e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.549799999999991371e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.551599999999991155e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.553399999999991223e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.555199999999991007e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.556999999999991076e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.558799999999990860e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.560599999999990644e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.562399999999990712e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.564199999999990496e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.565999999999990280e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.567799999999990348e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.569599999999990132e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.571399999999989916e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.573199999999989984e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.574999999999989768e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.576799999999989836e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.578599999999989620e+02,0.000000000000000000e+00,1.800000000000000000e+02
