q0 (),q1,q2,q3
2.065119269899012149e-17,3.372595708961683703e-01,9.414116962513968678e-01,5.764484102470767521e-17
2.056061895430377739e-17,3.357803893925804806e-01,9.419403007087906454e-01,5.767720871254578858e-17
2.046999447833404008e-17,3.343003793842607707e-01,9.424665810221279916e-01,5.770943408760492720e-17
2.037931949468778252e-17,3.328195445229866767e-01,9.429905358928644121e-01,5.774151707037218891e-17
2.028859422709652385e-17,3.313378884625711174e-01,9.435121640281934896e-01,5.777345758168598585e-17
2.019781889941583776e-17,3.298554148588531132e-01,9.440314641410496588e-01,5.780525554273629096e-17
2.010699373562482552e-17,3.283721273696889043e-01,9.445484349501114263e-01,5.783691087506479818e-17
2.001611895982554597e-17,3.268880296549429021e-01,9.450630751798047013e-01,5.786842350056510738e-17
1.992519479624247619e-17,3.254031253764786968e-01,9.455753835603059043e-01,5.789979334148297089e-17
1.983422146922195071e-17,3.239174181981500089e-01,9.460853588275450754e-01,5.793102032041640439e-17
1.974319920323161299e-17,3.224309117857915852e-01,9.465929997232089832e-01,5.796210436031595811e-17
1.965212822285985769e-17,3.209436098072102617e-01,9.470983049947440113e-01,5.799304538448485240e-17
1.956100875281526981e-17,3.194555159321758042e-01,9.476012733953598222e-01,5.802384331657916264e-17
1.946984101792608852e-17,3.179666338324119157e-01,9.481019036840316883e-01,5.805449808060807806e-17
1.937862524313963403e-17,3.164769671815871876e-01,9.486001946255042672e-01,5.808500960093400038e-17
1.928736165352176520e-17,3.149865196553059410e-01,9.490961449902941549e-01,5.811537780227280262e-17
1.919605047425631261e-17,3.134952949310993442e-01,9.495897535546932167e-01,5.814560260969395237e-17
1.910469193064454539e-17,3.120032966884161985e-01,9.500810191007712513e-01,5.817568394862074601e-17
1.901328624810457654e-17,3.105105286086137784e-01,9.505699404163794330e-01,5.820562174483046889e-17
1.892183365217084523e-17,3.090169943749489501e-01,9.510565162951530871e-01,5.823541592445459262e-17
1.883033436849353749e-17,3.075226976725689565e-01,9.515407455365144651e-01,5.826506641397892291e-17
1.873878862283805001e-17,3.060276421885024245e-01,9.520226269456760759e-01,5.829457314024384614e-17
1.864719664108440158e-17,3.045318316116500945e-01,9.525021593336434611e-01,5.832393603044444028e-17
1.855555864922670617e-17,3.030352696327758832e-01,9.529793415172181925e-01,5.835315501213068440e-17
1.846387487337259360e-17,3.015379599444976688e-01,9.534541723190006479e-01,5.838223001320765593e-17
1.837214553974267643e-17,3.000399062412783535e-01,9.539266505673928975e-01,5.841116096193566622e-17
1.828037087466995528e-17,2.985411122194164268e-01,9.543967750966019237e-01,5.843994778693049474e-17
1.818855110459930108e-17,2.970415815770371948e-01,9.548645447466422853e-01,5.846859041716350002e-17
1.809668645608686346e-17,2.955413180140834539e-01,9.553299583633386716e-01,5.849708878196184151e-17
1.800477715579954071e-17,2.940403252323064431e-01,9.557930147983293434e-01,5.852544281100863979e-17
1.791282343051438203e-17,2.925386069352565732e-01,9.562537129090686872e-01,5.855365243434314921e-17
1.782082550711807282e-17,2.910361668282744896e-01,9.567120515588296570e-01,5.858171758236091803e-17
1.772878361260634315e-17,2.895330086184818574e-01,9.571680296167074387e-01,5.860963818581398571e-17
1.763669797408340990e-17,2.880291360147720359e-01,9.576216459576213369e-01,5.863741417581104313e-17
1.754456881876144067e-17,2.865245527278012516e-01,9.580728994623183281e-01,5.866504548381760511e-17
1.745239637395996518e-17,2.850192624699791621e-01,9.585217890173749478e-01,5.869253204165614605e-17
1.736018086710532983e-17,2.835132689554598628e-01,9.589683135152011761e-01,5.871987378150633412e-17
1.726792252573013073e-17,2.820065759001326722e-01,9.594124718540418817e-01,5.874707063590512982e-17
1.717562157747264978e-17,2.804991870216128613e-01,9.598542629379807067e-01,5.877412253774699556e-17
1.708327825007630309e-17,2.789911060392326614e-01,9.602936856769420659e-01,5.880102942028408054e-17
1.699089277138907706e-17,2.774823366740320485e-01,9.607307389866940328e-01,5.882779121712630706e-17
1.689846536936295214e-17,2.759728826487493625e-01,9.611654217888508933e-01,5.885440786224159232e-17
1.680599627205335124e-17,2.744627476878123695e-01,9.615977330108761434e-01,5.888087928995603336e-17
1.671348570761858818e-17,2.729519355173290474e-01,9.620276715860848205e-01,5.890720543495399334e-17
1.662093390431927907e-17,2.714404498650781483e-01,9.624552364536461679e-01,5.893338623227833573e-17
1.652834109051779692e-17,2.699282944605003176e-01,9.628804265585865219e-01,5.895942161733055987e-17
1.643570749467771081e-17,2.684154730346887119e-01,9.633032408517913092e-01,5.898531152587089960e-17
1.634303334536320347e-17,2.669019893203797289e-01,9.637236782900086007e-01,5.901105589401863142e-17
1.625031887123853204e-17,2.653878470519440702e-01,9.641417378358505541e-01,5.903665465825204981e-17
1.615756430106744259e-17,2.638730499653772488e-01,9.645574184577968557e-01,5.906210775540875074e-17
1.606476986371261541e-17,2.623576017982904851e-01,9.649707191301970521e-01,5.908741512268576727e-17
1.597193578813510425e-17,2.608415062899014925e-01,9.653816388332726595e-01,5.911257669763968044e-17
1.587906230339375691e-17,2.593247671810252064e-01,9.657901765531201610e-01,5.913759241818679191e-17
1.578614963864466684e-17,2.578073882140646256e-01,9.661963312817134497e-01,5.916246222260330876e-17
1.569319802314059681e-17,2.562893731330014857e-01,9.666001020169060487e-01,5.918718604952545447e-17
1.560020768623041813e-17,2.547707256833871003e-01,9.670014877624337757e-01,5.921176383794965383e-17
1.550717885735854980e-17,2.532514496123331460e-01,9.674004875279171856e-01,5.923619552723264384e-17
1.541411176606436996e-17,2.517315486685022252e-01,9.677971003288641239e-01,5.926048105709167090e-17
1.532100664198168277e-17,2.502110266020988738e-01,9.681913251866718362e-01,5.928462036760458951e-17
1.522786371483812064e-17,2.486898871648601239e-01,9.685831611286297438e-01,5.930861339921007170e-17
1.513468321445459875e-17,2.471681341100463170e-01,9.689726071879215530e-01,5.933246009270768106e-17
1.504146537074473887e-17,2.456457711924318610e-01,9.693596624036279197e-01,5.935616038925809459e-17
1.494821041371430849e-17,2.441228021682959326e-01,9.697443258207284478e-01,5.937971423038315200e-17
1.485491857346063535e-17,2.425992307954131511e-01,9.701265964901044647e-01,5.940312155796611453e-17
1.476159008017206819e-17,2.410750608330444744e-01,9.705064734685410199e-01,5.942638231425172664e-17
1.466822516412738509e-17,2.395502960419277627e-01,9.708839558187295493e-01,5.944949644184637619e-17
1.457482405569523572e-17,2.380249401842685630e-01,9.712590426092697626e-01,5.947246388371824236e-17
1.448138698533356818e-17,2.364989970237308115e-01,9.716317329146724191e-01,5.949528458319748059e-17
1.438791418358906512e-17,2.349724703254275626e-01,9.720020258153612147e-01,5.951795848397625947e-17
1.429440588109657670e-17,2.334453638559117195e-01,9.723699203976751138e-01,5.954048553010897038e-17
1.420086230857853823e-17,2.319176813831666795e-01,9.727354157538709023e-01,5.956286566601238765e-17
1.410728369684442162e-17,2.303894266765970922e-01,9.730985109821250756e-01,5.958509883646575488e-17
1.401367027679014688e-17,2.288606035070195055e-01,9.734592051865361695e-01,5.960718498661090818e-17
1.392002227939752429e-17,2.273312156466531508e-01,9.738174974771273140e-01,5.962912406195248573e-17
1.382633993573367207e-17,2.258012668691104785e-01,9.741733869698477877e-01,5.965091600835800172e-17
1.373262347695046629e-17,2.242707609493880816e-01,9.745268727865755709e-01,5.967256077205798194e-17
1.363887313428395080e-17,2.227397016638571203e-01,9.748779540551195666e-01,5.969405829964613637e-17
1.354508913905377636e-17,2.212080927902542182e-01,9.752266299092218205e-01,5.971540853807944539e-17
1.345127172266262906e-17,2.196759381076719975e-01,9.755728994885590755e-01,5.973661143467832011e-17
1.335742111659565712e-17,2.181432413965498363e-01,9.759167619387457693e-01,5.975766693712672557e-17
1.326353755241990397e-17,2.166100064386645152e-01,9.762582164113353667e-01,5.977857499347229166e-17
1.316962126178372729e-17,2.150762370171208637e-01,9.765972620638229129e-01,5.979933555212648575e-17
1.307567247641624136e-17,2.135419369163424619e-01,9.769338980596470323e-01,5.981994856186467426e-17
1.298169142812673457e-17,2.120071099220623145e-01,9.772681235681918155e-01,5.984041397182630757e-17
1.288767834880410098e-17,2.104717598213134422e-01,9.775999377647890398e-01,5.986073173151503095e-17
1.279363347041626705e-17,2.089358904024195829e-01,9.779293398307201679e-01,5.988090179079878320e-17
1.269955702500962321e-17,2.073995054549858663e-01,9.782563289532183459e-01,5.990092409990995681e-17
1.260544924470844449e-17,2.058626087698894047e-01,9.785809043254704020e-01,5.992079860944548432e-17
1.251131036171432661e-17,2.043252041392699947e-01,9.789030651466189559e-01,5.994052527036699854e-17
1.241714060830560357e-17,2.027872953565207637e-01,9.792228106217640837e-01,5.996010403400090645e-17
1.232294021683678070e-17,2.012488862162787051e-01,9.795401399619656502e-01,5.997953485203857418e-17
1.222870941973795989e-17,1.997099805144154916e-01,9.798550523842450843e-01,5.999881767653638856e-17
1.213444844951426653e-17,1.981705820480279268e-01,9.801675471115873783e-01,6.001795245991590507e-17
1.204015753874527470e-17,1.966306946154287305e-01,9.804776233729426416e-01,6.003693915496390946e-17
1.194583692008443104e-17,1.950903220161370188e-01,9.807852804032286542e-01,6.005577771483266430e-17
1.185148682625848767e-17,1.935494680508691168e-01,9.810905174433323106e-01,6.007446809303987193e-17
1.175710749006692446e-17,1.920081365215289826e-01,9.813933337401115065e-01,6.009301024346888408e-17
1.166269914438136662e-17,1.904663312311989376e-01,9.816937285463971374e-01,6.011140412036880043e-17
1.156826202214502541e-17,1.889240559841302847e-01,9.819917011209947644e-01,6.012964967835453026e-17
1.147379635637211417e-17,1.873813145857338991e-01,9.822872507286869448e-01,6.014774687240700196e-17
1.137930238014726597e-17,1.858381108425707640e-01,9.825803766402341211e-01,6.016569565787317542e-17
1.128478032662497890e-17,1.842944485623427553e-01,9.828710781323773960e-01,6.018349599046620219e-17
1.119023042902902444e-17,1.827503315538830941e-01,9.831593544878397539e-01,6.020114782626554879e-17
1.109565292065187430e-17,1.812057636271470207e-01,9.834452049953279484e-01,6.021865112171704602e-17
1.100104803485412728e-17,1.796607485932023018e-01,9.837286289495340563e-01,6.023600583363306148e-17
1.090641600506393608e-17,1.781152902642199887e-01,9.840096256511379202e-01,6.025321191919256123e-17
1.081175706477642801e-17,1.765693924534648684e-01,9.842881944068080369e-01,6.027026933594125769e-17
1.071707144755312719e-17,1.750230589752860832e-01,9.845643345292035553e-01,6.028717804179164664e-17
1.062235938702138142e-17,1.734762936451078319e-01,9.848380453369763865e-01,6.030393799502320440e-17
1.052762111687378745e-17,1.719291002794197942e-01,9.851093261547720914e-01,6.032054915428238786e-17
1.043285687086760861e-17,1.703814826957677775e-01,9.853781763132324345e-01,6.033701147858281936e-17
1.033806688282419699e-17,1.688334447127443072e-01,9.856445951489962720e-01,6.035332492730536062e-17
1.024325138662843113e-17,1.672849901499792735e-01,9.859085820047015503e-01,6.036948946019817442e-17
1.014841061622812122e-17,1.657361228281303556e-01,9.861701362289870820e-01,6.038550503737690946e-17
1.005354480563343755e-17,1.641868465688736956e-01,9.864292571764936568e-01,6.040137161932471267e-17
9.958654188916338843e-18,1.626371651948944341e-01,9.866859442078662612e-01,6.041708916689236482e-17
9.863739000209991434e-18,1.610870825298773568e-01,9.869401966897550782e-01,6.043265764129839146e-17
9.768799473708186841e-18,1.595366023984973458e-01,9.871920139948173745e-01,6.044807700412911220e-17
9.673835843664767080e-18,1.579857286264099714e-01,9.874413955017190547e-01,6.046334721733878864e-17
9.578848344393051507e-18,1.564344650402421100e-01,9.876883405951359940e-01,6.047846824324971064e-17
9.483837210265251332e-18,1.548828154675824520e-01,9.879328486657555919e-01,6.049344004455220864e-17
9.388802675711893384e-18,1.533307837369720650e-01,9.881749191102787711e-01,6.050826258430487555e-17
9.293744975221248495e-18,1.517783736778949844e-01,9.884145513314205322e-01,6.052293582593456673e-17
9.198664343338741393e-18,1.502255891207686933e-01,9.886517447379122858e-01,6.053745973323652328e-17
9.103561014666379087e-18,1.486724338969347414e-01,9.888864987445028509e-01,6.055183427037442128e-17
9.008435223862171548e-18,1.471189118386492245e-01,9.891188127719600098e-01,6.056605940188054442e-17
8.913287205639549306e-18,1.455650267790734032e-01,9.893486862470721732e-01,6.058013509265579630e-17
8.818117194766793377e-18,1.440107825522642104e-01,9.895761186026492684e-01,6.059406130796979903e-17
8.722925426066440533e-18,1.424561829931647317e-01,9.898011092775245157e-01,6.060783801346100418e-17
8.627712134414720935e-18,1.409012319375949063e-01,9.900236577165558716e-01,6.062146517513674206e-17
8.532477554740963400e-18,1.393459332222418134e-01,9.902437633706271392e-01,6.063494275937338199e-17
8.437221922027028411e-18,1.377902906846504849e-01,9.904614256966495223e-01,6.064827073291629529e-17
8.341945471306722634e-18,1.362343081632142461e-01,9.906766441575628468e-01,6.066144906288004018e-17
8.246648437665211894e-18,1.346779894971652236e-01,9.908894182223370040e-01,6.067447771674839878e-17
8.151331056238458803e-18,1.331213385265651028e-01,9.910997473659730606e-01,6.068735666237446337e-17
8.055993562212621871e-18,1.315643590922953299e-01,9.913076310695048132e-01,6.070008586798072265e-17
7.960636190823496214e-18,1.300070550360479527e-01,9.915130688200000098e-01,6.071266530215912343e-17
7.865259177355909585e-18,1.284494302003158783e-01,9.917160601105611262e-01,6.072509493387114452e-17
7.769862757143167704e-18,1.268914884283835753e-01,9.919166044403275873e-01,6.073737473244792005e-17
7.674447165566450288e-18,1.253332335643174700e-01,9.921147013144762106e-01,6.074950466759028871e-17
7.579012638054247137e-18,1.237746694529565650e-01,9.923103502442224277e-01,6.076148470936879380e-17
7.483559410081766490e-18,1.222157999399028638e-01,9.925035507468220608e-01,6.077331482822391742e-17
7.388087717170360325e-18,1.206566288715119201e-01,9.926943023455722104e-01,6.078499499496599416e-17
7.292597794886940421e-18,1.190971600948833725e-01,9.928826045698120328e-01,6.079652518077537134e-17
7.197089878843395954e-18,1.175373974578513697e-01,9.930684569549246277e-01,6.080790535720248301e-17
7.101564204696018799e-18,1.159773448089752024e-01,9.932518590423378146e-01,6.081913549616784988e-17
7.006021008144911887e-18,1.144170059975296722e-01,9.934328103795250220e-01,6.083021556996223964e-17
6.910460524933414503e-18,1.128563848734957104e-01,9.936113105200068407e-01,6.084114555124666688e-17
6.814882990847521433e-18,1.112954852875508022e-01,9.937873590233519128e-01,6.085192541305246709e-17
6.719288641715295160e-18,1.097343110910594943e-01,9.939609554551781523e-01,6.086255512878144456e-17
6.623677713406291177e-18,1.081728661360639443e-01,9.941320993871535228e-01,6.087303467220579845e-17
6.528050441830969416e-18,1.066111542752743446e-01,9.943007903969973693e-01,6.088336401746830763e-17
6.432407062940116469e-18,1.050491793620594722e-01,9.944670280684814179e-01,6.089354313908234303e-17
6.336747812724262422e-18,1.034869452504371540e-01,9.946308119914308854e-01,6.090357201193192930e-17
6.241072927213097677e-18,1.019244557950647612e-01,9.947921417617249240e-01,6.091345061127181871e-17
6.145382642474892867e-18,1.003617148512297164e-01,9.949510169812986193e-01,6.092317891272756514e-17
6.049677194615911056e-18,9.879872627483993197e-02,9.951074372581431016e-01,6.093275689229552409e-17
5.953956819779833049e-18,9.723549392241435940e-02,9.952614022063068777e-01,6.094218452634301287e-17
5.858221754147167283e-18,9.567202165107342726e-02,9.954129114458967198e-01,6.095146179160826136e-17
5.762472233934671275e-18,9.410831331852953507e-02,9.955619646030785530e-01,6.096058866520053521e-17
5.666708495394769228e-18,9.254437278307757475e-02,9.957085613100786770e-01,6.096956512460019752e-17
5.570930774814965771e-18,9.098020390358534104e-02,9.958527012051843208e-01,6.097839114765872111e-17
5.475139308517265102e-18,8.941581053948403912e-02,9.959943839327444204e-01,6.098706671259877486e-17
5.379334332857587815e-18,8.785119655075879219e-02,9.961336091431710615e-01,6.099559179801424834e-17
5.283516084225188502e-18,8.628636579793909356e-02,9.962703764929399242e-01,6.100396638287036271e-17
5.187684799042069494e-18,8.472132214208925871e-02,9.964046856445910594e-01,6.101219044650365845e-17
5.091840713762402316e-18,8.315606944479894680e-02,9.965365362667299998e-01,6.102026396862205696e-17
4.995984064871938354e-18,8.159061156817357108e-02,9.966659280340285365e-01,6.102818692930497147e-17
4.900115088887431071e-18,8.002495237482483426e-02,9.967928606272252745e-01,6.103595930900325781e-17
4.804234022356047446e-18,7.845909572786116670e-02,9.969173337331267426e-01,6.104358108853936222e-17
4.708341101854787882e-18,7.689304549087816465e-02,9.970393470446077266e-01,6.105105224910729681e-17
4.612436563989903039e-18,7.532680552794913942e-02,9.971589002606127128e-01,6.105837277227271340e-17
4.516520645396305261e-18,7.376037970361548624e-02,9.972759930861558875e-01,6.106554263997294059e-17
4.420593582736988498e-18,7.219377188287721958e-02,9.973906252323224697e-01,6.107256183451705769e-17
4.324655612702445122e-18,7.062698593118339752e-02,9.975027964162689331e-01,6.107943033858588236e-17
4.228706972010078141e-18,6.906002571442261539e-02,9.976125063612240051e-01,6.108614813523208157e-17
4.132747897403621109e-18,6.749289509891343020e-02,9.977197547964894442e-01,6.109271520788014698e-17
4.036778625652551867e-18,6.592559795139486811e-02,9.978245414574403727e-01,6.109913154032649348e-17
3.940799393551507838e-18,6.435813813901683500e-02,9.979268660855259432e-01,6.110539711673943458e-17
3.844810437919703618e-18,6.279051952933058234e-02,9.980267284282704487e-01,6.111151192165930568e-17
3.748811995600345501e-18,6.122274599027922870e-02,9.981241282392735448e-01,6.111747593999842705e-17
3.652804303460045993e-18,5.965482139018810775e-02,9.982190652782106932e-01,6.112328915704117783e-17
3.556787598388242948e-18,5.808674959775531749e-02,9.983115393108343838e-01,6.112895155844402065e-17
3.460762117296610240e-18,5.651853448204213065e-02,9.984015501089740230e-01,6.113446313023553864e-17
3.364728097118477668e-18,5.495017991246345379e-02,9.984890974505369332e-01,6.113982385881648468e-17
3.268685774808243165e-18,5.338168975877827932e-02,9.985741811195087969e-01,6.114503373095979379e-17
3.172635387340789624e-18,5.181306789108013761e-02,9.986568009059539897e-01,6.115009273381060774e-17
3.076577171710900187e-18,5.024431817978756293e-02,9.987369566060165793e-01,6.115500085488636134e-17
2.980511364932673149e-18,4.867544449563451781e-02,9.988146480219202150e-01,6.115975808207674547e-17
2.884438204038937243e-18,4.710645070966086589e-02,9.988898749619691264e-01,6.116436440364376871e-17
2.788357926080665772e-18,4.553734069320279632e-02,9.989626372405482346e-01,6.116881980822179431e-17
2.692270768126394596e-18,4.396811831788330349e-02,9.990329346781239295e-01,6.117312428481756484e-17
2.596176967261633951e-18,4.239878745560260453e-02,9.991007671012441804e-01,6.117727782281018987e-17
2.500076760588284892e-18,4.082935197852859827e-02,9.991661343425393138e-01,6.118128041195125691e-17
2.403970385224054194e-18,3.925981575908730342e-02,9.992290362407222348e-01,6.118513204236475744e-17
2.307858078301869646e-18,3.769018266995333155e-02,9.992894726405885386e-01,6.118883270454716087e-17
2.211740076969294559e-18,3.612045658404029747e-02,9.993474433930176204e-01,6.119238238936748852e-17
2.115616618387941906e-18,3.455064137449126438e-02,9.994029483549722315e-01,6.119578108806721496e-17
2.019487939732890375e-18,3.298074091466921681e-02,9.994559873894995894e-01,6.119902879226040364e-17
1.923354278192099276e-18,3.141075907814748491e-02,9.995065603657309339e-01,6.120212549393365759e-17
1.827215870965821513e-18,2.984069973870017572e-02,9.995546671588826371e-01,6.120507118544618100e-17
1.731072955266020608e-18,2.827056677029264262e-02,9.996003076502559814e-01,6.120786585952977927e-17
1.634925768315783097e-18,2.670036404707189226e-02,9.996434817272374929e-01,6.121050950928885899e-17
1.538774547348735749e-18,2.513009544335706447e-02,9.996841892832994958e-01,6.121300212820047725e-17
1.442619529608457764e-18,2.355976483362983917e-02,9.997224302180001132e-01,6.121534371011435396e-17
1.346460952347897032e-18,2.198937609252489198e-02,9.997582044369835996e-01,6.121753424925285952e-17
1.250299052828784067e-18,2.041893309482033583e-02,9.997915118519806743e-01,6.121957374021106413e-17
1.154134068321046911e-18,1.884843971542815577e-02,9.998223523808086322e-01,6.122146217795671315e-17
1.057966236102225268e-18,1.727789982938464364e-02,9.998507259473714548e-01,6.122319955783030104e-17
9.617957934568852104e-19,1.570731731184085017e-02,9.998766324816602546e-01,6.122478587554498506e-17
8.656229776760343728e-19,1.413669603805300934e-02,9.999000719197532749e-01,6.122622112718670858e-17
7.694480260565350243e-19,1.256603988337298000e-02,9.999210442038158897e-01,6.122750530921411476e-17
6.732711759005198377e-19,1.099535272323869106e-02,9.999395492821011588e-01,6.122863841845860819e-17
5.770926645148061176e-19,9.424638433164574461e-03,9.999555871089496062e-01,6.122962045212436721e-17
4.809127292103098365e-19,7.853900888731999916e-03,9.999691576447895525e-01,6.123045140778833160e-17
3.847316073014602485e-19,6.283143965579714857e-03,9.999802608561370043e-01,6.123113128340017790e-17
2.885495361056147911e-19,4.712371539394284367e-03,9.999888967155958763e-01,6.123166007728238108e-17
1.923667529424728330e-19,3.141587485900523315e-03,9.999950652018581021e-01,6.123203778813021450e-17
9.618349513349057620e-20,1.570795680851936509e-03,9.999987662997035232e-01,6.123226441501170063e-17
1.295398919231201204e-30,2.115546980783534184e-14,1.000000000000000000e+00,6.123233995736766036e-17
9.618349513090726618e-20,1.570795680809748034e-03,-9.999987662997035232e-01,-6.123226441501170063e-17
1.923667529398895351e-19,3.141587485858334840e-03,-9.999950652018582131e-01,-6.123203778813022683e-17
2.885495361030315412e-19,4.712371539352096760e-03,-9.999888967155960984e-01,-6.123166007728239340e-17
3.847316072988770468e-19,6.283143965537527249e-03,-9.999802608561372264e-01,-6.123113128340019023e-17
4.809127292077265867e-19,7.853900888689813176e-03,-9.999691576447898855e-01,-6.123045140778834392e-17
5.770926645122229640e-19,9.424638433122387721e-03,-9.999555871089500503e-01,-6.122962045212440419e-17
6.732711758979367804e-19,1.099535272319650606e-02,-9.999395492821016029e-01,-6.122863841845863284e-17
7.694480260539518707e-19,1.256603988333079500e-02,-9.999210442038164448e-01,-6.122750530921413942e-17
8.656229776734513155e-19,1.413669603801082433e-02,-9.999000719197538301e-01,-6.122622112718674556e-17
9.617957934543023458e-19,1.570731731179866864e-02,-9.998766324816609208e-01,-6.122478587554502204e-17
1.057966236099642404e-18,1.727789982934246210e-02,-9.998507259473722319e-01,-6.122319955783033801e-17
1.154134068318464047e-18,1.884843971538597424e-02,-9.998223523808094093e-01,-6.122146217795676246e-17
1.250299052826201395e-18,2.041893309477815777e-02,-9.997915118519815625e-01,-6.121957374021111344e-17
1.346460952345314360e-18,2.198937609248271391e-02,-9.997582044369844878e-01,-6.121753424925290882e-17
1.442619529605875285e-18,2.355976483358766110e-02,-9.997224302180011124e-01,-6.121534371011441559e-17
1.538774547346153269e-18,2.513009544331488987e-02,-9.996841892833006060e-01,-6.121300212820053888e-17
1.634925768313200811e-18,2.670036404702972113e-02,-9.996434817272386031e-01,-6.121050950928892062e-17
1.731072955263438128e-18,2.827056677025046802e-02,-9.996003076502572027e-01,-6.120786585952985322e-17
1.827215870963239612e-18,2.984069973865800807e-02,-9.995546671588839693e-01,-6.120507118544626728e-17
1.923354278189517375e-18,3.141075907810531725e-02,-9.995065603657322661e-01,-6.120212549393374387e-17
2.019487939730308859e-18,3.298074091462705609e-02,-9.994559873895009217e-01,-6.119902879226048993e-17
2.115616618385360004e-18,3.455064137444910366e-02,-9.994029483549736748e-01,-6.119578108806730124e-17
2.211740076966713042e-18,3.612045658399813675e-02,-9.993474433930190637e-01,-6.119238238936757480e-17
2.307858078299288514e-18,3.769018266991117777e-02,-9.992894726405900929e-01,-6.118883270454725948e-17
2.403970385221473063e-18,3.925981575904514964e-02,-9.992290362407239002e-01,-6.118513204236485604e-17
2.500076760585703760e-18,4.082935197848644449e-02,-9.991661343425410902e-01,-6.118128041195136784e-17
2.596176967259052820e-18,4.239878745556045075e-02,-9.991007671012459568e-01,-6.117727782281030080e-17
2.692270768123813850e-18,4.396811831784115665e-02,-9.990329346781258169e-01,-6.117312428481767577e-17
2.788357926078085026e-18,4.553734069316064947e-02,-9.989626372405501220e-01,-6.116881980822191757e-17
2.884438204036356497e-18,4.710645070961871905e-02,-9.988898749619711248e-01,-6.116436440364389197e-17
2.980511364930092788e-18,4.867544449559237790e-02,-9.988146480219223244e-01,-6.115975808207686873e-17
3.076577171708319826e-18,5.024431817974542303e-02,-9.987369566060186887e-01,-6.115500085488648460e-17
3.172635387338209648e-18,5.181306789103800464e-02,-9.986568009059562101e-01,-6.115009273381074332e-17
3.268685774805663189e-18,5.338168975873614636e-02,-9.985741811195110174e-01,-6.114503373095992937e-17
3.364728097115898078e-18,5.495017991242132777e-02,-9.984890974505392647e-01,-6.113982385881663259e-17
3.460762117294031420e-18,5.651853448200001157e-02,-9.984015501089764655e-01,-6.113446313023568655e-17
3.556787598385664513e-18,5.808674959771320534e-02,-9.983115393108368263e-01,-6.112895155844416856e-17
3.652804303457467558e-18,5.965482139014599561e-02,-9.982190652782132467e-01,-6.112328915704133807e-17
3.748811995597767066e-18,6.122274599023711655e-02,-9.981241282392760983e-01,-6.111747593999858728e-17
3.844810437917125183e-18,6.279051952928847713e-02,-9.980267284282731133e-01,-6.111151192165946591e-17
3.940799393548930173e-18,6.435813813897472979e-02,-9.979268660855286077e-01,-6.110539711673959482e-17
4.036778625649974203e-18,6.592559795135277678e-02,-9.978245414574431482e-01,-6.109913154032665371e-17
4.132747897401043444e-18,6.749289509887133887e-02,-9.977197547964923308e-01,-6.109271520788031954e-17
4.228706972007500477e-18,6.906002571438052406e-02,-9.976125063612270027e-01,-6.108614813523225414e-17
4.324655612699867457e-18,7.062698593114130619e-02,-9.975027964162719307e-01,-6.107943033858606725e-17
4.420593582734412374e-18,7.219377188283514213e-02,-9.973906252323254673e-01,-6.107256183451723025e-17
4.516520645393728367e-18,7.376037970357340878e-02,-9.972759930861589961e-01,-6.106554263997312548e-17
4.612436563987327685e-18,7.532680552790707584e-02,-9.971589002606158214e-01,-6.105837277227289829e-17
4.708341101852212529e-18,7.689304549083610107e-02,-9.970393470446109463e-01,-6.105105224910749402e-17
4.804234022353472092e-18,7.845909572781910313e-02,-9.969173337331299622e-01,-6.104358108853955944e-17
4.900115088884855718e-18,8.002495237478278456e-02,-9.967928606272287162e-01,-6.103595930900346735e-17
4.995984064869363771e-18,8.159061156813152138e-02,-9.966659280340319782e-01,-6.102818692930518102e-17
5.091840713759827733e-18,8.315606944475689710e-02,-9.965365362667335525e-01,-6.102026396862227882e-17
5.187684799039495681e-18,8.472132214204722289e-02,-9.964046856445946121e-01,-6.101219044650386799e-17
5.283516084222615459e-18,8.628636579789707162e-02,-9.962703764929435879e-01,-6.100396638287059690e-17
5.379334332855014773e-18,8.785119655071677025e-02,-9.961336091431748363e-01,-6.099559179801448253e-17
5.475139308514692060e-18,8.941581053944201718e-02,-9.959943839327481951e-01,-6.098706671259900906e-17
5.570930774812392729e-18,9.098020390354331910e-02,-9.958527012051880956e-01,-6.097839114765895530e-17
5.666708495392196956e-18,9.254437278303556669e-02,-9.957085613100825627e-01,-6.096956512460043171e-17
5.762472233932099774e-18,9.410831331848754089e-02,-9.955619646030825498e-01,-6.096058866520078173e-17
5.858221754144595781e-18,9.567202165103143308e-02,-9.954129114459007166e-01,-6.095146179160850788e-17
5.953956819777261548e-18,9.723549392237236522e-02,-9.952614022063109855e-01,-6.094218452634325939e-17
6.049677194613341095e-18,9.879872627479795166e-02,-9.951074372581473204e-01,-6.093275689229578293e-17
6.145382642472322135e-18,1.003617148511877361e-01,-9.949510169813029492e-01,-6.092317891272782399e-17
6.241072927210527716e-18,1.019244557950227947e-01,-9.947921417617292539e-01,-6.091345061127208988e-17
6.336747812721692461e-18,1.034869452503951875e-01,-9.946308119914352153e-01,-6.090357201193220047e-17
6.432407062937547279e-18,1.050491793620175196e-01,-9.944670280684858588e-01,-6.089354313908261420e-17
6.528050441828400225e-18,1.066111542752323921e-01,-9.943007903970018102e-01,-6.088336401746857880e-17
