ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-1.586803098669580230e-03,3.176949611222298561e-03,-1.199778098917215097e+01
-1.593453365436717012e-03,3.173656876665904326e-03,-1.199778096815004247e+01
-1.600096721096891470e-03,3.170350221371151175e-03,-1.199778094714583432e+01
-1.606733136511080597e-03,3.167029659844149830e-03,-1.199778092616001501e+01
-1.613362582570710552e-03,3.163695206651999988e-03,-1.199778090519303575e+01
-1.619985030197781560e-03,3.160346876422729170e-03,-1.199778088424531042e+01
-1.626600450345005392e-03,3.156984683845230275e-03,-1.199778086331722449e+01
-1.633208813995918772e-03,3.153608643669191317e-03,-1.199778084240913145e+01
-1.639810092165022585e-03,3.150218770705038186e-03,-1.199778082152135461e+01
-1.646404255897904179e-03,3.146815079823861352e-03,-1.199778080065420127e+01
-1.652991276271362697e-03,3.143397585957357753e-03,-1.199778077980795388e+01
-1.659571124393537664e-03,3.139966304097762274e-03,-1.199778075898287355e+01
-1.666143771404036706e-03,3.136521249297780090e-03,-1.199778073817920721e+01
-1.672709188474061316e-03,3.133062436670525086e-03,-1.199778071739718399e+01
-1.679267346806531539e-03,3.129589881389449602e-03,-1.199778069663702418e+01
-1.685818217636215642e-03,3.126103598688279809e-03,-1.199778067589892672e+01
-1.692361772229853496e-03,3.122603603860947628e-03,-1.199778065518308701e+01
-1.698897981886283645e-03,3.119089912261526105e-03,-1.199778063448968446e+01
-1.705426817936568206e-03,3.115562539304158295e-03,-1.199778061381889493e+01
-1.711948251744120370e-03,3.112021500462991766e-03,-1.199778059317088363e+01
-1.718462254704827353e-03,3.108466811272113557e-03,-1.199778057254580155e+01
-1.724968798247179195e-03,3.104898487325476880e-03,-1.199778055194380677e+01
-1.731467853832391280e-03,3.101316544276833034e-03,-1.199778053136503786e+01
-1.737959392954530969e-03,3.097720997839667652e-03,-1.199778051080963515e+01
-1.744443387140640327e-03,3.094111863787127412e-03,-1.199778049027773541e+01
-1.750919807950866453e-03,3.090489157951951081e-03,-1.199778046976946300e+01
-1.757388626978579000e-03,3.086852896226403159e-03,-1.199778044928494936e+01
-1.763849815850498980e-03,3.083203094562201457e-03,-1.199778042882430817e+01
-1.770303346226823017e-03,3.079539768970444673e-03,-1.199778040838766735e+01
-1.776749189801347809e-03,3.075862935521549504e-03,-1.199778038797513524e+01
-1.783187318301592862e-03,3.072172610345173024e-03,-1.199778036758682553e+01
-1.789617703488922571e-03,3.068468809630144154e-03,-1.199778034722285192e+01
-1.796040317158675674e-03,3.064751549624396883e-03,-1.199778032688331919e+01
-1.802455131140285596e-03,3.061020846634890033e-03,-1.199778030656833394e+01
-1.808862117297402317e-03,3.057276717027546109e-03,-1.199778028627800275e+01
-1.815261247528019654e-03,3.053519177227168903e-03,-1.199778026601242509e+01
-1.821652493764596044e-03,3.049748243717381475e-03,-1.199778024577170221e+01
-1.828035827974175973e-03,3.045963933040545055e-03,-1.199778022555594070e+01
-1.834411222158518345e-03,3.042166261797694862e-03,-1.199778020536523115e+01
-1.840778648354212711e-03,3.038355246648459431e-03,-1.199778018519967482e+01
-1.847138078632807852e-03,3.034530904310992101e-03,-1.199778016505936407e+01
-1.853489485100929092e-03,3.030693251561896850e-03,-1.199778014494440193e+01
-1.859832839900404716e-03,3.026842305236155002e-03,-1.199778012485487899e+01
-1.866168115208383929e-03,3.022978082227048904e-03,-1.199778010479088763e+01
-1.872495283237466529e-03,3.019100599486091666e-03,-1.199778008475252378e+01
-1.878814316235813712e-03,3.015209874022949533e-03,-1.199778006473987801e+01
-1.885125186487277308e-03,3.011305922905368592e-03,-1.199778004475304627e+01
-1.891427866311522514e-03,3.007388763259101049e-03,-1.199778002479211736e+01
-1.897722328064142166e-03,3.003458412267827164e-03,-1.199778000485718010e+01
-1.904008544136785979e-03,2.999514887173082827e-03,-1.199777998494832865e+01
-1.910286486957274606e-03,2.995558205274181929e-03,-1.199777996506565358e+01
-1.916556128989726267e-03,2.991588383928140901e-03,-1.199777994520924196e+01
-1.922817442734674502e-03,2.987605440549602389e-03,-1.199777992537918259e+01
-1.929070400729188724e-03,2.983609392610761090e-03,-1.199777990557556784e+01
-1.935314975546993709e-03,2.979600257641283959e-03,-1.199777988579848476e+01
-1.941551139798592751e-03,2.975578053228233877e-03,-1.199777986604802216e+01
-1.947778866131387151e-03,2.971542797015996797e-03,-1.199777984632426886e+01
-1.953998127229794601e-03,2.967494506706195873e-03,-1.199777982662730835e+01
-1.960208895815368675e-03,2.963433200057622070e-03,-1.199777980695723478e+01
-1.966411144646921117e-03,2.959358894886150466e-03,-1.199777978731413342e+01
-1.972604846520637639e-03,2.955271609064666089e-03,-1.199777976769808774e+01
-1.978789974270202170e-03,2.951171360522984125e-03,-1.199777974810918835e+01
-1.984966500766910478e-03,2.947058167247770116e-03,-1.199777972854751873e+01
-1.991134398919792037e-03,2.942932047282461033e-03,-1.199777970901316770e+01
-1.997293641675730591e-03,2.938793018727189812e-03,-1.199777968950622409e+01
-2.003444202019576906e-03,2.934641099738699924e-03,-1.199777967002676959e+01
-2.009586052974274110e-03,2.930476308530270777e-03,-1.199777965057489304e+01
-2.015719167600971747e-03,2.926298663371635755e-03,-1.199777963115067969e+01
-2.021843518999145908e-03,2.922108182588902415e-03,-1.199777961175421126e+01
-2.027959080306712854e-03,2.917904884564470960e-03,-1.199777959238558012e+01
-2.034065824700155654e-03,2.913688787736955308e-03,-1.199777957304486442e+01
-2.040163725394632168e-03,2.909459910601101991e-03,-1.199777955373215654e+01
-2.046252755644099083e-03,2.905218271707708192e-03,-1.199777953444753820e+01
-2.052332888741425099e-03,2.900963889663538044e-03,-1.199777951519109109e+01
-2.058404098018510198e-03,2.896696783131247604e-03,-1.199777949596290405e+01
-2.064466356846403165e-03,2.892416970829296812e-03,-1.199777947676306056e+01
-2.070519638635417384e-03,2.888124471531869700e-03,-1.199777945759164588e+01
-2.076563916835245330e-03,2.883819304068792420e-03,-1.199777943844874173e+01
-2.082599164935078698e-03,2.879501487325448680e-03,-1.199777941933443515e+01
-2.088625356463723326e-03,2.875171040242699514e-03,-1.199777940024880607e+01
-2.094642464989714126e-03,2.870827981816800011e-03,-1.199777938119194332e+01
-2.100650464121431738e-03,2.866472331099310846e-03,-1.199777936216392860e+01
-2.106649327507219196e-03,2.862104107197024124e-03,-1.199777934316484362e+01
-2.112639028835495980e-03,2.857723329271869700e-03,-1.199777932419477189e+01
-2.118619541834873814e-03,2.853330016540837552e-03,-1.199777930525380221e+01
-2.124590840274272023e-03,2.848924188275891480e-03,-1.199777928634201096e+01
-2.130552897963034192e-03,2.844505863803884968e-03,-1.199777926745948342e+01
-2.136505688751037888e-03,2.840075062506474454e-03,-1.199777924860630307e+01
-2.142449186528816961e-03,2.835631803820036489e-03,-1.199777922978255340e+01
-2.148383365227669525e-03,2.831176107235582745e-03,-1.199777921098831435e+01
-2.154308198819775925e-03,2.826707992298673703e-03,-1.199777919222367295e+01
-2.160223661318309753e-03,2.822227478609330622e-03,-1.199777917348870560e+01
-2.166129726777554949e-03,2.817734585821954872e-03,-1.199777915478349932e+01
-2.172026369293018119e-03,2.813229333645234261e-03,-1.199777913610813584e+01
-2.177913563001543894e-03,2.808711741842067570e-03,-1.199777911746269332e+01
-2.183791282081422053e-03,2.804181830229462644e-03,-1.199777909884725702e+01
-2.189659500752511555e-03,2.799639618678466130e-03,-1.199777908026190687e+01
-2.195518193276342882e-03,2.795085127114062436e-03,-1.199777906170672637e+01
-2.201367333956236443e-03,2.790518375515093057e-03,-1.199777904318179544e+01
-2.207206897137414889e-03,2.785939383914170283e-03,-1.199777902468719581e+01
-2.213036857207115009e-03,2.781348172397585250e-03,-1.199777900622300919e+01
-2.218857188594699614e-03,2.776744761105221643e-03,-1.199777898778931728e+01
-2.224667865771770732e-03,2.772129170230466788e-03,-1.199777896938619648e+01
-2.230468863252279763e-03,2.767501420020124486e-03,-1.199777895101372849e+01
-2.236260155592641099e-03,2.762861530774323067e-03,-1.199777893267200035e+01
-2.242041717391844019e-03,2.758209522846433431e-03,-1.199777891436108490e+01
-2.247813523291559805e-03,2.753545416642967994e-03,-1.199777889608106740e+01
-2.253575547976258402e-03,2.748869232623502197e-03,-1.199777887783202424e+01
-2.259327766173316841e-03,2.744180991300579093e-03,-1.199777885961404067e+01
-2.265070152653130258e-03,2.739480713239621310e-03,-1.199777884142719486e+01
-2.270802682229223352e-03,2.734768419058841282e-03,-1.199777882327156142e+01
-2.276525329758357936e-03,2.730044129429147568e-03,-1.199777880514722384e+01
-2.282238070140646998e-03,2.725307865074058124e-03,-1.199777878705426559e+01
-2.287940878319663120e-03,2.720559646769606186e-03,-1.199777876899275775e+01
-2.293633729282547763e-03,2.715799495344252672e-03,-1.199777875096278734e+01
-2.299316598060120991e-03,2.711027431678790338e-03,-1.199777873296442898e+01
-2.304989459726993362e-03,2.706243476706257037e-03,-1.199777871499776083e+01
-2.310652289401670008e-03,2.701447651411838582e-03,-1.199777869706286459e+01
-2.316305062246666428e-03,2.696639976832782004e-03,-1.199777867915982021e+01
-2.321947753468612576e-03,2.691820474058300577e-03,-1.199777866128870230e+01
-2.327580338318362141e-03,2.686989164229481013e-03,-1.199777864344959077e+01
-2.333202792091102710e-03,2.682146068539188483e-03,-1.199777862564256381e+01
-2.338815090126465050e-03,2.677291208231982484e-03,-1.199777860786770134e+01
-2.344417207808625891e-03,2.672424604604012321e-03,-1.199777859012507797e+01
-2.350009120566421555e-03,2.667546279002931241e-03,-1.199777857241477186e+01
-2.355590803873454202e-03,2.662656252827799285e-03,-1.199777855473686472e+01
-2.361162233248197215e-03,2.657754547528992217e-03,-1.199777853709142938e+01
-2.366723384254105361e-03,2.652841184608104377e-03,-1.199777851947854757e+01
-2.372274232499719734e-03,2.647916185617856313e-03,-1.199777850189829387e+01
-2.377814753638775747e-03,2.642979572161999365e-03,-1.199777848435074468e+01
-2.383344923370311549e-03,2.638031365895222424e-03,-1.199777846683597815e+01
-2.388864717438769509e-03,2.633071588523054358e-03,-1.199777844935407245e+01
-2.394374111634108102e-03,2.628100261801770334e-03,-1.199777843190510040e+01
-2.399873081791904696e-03,2.623117407538297276e-03,-1.199777841448914550e+01
-2.405361603793466137e-03,2.618123047590117589e-03,-1.199777839710627525e+01
-2.410839653565924594e-03,2.613117203865168974e-03,-1.199777837975657313e+01
-2.416307207082355087e-03,2.608099898321758134e-03,-1.199777836244011020e+01
-2.421764240361873929e-03,2.603071152968453213e-03,-1.199777834515696462e+01
