accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.187242175306742920e-01,-1.199522192217461592e-15,9.794693903144596092e+00
4.187242168722615787e-01,-1.199522192231859290e-15,9.794693487672873289e+00
4.187242162148766544e-01,-1.199522192246235097e-15,9.794693072849739224e+00
4.187242155585224057e-01,-1.199522192260587829e-15,9.794692658677002228e+00
4.187242149032017191e-01,-1.199522192274918276e-15,9.794692245156490173e+00
4.187242142489173702e-01,-1.199522192289226438e-15,9.794691832290013167e+00
4.187242135956723565e-01,-1.199522192303511526e-15,9.794691420079375987e+00
4.187242129434696203e-01,-1.199522192317774131e-15,9.794691008526395848e+00
4.187242122923117704e-01,-1.199522192332013465e-15,9.794690597632870421e+00
4.187242116422018046e-01,-1.199522192346230513e-15,9.794690187400608039e+00
4.187242109931425538e-01,-1.199522192360424093e-15,9.794689777831402822e+00
4.187242103451369046e-01,-1.199522192374594993e-15,9.794689368927054218e+00
4.187242096981876882e-01,-1.199522192388742819e-15,9.794688960689356350e+00
4.187242090522977356e-01,-1.199522192402867571e-15,9.794688553120101560e+00
4.187242084074698778e-01,-1.199522192416968854e-15,9.794688146221069758e+00
4.187242077637070570e-01,-1.199522192431047457e-15,9.794687739994055065e+00
4.187242071210118266e-01,-1.199522192445102198e-15,9.794687334440832061e+00
4.187242064793870733e-01,-1.199522192459134061e-15,9.794686929563184208e+00
4.187242058388358501e-01,-1.199522192473142061e-15,9.794686525362886087e+00
4.187242051993607661e-01,-1.199522192487126790e-15,9.794686121841708726e+00
4.187242045609647079e-01,-1.199522192501088051e-15,9.794685719001424928e+00
4.187242039236503399e-01,-1.199522192515025448e-15,9.794685316843800393e+00
4.187242032874207154e-01,-1.199522192528939376e-15,9.794684915370599043e+00
4.187242026522784433e-01,-1.199522192542829442e-15,9.794684514583579471e+00
4.187242020182262436e-01,-1.199522192556696039e-15,9.794684114484507376e+00
4.187242013852670031e-01,-1.199522192570538379e-15,9.794683715075128916e+00
4.187242007534036081e-01,-1.199522192584357052e-15,9.794683316357200908e+00
4.187242001226386123e-01,-1.199522192598151863e-15,9.794682918332471289e+00
4.187241994929749578e-01,-1.199522192611922219e-15,9.794682521002680886e+00
4.187241988644153090e-01,-1.199522192625668515e-15,9.794682124369581189e+00
4.187241982369623861e-01,-1.199522192639390750e-15,9.794681728434905921e+00
4.187241976106190200e-01,-1.199522192653088925e-15,9.794681333200394135e+00
4.187241969853880419e-01,-1.199522192666762843e-15,9.794680938667781334e+00
4.187241963612719498e-01,-1.199522192680412700e-15,9.794680544838795910e+00
4.187241957382737412e-01,-1.199522192694037512e-15,9.794680151715160932e+00
4.187241951163959697e-01,-1.199522192707638262e-15,9.794679759298606569e+00
4.187241944956415218e-01,-1.199522192721214756e-15,9.794679367590855890e+00
4.187241938760128956e-01,-1.199522192734765808e-15,9.794678976593617747e+00
4.187241932575129777e-01,-1.199522192748292998e-15,9.794678586308616985e+00
4.187241926401444325e-01,-1.199522192761795338e-15,9.794678196737560683e+00
4.187241920239099802e-01,-1.199522192775272830e-15,9.794677807882157694e+00
4.187241914088123407e-01,-1.199522192788725275e-15,9.794677419744113323e+00
4.187241907948542341e-01,-1.199522192802153462e-15,9.794677032325134647e+00
4.187241901820382139e-01,-1.199522192815556209e-15,9.794676645626912759e+00
4.187241895703671113e-01,-1.199522192828934107e-15,9.794676259651149408e+00
4.187241889598435907e-01,-1.199522192842287155e-15,9.794675874399541016e+00
4.187241883504702611e-01,-1.199522192855614763e-15,9.794675489873768015e+00
4.187241877422499536e-01,-1.199522192868917127e-15,9.794675106075521498e+00
4.187241871351850553e-01,-1.199522192882194642e-15,9.794674723006487227e+00
4.187241865292785636e-01,-1.199522192895446914e-15,9.794674340668345636e+00
4.187241859245328102e-01,-1.199522192908673745e-15,9.794673959062770052e+00
4.187241853209506259e-01,-1.199522192921875135e-15,9.794673578191437358e+00
4.187241847185346755e-01,-1.199522192935050887e-15,9.794673198056013774e+00
4.187241841172875678e-01,-1.199522192948201395e-15,9.794672818658170854e+00
4.187241835172119120e-01,-1.199522192961326266e-15,9.794672439999571267e+00
4.187241829183104835e-01,-1.199522192974425301e-15,9.794672062081875907e+00
4.187241823205856694e-01,-1.199522192987499093e-15,9.794671684906745668e+00
4.187241817240401898e-01,-1.199522193000546655e-15,9.794671308475827232e+00
4.187241811286767090e-01,-1.199522193013568777e-15,9.794670932790779716e+00
