ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-4.184447237664837781e-05,3.543206224984433994e-03,2.214044512137901613e-03
-4.202483641911561199e-05,3.543206208814738637e-03,2.214044538014780378e-03
-4.220520046728270706e-05,3.543206192575347295e-03,2.214044564003197525e-03
-4.238556452057595065e-05,3.543206176266258233e-03,2.214044590103152622e-03
-4.256592857847895761e-05,3.543206159887473186e-03,2.214044616314645667e-03
-4.274629264052699144e-05,3.543206143438989986e-03,2.214044642637676662e-03
-4.292665670630178051e-05,3.543206126920809499e-03,2.214044669072246473e-03
-4.310702077542682883e-05,3.543206110332932594e-03,2.214044695618353799e-03
-4.328738484756330289e-05,3.543206093675357968e-03,2.214044722275999508e-03
-4.346774892240623018e-05,3.543206076948086491e-03,2.214044749045183599e-03
-4.364811299968113136e-05,3.543206060151117727e-03,2.214044775925905206e-03
-4.382847707914093032e-05,3.543206043284452111e-03,2.214044802918165630e-03
-4.400884116056327073e-05,3.543206026348088341e-03,2.214044830021963568e-03
-4.418920524374800887e-05,3.543206009342028152e-03,2.214044857237300323e-03
-4.436956932851499101e-05,3.543205992266270678e-03,2.214044884564174594e-03
-4.454993341470207471e-05,3.543205975120816784e-03,2.214044912002586813e-03
-4.473029750216329925e-05,3.543205957905664737e-03,2.214044939552537415e-03
-4.491066159076732709e-05,3.543205940620815404e-03,2.214044967214026400e-03
-4.509102568039587177e-05,3.543205923266269219e-03,2.214044994987053334e-03
-4.527138977094251885e-05,3.543205905842025747e-03,2.214045022871618217e-03
-4.545175386231146552e-05,3.543205888348086290e-03,2.214045050867721482e-03
-4.563211795441644993e-05,3.543205870784447379e-03,2.214045078975362697e-03
-4.581248204717985000e-05,3.543205853151112916e-03,2.214045107194542294e-03
-4.599284614053178211e-05,3.543205835448081167e-03,2.214045135525259840e-03
-4.617321023440932866e-05,3.543205817675351265e-03,2.214045163967515335e-03
-4.635357432875584008e-05,3.543205799832925378e-03,2.214045192521308780e-03
-4.653393842352033854e-05,3.543205781920801770e-03,2.214045221186640607e-03
-4.671430251865690131e-05,3.543205763938980877e-03,2.214045249963510816e-03
-4.689466661412422028e-05,3.543205745887462264e-03,2.214045278851918541e-03
-4.707503070988508699e-05,3.543205727766247232e-03,2.214045307851864215e-03
-4.725539480590596570e-05,3.543205709575334046e-03,2.214045336963348706e-03
-4.743575890215671561e-05,3.543205691314724442e-03,2.214045366186371145e-03
-4.761612299861013679e-05,3.543205672984417551e-03,2.214045395520931533e-03
-4.779648709524179402e-05,3.543205654584413375e-03,2.214045424967029437e-03
-4.797685119202963058e-05,3.543205636114711912e-03,2.214045454524666157e-03
-4.815721528895379201e-05,3.543205617575313163e-03,2.214045484193840826e-03
-4.833757938599641608e-05,3.543205598966217562e-03,2.214045513974553878e-03
-4.851794348314136850e-05,3.543205580287424241e-03,2.214045543866805313e-03
-4.869830758037416841e-05,3.543205561538933200e-03,2.214045573870593829e-03
-4.887867167768173083e-05,3.543205542720745740e-03,2.214045603985920728e-03
-4.905903577505227184e-05,3.543205523832860995e-03,2.214045634212785576e-03
-4.923939987247515949e-05,3.543205504875278963e-03,2.214045664551189240e-03
-4.941976396994084603e-05,3.543205485847999645e-03,2.214045695001129986e-03
-4.960012806744067138e-05,3.543205466751023040e-03,2.214045725562609982e-03
-4.978049216496685639e-05,3.543205447584349150e-03,2.214045756235627493e-03
-4.996085626251240796e-05,3.543205428347977973e-03,2.214045787020182520e-03
-5.014122036007095641e-05,3.543205409041909077e-03,2.214045817916276797e-03
-5.032158445763680290e-05,3.543205389666143762e-03,2.214045848923908155e-03
-5.050194855520479068e-05,3.543205370220680727e-03,2.214045880043078330e-03
-5.068231265277024414e-05,3.543205350705519972e-03,2.214045911273785586e-03
-5.086267675032896200e-05,3.543205331120662799e-03,2.214045942616031225e-03
-5.104304084787714954e-05,3.543205311466108339e-03,2.214045974069815247e-03
-5.122340494541134410e-05,3.543205291741855726e-03,2.214046005635137218e-03
-5.140376904292846247e-05,3.543205271947906694e-03,2.214046037311997572e-03
-5.158413314042569251e-05,3.543205252084260376e-03,2.214046069100395874e-03
-5.176449723790045923e-05,3.543205232150915904e-03,2.214046101000332126e-03
-5.194486133535047227e-05,3.543205212147874580e-03,2.214046133011805893e-03
-5.212522543277363097e-05,3.543205192075136404e-03,2.214046165134818476e-03
-5.230558953016804476e-05,3.543205171932700508e-03,2.214046197369368574e-03
-5.248595362753198570e-05,3.543205151720567759e-03,2.214046229715457056e-03
-5.266631772486387491e-05,3.543205131438736423e-03,2.214046262173083486e-03
-5.284668182216230292e-05,3.543205111087208668e-03,2.214046294742248299e-03
-5.302704591942594161e-05,3.543205090665983627e-03,2.214046327422950194e-03
-5.320741001665365254e-05,3.543205070175061300e-03,2.214046360215191338e-03
-5.338777411384431086e-05,3.543205049614441687e-03,2.214046393118969565e-03
-5.356813821099694079e-05,3.543205028984124788e-03,2.214046426134286608e-03
-5.374850230811066142e-05,3.543205008284110603e-03,2.214046459261140732e-03
-5.392886640518459860e-05,3.543204987514399131e-03,2.214046492499533239e-03
-5.410923050221802728e-05,3.543204966674989072e-03,2.214046525849464563e-03
-5.428959459921023595e-05,3.543204945765883029e-03,2.214046559310933401e-03
-5.446995869616054698e-05,3.543204924787079265e-03,2.214046592883939756e-03
-5.465032279306840471e-05,3.543204903738578649e-03,2.214046626568485360e-03
-5.483068688993323996e-05,3.543204882620380313e-03,2.214046660364567612e-03
-5.501105098675453770e-05,3.543204861432484691e-03,2.214046694272188247e-03
-5.519141508353182362e-05,3.543204840174891349e-03,2.214046728291347698e-03
-5.537177918026465047e-05,3.543204818847601155e-03,2.214046762422044231e-03
-5.555214327695259813e-05,3.543204797450612807e-03,2.214046796664279580e-03
-5.573250737359528034e-05,3.543204775983928041e-03,2.214046831018052445e-03
-5.591287147019231765e-05,3.543204754447545988e-03,2.214046865483363258e-03
-5.609323556674341188e-05,3.543204732841465782e-03,2.214046900060212021e-03
-5.627359966324817681e-05,3.543204711165688723e-03,2.214046934748599166e-03
-5.645396375970634136e-05,3.543204689420213944e-03,2.214046969548523827e-03
-5.663432785611758707e-05,3.543204667605041880e-03,2.214047004459987304e-03
-5.681469195248167677e-05,3.543204645720172095e-03,2.214047039482988297e-03
-5.699505604879829873e-05,3.543204623765606326e-03,2.214047074617527238e-03
-5.717542014506720225e-05,3.543204601741341969e-03,2.214047109863603695e-03
-5.735578424128818403e-05,3.543204579647380326e-03,2.214047145221218968e-03
-5.753614833746097302e-05,3.543204557483721831e-03,2.214047180690371323e-03
-5.771651243358533884e-05,3.543204535250364749e-03,2.214047216271062928e-03
-5.789687652966106463e-05,3.543204512947311247e-03,2.214047251963291614e-03
-5.807724062568795390e-05,3.543204490574560460e-03,2.214047287767058250e-03
-5.825760472166576268e-05,3.543204468132111519e-03,2.214047323682363701e-03
-5.843796881759433514e-05,3.543204445619965726e-03,2.214047359709206669e-03
-5.861833291347344087e-05,3.543204423038122646e-03,2.214047395847587151e-03
-5.879869700930291047e-05,3.543204400386581847e-03,2.214047432097506450e-03
-5.897906110508250677e-05,3.543204377665342894e-03,2.214047468458963264e-03
-5.915942520081210779e-05,3.543204354874408390e-03,2.214047504931957594e-03
-5.933978929649147638e-05,3.543204332013774865e-03,2.214047541516490740e-03
-5.952015339212047022e-05,3.543204309083444487e-03,2.214047578212561401e-03
-5.970051748769889281e-05,3.543204286083416390e-03,2.214047615020170445e-03
-5.988088158322657473e-05,3.543204263013691006e-03,2.214047651939316571e-03
-6.006124567870332626e-05,3.543204239874268770e-03,2.214047688970001513e-03
-6.024160977412901187e-05,3.543204216665148815e-03,2.214047726112223970e-03
-6.042197386950343504e-05,3.543204193386330272e-03,2.214047763365984810e-03
-6.060233796482643315e-05,3.543204170037815744e-03,2.214047800731282732e-03
-6.078270206009786389e-05,3.543204146619603496e-03,2.214047838208119904e-03
-6.096306615531750365e-05,3.543204123131693094e-03,2.214047875796493724e-03
-6.114343025048525756e-05,3.543204099574085841e-03,2.214047913496406360e-03
-6.132379434560091555e-05,3.543204075946780867e-03,2.214047951307856945e-03
-6.150415844066434211e-05,3.543204052249778607e-03,2.214047989230845045e-03
-6.168452253567536104e-05,3.543204028483079061e-03,2.214048027265371095e-03
-6.186488663063380972e-05,3.543204004646681362e-03,2.214048065411434660e-03
-6.204525072553953907e-05,3.543203980740586376e-03,2.214048103669037475e-03
-6.222561482039238646e-05,3.543203956764794538e-03,2.214048142038176938e-03
-6.240597891519216215e-05,3.543203932719304547e-03,2.214048180518855217e-03
-6.258634300993878483e-05,3.543203908604117269e-03,2.214048219111071011e-03
-6.276670710463201055e-05,3.543203884419232272e-03,2.214048257814824755e-03
-6.294707119927174445e-05,3.543203860164649555e-03,2.214048296630116448e-03
-6.312743529385779679e-05,3.543203835840369985e-03,2.214048335556946523e-03
-6.330779938839000494e-05,3.543203811446393129e-03,2.214048374595313680e-03
-6.348816348286823337e-05,3.543203786982718120e-03,2.214048413745219220e-03
-6.366852757729231946e-05,3.543203762449345824e-03,2.214048453006662708e-03
-6.384889167166211412e-05,3.543203737846276243e-03,2.214048492379644146e-03
-6.402925576597746828e-05,3.543203713173508941e-03,2.214048531864163533e-03
-6.420961986023817865e-05,3.543203688431043920e-03,2.214048571460220435e-03
-6.438998395444412326e-05,3.543203663618881612e-03,2.214048611167815719e-03
-6.457034804859516659e-05,3.543203638737021585e-03,2.214048650986948519e-03
-6.475071214269113244e-05,3.543203613785464706e-03,2.214048690917619269e-03
-6.493107623673184464e-05,3.543203588764209239e-03,2.214048730959827967e-03
-6.511144033071718121e-05,3.543203563673256919e-03,2.214048771113574614e-03
-6.529180442464699308e-05,3.543203538512607314e-03,2.214048811378859210e-03
-6.547216851852109051e-05,3.543203513282259121e-03,2.214048851755681755e-03
-6.565253261233931087e-05,3.543203487982214076e-03,2.214048892244042249e-03
-6.583289670610157284e-05,3.543203462612471311e-03,2.214048932843940692e-03
-6.601326079980764604e-05,3.543203437173030827e-03,2.214048973555376651e-03
-6.619362489345740849e-05,3.543203411663893489e-03,2.214049014378350125e-03
-6.637398898705069755e-05,3.543203386085058432e-03,2.214049055312862415e-03
-6.655435308058735061e-05,3.543203360436524788e-03,2.214049096358911787e-03
-6.673471717406725923e-05,3.543203334718294292e-03,2.214049137516499975e-03
-6.691508126749022014e-05,3.543203308930366075e-03,2.214049178785625679e-03
-6.709544536085607070e-05,3.543203283072740573e-03,2.214049220166288464e-03
-6.727580945416470248e-05,3.543203257145417350e-03,2.214049261658489632e-03
-6.745617354741593932e-05,3.543203231148396408e-03,2.214049303262229183e-03
-6.763653764060963212e-05,3.543203205081677746e-03,2.214049344977505815e-03
-6.781690173374560471e-05,3.543203178945262231e-03,2.214049386804320396e-03
-6.799726582682370801e-05,3.543203152739147696e-03,2.214049428742673360e-03
-6.817762991984383360e-05,3.543203126463337176e-03,2.214049470792564273e-03
-6.835799401280576464e-05,3.543203100117828068e-03,2.214049512953992702e-03
-6.853835810570936559e-05,3.543203073702621241e-03,2.214049555226959079e-03
-6.871872219855451451e-05,3.543203047217717561e-03,2.214049597611462538e-03
-6.889908629134103518e-05,3.543203020663114860e-03,2.214049640107504380e-03
-6.907945038406873789e-05,3.543202994038816174e-03,2.214049682715084170e-03
-6.925981447673754132e-05,3.543202967344818901e-03,2.214049725434201910e-03
-6.944017856934724218e-05,3.543202940581124342e-03,2.214049768264857599e-03
-6.962054266189769138e-05,3.543202913747732063e-03,2.214049811207051237e-03
-6.980090675438875342e-05,3.543202886844642064e-03,2.214049854260781956e-03
-6.998127084682023854e-05,3.543202859871855213e-03,2.214049897426051058e-03
-7.016163493919202478e-05,3.543202832829369774e-03,2.214049940702857676e-03
-7.034199903150394951e-05,3.543202805717186616e-03,2.214049984091202242e-03
-7.052236312375586365e-05,3.543202778535306605e-03,2.214050027591084758e-03
-7.070272721594759102e-05,3.543202751283727574e-03,2.214050071202505656e-03
-7.088309130807902319e-05,3.543202723962452557e-03,2.214050114925463636e-03
-7.106345540014995688e-05,3.543202696571478086e-03,2.214050158759959131e-03
-7.124381949216025656e-05,3.543202669110807630e-03,2.214050202705993009e-03
-7.142418358410975961e-05,3.543202641580438586e-03,2.214050246763564402e-03
-7.160454767599835760e-05,3.543202613980371823e-03,2.214050290932673744e-03
-7.178491176782582014e-05,3.543202586310607340e-03,2.214050335213320602e-03
-7.196527585959205237e-05,3.543202558571146004e-03,2.214050379605505409e-03
-7.214563995129687809e-05,3.543202530761986081e-03,2.214050424109228598e-03
-7.232600404294016179e-05,3.543202502883128439e-03,2.214050468724489303e-03
-7.250636813452171372e-05,3.543202474934573510e-03,2.214050513451287523e-03
-7.268673222604141193e-05,3.543202446916320861e-03,2.214050558289623258e-03
-7.286709631749906666e-05,3.543202418828370493e-03,2.214050603239497376e-03
-7.304746040889458305e-05,3.543202390670722839e-03,2.214050648300909443e-03
-7.322782450022775782e-05,3.543202362443376163e-03,2.214050693473858591e-03
-7.340818859149846900e-05,3.543202334146332635e-03,2.214050738758346123e-03
-7.358855268270651328e-05,3.543202305779591388e-03,2.214050784154371603e-03
-7.376891677385176871e-05,3.543202277343151987e-03,2.214050829661933732e-03
-7.394928086493409976e-05,3.543202248837015299e-03,2.214050875281034676e-03
-7.412964495595335734e-05,3.543202220261180459e-03,2.214050921011672703e-03
-7.431000904690932463e-05,3.543202191615648332e-03,2.214050966853848678e-03
-7.449037313780187963e-05,3.543202162900418485e-03,2.214051012807563036e-03
-7.467073722863090039e-05,3.543202134115490485e-03,2.214051058872814476e-03
-7.485110131939621072e-05,3.543202105260864765e-03,2.214051105049603865e-03
-7.503146541009763444e-05,3.543202076336541759e-03,2.214051151337930769e-03
-7.521182950073506312e-05,3.543202047342520599e-03,2.214051197737795622e-03
-7.539219359130829349e-05,3.543202018278802153e-03,2.214051244249198424e-03
-7.557255768181719000e-05,3.543201989145385554e-03,2.214051290872139175e-03
-7.575292177226161715e-05,3.543201959942270801e-03,2.214051337606617008e-03
-7.593328586264139874e-05,3.543201930669458329e-03,2.214051384452632356e-03
-7.611364995295638570e-05,3.543201901326948136e-03,2.214051431410186521e-03
-7.629401404320644250e-05,3.543201871914740658e-03,2.214051478479278200e-03
-7.647437813339139296e-05,3.543201842432834592e-03,2.214051525659906962e-03
-7.665474222351108800e-05,3.543201812881231674e-03,2.214051572952073672e-03
-7.683510631356539210e-05,3.543201783259930168e-03,2.214051620355778332e-03
-7.701547040355408841e-05,3.543201753568930943e-03,2.214051667871020507e-03
-7.719583449347710918e-05,3.543201723808234865e-03,2.214051715497800197e-03
-7.737619858333425111e-05,3.543201693977839333e-03,2.214051763236118270e-03
-7.755656267312536513e-05,3.543201664077746949e-03,2.214051811085973858e-03
-7.773692676285030216e-05,3.543201634107956410e-03,2.214051859047366528e-03
-7.791729085250891312e-05,3.543201604068468586e-03,2.214051907120297581e-03
-7.809765494210102184e-05,3.543201573959283476e-03,2.214051955304766582e-03
-7.827801903162654698e-05,3.543201543780398477e-03,2.214052003600772665e-03
-7.845838312108523106e-05,3.543201513531817060e-03,2.214052052008317131e-03
-7.863874721047696566e-05,3.543201483213537489e-03,2.214052100527398245e-03
-7.881911129980158815e-05,3.543201452825559764e-03,2.214052149158017742e-03
-7.899947538905897654e-05,3.543201422367884754e-03,2.214052197900174754e-03
-7.917983947824895467e-05,3.543201391840511590e-03,2.214052246753869715e-03
-7.936020356737135989e-05,3.543201361243440706e-03,2.214052295719102191e-03
-7.954056765642605669e-05,3.543201330576672102e-03,2.214052344795872616e-03
-7.972093174541286889e-05,3.543201299840204911e-03,2.214052393984180123e-03
-7.990129583433166094e-05,3.543201269034040000e-03,2.214052443284025579e-03
-8.008165992318228379e-05,3.543201238158178237e-03,2.214052492695408984e-03
-8.026202401196456124e-05,3.543201207212617453e-03,2.214052542218329471e-03
-8.044238810067835777e-05,3.543201176197358949e-03,2.214052591852787907e-03
-8.062275218932349720e-05,3.543201145112402726e-03,2.214052641598784725e-03
-8.080311627789984400e-05,3.543201113957748349e-03,2.214052691456318191e-03
-8.098348036640727620e-05,3.543201082733396685e-03,2.214052741425389607e-03
-8.116384445484556341e-05,3.543201051439346869e-03,2.214052791505998971e-03
-8.134420854321461076e-05,3.543201020075598898e-03,2.214052841698145417e-03
-8.152457263151422851e-05,3.543200988642153208e-03,2.214052892001830246e-03
-8.170493671974430824e-05,3.543200957139008931e-03,2.214052942417052156e-03
-8.188530080790464667e-05,3.543200925566167801e-03,2.214052992943811582e-03
-8.206566489599512182e-05,3.543200893923628084e-03,2.214053043582109390e-03
-8.224602898401554396e-05,3.543200862211389780e-03,2.214053094331944280e-03
-8.242639307196581821e-05,3.543200830429454624e-03,2.214053145193317553e-03
-8.260675715984572775e-05,3.543200798577820880e-03,2.214053196166227474e-03
-8.278712124765516414e-05,3.543200766656489850e-03,2.214053247250675344e-03
-8.296748533539396477e-05,3.543200734665460667e-03,2.214053298446661162e-03
-8.314784942306195344e-05,3.543200702604733330e-03,2.214053349754184063e-03
-8.332821351065898107e-05,3.543200670474307840e-03,2.214053401173244912e-03
-8.350857759818491215e-05,3.543200638274184629e-03,2.214053452703843711e-03
-8.368894168563959760e-05,3.543200606004362832e-03,2.214053504345979157e-03
-8.386930577302283412e-05,3.543200573664843749e-03,2.214053556099653420e-03
-8.404966986033452685e-05,3.543200541255626078e-03,2.214053607964864331e-03
