ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200015991081239264e+01,1.199999999999999858e+02,-2.171543704248086089e-15,8.619999999999990337e+00,-5.278227704325086305e-16,1.055645540865017261e-15
3.200016776566891252e+01,1.199999999999999858e+02,-2.278210440453820157e-15,8.819999999999986073e+00,-5.400692384239818890e-16,1.080138476847963778e-15
3.200017580088951519e+01,1.199999999999999858e+02,-2.387326470257849370e-15,9.019999999999981810e+00,-5.523157064154551474e-16,1.104631412830910295e-15
3.200018401647420774e+01,1.199999999999999858e+02,-2.498891793660172938e-15,9.219999999999977547e+00,-5.645621744069284058e-16,1.129124348813856812e-15
3.200019241242298307e+01,1.199999999999999858e+02,-2.612906410660790863e-15,9.419999999999973284e+00,-5.768086423984017629e-16,1.153617284796803526e-15
3.200020098873585539e+01,1.199999999999999858e+02,-2.729370321259703932e-15,9.619999999999969020e+00,-5.890551103898750213e-16,1.178110220779750043e-15
3.200020974541281049e+01,1.199999999999999858e+02,-2.848283525456911751e-15,9.819999999999964757e+00,-6.013015783813482798e-16,1.202603156762696560e-15
3.200021868245385548e+01,1.199999999999999858e+02,-2.969646023252413927e-15,1.001999999999996049e+01,-6.135480463728215382e-16,1.227096092745643076e-15
3.200022779985897614e+01,1.199999999999999858e+02,-3.093457814646210852e-15,1.021999999999995623e+01,-6.257945143642947966e-16,1.251589028728589593e-15
3.200023709762818669e+01,1.199999999999999858e+02,-3.219718899638302528e-15,1.041999999999995197e+01,-6.380409823557680551e-16,1.276081964711536110e-15
3.200024657576147291e+01,1.199999999999999858e+02,-3.348429278228688560e-15,1.061999999999994770e+01,-6.502874503472413135e-16,1.300574900694482627e-15
3.200025623425884902e+01,1.199999999999999858e+02,-3.479588950417369342e-15,1.081999999999994344e+01,-6.625339183387146705e-16,1.325067836677429341e-15
3.200026607312031501e+01,1.199999999999999858e+02,-3.613197916204345268e-15,1.101999999999993918e+01,-6.747803863301879290e-16,1.349560772660375858e-15
3.200027609234584247e+01,1.199999999999999858e+02,-3.749256175589615551e-15,1.121999999999993491e+01,-6.870268543216611874e-16,1.374053708643322375e-15
3.200028629193545981e+01,1.199999999999999858e+02,-3.887763728573180189e-15,1.141999999999993065e+01,-6.992733223131344459e-16,1.398546644626268892e-15
3.200029667188915283e+01,1.199999999999999858e+02,-4.028720575155039973e-15,1.161999999999992639e+01,-7.115197903046077043e-16,1.423039580609215409e-15
3.200030723220692863e+01,1.199999999999999858e+02,-4.172126715335194112e-15,1.181999999999992212e+01,-7.237662582960809627e-16,1.447532516592161925e-15
3.200031797288878010e+01,1.199999999999999858e+02,-4.317982149113642607e-15,1.201999999999991786e+01,-7.360127262875542212e-16,1.472025452575108442e-15
3.200032889393470725e+01,1.199999999999999858e+02,-4.466286876490386246e-15,1.221999999999991360e+01,-7.482591942790274796e-16,1.496518388558054959e-15
3.200033999534471008e+01,1.199999999999999858e+02,-4.617040897465424242e-15,1.241999999999990933e+01,-7.605056622705008366e-16,1.521011324541001673e-15
3.200035127711878857e+01,1.199999999999999858e+02,-4.770244212038756593e-15,1.261999999999990507e+01,-7.727521302619740951e-16,1.545504260523948190e-15
3.200036273925693564e+01,1.199999999999999858e+02,-4.925896820210384089e-15,1.281999999999990081e+01,-7.849985982534473535e-16,1.569997196506894707e-15
3.200037438175915838e+01,1.199999999999999858e+02,-5.083998721980305941e-15,1.301999999999989654e+01,-7.972450662449206119e-16,1.594490132489841224e-15
3.200038620462544969e+01,1.199999999999999858e+02,-5.244549917348522149e-15,1.321999999999989228e+01,-8.094915342363938704e-16,1.618983068472787741e-15
3.200039820785581668e+01,1.199999999999999858e+02,-5.407550406315034290e-15,1.341999999999988802e+01,-8.217380022278671288e-16,1.643476004455734258e-15
3.200041039145024513e+01,1.199999999999999858e+02,-5.573000188879839999e-15,1.361999999999988376e+01,-8.339844702193403873e-16,1.667968940438680775e-15
3.200042275540874925e+01,1.199999999999999858e+02,-5.740899265042940852e-15,1.381999999999987949e+01,-8.462309382108136457e-16,1.692461876421627291e-15
3.200043529973132195e+01,1.199999999999999858e+02,-5.911247634804336850e-15,1.401999999999987523e+01,-8.584774062022870027e-16,1.716954812404574005e-15
3.200044802441795611e+01,1.199999999999999858e+02,-6.084045298164026415e-15,1.421999999999987097e+01,-8.707238741937602612e-16,1.741447748387520522e-15
3.200046092946865173e+01,1.199999999999999858e+02,-6.259292255122011124e-15,1.441999999999986670e+01,-8.829703421852335196e-16,1.765940684370467039e-15
3.200047401488342302e+01,1.199999999999999858e+02,-6.436988505678290979e-15,1.461999999999986244e+01,-8.952168101767067780e-16,1.790433620353413556e-15
3.200048728066224868e+01,1.199999999999999858e+02,-6.617134049832864400e-15,1.481999999999985818e+01,-9.074632781681801351e-16,1.814926556336360270e-15
3.200050072680513580e+01,1.199999999999999858e+02,-6.799728887585732966e-15,1.501999999999985391e+01,-9.197097461596532949e-16,1.839419492319306590e-15
3.200051435331208438e+01,1.199999999999999858e+02,-6.984773018936896677e-15,1.521999999999984965e+01,-9.319562141511266520e-16,1.863912428302253304e-15
3.200052816018309443e+01,1.199999999999999858e+02,-7.172266443886356321e-15,1.541999999999984539e+01,-9.442026821425998118e-16,1.888405364285199624e-15
3.200054214741815883e+01,1.199999999999999858e+02,-7.362209162434108744e-15,1.561999999999984112e+01,-9.564491501340731688e-16,1.912898300268146338e-15
3.200055631501728470e+01,1.199999999999999858e+02,-7.554601174580157888e-15,1.581999999999983686e+01,-9.686956181255463287e-16,1.937391236251092657e-15
3.200057066298046493e+01,1.199999999999999858e+02,-7.749442480324499023e-15,1.601999999999983260e+01,-9.809420861170196857e-16,1.961884172234039371e-15
3.200058519130770662e+01,1.199999999999999858e+02,-7.946733079667135302e-15,1.621999999999982833e+01,-9.931885541084928455e-16,1.986377108216985691e-15
3.200059989999898846e+01,1.199999999999999858e+02,-8.146472972608068303e-15,1.641999999999982407e+01,-1.005435022099966203e-15,2.010870044199932405e-15
3.200061478905433177e+01,1.199999999999999858e+02,-8.348662159147293294e-15,1.661999999999981981e+01,-1.017681490091439560e-15,2.035362980182879119e-15
3.200062985847372232e+01,1.199999999999999858e+02,-8.553300639284813429e-15,1.681999999999981554e+01,-1.029927958082912719e-15,2.059855916165825439e-15
3.200064510825716724e+01,1.199999999999999858e+02,-8.760388413020630287e-15,1.701999999999981128e+01,-1.042174426074386076e-15,2.084348852148772153e-15
3.200066053840465230e+01,1.199999999999999858e+02,-8.969925480354739134e-15,1.721999999999980702e+01,-1.054420894065859236e-15,2.108841788131718473e-15
3.200067614891619172e+01,1.199999999999999858e+02,-9.181911841287143126e-15,1.741999999999980275e+01,-1.066667362057332593e-15,2.133334724114665187e-15
3.200069193979177840e+01,1.199999999999999858e+02,-9.396347495817843840e-15,1.761999999999979849e+01,-1.078913830048805753e-15,2.157827660097611506e-15
3.200070791103139811e+01,1.199999999999999858e+02,-9.613232443946836544e-15,1.781999999999979423e+01,-1.091160298040279110e-15,2.182320596080558220e-15
3.200072406263507219e+01,1.199999999999999858e+02,-9.832566685674124392e-15,1.801999999999978996e+01,-1.103406766031752467e-15,2.206813532063504935e-15
3.200074039460277930e+01,1.199999999999999858e+02,-1.005435022099970896e-14,1.821999999999978570e+01,-1.115653234023225627e-15,2.231306468046451254e-15
3.200075690693453367e+01,1.199999999999999858e+02,-1.027858304992358552e-14,1.841999999999978144e+01,-1.127899702014698984e-15,2.255799404029397968e-15
3.200077359963032109e+01,1.199999999999999858e+02,-1.050526517244575723e-14,1.861999999999977717e+01,-1.140146170006172144e-15,2.280292340012344288e-15
3.200079047269014865e+01,1.199999999999999858e+02,-1.073439658856622565e-14,1.881999999999977291e+01,-1.152392637997645501e-15,2.304785275995291002e-15
3.200080752611401635e+01,1.199999999999999858e+02,-1.096597729828498607e-14,1.901999999999976865e+01,-1.164639105989118661e-15,2.329278211978237322e-15
3.200082475990191000e+01,1.199999999999999858e+02,-1.120000730160204163e-14,1.921999999999976438e+01,-1.176885573980592018e-15,2.353771147961184036e-15
3.200084217405384379e+01,1.199999999999999858e+02,-1.143648659851739392e-14,1.941999999999976012e+01,-1.189132041972065178e-15,2.378264083944130355e-15
3.200085976856980352e+01,1.199999999999999858e+02,-1.167541518903103819e-14,1.961999999999975586e+01,-1.201378509963538535e-15,2.402757019927077070e-15
3.200087754344979629e+01,1.199999999999999858e+02,-1.191679307314297761e-14,1.981999999999975159e+01,-1.213624977955011892e-15,2.427249955910023784e-15
3.200089549869382211e+01,1.199999999999999858e+02,-1.216062025085321375e-14,2.001999999999974733e+01,-1.225871445946485052e-15,2.451742891892970103e-15
3.200091363430186675e+01,1.199999999999999858e+02,-1.240689672216174188e-14,2.021999999999974307e+01,-1.238117913937958409e-15,2.476235827875916817e-15
3.200093195027393733e+01,1.199999999999999858e+02,-1.265562248706856515e-14,2.041999999999973880e+01,-1.250364381929431568e-15,2.500728763858863137e-15
3.200095044661004096e+01,1.199999999999999858e+02,-1.290679754557368515e-14,2.061999999999973454e+01,-1.262610849920904926e-15,2.525221699841809851e-15
3.200096912331014920e+01,1.199999999999999858e+02,-1.316042189767709871e-14,2.081999999999973028e+01,-1.274857317912378085e-15,2.549714635824756171e-15
3.200098798037429049e+01,1.199999999999999858e+02,-1.341649554337880584e-14,2.101999999999972601e+01,-1.287103785903851442e-15,2.574207571807702885e-15
3.200100701780245771e+01,1.199999999999999858e+02,-1.367501848267881127e-14,2.121999999999972175e+01,-1.299350253895324799e-15,2.598700507790649599e-15
3.200102623559462955e+01,1.199999999999999858e+02,-1.393599071557710869e-14,2.141999999999971749e+01,-1.311596721886797959e-15,2.623193443773595919e-15
3.200104563375082023e+01,1.199999999999999858e+02,-1.419941224207369968e-14,2.161999999999971322e+01,-1.323843189878271316e-15,2.647686379756542633e-15
3.200106521227102974e+01,1.199999999999999858e+02,-1.446528306216857950e-14,2.181999999999970896e+01,-1.336089657869744476e-15,2.672179315739488952e-15
3.200108497115525097e+01,1.199999999999999858e+02,-1.473360317586177024e-14,2.201999999999970470e+01,-1.348336125861217833e-15,2.696672251722435666e-15
3.200110491040347682e+01,1.199999999999999858e+02,-1.500437258315324509e-14,2.221999999999970044e+01,-1.360582593852690993e-15,2.721165187705381986e-15
3.200112503001571440e+01,1.199999999999999858e+02,-1.527759128404300719e-14,2.241999999999969617e+01,-1.372829061844164350e-15,2.745658123688328700e-15
3.200114532999196371e+01,1.199999999999999858e+02,-1.555325927853108179e-14,2.261999999999969191e+01,-1.385075529835637707e-15,2.770151059671275414e-15
3.200116581033221053e+01,1.199999999999999858e+02,-1.583137656661744049e-14,2.281999999999968765e+01,-1.397321997827110867e-15,2.794643995654221734e-15
3.200118647103646907e+01,1.199999999999999858e+02,-1.611194314830208644e-14,2.301999999999968338e+01,-1.409568465818584224e-15,2.819136931637168448e-15
3.200120731210472513e+01,1.199999999999999858e+02,-1.639495902358504490e-14,2.321999999999967912e+01,-1.421814933810057384e-15,2.843629867620114768e-15
3.200122833353697871e+01,1.199999999999999858e+02,-1.668042419246628745e-14,2.341999999999967486e+01,-1.434061401801530741e-15,2.868122803603061482e-15
3.200124953533323691e+01,1.199999999999999858e+02,-1.696833865494582042e-14,2.361999999999967059e+01,-1.446307869793003901e-15,2.892615739586007801e-15
3.200127091749349262e+01,1.199999999999999858e+02,-1.725870241102366273e-14,2.381999999999966633e+01,-1.458554337784477258e-15,2.917108675568954515e-15
3.200129248001773874e+01,1.199999999999999858e+02,-1.755151546069978915e-14,2.401999999999966207e+01,-1.470800805775950418e-15,2.941601611551900835e-15
3.200131422290598238e+01,1.199999999999999858e+02,-1.784677780397420597e-14,2.421999999999965780e+01,-1.483047273767423775e-15,2.966094547534847549e-15
3.200133614615820932e+01,1.199999999999999858e+02,-1.814448944084693214e-14,2.441999999999965354e+01,-1.495293741758897132e-15,2.990587483517794263e-15
3.200135824977443377e+01,1.199999999999999858e+02,-1.844465037131794241e-14,2.461999999999964928e+01,-1.507540209750370291e-15,3.015080419500740583e-15
3.200138053375464153e+01,1.199999999999999858e+02,-1.874726059538724309e-14,2.481999999999964501e+01,-1.519786677741843649e-15,3.039573355483687297e-15
3.200140299809883970e+01,1.199999999999999858e+02,-1.905232011305485311e-14,2.501999999999964075e+01,-1.532033145733316808e-15,3.064066291466633617e-15
3.200142564280701407e+01,1.199999999999999858e+02,-1.935982892432074724e-14,2.521999999999963649e+01,-1.544279613724790165e-15,3.088559227449580331e-15
3.200144846787917174e+01,1.199999999999999858e+02,-1.966978702918493178e-14,2.541999999999963222e+01,-1.556526081716263325e-15,3.113052163432526650e-15
3.200147147331531272e+01,1.199999999999999858e+02,-1.998219442764742566e-14,2.561999999999962796e+01,-1.568772549707736682e-15,3.137545099415473364e-15
3.200149465911542990e+01,1.199999999999999858e+02,-2.029705111970820364e-14,2.581999999999962370e+01,-1.581019017699210039e-15,3.162038035398420079e-15
3.200151802527952327e+01,1.199999999999999858e+02,-2.061435710536727204e-14,2.601999999999961943e+01,-1.593265485690683199e-15,3.186530971381366398e-15
3.200154157180758574e+01,1.199999999999999858e+02,-2.093411238462464977e-14,2.621999999999961517e+01,-1.605511953682156556e-15,3.211023907364313112e-15
3.200156529869962441e+01,1.199999999999999858e+02,-2.125631695748031161e-14,2.641999999999961091e+01,-1.617758421673629716e-15,3.235516843347259432e-15
3.200158920595563217e+01,1.199999999999999858e+02,-2.158097082393426386e-14,2.661999999999960664e+01,-1.630004889665103073e-15,3.260009779330206146e-15
3.200161329357560902e+01,1.199999999999999858e+02,-2.190807398398652546e-14,2.681999999999960238e+01,-1.642251357656576233e-15,3.284502715313152466e-15
3.200163756155955497e+01,1.199999999999999858e+02,-2.223762643763707115e-14,2.701999999999959812e+01,-1.654497825648049590e-15,3.308995651296099180e-15
3.200166200990745580e+01,1.199999999999999858e+02,-2.256962818488590726e-14,2.721999999999959385e+01,-1.666744293639522750e-15,3.333488587279045499e-15
3.200168663861932572e+01,1.199999999999999858e+02,-2.290407922573305271e-14,2.741999999999958959e+01,-1.678990761630996107e-15,3.357981523261992214e-15
3.200171144769515053e+01,1.199999999999999858e+02,-2.324097956017848226e-14,2.761999999999958533e+01,-1.691237229622469464e-15,3.382474459244938928e-15
3.200173643713493732e+01,1.199999999999999858e+02,-2.358032918822220222e-14,2.781999999999958106e+01,-1.703483697613942624e-15,3.406967395227885247e-15
3.200176160693867189e+01,1.199999999999999858e+02,-2.392212810986423153e-14,2.801999999999957680e+01,-1.715730165605415981e-15,3.431460331210831961e-15
3.200178695710636134e+01,1.199999999999999858e+02,-2.426637632510454494e-14,2.821999999999957254e+01,-1.727976633596889141e-15,3.455953267193778281e-15
3.200181248763800568e+01,1.199999999999999858e+02,-2.461307383394314876e-14,2.841999999999956827e+01,-1.740223101588362498e-15,3.480446203176724995e-15
3.200183819853359068e+01,1.199999999999999858e+02,-2.496222063638006192e-14,2.861999999999956401e+01,-1.752469569579835657e-15,3.504939139159671315e-15
3.200186408979313057e+01,1.199999999999999858e+02,-2.531381673241525919e-14,2.881999999999955975e+01,-1.764716037571309014e-15,3.529432075142618029e-15
3.200189016141661824e+01,1.199999999999999858e+02,-2.566786212204874686e-14,2.901999999999955548e+01,-1.776962505562782371e-15,3.553925011125564743e-15
3.200191641340403947e+01,1.199999999999999858e+02,-2.602435680528054388e-14,2.921999999999955122e+01,-1.789208973554255729e-15,3.578417947108511457e-15
3.200194284575540138e+01,1.199999999999999858e+02,-2.638330078211062500e-14,2.941999999999954696e+01,-1.801455441545728691e-15,3.602910883091457382e-15
3.200196945847070396e+01,1.199999999999999858e+02,-2.674469405253899654e-14,2.961999999999954269e+01,-1.813701909537202048e-15,3.627403819074404096e-15
3.200199625154993299e+01,1.199999999999999858e+02,-2.710853661656567741e-14,2.981999999999953843e+01,-1.825948377528675405e-15,3.651896755057350810e-15
3.200202322499310981e+01,1.199999999999999858e+02,-2.747482847419064239e-14,3.001999999999953417e+01,-1.838194845520148762e-15,3.676389691040297525e-15
3.200205037880020598e+01,1.199999999999999858e+02,-2.784356962541390094e-14,3.021999999999952990e+01,-1.850441313511621725e-15,3.700882627023243450e-15
3.200207771297123571e+01,1.199999999999999858e+02,-2.821476007023546567e-14,3.041999999999952564e+01,-1.862687781503095082e-15,3.725375563006190164e-15
3.200210522750618480e+01,1.199999999999999858e+02,-2.858839980865533028e-14,3.061999999999952138e+01,-1.874934249494568439e-15,3.749868498989136878e-15
3.200213292240506746e+01,1.199999999999999858e+02,-2.896448884067349477e-14,3.081999999999951712e+01,-1.887180717486041796e-15,3.774361434972083592e-15
3.200216079766786237e+01,1.199999999999999858e+02,-2.934302716628994336e-14,3.101999999999951285e+01,-1.899427185477515153e-15,3.798854370955030306e-15
3.200218885329458374e+01,1.199999999999999858e+02,-2.972401478550467605e-14,3.121999999999950859e+01,-1.911673653468988116e-15,3.823347306937976231e-15
3.200221708928521736e+01,1.199999999999999858e+02,-3.010745169831769284e-14,3.141999999999950433e+01,-1.923920121460461473e-15,3.847840242920922945e-15
3.200224550563976322e+01,1.199999999999999858e+02,-3.049333790472899373e-14,3.161999999999950006e+01,-1.936166589451934830e-15,3.872333178903869659e-15
3.200227410235822134e+01,1.199999999999999858e+02,-3.088167340473862921e-14,3.181999999999949580e+01,-1.948413057443408187e-15,3.896826114886816374e-15
3.200230287944059171e+01,1.199999999999999858e+02,-3.127245819834656141e-14,3.201999999999949154e+01,-1.960659525434881544e-15,3.921319050869763088e-15
3.200233183688687433e+01,1.199999999999999858e+02,-3.166569228555277771e-14,3.221999999999952280e+01,-1.972905993426356873e-15,3.945811986852713746e-15
3.200236097469704788e+01,1.199999999999999858e+02,-3.206137566635727812e-14,3.241999999999955406e+01,-1.985152461417832202e-15,3.970304922835664404e-15
3.200239029287113368e+01,1.199999999999999858e+02,-3.245950834076006262e-14,3.261999999999958533e+01,-1.997398929409307531e-15,3.994797858818615063e-15
3.200241979140911752e+01,1.199999999999999858e+02,-3.286009030876113123e-14,3.281999999999961659e+01,-2.009645397400783255e-15,4.019290794801566510e-15
3.200244947031099230e+01,1.199999999999999858e+02,-3.326312157036054704e-14,3.301999999999964786e+01,-2.021891865392258584e-15,4.043783730784517168e-15
3.200247932957676511e+01,1.199999999999999858e+02,-3.366860212555824696e-14,3.321999999999967912e+01,-2.034138333383733913e-15,4.068276666767467827e-15
3.200250936920642886e+01,1.199999999999999858e+02,-3.407653197435423097e-14,3.341999999999971038e+01,-2.046384801375209637e-15,4.092769602750419274e-15
3.200253958919999064e+01,1.199999999999999858e+02,-3.448691111674849909e-14,3.361999999999974165e+01,-2.058631269366684966e-15,4.117262538733369933e-15
3.200256998955742915e+01,1.199999999999999858e+02,-3.489973955274105130e-14,3.381999999999977291e+01,-2.070877737358160295e-15,4.141755474716320591e-15
3.200260057027875149e+01,1.199999999999999858e+02,-3.531501728233190024e-14,3.401999999999980417e+01,-2.083124205349635625e-15,4.166248410699271249e-15
3.200263133136395766e+01,1.199999999999999858e+02,-3.573274430552108377e-14,3.421999999999983544e+01,-2.095370673341111348e-15,4.190741346682222697e-15
3.200266227281304054e+01,1.199999999999999858e+02,-3.615292062230855140e-14,3.441999999999986670e+01,-2.107617141332586677e-15,4.215234282665173355e-15
3.200269339462600016e+01,1.199999999999999858e+02,-3.657554623269430313e-14,3.461999999999989797e+01,-2.119863609324062007e-15,4.239727218648124013e-15
3.200272469680283649e+01,1.199999999999999858e+02,-3.700062113667833895e-14,3.481999999999992923e+01,-2.132110077315537730e-15,4.264220154631075461e-15
3.200275617934354244e+01,1.199999999999999858e+02,-3.742814533426065888e-14,3.501999999999996049e+01,-2.144356545307013059e-15,4.288713090614026119e-15
3.200278784224811091e+01,1.199999999999999858e+02,-3.785811882544129447e-14,3.521999999999999176e+01,-2.156603013298488389e-15,4.313206026596976777e-15
3.200281968551654899e+01,1.199999999999999858e+02,-3.829054161022024571e-14,3.542000000000002302e+01,-2.168849481289964112e-15,4.337698962579928225e-15
3.200285170914884958e+01,1.199999999999999858e+02,-3.872541368859748105e-14,3.562000000000005429e+01,-2.181095949281439442e-15,4.362191898562878883e-15
3.200288391314501268e+01,1.199999999999999858e+02,-3.916273506057300049e-14,3.582000000000008555e+01,-2.193342417272914771e-15,4.386684834545829541e-15
3.200291629750503120e+01,1.199999999999999858e+02,-3.960250572614680403e-14,3.602000000000011681e+01,-2.205588885264390100e-15,4.411177770528780200e-15
3.200294886222889801e+01,1.199999999999999858e+02,-4.004472568531889168e-14,3.622000000000014808e+01,-2.217835353255865824e-15,4.435670706511731647e-15
3.200298160731662733e+01,1.199999999999999858e+02,-4.048939493808930759e-14,3.642000000000017934e+01,-2.230081821247341153e-15,4.460163642494682305e-15
3.200301453276819785e+01,1.199999999999999858e+02,-4.093651348445802655e-14,3.662000000000021060e+01,-2.242328289238816482e-15,4.484656578477632964e-15
3.200304763858361667e+01,1.199999999999999858e+02,-4.138608132442502960e-14,3.682000000000024187e+01,-2.254574757230292206e-15,4.509149514460584411e-15
3.200308092476287669e+01,1.199999999999999858e+02,-4.183809845799031676e-14,3.702000000000027313e+01,-2.266821225221767535e-15,4.533642450443535069e-15
3.200311439130598501e+01,1.199999999999999858e+02,-4.229256488515388801e-14,3.722000000000030440e+01,-2.279067693213242864e-15,4.558135386426485728e-15
3.200314803821292031e+01,1.199999999999999858e+02,-4.274948060591574337e-14,3.742000000000033566e+01,-2.291314161204718588e-15,4.582628322409437175e-15
3.200318186548369681e+01,1.199999999999999858e+02,-4.320884562027594593e-14,3.762000000000036692e+01,-2.303560629196193917e-15,4.607121258392387834e-15
3.200321587311830029e+01,1.199999999999999858e+02,-4.367065992823443260e-14,3.782000000000039819e+01,-2.315807097187669246e-15,4.631614194375338492e-15
3.200325006111673076e+01,1.199999999999999858e+02,-4.413492352979120336e-14,3.802000000000042945e+01,-2.328053565179144575e-15,4.656107130358289150e-15
3.200328442947899532e+01,1.199999999999999858e+02,-4.460163642494625823e-14,3.822000000000046072e+01,-2.340300033170620299e-15,4.680600066341240598e-15
3.200331897820507976e+01,1.199999999999999858e+02,-4.507079861369959720e-14,3.842000000000049198e+01,-2.352546501162095628e-15,4.705093002324191256e-15
3.200335370729498408e+01,1.199999999999999858e+02,-4.554241009605123920e-14,3.862000000000052324e+01,-2.364792969153570957e-15,4.729585938307141914e-15
3.200338861674870827e+01,1.199999999999999858e+02,-4.601647087200120948e-14,3.882000000000055451e+01,-2.377039437145046681e-15,4.754078874290093362e-15
3.200342370656623814e+01,1.199999999999999858e+02,-4.649298094154946386e-14,3.902000000000058577e+01,-2.389285905136522010e-15,4.778571810273044020e-15
