accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.998649115970342962e-04,1.999965146132378413e+00,9.794839624288524504e+00
-3.014105816382070557e-04,1.999968631519140505e+00,9.794839600082003273e+00
-3.029562544185249347e-04,1.999971768367226232e+00,9.794839575750989624e+00
-3.045019296688546932e-04,1.999974591530503387e+00,9.794839551295483560e+00
-3.060476071469995520e-04,1.999977132377452893e+00,9.794839526715495737e+00
-3.075932866350058721e-04,1.999979419139707559e+00,9.794839502011027932e+00
-3.091389679367388243e-04,1.999981477225736715e+00,9.794839477182076592e+00
-3.106846508757001610e-04,1.999983329503162821e+00,9.794839452228648824e+00
-3.122303352930650517e-04,1.999984996552846450e+00,9.794839427150746403e+00
-3.137760210459145625e-04,1.999986496897561583e+00,9.794839401948374658e+00
-3.153217080056445890e-04,1.999987847207805203e+00,9.794839376621530036e+00
-3.168673960565353601e-04,1.999989062487024460e+00,9.794839351170216091e+00
-3.184130850944621050e-04,1.999990156238321992e+00,9.794839325594432822e+00
-3.199587750257358240e-04,1.999991140614489682e+00,9.794839299894185558e+00
-3.215044657660600692e-04,1.999992026553040647e+00,9.794839274069470747e+00
-3.230501572395911040e-04,1.999992823897736471e+00,9.794839248120293718e+00
-3.245958493780933094e-04,1.999993541507962602e+00,9.794839222046652694e+00
-3.261415421201775320e-04,1.999994187357166275e+00,9.794839195848551228e+00
-3.276872354106170611e-04,1.999994768621449426e+00,9.794839169525987543e+00
-3.292329291997313136e-04,1.999995291759304461e+00,9.794839143078965193e+00
-3.307786234428312109e-04,1.999995762583373971e+00,9.794839116507477073e+00
-3.323243180997196319e-04,1.999996186325036396e+00,9.794839089811535615e+00
-3.338700131342427712e-04,1.999996567692532645e+00,9.794839062991135492e+00
-3.354157085138854055e-04,1.999996910923279358e+00,9.794839036046274927e+00
-3.369614042094073070e-04,1.999997219830951245e+00,9.794839008976957473e+00
-3.385071001945157056e-04,1.999997497847856076e+00,9.794838981783181353e+00
-3.400527964455702236e-04,1.999997748063070402e+00,9.794838954464950120e+00
-3.415984929413181130e-04,1.999997973256763206e+00,9.794838927022260222e+00
-3.431441896626551353e-04,1.999998175931086752e+00,9.794838899455115211e+00
-3.446898865924107806e-04,1.999998358337977900e+00,9.794838871763516863e+00
-3.462355837151552258e-04,1.999998522504180087e+00,9.794838843947458074e+00
-3.477812810170247235e-04,1.999998670253761990e+00,9.794838816006947724e+00
-3.493269784855652601e-04,1.999998803228385746e+00,9.794838787941978708e+00
-3.508726761095917182e-04,1.999998922905547039e+00,9.794838759752554580e+00
-3.524183738790609703e-04,1.999999030614992179e+00,9.794838731438678892e+00
-3.539640717849571166e-04,1.999999127553492739e+00,9.794838703000346314e+00
-3.555097698191896235e-04,1.999999214798143354e+00,9.794838674437556847e+00
-3.570554679745002995e-04,1.999999293318328819e+00,9.794838645750315820e+00
-3.586011662443798660e-04,1.999999363986495915e+00,9.794838616938619680e+00
-3.601468646229936889e-04,1.999999427587846101e+00,9.794838588002468427e+00
-3.616925631051137995e-04,1.999999484829061425e+00,9.794838558941862061e+00
-3.632382616860582876e-04,1.999999536346155127e+00,9.794838529756802359e+00
-3.647839603616368745e-04,1.999999582711539547e+00,9.794838500447289320e+00
-3.663296591281017985e-04,1.999999624440385482e+00,9.794838471013321168e+00
-3.678753579821033627e-04,1.999999661996346711e+00,9.794838441454897904e+00
-3.694210569206499823e-04,1.999999695796711885e+00,9.794838411772023079e+00
-3.709667559410730021e-04,1.999999726217040585e+00,9.794838381964696694e+00
-3.725124550409935199e-04,1.999999753595336438e+00,9.794838352032911644e+00
-3.740581542182943599e-04,1.999999778235802772e+00,9.794838321976673257e+00
-3.756038534710930761e-04,1.999999800412222362e+00,9.794838291795981533e+00
-3.771495527977188045e-04,1.999999820371000103e+00,9.794838261490838249e+00
-3.786952521966915550e-04,1.999999838333899937e+00,9.794838231061238076e+00
-3.802409516667022075e-04,1.999999854500509766e+00,9.794838200507184567e+00
-3.817866512065960869e-04,1.999999869050458567e+00,9.794838169828679497e+00
-3.833323508153575125e-04,1.999999882145412577e+00,9.794838139025721091e+00
-3.848780504920954870e-04,1.999999893930871186e+00,9.794838108098307572e+00
-3.864237502360316615e-04,1.999999904537783868e+00,9.794838077046438940e+00
-3.879694500464887352e-04,1.999999914084005459e+00,9.794838045870120524e+00
-3.895151499228805881e-04,1.999999922675604891e+00,9.794838014569345219e+00
-3.910608498647030664e-04,1.999999930408044246e+00,9.794837983144118354e+00
-3.926065498715257960e-04,1.999999937367239689e+00,9.794837951594438152e+00
-3.941522499429847017e-04,1.999999943630515586e+00,9.794837919920302838e+00
-3.956979500787755565e-04,1.999999949267463828e+00,9.794837888121714187e+00
-3.972436502786480181e-04,1.999999954340717423e+00,9.794837856198672199e+00
-3.987893505423998827e-04,1.999999958906645503e+00,9.794837824151176875e+00
-4.003350508698728569e-04,1.999999963015980819e+00,9.794837791979226438e+00
-4.018807512609474074e-04,1.999999966714382627e+00,9.794837759682826217e+00
-4.034264517155397795e-04,1.999999970042944275e+00,9.794837727261970883e+00
-4.049721522335977689e-04,1.999999973038649737e+00,9.794837694716660437e+00
-4.065178528150975774e-04,1.999999975734784607e+00,9.794837662046896654e+00
-4.080635534600412649e-04,1.999999978161306036e+00,9.794837629252679534e+00
-4.096092541684542019e-04,1.999999980345175343e+00,9.794837596334010854e+00
-4.111549549403824668e-04,1.999999982310657787e+00,9.794837563290887061e+00
-4.127006557758907865e-04,1.999999984079591897e+00,9.794837530123313485e+00
-4.142463566750609642e-04,1.999999985671632619e+00,9.794837496831279466e+00
-4.157920576379898190e-04,1.999999987104469135e+00,9.794837463414799217e+00
-4.173377586647878854e-04,1.999999988394022044e+00,9.794837429873860302e+00
-4.188834597555780577e-04,1.999999989554619662e+00,9.794837396208469826e+00
-4.204291609104942890e-04,1.999999990599157673e+00,9.794837362418622462e+00
-4.219748621296805073e-04,1.999999991539241684e+00,9.794837328504327090e+00
-4.235205634132895307e-04,1.999999992385317338e+00,9.794837294465576605e+00
-4.250662647614825260e-04,1.999999993146785560e+00,9.794837260302371007e+00
-4.266119661744274903e-04,1.999999993832106915e+00,9.794837226014713849e+00
-4.281576676522990343e-04,1.999999994448896201e+00,9.794837191602601578e+00
-4.297033691952782198e-04,1.999999995004006381e+00,9.794837157066037747e+00
-4.312490708035506080e-04,1.999999995503605632e+00,9.794837122405020580e+00
-4.327947724773071811e-04,1.999999995953244847e+00,9.794837087619546523e+00
-4.343404742167426076e-04,1.999999996357920251e+00,9.794837052709624459e+00
-4.358861760220559471e-04,1.999999996722128026e+00,9.794837017675241952e+00
-4.374318778934495658e-04,1.999999997049915157e+00,9.794836982516411439e+00
-4.389775798311288659e-04,1.999999997344923619e+00,9.794836947233125812e+00
-4.405232818353021769e-04,1.999999997610431235e+00,9.794836911825386849e+00
-4.420689839061802675e-04,1.999999997849388089e+00,9.794836876293194550e+00
-4.436146860439761294e-04,1.999999998064449169e+00,9.794836840636548914e+00
-4.451603882489048683e-04,1.999999998258004119e+00,9.794836804855449941e+00
-4.467060905211837039e-04,1.999999998432203663e+00,9.794836768949897632e+00
-4.482517928610311032e-04,1.999999998588983141e+00,9.794836732919891986e+00
-4.497974952686673218e-04,1.999999998730084716e+00,9.794836696765433004e+00
-4.513431977443138079e-04,1.999999998857076022e+00,9.794836660486517133e+00
-4.528889002881930940e-04,1.999999998971368376e+00,9.794836624083151477e+00
-4.544346029005291222e-04,1.999999999074231427e+00,9.794836587555332486e+00
-4.559803055815467017e-04,1.999999999166808262e+00,9.794836550903058381e+00
-4.575260083314714550e-04,1.999999999250127392e+00,9.794836514126329163e+00
-4.590717111505298719e-04,1.999999999325114519e+00,9.794836477225150162e+00
-4.606174140389488218e-04,1.999999999392602978e+00,9.794836440199516048e+00
-4.621631169969564750e-04,1.999999999453342614e+00,9.794836403049428597e+00
-4.637088200247812728e-04,1.999999999508008219e+00,9.794836365774887810e+00
-4.652545231226517652e-04,1.999999999557207309e+00,9.794836328375893686e+00
-4.668002262907974776e-04,1.999999999601486556e+00,9.794836290852446226e+00
-4.683459295294484237e-04,1.999999999641337789e+00,9.794836253204545429e+00
-4.698916328388343458e-04,1.999999999677203988e+00,9.794836215432191295e+00
-4.714373362191861248e-04,1.999999999709483500e+00,9.794836177535385602e+00
-4.729830396707346415e-04,1.999999999738534928e+00,9.794836139514123019e+00
-4.745287431937106684e-04,1.999999999764681347e+00,9.794836101368408876e+00
-4.760744467883459537e-04,1.999999999788213190e+00,9.794836063098241397e+00
-4.776201504548717577e-04,1.999999999809391804e+00,9.794836024703617028e+00
-4.791658541935199913e-04,1.999999999828452557e+00,9.794835986184542875e+00
-4.807115580045226194e-04,1.999999999845607279e+00,9.794835947541015386e+00
-4.822572618881117699e-04,1.999999999861046485e+00,9.794835908773032784e+00
-4.838029658445197872e-04,1.999999999874941814e+00,9.794835869880596846e+00
-4.853486698739790158e-04,1.999999999887447588e+00,9.794835830863709347e+00
-4.868943739767219630e-04,1.999999999898702807e+00,9.794835791722366736e+00
-4.884400781529814068e-04,1.999999999908832482e+00,9.794835752456570788e+00
-4.899857824029898003e-04,1.999999999917949189e+00,9.794835713066321503e+00
-4.915314867269801385e-04,1.999999999926154182e+00,9.794835673551620658e+00
-4.930771911251853080e-04,1.999999999933538719e+00,9.794835633912464701e+00
-4.946228955978385208e-04,1.999999999940184736e+00,9.794835594148855407e+00
-4.961686001451724465e-04,1.999999999946166174e+00,9.794835554260791000e+00
-4.977143047674201888e-04,1.999999999951549423e+00,9.794835514248273256e+00
-4.992600094648152846e-04,1.999999999956394436e+00,9.794835474111305729e+00
-5.008057142375905123e-04,1.999999999960754948e+00,9.794835433849883088e+00
-5.023514190859791921e-04,1.999999999964679365e+00,9.794835393464005335e+00
-5.038971240102147527e-04,1.999999999968211206e+00,9.794835352953674246e+00
-5.054428290105302977e-04,1.999999999971389997e+00,9.794835312318891596e+00
-5.069885340871591473e-04,1.999999999974250819e+00,9.794835271559653833e+00
-5.085342392403349471e-04,1.999999999976825649e+00,9.794835230675964510e+00
-5.100799444702908006e-04,1.999999999979142906e+00,9.794835189667818298e+00
-5.116256497772602449e-04,1.999999999981228571e+00,9.794835148535222302e+00
-5.131713551614764919e-04,1.999999999983105514e+00,9.794835107278172970e+00
-5.147170606231731872e-04,1.999999999984794830e+00,9.794835065896668524e+00
-5.162627661625837595e-04,1.999999999986315169e+00,9.794835024390710743e+00
-5.178084717799418544e-04,1.999999999987683630e+00,9.794834982760299624e+00
-5.193541774754804668e-04,1.999999999988915089e+00,9.794834941005435169e+00
-5.208998832494337846e-04,1.999999999990023536e+00,9.794834899126115602e+00
-5.224455891020345858e-04,1.999999999991020960e+00,9.794834857122346250e+00
-5.239912950335169498e-04,1.999999999991918687e+00,9.794834814994121786e+00
-5.255370010441141968e-04,1.999999999992726707e+00,9.794834772741442208e+00
-5.270827071340597556e-04,1.999999999993453903e+00,9.794834730364312847e+00
-5.286284133035873802e-04,1.999999999994108490e+00,9.794834687862726597e+00
-5.301741195529302824e-04,1.999999999994697575e+00,9.794834645236688786e+00
-5.317198258823225415e-04,1.999999999995227595e+00,9.794834602486195863e+00
-5.332655322919972610e-04,1.999999999995704769e+00,9.794834559611249603e+00
-5.348112387821881948e-04,1.999999999996134203e+00,9.794834516611853559e+00
-5.363569453531288802e-04,1.999999999996520561e+00,9.794834473488000626e+00
-5.379026520050528542e-04,1.999999999996868283e+00,9.794834430239694356e+00
-5.394483587381937624e-04,1.999999999997181366e+00,9.794834386866936526e+00
-5.409940655527851420e-04,1.999999999997463140e+00,9.794834343369723584e+00
-5.425397724490605301e-04,1.999999999997716715e+00,9.794834299748057305e+00
-5.440854794272534638e-04,1.999999999997944977e+00,9.794834256001937689e+00
-5.456311864875978057e-04,1.999999999998150368e+00,9.794834212131364737e+00
-5.471768936303268759e-04,1.999999999998335110e+00,9.794834168136336672e+00
-5.487226008556743201e-04,1.999999999998501421e+00,9.794834124016858823e+00
-5.502683081638737837e-04,1.999999999998651079e+00,9.794834079772927637e+00
-5.518140155551588041e-04,1.999999999998785860e+00,9.794834035404539563e+00
-5.533597230297629182e-04,1.999999999998907096e+00,9.794833990911698152e+00
-5.549054305879197718e-04,1.999999999999016342e+00,9.794833946294405180e+00
-5.564511382298630102e-04,1.999999999999114486e+00,9.794833901552657096e+00
-5.579968459558262792e-04,1.999999999999202860e+00,9.794833856686457452e+00
-5.595425537660430075e-04,1.999999999999282352e+00,9.794833811695804471e+00
-5.610882616607468405e-04,1.999999999999354072e+00,9.794833766580698153e+00
-5.626339696401715324e-04,1.999999999999418465e+00,9.794833721341138499e+00
-5.641796777045506202e-04,1.999999999999476419e+00,9.794833675977121956e+00
-5.657253858541174242e-04,1.999999999999528599e+00,9.794833630488655629e+00
-5.672710940891058070e-04,1.999999999999575673e+00,9.794833584875734189e+00
-5.688168024097494139e-04,1.999999999999618083e+00,9.794833539138359413e+00
-5.703625108162815654e-04,1.999999999999656053e+00,9.794833493276531300e+00
-5.719082193089363407e-04,1.999999999999690248e+00,9.794833447290251627e+00
-5.734539278879470601e-04,1.999999999999721112e+00,9.794833401179518617e+00
-5.749996365535469355e-04,1.999999999999748868e+00,9.794833354944330495e+00
-5.765453453059701545e-04,1.999999999999773959e+00,9.794833308584687259e+00
-5.780910541454502543e-04,1.999999999999796385e+00,9.794833262100590687e+00
-5.796367630722205552e-04,1.999999999999816591e+00,9.794833215492044332e+00
-5.811824720865147028e-04,1.999999999999834799e+00,9.794833168759041087e+00
-5.827281811885665595e-04,1.999999999999851230e+00,9.794833121901586281e+00
-5.842738903786095540e-04,1.999999999999865885e+00,9.794833074919678140e+00
-5.858195996568772235e-04,1.999999999999879208e+00,9.794833027813316662e+00
-5.873653090236033219e-04,1.999999999999891198e+00,9.794832980582501847e+00
-5.889110184790211696e-04,1.999999999999901856e+00,9.794832933227231919e+00
-5.904567280233646289e-04,1.999999999999911626e+00,9.794832885747510431e+00
-5.920024376568673455e-04,1.999999999999920286e+00,9.794832838143333831e+00
-5.935481473797627481e-04,1.999999999999928058e+00,9.794832790414702117e+00
-5.950938571922846990e-04,1.999999999999935163e+00,9.794832742561622396e+00
-5.966395670946667354e-04,1.999999999999941602e+00,9.794832694584085786e+00
-5.981852770871419608e-04,1.999999999999947375e+00,9.794832646482095839e+00
-5.997309871699445629e-04,1.999999999999952482e+00,9.794832598255652556e+00
-6.012766973433078619e-04,1.999999999999957145e+00,9.794832549904754160e+00
-6.028224076074655035e-04,1.999999999999961364e+00,9.794832501429407756e+00
-6.043681179626512415e-04,1.999999999999965139e+00,9.794832452829604463e+00
-6.059138284090987217e-04,1.999999999999968470e+00,9.794832404105347834e+00
-6.074595389470410474e-04,1.999999999999971578e+00,9.794832355256637868e+00
-6.090052495767122979e-04,1.999999999999974243e+00,9.794832306283474566e+00
-6.105509602983460104e-04,1.999999999999976685e+00,9.794832257185856150e+00
-6.120966711121756136e-04,1.999999999999978906e+00,9.794832207963786175e+00
-6.136423820184348614e-04,1.999999999999980904e+00,9.794832158617262863e+00
-6.151880930173572910e-04,1.999999999999982681e+00,9.794832109146284438e+00
-6.167338041091764396e-04,1.999999999999984235e+00,9.794832059550854453e+00
-6.182795152941263864e-04,1.999999999999985789e+00,9.794832009830969355e+00
-6.198252265724401265e-04,1.999999999999987121e+00,9.794831959986634473e+00
-6.213709379443514138e-04,1.999999999999988232e+00,9.794831910017842702e+00
-6.229166494100938940e-04,1.999999999999989342e+00,9.794831859924599371e+00
-6.244623609699012125e-04,1.999999999999990230e+00,9.794831809706900927e+00
-6.260080726240071234e-04,1.999999999999991118e+00,9.794831759364747370e+00
-6.275537843726449469e-04,1.999999999999991784e+00,9.794831708898144029e+00
-6.290994962160484372e-04,1.999999999999992450e+00,9.794831658307085576e+00
-6.306452081544512396e-04,1.999999999999993117e+00,9.794831607591573785e+00
-6.321909201880866747e-04,1.999999999999993783e+00,9.794831556751610435e+00
-6.337366323171887130e-04,1.999999999999994227e+00,9.794831505787191972e+00
-6.352823445419906751e-04,1.999999999999994671e+00,9.794831454698318396e+00
-6.368280568627262064e-04,1.999999999999995115e+00,9.794831403484996812e+00
-6.383737692796293862e-04,1.999999999999995559e+00,9.794831352147213011e+00
-6.399194817929331012e-04,1.999999999999995781e+00,9.794831300684984754e+00
-6.414651944028714305e-04,1.999999999999996003e+00,9.794831249098299608e+00
-6.430109071096776945e-04,1.999999999999996225e+00,9.794831197387161126e+00
-6.445566199135857556e-04,1.999999999999996447e+00,9.794831145551567531e+00
-6.461023328148290425e-04,1.999999999999996669e+00,9.794831093591518822e+00
-6.476480458136413092e-04,1.999999999999996891e+00,9.794831041507022107e+00
-6.491937589102559844e-04,1.999999999999997113e+00,9.794830989298072055e+00
-6.507394721049064969e-04,1.999999999999997335e+00,9.794830936964665113e+00
-6.522851853978270343e-04,1.999999999999997558e+00,9.794830884506806612e+00
-6.538308987892508086e-04,1.999999999999997780e+00,9.794830831924491221e+00
-6.553766122794113568e-04,1.999999999999997780e+00,9.794830779217726047e+00
-6.569223258685424329e-04,1.999999999999997780e+00,9.794830726386505759e+00
-6.584680395568775742e-04,1.999999999999997780e+00,9.794830673430830359e+00
-6.600137533446505346e-04,1.999999999999997780e+00,9.794830620350705175e+00
-6.615594672320946343e-04,1.999999999999997780e+00,9.794830567146123101e+00
-6.631051812194438443e-04,1.999999999999997780e+00,9.794830513817093021e+00
-6.646508953069314848e-04,1.999999999999997780e+00,9.794830460363606051e+00
-6.661966094947910930e-04,1.999999999999997780e+00,9.794830406785665744e+00
-6.677423237832566397e-04,1.999999999999997780e+00,9.794830353083270325e+00
-6.692880381725614452e-04,1.999999999999997780e+00,9.794830299256425121e+00
-6.708337526629391551e-04,1.999999999999997780e+00,9.794830245305123029e+00
-6.723794672546235234e-04,1.999999999999997780e+00,9.794830191229369376e+00
-6.739251819478478704e-04,1.999999999999997780e+00,9.794830137029162387e+00
-6.754708967428459500e-04,1.999999999999997780e+00,9.794830082704503837e+00
-6.770166116398512995e-04,1.999999999999997780e+00,9.794830028255386623e+00
-6.785623266390977812e-04,1.999999999999997780e+00,9.794829973681819624e+00
-6.801080417408187154e-04,1.999999999999997780e+00,9.794829918983797512e+00
-6.816537569452478561e-04,1.999999999999997780e+00,9.794829864161323840e+00
-6.831994722526186321e-04,1.999999999999997780e+00,9.794829809214395056e+00
-6.847451876631647973e-04,1.999999999999997780e+00,9.794829754143012934e+00
-6.862909031771199974e-04,1.999999999999997780e+00,9.794829698947181029e+00
-6.878366187947176609e-04,1.999999999999997780e+00,9.794829643626892235e+00
-6.893823345161914336e-04,1.999999999999997780e+00,9.794829588182150104e+00
-6.909280503417751778e-04,1.999999999999997780e+00,9.794829532612956413e+00
-6.924737662717022138e-04,1.999999999999997780e+00,9.794829476919305833e+00
-6.940194823062060788e-04,1.999999999999997780e+00,9.794829421101203693e+00
-6.955651984455206351e-04,1.999999999999997780e+00,9.794829365158648216e+00
-6.971109146898793116e-04,1.999999999999997780e+00,9.794829309091641178e+00
-6.986566310395158621e-04,1.999999999999997780e+00,9.794829252900179029e+00
-7.002023474946637155e-04,1.999999999999997780e+00,9.794829196584263542e+00
-7.017480640555564088e-04,1.999999999999997780e+00,9.794829140143896495e+00
-7.032937807224280214e-04,1.999999999999997780e+00,9.794829083579070783e+00
-7.048394974955116566e-04,1.999999999999997780e+00,9.794829026889797063e+00
-7.063852143750411769e-04,1.999999999999997780e+00,9.794828970076066454e+00
-7.079309313612499027e-04,1.999999999999997780e+00,9.794828913137882509e+00
-7.094766484543718046e-04,1.999999999999997780e+00,9.794828856075247003e+00
-7.110223656546403115e-04,1.999999999999997780e+00,9.794828798888158161e+00
-7.125680829622888521e-04,1.999999999999997780e+00,9.794828741576615982e+00
-7.141138003775512888e-04,1.999999999999997780e+00,9.794828684140620467e+00
-7.156595179006612671e-04,1.999999999999997780e+00,9.794828626580168063e+00
-7.172052355318519990e-04,1.999999999999997780e+00,9.794828568895265875e+00
-7.187509532713576722e-04,1.999999999999997780e+00,9.794828511085910350e+00
-7.202966711194113900e-04,1.999999999999997780e+00,9.794828453152099712e+00
