accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.066450633506822121e-02,-1.199522187235795707e-15,9.794840307770185106e+00
5.082631482318088201e-02,-1.199522187244762097e-15,9.794840245090183473e+00
5.097194245733862455e-02,-1.199522187253728684e-15,9.794840182210482027e+00
5.110300732293700243e-02,-1.199522187262694878e-15,9.794840119151102087e+00
5.122096569683199513e-02,-1.199522187271661268e-15,9.794840055930082556e+00
5.132712822819399112e-02,-1.199522187280627461e-15,9.794839992563645126e+00
5.142267450127633449e-02,-1.199522187289593654e-15,9.794839929066400330e+00
5.150866614190705017e-02,-1.199522187298559650e-15,9.794839865451496763e+00
5.158605861333136200e-02,-1.199522187307525843e-15,9.794839801730770290e+00
5.165571183246996101e-02,-1.199522187316491444e-15,9.794839737914871947e+00
5.171839972455149342e-02,-1.199522187325457637e-15,9.794839674013395836e+00
5.177481882228169435e-02,-1.199522187334423436e-15,9.794839610034971500e+00
5.182559600509577952e-02,-1.199522187343388840e-15,9.794839545987370499e+00
5.187129546448542017e-02,-1.199522187352354441e-15,9.794839481877588128e+00
5.191242497279311557e-02,-1.199522187361320043e-15,9.794839417711926899e+00
5.194944152512712826e-02,-1.199522187370285644e-15,9.794839353496055168e+00
5.198275641708489936e-02,-1.199522187379250851e-15,9.794839289235071078e+00
5.201273981470411201e-02,-1.199522187388216058e-15,9.794839224933578947e+00
5.203972486741870185e-02,-1.199522187397181462e-15,9.794839160595715910e+00
5.206401140971920333e-02,-1.199522187406146472e-15,9.794839096225205211e+00
5.208586929264708704e-02,-1.199522187415111285e-15,9.794839031825402387e+00
5.210554138213968622e-02,-1.199522187424076492e-15,9.794838967399332574e+00
5.212324625754060498e-02,-1.199522187433040910e-15,9.794838902949708270e+00
5.213918064025908905e-02,-1.199522187442005525e-15,9.794838838478989729e+00
5.215352157956347490e-02,-1.199522187450969943e-15,9.794838773989381409e+00
5.216642841979522716e-02,-1.199522187459934559e-15,9.794838709482872829e+00
5.217804457086170494e-02,-1.199522187468898977e-15,9.794838644961254559e+00
5.218849910167951828e-02,-1.199522187477863000e-15,9.794838580426135977e+00
5.219790817427361757e-02,-1.199522187486827024e-15,9.794838515878977248e+00
5.220637633446643944e-02,-1.199522187495791048e-15,9.794838451321089323e+00
5.221399767349822058e-02,-1.199522187504754677e-15,9.794838386753649928e+00
5.222085687348514138e-02,-1.199522187513718306e-15,9.794838322177724876e+00
5.222703014833177809e-02,-1.199522187522681935e-15,9.794838257594276953e+00
5.223258609055225071e-02,-1.199522187531645170e-15,9.794838193004171245e+00
5.223758643340926933e-02,-1.199522187540608800e-15,9.794838128408189348e+00
5.224208673683926329e-02,-1.199522187549571837e-15,9.794838063807032924e+00
5.224613700478503847e-02,-1.199522187558534875e-15,9.794837999201341461e+00
5.224978224079511457e-02,-1.199522187567497715e-15,9.794837934591688722e+00
5.225306294806315865e-02,-1.199522187576460555e-15,9.794837869978593403e+00
5.225601557946347314e-02,-1.199522187585422804e-15,9.794837805362519134e+00
5.225867294258291357e-02,-1.199522187594385053e-15,9.794837740743895793e+00
5.226106456424968461e-02,-1.199522187603347499e-15,9.794837676123107073e+00
5.226321701860917046e-02,-1.199522187612309550e-15,9.794837611500494035e+00
5.226515422239216141e-02,-1.199522187621271799e-15,9.794837546876374645e+00
5.226689770065645613e-02,-1.199522187630233259e-15,9.794837482251026017e+00
5.226846682595400612e-02,-1.199522187639195113e-15,9.794837417624714604e+00
5.226987903358161491e-02,-1.199522187648156179e-15,9.794837352997664226e+00
5.227115001530635574e-02,-1.199522187657117639e-15,9.794837288370096928e+00
5.227229389371865209e-02,-1.199522187666078507e-15,9.794837223742195675e+00
5.227332337914984695e-02,-1.199522187675039967e-15,9.794837159114145209e+00
5.227424991089818507e-02,-1.199522187684000441e-15,9.794837094486092965e+00
5.227508378433205066e-02,-1.199522187692960914e-15,9.794837029858191713e+00
5.227583426528301103e-02,-1.199522187701921388e-15,9.794836965230572901e+00
5.227650969299946909e-02,-1.199522187710881862e-15,9.794836900603357321e+00
5.227711757280499583e-02,-1.199522187719841547e-15,9.794836835976651557e+00
5.227766465949082453e-02,-1.199522187728801429e-15,9.794836771350562188e+00
5.227815703236902284e-02,-1.199522187737761114e-15,9.794836706725179809e+00
5.227860016282050160e-02,-1.199522187746720799e-15,9.794836642100591462e+00
5.227899897508805210e-02,-1.199522187755679892e-15,9.794836577476871753e+00
5.227935790099016988e-02,-1.199522187764638986e-15,9.794836512854095290e+00
5.227968092916355364e-02,-1.199522187773597882e-15,9.794836448232329573e+00
5.227997164938119612e-02,-1.199522187782556383e-15,9.794836383611635000e+00
5.228023329243880468e-02,-1.199522187791515082e-15,9.794836318992075519e+00
5.228046876605250970e-02,-1.199522187800473190e-15,9.794836254373695539e+00
5.228068068716684030e-02,-1.199522187809431297e-15,9.794836189756551903e+00
5.228087141103187480e-02,-1.199522187818388812e-15,9.794836125140685468e+00
5.228104305737266144e-02,-1.199522187827346525e-15,9.794836060526147747e+00
5.228119753394178809e-02,-1.199522187836304238e-15,9.794835995912977822e+00
5.228133655771653732e-02,-1.199522187845261359e-15,9.794835931301211218e+00
5.228146167397651478e-02,-1.199522187854218480e-15,9.794835866690885240e+00
5.228157427347329689e-02,-1.199522187863175010e-15,9.794835802082035414e+00
5.228167560788338220e-02,-1.199522187872131342e-15,9.794835737474695492e+00
5.228176680371559443e-02,-1.199522187881087477e-15,9.794835672868897447e+00
5.228184887482784093e-02,-1.199522187890043809e-15,9.794835608264673255e+00
5.228192273369226817e-02,-1.199522187898999747e-15,9.794835543662049560e+00
5.228198920153380447e-02,-1.199522187907955093e-15,9.794835479061053007e+00
5.228204901745491656e-02,-1.199522187916910440e-15,9.794835414461712020e+00
5.228210284664778357e-02,-1.199522187925865786e-15,9.794835349864053242e+00
5.228215128778536391e-02,-1.199522187934820343e-15,9.794835285268099767e+00
5.228219487967336598e-02,-1.199522187943774901e-15,9.794835220673876464e+00
5.228223410723691067e-02,-1.199522187952729261e-15,9.794835156081409977e+00
5.228226940690857555e-02,-1.199522187961683621e-15,9.794835091490723400e+00
5.228230117147771722e-02,-1.199522187970636995e-15,9.794835026901830943e+00
5.228232975445476494e-02,-1.199522187979590763e-15,9.794834962314766358e+00
5.228235547399906480e-02,-1.199522187988544137e-15,9.794834897729543854e+00
5.228237861645407270e-02,-1.199522187997497314e-15,9.794834833146186526e+00
5.228239943952887880e-02,-1.199522188006450097e-15,9.794834768564715688e+00
5.228241817516166012e-02,-1.199522188015402682e-15,9.794834703985150881e+00
5.228243503209680648e-02,-1.199522188024354873e-15,9.794834639407513421e+00
5.228245019820423195e-02,-1.199522188033306669e-15,9.794834574831821072e+00
5.228246384256689250e-02,-1.199522188042258268e-15,9.794834510258096927e+00
5.228247611735942213e-02,-1.199522188051209867e-15,9.794834445686360525e+00
5.228248715953901643e-02,-1.199522188060161269e-15,9.794834381116631405e+00
5.228249709236714587e-02,-1.199522188069111882e-15,9.794834316548923780e+00
5.228250602677913389e-02,-1.199522188078062692e-15,9.794834251983262519e+00
5.228251406261676115e-02,-1.199522188087012714e-15,9.794834187419661831e+00
5.228252128973765595e-02,-1.199522188095962932e-15,9.794834122858146586e+00
5.228252778901365527e-02,-1.199522188104912362e-15,9.794834058298727442e+00
5.228253363322944020e-02,-1.199522188113861989e-15,9.794833993741431044e+00
5.228253888789122228e-02,-1.199522188122811419e-15,9.794833929186273380e+00
5.228254361195457806e-02,-1.199522188131760060e-15,9.794833864633266884e+00
5.228254785847955000e-02,-1.199522188140708504e-15,9.794833800082438202e+00
5.228255167522013330e-02,-1.199522188149656947e-15,9.794833735533801544e+00
5.228255510515497639e-02,-1.199522188158604602e-15,9.794833670987374674e+00
5.228255818696484619e-02,-1.199522188167552257e-15,9.794833606443178908e+00
5.228256095546243015e-02,-1.199522188176499517e-15,9.794833541901228458e+00
5.228256344197913796e-02,-1.199522188185446778e-15,9.794833477361546414e+00
5.228256567471326055e-02,-1.199522188194393249e-15,9.794833412824145213e+00
5.228256767904325419e-02,-1.199522188203339523e-15,9.794833348289044395e+00
5.228256947780973024e-02,-1.199522188212285798e-15,9.794833283756267051e+00
5.228257109156921739e-02,-1.199522188221231678e-15,9.794833219225823839e+00
5.228257253882265254e-02,-1.199522188230177163e-15,9.794833154697737854e+00
5.228257383622082061e-02,-1.199522188239121662e-15,9.794833090172019752e+00
5.228257499874943565e-02,-1.199522188248066753e-15,9.794833025648699731e+00
5.228257603989568819e-02,-1.199522188257011253e-15,9.794832961127784898e+00
5.228257697179801433e-02,-1.199522188265955161e-15,9.794832896609296569e+00
5.228257780538099475e-02,-1.199522188274898871e-15,9.794832832093252506e+00
5.228257855047679231e-02,-1.199522188283842187e-15,9.794832767579672250e+00
5.228257921593431473e-02,-1.199522188292785306e-15,9.794832703068571789e+00
5.228257980971762892e-02,-1.199522188301728030e-15,9.794832638559967108e+00
5.228258033899434165e-02,-1.199522188310670558e-15,9.794832574053881302e+00
5.228258081021534137e-02,-1.199522188319612493e-15,9.794832509550326805e+00
5.228258122918640061e-02,-1.199522188328554034e-15,9.794832445049324932e+00
5.228258160113274933e-02,-1.199522188337495181e-15,9.794832380550889894e+00
5.228258193075706328e-02,-1.199522188346436131e-15,9.794832316055043009e+00
5.228258222229177632e-02,-1.199522188355376883e-15,9.794832251561800263e+00
5.228258247954607058e-02,-1.199522188364317241e-15,9.794832187071181195e+00
5.228258270594818985e-02,-1.199522188373257007e-15,9.794832122583200018e+00
5.228258290458360352e-02,-1.199522188382196379e-15,9.794832058097876271e+00
5.228258307822918061e-02,-1.199522188391135751e-15,9.794831993615229493e+00
5.228258322938415803e-02,-1.199522188400074333e-15,9.794831929135273896e+00
5.228258336029779907e-02,-1.199522188409012522e-15,9.794831864658029019e+00
5.228258347299448439e-02,-1.199522188417950316e-15,9.794831800183512627e+00
5.228258356929613854e-02,-1.199522188426888307e-15,9.794831735711744258e+00
5.228258365084248460e-02,-1.199522188435825510e-15,9.794831671242738125e+00
5.228258371910930041e-02,-1.199522188444762318e-15,9.794831606776513766e+00
5.228258377542476659e-02,-1.199522188453698928e-15,9.794831542313090722e+00
5.228258382098425333e-02,-1.199522188462634750e-15,9.794831477852481427e+00
5.228258385686360837e-02,-1.199522188471570572e-15,9.794831413394707198e+00
5.228258388403107804e-02,-1.199522188480506000e-15,9.794831348939787574e+00
5.228258390335809025e-02,-1.199522188489440836e-15,9.794831284487736767e+00
5.228258391562894125e-02,-1.199522188498375277e-15,9.794831220038572539e+00
5.228258392154947615e-02,-1.199522188507309324e-15,9.794831155592312655e+00
5.228258392175497843e-02,-1.199522188516243174e-15,9.794831091148978430e+00
5.228258391681719214e-02,-1.199522188525176037e-15,9.794831026708580524e+00
5.228258390725069871e-02,-1.199522188534109295e-15,9.794830962271145580e+00
5.228258389351862767e-02,-1.199522188543041765e-15,9.794830897836686034e+00
5.228258387603777063e-02,-1.199522188551973839e-15,9.794830833405219650e+00
5.228258385518326501e-02,-1.199522188560905323e-15,9.794830768976762414e+00
5.228258383129274350e-02,-1.199522188569836609e-15,9.794830704551335643e+00
5.228258380467003946e-02,-1.199522188578767303e-15,9.794830640128955324e+00
5.228258377558864245e-02,-1.199522188587697800e-15,9.794830575709640996e+00
5.228258374429466809e-02,-1.199522188596627705e-15,9.794830511293406872e+00
5.228258371100963364e-02,-1.199522188605557216e-15,9.794830446880272490e+00
5.228258367593292127e-02,-1.199522188614486136e-15,9.794830382470253838e+00
5.228258363924394997e-02,-1.199522188623415055e-15,9.794830318063374008e+00
5.228258360110419473e-02,-1.199522188632343186e-15,9.794830253659643660e+00
5.228258356165902537e-02,-1.199522188641270922e-15,9.794830189259085884e+00
5.228258352103924700e-02,-1.199522188650198263e-15,9.794830124861714893e+00
5.228258347936257794e-02,-1.199522188659125211e-15,9.794830060467550226e+00
5.228258343673497510e-02,-1.199522188668051369e-15,9.794829996076604317e+00
5.228258339325178583e-02,-1.199522188676977527e-15,9.794829931688905589e+00
5.228258334899887200e-02,-1.199522188685903094e-15,9.794829867304461146e+00
5.228258330405345655e-02,-1.199522188694828069e-15,9.794829802923294082e+00
5.228258325848508803e-02,-1.199522188703752650e-15,9.794829738545422160e+00
5.228258321235632056e-02,-1.199522188712676836e-15,9.794829674170861367e+00
5.228258316572346326e-02,-1.199522188721600825e-15,9.794829609799631243e+00
5.228258311863721863e-02,-1.199522188730524222e-15,9.794829545431745998e+00
5.228258307114320297e-02,-1.199522188739446831e-15,9.794829481067225174e+00
5.228258302328248064e-02,-1.199522188748369242e-15,9.794829416706086533e+00
5.228258297509198044e-02,-1.199522188757291062e-15,9.794829352348347840e+00
5.228258292660499518e-02,-1.199522188766212487e-15,9.794829287994025080e+00
5.228258287785143843e-02,-1.199522188775133320e-15,9.794829223643139571e+00
5.228258282885826086e-02,-1.199522188784053760e-15,9.794829159295705523e+00
5.228258277964972778e-02,-1.199522188792973607e-15,9.794829094951742476e+00
5.228258273024763425e-02,-1.199522188801893257e-15,9.794829030611268195e+00
5.228258268067163816e-02,-1.199522188810811921e-15,9.794828966274295112e+00
5.228258263093945452e-02,-1.199522188819730586e-15,9.794828901940849875e+00
5.228258258106695255e-02,-1.199522188828648658e-15,9.794828837610944916e+00
5.228258253106848191e-02,-1.199522188837566139e-15,9.794828773284596224e+00
5.228258248095693506e-02,-1.199522188846483028e-15,9.794828708961825114e+00
5.228258243074391381e-02,-1.199522188855399918e-15,9.794828644642649351e+00
5.228258238043985429e-02,-1.199522188864315821e-15,9.794828580327083145e+00
5.228258233005417255e-02,-1.199522188873230935e-15,9.794828516015144260e+00
5.228258227959534793e-02,-1.199522188882146247e-15,9.794828451706855788e+00
5.228258222907098546e-02,-1.199522188891060375e-15,9.794828387402228387e+00
5.228258217848794076e-02,-1.199522188899974897e-15,9.794828323101286927e+00
5.228258212785238945e-02,-1.199522188908888237e-15,9.794828258804040289e+00
5.228258207716988959e-02,-1.199522188917801379e-15,9.794828194510516894e+00
5.228258202644545105e-02,-1.199522188926713732e-15,9.794828130220722073e+00
5.228258197568358412e-02,-1.199522188935625494e-15,9.794828065934680694e+00
5.228258192488833417e-02,-1.199522188944537058e-15,9.794828001652412297e+00
5.228258187406334412e-02,-1.199522188953448031e-15,9.794827937373931093e+00
5.228258182321193076e-02,-1.199522188962358412e-15,9.794827873099254845e+00
5.228258177233702925e-02,-1.199522188971268202e-15,9.794827808828401317e+00
5.228258172144131105e-02,-1.199522188980177400e-15,9.794827744561386496e+00
5.228258167052717009e-02,-1.199522188989086203e-15,9.794827680298231698e+00
5.228258161959679212e-02,-1.199522188997994612e-15,9.794827616038952911e+00
5.228258156865210615e-02,-1.199522189006902035e-15,9.794827551783566122e+00
5.228258151769488160e-02,-1.199522189015809261e-15,9.794827487532090871e+00
5.228258146672667972e-02,-1.199522189024715895e-15,9.794827423284544921e+00
5.228258141574892992e-02,-1.199522189033621740e-15,9.794827359040942483e+00
5.228258136476292284e-02,-1.199522189042527585e-15,9.794827294801308426e+00
5.228258131376978951e-02,-1.199522189051432641e-15,9.794827230565655185e+00
5.228258126277059853e-02,-1.199522189060337106e-15,9.794827166334000523e+00
5.228258121176627277e-02,-1.199522189069240979e-15,9.794827102106360428e+00
5.228258116075768652e-02,-1.199522189078144260e-15,9.794827037882756215e+00
5.228258110974556144e-02,-1.199522189087046556e-15,9.794826973663200320e+00
5.228258105873061223e-02,-1.199522189095949048e-15,9.794826909447719387e+00
5.228258100771344952e-02,-1.199522189104850752e-15,9.794826845236324075e+00
5.228258095669464228e-02,-1.199522189113751667e-15,9.794826781029032148e+00
5.228258090567466931e-02,-1.199522189122652187e-15,9.794826716825863144e+00
5.228258085465403021e-02,-1.199522189131551919e-15,9.794826652626833052e+00
5.228258080363310661e-02,-1.199522189140451453e-15,9.794826588431963188e+00
5.228258075261227322e-02,-1.199522189149350198e-15,9.794826524241265986e+00
5.228258070159187698e-02,-1.199522189158248155e-15,9.794826460054762762e+00
5.228258065057222320e-02,-1.199522189167146112e-15,9.794826395872471281e+00
5.228258059955356862e-02,-1.199522189176043082e-15,9.794826331694405752e+00
5.228258054853618386e-02,-1.199522189184939461e-15,9.794826267520585716e+00
5.228258049752027709e-02,-1.199522189193835248e-15,9.794826203351028937e+00
5.228258044650606340e-02,-1.199522189202730838e-15,9.794826139185754954e+00
5.228258039549373015e-02,-1.199522189211625442e-15,9.794826075024776202e+00
5.228258034448342306e-02,-1.199522189220519060e-15,9.794826010868112220e+00
5.228258029347532948e-02,-1.199522189229412678e-15,9.794825946715784326e+00
5.228258024246956737e-02,-1.199522189238305507e-15,9.794825882567806730e+00
5.228258019146625468e-02,-1.199522189247197744e-15,9.794825818424198971e+00
5.228258014046553714e-02,-1.199522189256089193e-15,9.794825754284975261e+00
5.228258008946750496e-02,-1.199522189264980247e-15,9.794825690150158692e+00
5.228258003847224139e-02,-1.199522189273870709e-15,9.794825626019761700e+00
5.228257998747983665e-02,-1.199522189282760580e-15,9.794825561893803822e+00
5.228257993649038787e-02,-1.199522189291649464e-15,9.794825497772299272e+00
5.228257988550395058e-02,-1.199522189300538546e-15,9.794825433655274693e+00
5.228257983452061497e-02,-1.199522189309426051e-15,9.794825369542737192e+00
5.228257978354042268e-02,-1.199522189318313752e-15,9.794825305434713414e+00
5.228257973256342228e-02,-1.199522189327200073e-15,9.794825241331210464e+00
5.228257968158969704e-02,-1.199522189336086394e-15,9.794825177232258540e+00
5.228257963061928859e-02,-1.199522189344971729e-15,9.794825113137862971e+00
5.228257957965223163e-02,-1.199522189353856472e-15,9.794825049048050403e+00
5.228257952868856778e-02,-1.199522189362740820e-15,9.794824984962835046e+00
5.228257947772834563e-02,-1.199522189371624380e-15,9.794824920882232888e+00
5.228257942677159292e-02,-1.199522189380507349e-15,9.794824856806265245e+00
5.228257937581834436e-02,-1.199522189389389528e-15,9.794824792734946328e+00
5.228257932486864157e-02,-1.199522189398271116e-15,9.794824728668293901e+00
5.228257927392252619e-02,-1.199522189407152112e-15,9.794824664606325726e+00
5.228257922297999821e-02,-1.199522189416032516e-15,9.794824600549063121e+00
5.228257917204110622e-02,-1.199522189424912132e-15,9.794824536496518519e+00
5.228257912110587796e-02,-1.199522189433790761e-15,9.794824472448709685e+00
5.228257907017432038e-02,-1.199522189442669391e-15,9.794824408405659710e+00
5.228257901924646123e-02,-1.199522189451546640e-15,9.794824344367379254e+00
5.228257896832234908e-02,-1.199522189460423889e-15,9.794824280333891409e+00
5.228257891740196311e-02,-1.199522189469300349e-15,9.794824216305212161e+00
5.228257886648537273e-02,-1.199522189478176217e-15,9.794824152281359275e+00
5.228257881557255710e-02,-1.199522189487051100e-15,9.794824088262346962e+00
5.228257876466356480e-02,-1.199522189495924996e-15,9.794824024248192984e+00
5.228257871375840277e-02,-1.199522189504799089e-15,9.794823960238922211e+00
5.228257866285709182e-02,-1.199522189513671802e-15,9.794823896234543525e+00
5.228257861195963196e-02,-1.199522189522544318e-15,9.794823832235080019e+00
5.228257856106607177e-02,-1.199522189531415848e-15,9.794823768240545903e+00
5.228257851017641122e-02,-1.199522189540286983e-15,9.794823704250962493e+00
5.228257845929067116e-02,-1.199522189549156935e-15,9.794823640266340448e+00
5.228257840840886544e-02,-1.199522189558026493e-15,9.794823576286704636e+00
5.228257835753103572e-02,-1.199522189566895656e-15,9.794823512312071045e+00
5.228257830665715422e-02,-1.199522189575764030e-15,9.794823448342455663e+00
5.228257825578725565e-02,-1.199522189584631024e-15,9.794823384377872699e+00
5.228257820492136776e-02,-1.199522189593498018e-15,9.794823320418347024e+00
5.228257815405948361e-02,-1.199522189602364026e-15,9.794823256463891070e+00
5.228257810320164484e-02,-1.199522189611229442e-15,9.794823192514524379e+00
5.228257805234785838e-02,-1.199522189620094069e-15,9.794823128570261161e+00
5.228257800149813117e-02,-1.199522189628957907e-15,9.794823064631124510e+00
5.228257795065247709e-02,-1.199522189637821154e-15,9.794823000697128634e+00
5.228257789981091697e-02,-1.199522189646683612e-15,9.794822936768289523e+00
5.228257784897345772e-02,-1.199522189655545478e-15,9.794822872844628492e+00
5.228257779814012018e-02,-1.199522189664406753e-15,9.794822808926161528e+00
5.228257774731093904e-02,-1.199522189673266844e-15,9.794822745012904619e+00
5.228257769648589348e-02,-1.199522189682126935e-15,9.794822681104879081e+00
5.228257764566502513e-02,-1.199522189690985646e-15,9.794822617202097348e+00
5.228257759484833400e-02,-1.199522189699843568e-15,9.794822553304578960e+00
5.228257754403584090e-02,-1.199522189708701490e-15,9.794822489412345234e+00
5.228257749322754583e-02,-1.199522189717558031e-15,9.794822425525406828e+00
5.228257744242347654e-02,-1.199522189726414178e-15,9.794822361643786834e+00
5.228257739162366080e-02,-1.199522189735269339e-15,9.794822297767499464e+00
5.228257734082809166e-02,-1.199522189744123908e-15,9.794822233896566033e+00
5.228257729003677606e-02,-1.199522189752977294e-15,9.794822170030997199e+00
5.228257723924974870e-02,-1.199522189761830680e-15,9.794822106170819609e+00
5.228257718846701652e-02,-1.199522189770683080e-15,9.794822042316043920e+00
5.228257713768860032e-02,-1.199522189779534296e-15,9.794821978466687895e+00
5.228257708691449318e-02,-1.199522189788385119e-15,9.794821914622772852e+00
5.228257703614473673e-02,-1.199522189797235152e-15,9.794821850784314776e+00
5.228257698537933096e-02,-1.199522189806084593e-15,9.794821786951329656e+00
5.228257693461828975e-02,-1.199522189814932852e-15,9.794821723123835255e+00
5.228257688386162005e-02,-1.199522189823780716e-15,9.794821659301851113e+00
5.228257683310934961e-02,-1.199522189832627791e-15,9.794821595485394994e+00
5.228257678236147149e-02,-1.199522189841473880e-15,9.794821531674479331e+00
5.228257673161803426e-02,-1.199522189850319377e-15,9.794821467869127218e+00
5.228257668087902404e-02,-1.199522189859164086e-15,9.794821404069354642e+00
5.228257663014446166e-02,-1.199522189868008005e-15,9.794821340275177590e+00
5.228257657941437486e-02,-1.199522189876850939e-15,9.794821276486612049e+00
5.228257652868874977e-02,-1.199522189885693281e-15,9.794821212703681113e+00
5.228257647796762803e-02,-1.199522189894535031e-15,9.794821148926398990e+00
5.228257642725100962e-02,-1.199522189903375598e-15,9.794821085154781670e+00
5.228257637653890150e-02,-1.199522189912215770e-15,9.794821021388850468e+00
5.228257632583133141e-02,-1.199522189921054759e-15,9.794820957628617819e+00
5.228257627512829242e-02,-1.199522189929893157e-15,9.794820893874105039e+00
5.228257622442982616e-02,-1.199522189938730766e-15,9.794820830125329891e+00
5.228257617373594651e-02,-1.199522189947567783e-15,9.794820766382308364e+00
5.228257612304663959e-02,-1.199522189956403617e-15,9.794820702645056443e+00
5.228257607236194010e-02,-1.199522189965238859e-15,9.794820638913593669e+00
5.228257602168186191e-02,-1.199522189974073115e-15,9.794820575187937806e+00
5.228257597100641890e-02,-1.199522189982907174e-15,9.794820511468106616e+00
5.228257592033560414e-02,-1.199522189991739852e-15,9.794820447754116088e+00
5.228257586966945925e-02,-1.199522190000571347e-15,9.794820384045980433e+00
5.228257581900798423e-02,-1.199522190009402842e-15,9.794820320343726294e+00
5.228257576835119991e-02,-1.199522190018233154e-15,9.794820256647362555e+00
5.228257571769910628e-02,-1.199522190027062874e-15,9.794820192956912308e+00
5.228257566705173109e-02,-1.199522190035891608e-15,9.794820129272387987e+00
5.228257561640909518e-02,-1.199522190044719553e-15,9.794820065593812686e+00
5.228257556577117771e-02,-1.199522190053546512e-15,9.794820001921197061e+00
5.228257551513803419e-02,-1.199522190062372683e-15,9.794819938254562430e+00
5.228257546450965076e-02,-1.199522190071198261e-15,9.794819874593928333e+00
5.228257541388606211e-02,-1.199522190080022656e-15,9.794819810939307203e+00
5.228257536326726823e-02,-1.199522190088846460e-15,9.794819747290723910e+00
5.228257531265327607e-02,-1.199522190097669278e-15,9.794819683648187336e+00
5.228257526204411337e-02,-1.199522190106491504e-15,9.794819620011720573e+00
5.228257521143979403e-02,-1.199522190115312743e-15,9.794819556381339609e+00
5.228257516084031803e-02,-1.199522190124132997e-15,9.794819492757060431e+00
5.228257511024571313e-02,-1.199522190132952462e-15,9.794819429138900801e+00
5.228257505965599322e-02,-1.199522190141771138e-15,9.794819365526882038e+00
5.228257500907116523e-02,-1.199522190150589223e-15,9.794819301921018351e+00
5.228257495849123609e-02,-1.199522190159406124e-15,9.794819238321325727e+00
5.228257490791624051e-02,-1.199522190168222039e-15,9.794819174727820155e+00
5.228257485734617849e-02,-1.199522190177037362e-15,9.794819111140528278e+00
5.228257480678106389e-02,-1.199522190185851897e-15,9.794819047559458980e+00
5.228257475622091754e-02,-1.199522190194665445e-15,9.794818983984631799e+00
5.228257470566574638e-02,-1.199522190203478205e-15,9.794818920416066277e+00
5.228257465511557123e-02,-1.199522190212289978e-15,9.794818856853776623e+00
5.228257460457039901e-02,-1.199522190221100963e-15,9.794818793297782378e+00
5.228257455403024362e-02,-1.199522190229910962e-15,9.794818729748099528e+00
5.228257450349511198e-02,-1.199522190238719974e-15,9.794818666204745838e+00
5.228257445296503880e-02,-1.199522190247528001e-15,9.794818602667737295e+00
5.228257440244003101e-02,-1.199522190256335633e-15,9.794818539137096991e+00
5.228257435192008168e-02,-1.199522190265142279e-15,9.794818475612839137e+00
5.228257430140523243e-02,-1.199522190273948136e-15,9.794818412094979720e+00
5.228257425089549021e-02,-1.199522190282752809e-15,9.794818348583534728e+00
5.228257420039085501e-02,-1.199522190291556694e-15,9.794818285078525477e+00
