gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200002873505764001e+01,1.200000026677174816e+02,-3.918869757271556591e-16,9.867709655717660233e-01,1.621205153722517778e-01,1.224646799147353207e-16
3.200002962459998201e+01,1.200000028417459390e+02,-4.041334437186294106e-16,9.859085820047034376e-01,1.672849901499684211e-01,1.224646799147353207e-16
3.200003051335363580e+01,1.200000030212376601e+02,-4.163799117101031621e-16,9.850191692558368795e-01,1.724448787251767201e-01,1.224646799147353207e-16
3.200003140129423684e+01,1.200000032061877562e+02,-4.286263797015769135e-16,9.841027517088664078e-01,1.776000396369248335e-01,1.224646799147353207e-16
3.200003228839744196e+01,1.200000033965911541e+02,-4.408728476930506650e-16,9.831593544878417523e-01,1.827503315538722972e-01,1.224646799147353207e-16
3.200003317463893637e+01,1.200000035924425816e+02,-4.531193156845243672e-16,9.821890034564745298e-01,1.878956132781645083e-01,1.224646799147353207e-16
3.200003405999441952e+01,1.200000037937367665e+02,-4.653657836759981187e-16,9.811917252174281456e-01,1.930357437493039341e-01,1.224646799147353207e-16
3.200003494443960506e+01,1.200000040004680812e+02,-4.776122516674718701e-16,9.801675471115894878e-01,1.981705820480171298e-01,1.224646799147353207e-16
3.200003582795027057e+01,1.200000042126309552e+02,-4.898587196589456216e-16,9.791164972173187486e-01,2.032999874001183427e-01,1.224646799147353207e-16
3.200003671050217946e+01,1.200000044302194908e+02,-5.021051876504193731e-16,9.780386043496794857e-01,2.084238191803687301e-01,1.224646799147353207e-16
3.200003759207113774e+01,1.200000046532277764e+02,-5.143516556418931246e-16,9.769338980596493638e-01,2.135419369163317205e-01,1.224646799147353207e-16
3.200003847263297985e+01,1.200000048816496871e+02,-5.265981236333668760e-16,9.758024086333092484e-01,2.186542002922242101e-01,1.224646799147353207e-16
3.200003935216356155e+01,1.200000051154789276e+02,-5.388445916248406275e-16,9.746441670910134247e-01,2.237604691527633194e-01,1.224646799147353207e-16
3.200004023063877412e+01,1.200000053547091596e+02,-5.510910596163143790e-16,9.734592051865387230e-01,2.288606035070087918e-01,1.224646799147353207e-16
3.200004110803453017e+01,1.200000055993337327e+02,-5.633375276077881304e-16,9.722475554062144365e-01,2.339544635322010346e-01,1.224646799147353207e-16
3.200004198432677072e+01,1.200000058493460244e+02,-5.755839955992618819e-16,9.710092509680313677e-01,2.390419095775942471e-01,1.224646799147353207e-16
3.200004285949147942e+01,1.200000061047391142e+02,-5.878304635907356334e-16,9.697443258207311123e-01,2.441228021682852467e-01,1.224646799147353207e-16
3.200004373350466125e+01,1.200000063655060529e+02,-6.000769315822093849e-16,9.684528146428755813e-01,2.491970020090370497e-01,1.224646799147353207e-16
3.200004460634234960e+01,1.200000066316396783e+02,-6.123233995736831363e-16,9.671347528418962058e-01,2.542643699880978159e-01,1.224646799147353207e-16
3.200004547798062760e+01,1.200000069031326575e+02,-6.245698675651568878e-16,9.657901765531230476e-01,2.593247671810146038e-01,1.224646799147353207e-16
3.200004634839559259e+01,1.200000071799775867e+02,-6.368163355566306393e-16,9.644191226387942573e-01,2.643780548544421571e-01,1.224646799147353207e-16
3.200004721756337034e+01,1.200000074621668489e+02,-6.490628035481043908e-16,9.630216286870453279e-01,2.694240944699461959e-01,1.224646799147353207e-16
3.200004808546015056e+01,1.200000077496927418e+02,-6.613092715395781422e-16,9.615977330108791410e-01,2.744627476878018224e-01,1.224646799147353207e-16
3.200004895206212296e+01,1.200000080425473499e+02,-6.735557395310518937e-16,9.601474746471148070e-01,2.794938763707856544e-01,1.224646799147353207e-16
3.200004981734554121e+01,1.200000083407226725e+02,-6.858022075225256452e-16,9.586708933553179657e-01,2.845173425879634621e-01,1.224646799147353207e-16
3.200005068128668029e+01,1.200000086442105101e+02,-6.980486755139993967e-16,9.571680296167106583e-01,2.895330086184713103e-01,1.224646799147353207e-16
3.200005154386185069e+01,1.200000089530025775e+02,-7.102951435054731481e-16,9.556389246330613263e-01,2.945407369552913157e-01,1.224646799147353207e-16
3.200005240504741266e+01,1.200000092670903626e+02,-7.225416114969468996e-16,9.540836203255557146e-01,2.995403903090215203e-01,1.224646799147353207e-16
3.200005326481974777e+01,1.200000095864652820e+02,-7.347880794884206511e-16,9.525021593336469028e-01,3.045318316116396029e-01,1.224646799147353207e-16
3.200005412315529441e+01,1.200000099111185676e+02,-7.470345474798944026e-16,9.508945850138869060e-01,3.095149240202609286e-01,1.224646799147353207e-16
3.200005498003050519e+01,1.200000102410413376e+02,-7.592810154713681540e-16,9.492609414387377376e-01,3.144895309208898815e-01,1.224646799147353207e-16
3.200005583542190379e+01,1.200000105762245255e+02,-7.715274834628419055e-16,9.476012733953632639e-01,3.194555159321653681e-01,1.224646799147353207e-16
3.200005668930602809e+01,1.200000109166589652e+02,-7.837739514543156570e-16,9.459156263844012980e-01,3.244127429090997716e-01,1.224646799147353207e-16
3.200005754165947991e+01,1.200000112623352919e+02,-7.960204194457894084e-16,9.442040466187161529e-01,3.293610759468114102e-01,1.224646799147353207e-16
3.200005839245888239e+01,1.200000116132440837e+02,-8.082668874372631599e-16,9.424665810221316553e-01,3.343003793842503901e-01,1.224646799147353207e-16
3.200005924168091553e+01,1.200000119693756488e+02,-8.205133554287369114e-16,9.407032772281448407e-01,3.392305178079179084e-01,1.224646799147353207e-16
3.200006008930228774e+01,1.200000123307202671e+02,-8.327598234202106629e-16,9.389141835786198875e-01,3.441513560555786166e-01,1.224646799147353207e-16
3.200006093529977846e+01,1.200000126972680334e+02,-8.450062914116844143e-16,9.370993491224630656e-01,3.490627592199662677e-01,1.224646799147353207e-16
3.200006177965017429e+01,1.200000130690088866e+02,-8.572527594031581658e-16,9.352588236142775902e-01,3.539645926524820907e-01,1.224646799147353207e-16
3.200006262233034704e+01,1.200000134459326375e+02,-8.694992273946319173e-16,9.333926575130001568e-01,3.588567219668864494e-01,1.224646799147353207e-16
3.200006346331718277e+01,1.200000138280289548e+02,-8.817456953861056688e-16,9.315009019805170487e-01,3.637390130429828394e-01,1.224646799147353207e-16
3.200006430258762435e+01,1.200000142152873650e+02,-8.939921633775793216e-16,9.295836088802617025e-01,3.686113320302952245e-01,1.224646799147353207e-16
3.200006514011866443e+01,1.200000146076972527e+02,-9.062386313690530731e-16,9.276408307757931793e-01,3.734735453517373238e-01,1.224646799147353207e-16
3.200006597588734536e+01,1.200000150052478602e+02,-9.184850993605268246e-16,9.256726209293545393e-01,3.783255197072747378e-01,1.224646799147353207e-16
3.200006680987074503e+01,1.200000154079282737e+02,-9.307315673520005760e-16,9.236790333004127884e-01,3.831671220775796360e-01,1.224646799147353207e-16
3.200006764204601239e+01,1.200000158157274655e+02,-9.429780353434743275e-16,9.216601225441800604e-01,3.879982197276772848e-01,1.224646799147353207e-16
3.200006847239032481e+01,1.200000162286342515e+02,-9.552245033349480790e-16,9.196159440101144833e-01,3.928186802105851916e-01,1.224646799147353207e-16
3.200006930088091650e+01,1.200000166466373344e+02,-9.674709713264218305e-16,9.175465537404031702e-01,3.976283713709441447e-01,1.224646799147353207e-16
3.200007012749508561e+01,1.200000170697251889e+02,-9.797174393178955819e-16,9.154520084684256709e-01,4.024271613486414267e-01,1.224646799147353207e-16
3.200007095221015163e+01,1.200000174978863043e+02,-9.919639073093693334e-16,9.133323656171987714e-01,4.072149185824257001e-01,1.224646799147353207e-16
3.200007177500351219e+01,1.200000179311088857e+02,-1.004210375300843085e-15,9.111876832978018648e-01,4.119915118135138998e-01,1.224646799147353207e-16
3.200007259585262887e+01,1.200000183693810811e+02,-1.016456843292316836e-15,9.090180203077841137e-01,4.167568100891896887e-01,1.224646799147353207e-16
3.200007341473496325e+01,1.200000188126908398e+02,-1.028703311283790588e-15,9.068234361295525181e-01,4.215106827663936961e-01,1.224646799147353207e-16
3.200007423162809062e+01,1.200000192610260541e+02,-1.040949779275264339e-15,9.046039909287407754e-01,4.262529995153050422e-01,1.224646799147353207e-16
3.200007504650960755e+01,1.200000197143744032e+02,-1.053196247266738091e-15,9.023597455525602662e-01,4.309836303229144794e-01,1.224646799147353207e-16
3.200007585935717458e+01,1.200000201727234810e+02,-1.065442715258211842e-15,9.000907615281317220e-01,4.357024454965888194e-01,1.224646799147353207e-16
3.200007667014850199e+01,1.200000206360606825e+02,-1.077689183249685594e-15,8.977971010607982416e-01,4.404093156676263110e-01,1.224646799147353207e-16
3.200007747886136400e+01,1.200000211043733316e+02,-1.089935651241159345e-15,8.954788270324200994e-01,4.451041117948035808e-01,1.224646799147353207e-16
3.200007828547359878e+01,1.200000215776485959e+02,-1.102182119232633097e-15,8.931360029996510130e-01,4.497867051679133032e-01,1.224646799147353207e-16
3.200007908996308714e+01,1.200000220558735151e+02,-1.114428587224106848e-15,8.907686931921952045e-01,4.544569674112926561e-01,1.224646799147353207e-16
3.200007989230775962e+01,1.200000225390349442e+02,-1.126675055215580600e-15,8.883769625110470303e-01,4.591147704873431712e-01,1.224646799147353207e-16
3.200008069248563913e+01,1.200000230271196244e+02,-1.138921523207054351e-15,8.859608765267110719e-01,4.637599867000405385e-01,1.224646799147353207e-16
3.200008149047477701e+01,1.200000235201141976e+02,-1.151167991198528103e-15,8.835205014774052401e-01,4.683924886984358604e-01,1.224646799147353207e-16
3.200008228625330275e+01,1.200000240180051776e+02,-1.163414459190001854e-15,8.810559042672441166e-01,4.730121494801467485e-01,1.224646799147353207e-16
3.200008307979940270e+01,1.200000245207788652e+02,-1.175660927181475606e-15,8.785671524644054209e-01,4.776188423948392048e-01,1.224646799147353207e-16
3.200008387109130581e+01,1.200000250284215326e+02,-1.187907395172949357e-15,8.760543142992767152e-01,4.822124411477000105e-01,1.224646799147353207e-16
3.200008466010733343e+01,1.200000255409191823e+02,-1.200153863164423108e-15,8.735174586625858995e-01,4.867928198028988462e-01,1.224646799147353207e-16
3.200008544682584954e+01,1.200000260582578306e+02,-1.212400331155896860e-15,8.709566551035116122e-01,4.913598527870411403e-01,1.224646799147353207e-16
3.200008623122528206e+01,1.200000265804232811e+02,-1.224646799147370611e-15,8.683719738277769773e-01,4.959134148926105934e-01,1.224646799147353207e-16
3.200008701328412286e+01,1.200000271074011948e+02,-1.236893267138844363e-15,8.657634856957249214e-01,5.004533812814019322e-01,1.224646799147353207e-16
3.200008779298094197e+01,1.200000276391771337e+02,-1.249139735130318114e-15,8.631312622203752838e-01,5.049796274879431168e-01,1.224646799147353207e-16
3.200008857029435916e+01,1.200000281757365599e+02,-1.261386203121791866e-15,8.604753755654640512e-01,5.094920294229081659e-01,1.224646799147353207e-16
3.200008934520307946e+01,1.200000287170647084e+02,-1.273632671113265617e-15,8.577958985434657180e-01,5.139904633765185471e-01,1.224646799147353207e-16
3.200009011768582212e+01,1.200000292631467573e+02,-1.285879139104739369e-15,8.550929046135963274e-01,5.184748060219349641e-01,1.224646799147353207e-16
3.200009088772144139e+01,1.200000298139677426e+02,-1.298125607096213120e-15,8.523664678797998606e-01,5.229449344186385407e-01,1.224646799147353207e-16
3.200009165528881283e+01,1.200000303695125439e+02,-1.310372075087686872e-15,8.496166630887165283e-01,5.274007260158013466e-01,1.224646799147353207e-16
3.200009242036689727e+01,1.200000309297659555e+02,-1.322618543079160623e-15,8.468435656276338541e-01,5.318420586556458218e-01,1.224646799147353207e-16
3.200009318293471949e+01,1.200000314947126157e+02,-1.334865011070634375e-15,8.440472515224194394e-01,5.362688105767942082e-01,1.224646799147353207e-16
3.200009394297136822e+01,1.200000320643370344e+02,-1.347111479062108126e-15,8.412277974354371857e-01,5.406808604176062127e-01,1.224646799147353207e-16
3.200009470045600324e+01,1.200000326386235656e+02,-1.359357947053581878e-15,8.383852806634450872e-01,5.450780872195070126e-01,1.224646799147353207e-16
3.200009545536787670e+01,1.200000332175564921e+02,-1.371604415045055629e-15,8.355197791354761483e-01,5.494603704303023806e-01,1.224646799147353207e-16
3.200009620768627627e+01,1.200000338011199688e+02,-1.383850883036529381e-15,8.326313714107024255e-01,5.538275899074844855e-01,1.224646799147353207e-16
3.200009695739057491e+01,1.200000343892979373e+02,-1.396097351028003132e-15,8.297201366762807506e-01,5.581796259215253686e-01,1.224646799147353207e-16
3.200009770446023083e+01,1.200000349820742969e+02,-1.408343819019476884e-15,8.267861547451820226e-01,5.625163591591589851e-01,1.224646799147353207e-16
3.200009844887475907e+01,1.200000355794328186e+02,-1.420590287010950635e-15,8.238295060540027359e-01,5.668376707266532533e-01,1.224646799147353207e-16
3.200009919061375285e+01,1.200000361813570890e+02,-1.432836755002424386e-15,8.208502716607606331e-01,5.711434421530685590e-01,1.224646799147353207e-16
3.200009992965686223e+01,1.200000367878306236e+02,-1.445083222993898138e-15,8.178485332426712606e-01,5.754335553935060465e-01,1.224646799147353207e-16
3.200010066598383673e+01,1.200000373988368096e+02,-1.457329690985371889e-15,8.148243730939098706e-01,5.797078928323443625e-01,1.224646799147353207e-16
3.200010139957450406e+01,1.200000380143588927e+02,-1.469576158976845641e-15,8.117778741233544482e-01,5.839663372864632995e-01,1.224646799147353207e-16
3.200010213040872742e+01,1.200000386343799903e+02,-1.481822626968319392e-15,8.087091198523131963e-01,5.882087720084568927e-01,1.224646799147353207e-16
3.200010285846648372e+01,1.200000392588830778e+02,-1.494069094959793144e-15,8.056181944122348115e-01,5.924350806898344146e-01,1.224646799147353207e-16
3.200010358372780672e+01,1.200000398878510879e+02,-1.506315562951266895e-15,8.025051825424014407e-01,5.966451474642083808e-01,1.224646799147353207e-16
3.200010430617281543e+01,1.200000405212667260e+02,-1.518562030942740647e-15,7.993701695876059832e-01,6.008388569104715637e-01,1.224646799147353207e-16
3.200010502578171412e+01,1.200000411591126692e+02,-1.530808498934214398e-15,7.962132414958124071e-01,6.050160940559607958e-01,1.224646799147353207e-16
3.200010574253475681e+01,1.200000418013713812e+02,-1.543054966925688150e-15,7.930344848157988569e-01,6.091767443796097803e-01,1.224646799147353207e-16
3.200010645641231122e+01,1.200000424480252974e+02,-1.555301434917161901e-15,7.898339866947856613e-01,6.133206938150882470e-01,1.224646799147353207e-16
3.200010716739479477e+01,1.200000430990567111e+02,-1.567547902908635653e-15,7.866118348760453571e-01,6.174478287539290067e-01,1.224646799147353207e-16
3.200010787546271018e+01,1.200000437544477023e+02,-1.579794370900109404e-15,7.833681176964977233e-01,6.215580360486429035e-01,1.224646799147353207e-16
3.200010858059665964e+01,1.200000444141803371e+02,-1.592040838891583156e-15,7.801029240842879409e-01,6.256512030158206672e-01,1.224646799147353207e-16
3.200010928277730216e+01,1.200000450782365533e+02,-1.604287306883056907e-15,7.768163435563482100e-01,6.297272174392223310e-01,1.224646799147353207e-16
3.200010998198538914e+01,1.200000457465981043e+02,-1.616533774874530659e-15,7.735084662159438240e-01,6.337859675728534370e-01,1.224646799147353207e-16
3.200011067820175015e+01,1.200000464192466865e+02,-1.628780242866004410e-15,7.701793827502031453e-01,6.378273421440288082e-01,1.224646799147353207e-16
3.200011137140730000e+01,1.200000470961638683e+02,-1.641026710857478162e-15,7.668291844276310387e-01,6.418512303564232191e-01,1.224646799147353207e-16
3.200011206158303878e+01,1.200000477773310763e+02,-1.653273178848951913e-15,7.634579630956067620e-01,6.458575218931084105e-01,1.224646799147353207e-16
3.200011274871003053e+01,1.200000484627296373e+02,-1.665519646840425664e-15,7.600658111778663129e-01,6.498461069195784479e-01,1.224646799147353207e-16
3.200011343276945297e+01,1.200000491523407931e+02,-1.677766114831899416e-15,7.566528216719677902e-01,6.538168760867597573e-01,1.224646799147353207e-16
3.200011411374254777e+01,1.200000498461455862e+02,-1.690012582823373167e-15,7.532190881467426546e-01,6.577697205340099496e-01,1.224646799147353207e-16
3.200011479161064187e+01,1.200000505441250027e+02,-1.702259050814846919e-15,7.497647047397301145e-01,6.617045318921016550e-01,1.224646799147353207e-16
3.200011546635514748e+01,1.200000512462599573e+02,-1.714505518806320670e-15,7.462897661545961903e-01,6.656212022861938138e-01,1.224646799147353207e-16
3.200011613795758336e+01,1.200000519525311518e+02,-1.726751986797794422e-15,7.427943676585374577e-01,6.695196243387891988e-01,1.224646799147353207e-16
3.200011680639951805e+01,1.200000526629192450e+02,-1.738998454789268173e-15,7.392786050796695818e-01,6.733996911726779500e-01,1.224646799147353207e-16
3.200011747166264087e+01,1.200000533774047398e+02,-1.751244922780741925e-15,7.357425748043994185e-01,6.772612964138676750e-01,1.224646799147353207e-16
3.200011813372870506e+01,1.200000540959680677e+02,-1.763491390772215676e-15,7.321863737747833500e-01,6.811043341945001162e-01,1.224646799147353207e-16
3.200011879257955627e+01,1.200000548185895326e+02,-1.775737858763689428e-15,7.286100994858688562e-01,6.849286991557532733e-01,1.224646799147353207e-16
3.200011944819713250e+01,1.200000555452493103e+02,-1.787984326755161404e-15,7.250138499830222072e-01,6.887342864507297602e-01,1.224646799147353207e-16
3.200012010056347123e+01,1.200000562759274771e+02,-1.800230794746633184e-15,7.213977238592400587e-01,6.925209917473315047e-01,1.224646799147353207e-16
3.200012074966067388e+01,1.200000570106040101e+02,-1.812477262738104963e-15,7.177618202524469471e-01,6.962887112311200166e-01,1.224646799147353207e-16
3.200012139547095558e+01,1.200000577492587723e+02,-1.824723730729576742e-15,7.141062388427767971e-01,7.000373416081624445e-01,1.224646799147353207e-16
3.200012203797660248e+01,1.200000584918714992e+02,-1.836970198721048522e-15,7.104310798498404411e-01,7.037667801078633101e-01,1.224646799147353207e-16
3.200012267716000736e+01,1.200000592384218550e+02,-1.849216666712520301e-15,7.067364440299784833e-01,7.074769244857821437e-01,1.224646799147353207e-16
3.200012331300364110e+01,1.200000599888893618e+02,-1.861463134703992080e-15,7.030224326734979545e-01,7.111676730264369084e-01,1.224646799147353207e-16
3.200012394549007411e+01,1.200000607432534139e+02,-1.873709602695463860e-15,6.992891476018964214e-01,7.148389245460917696e-01,1.224646799147353207e-16
3.200012457460196913e+01,1.200000615014933771e+02,-1.885956070686935639e-15,6.955366911650699979e-01,7.184905783955319869e-01,1.224646799147353207e-16
3.200012520032206709e+01,1.200000622635884184e+02,-1.898202538678407418e-15,6.917651662385073674e-01,7.221225344628224851e-01,1.224646799147353207e-16
3.200012582263323679e+01,1.200000630295176904e+02,-1.910449006669879197e-15,6.879746762204697053e-01,7.257346931760531028e-01,1.224646799147353207e-16
3.200012644151839680e+01,1.200000637992601753e+02,-1.922695474661350977e-15,6.841653250291555022e-01,7.293269555060679643e-01,1.224646799147353207e-16
3.200012705696057935e+01,1.200000645727947557e+02,-1.934941942652822756e-15,6.803372170998519541e-01,7.328992229691807525e-01,1.224646799147353207e-16
3.200012766894292326e+01,1.200000653501002432e+02,-1.947188410644294535e-15,6.764904573820716971e-01,7.364513976298744380e-01,1.224646799147353207e-16
3.200012827744865263e+01,1.200000661311553358e+02,-1.959434878635766315e-15,6.726251513366755530e-01,7.399833821034863535e-01,1.224646799147353207e-16
3.200012888246106968e+01,1.200000669159385751e+02,-1.971681346627238094e-15,6.687414049329813981e-01,7.434950795588779471e-01,1.224646799147353207e-16
3.200012948396359747e+01,1.200000677044285169e+02,-1.983927814618709873e-15,6.648393246458585981e-01,7.469863937210895477e-01,1.224646799147353207e-16
3.200013008193974429e+01,1.200000684966034612e+02,-1.996174282610181653e-15,6.609190174528094541e-01,7.504572288739798092e-01,1.224646799147353207e-16
3.200013067637311792e+01,1.200000692924417791e+02,-2.008420750601653432e-15,6.569805908310359932e-01,7.539074898628497223e-01,1.224646799147353207e-16
3.200013126724741852e+01,1.200000700919215859e+02,-2.020667218593125211e-15,6.530241527544935476e-01,7.573370820970513062e-01,1.224646799147353207e-16
3.200013185454645281e+01,1.200000708950209827e+02,-2.032913686584596991e-15,6.490498116909305670e-01,7.607459115525810889e-01,1.224646799147353207e-16
3.200013243825411280e+01,1.200000717017179568e+02,-2.045160154576068770e-15,6.450576765989147754e-01,7.641338847746577123e-01,1.224646799147353207e-16
3.200013301835440416e+01,1.200000725119903962e+02,-2.057406622567540549e-15,6.410478569248465597e-01,7.675009088802836610e-01,1.224646799147353207e-16
3.200013359483141073e+01,1.200000733258160750e+02,-2.069653090559012329e-15,6.370204625999577042e-01,7.708468915607923355e-01,1.224646799147353207e-16
3.200013416766933716e+01,1.200000741431726965e+02,-2.081899558550484108e-15,6.329756040372980230e-01,7.741717410843783620e-01,1.224646799147353207e-16
3.200013473685247334e+01,1.200000749640378359e+02,-2.094146026541955887e-15,6.289133921287083373e-01,7.774753662986124692e-01,1.224646799147353207e-16
3.200013530236522286e+01,1.200000757883889833e+02,-2.106392494533427667e-15,6.248339382417800181e-01,7.807576766329406004e-01,1.224646799147353207e-16
3.200013586419207456e+01,1.200000766162035575e+02,-2.118638962524899446e-15,6.207373542168023173e-01,7.840185821011668166e-01,1.224646799147353207e-16
3.200013642231763100e+01,1.200000774474588638e+02,-2.130885430516371225e-15,6.166237523636954876e-01,7.872579933039206557e-01,1.224646799147353207e-16
3.200013697672658708e+01,1.200000782821321081e+02,-2.143131898507843005e-15,6.124932454589322450e-01,7.904758214311075060e-01,1.224646799147353207e-16
3.200013752740373718e+01,1.200000791202004109e+02,-2.155378366499314784e-15,6.083459467424460199e-01,7.936719782643437693e-01,1.224646799147353207e-16
3.200013807433399649e+01,1.200000799616407789e+02,-2.167624834490786563e-15,6.041819699145261069e-01,7.968463761793753708e-01,1.224646799147353207e-16
3.200013861750236543e+01,1.200000808064301481e+02,-2.179871302482258343e-15,6.000014291327006033e-01,7.999989281484799486e-01,1.224646799147353207e-16
3.200013915689395816e+01,1.200000816545453830e+02,-2.192117770473730122e-15,5.958044390086069120e-01,8.031295477428528340e-01,1.224646799147353207e-16
3.200013969249397405e+01,1.200000825059632064e+02,-2.204364238465201901e-15,5.915911146048492553e-01,8.062381491349761564e-01,1.224646799147353207e-16
3.200014022428774041e+01,1.200000833606603123e+02,-2.216610706456673681e-15,5.873615714318446424e-01,8.093246471009727383e-01,1.224646799147353207e-16
3.200014075226067689e+01,1.200000842186132104e+02,-2.228857174448145460e-15,5.831159254446555140e-01,8.123889570229416712e-01,1.224646799147353207e-16
3.200014127639830264e+01,1.200000850797984100e+02,-2.241103642439617239e-15,5.788542930398115072e-01,8.154309948912783490e-01,1.224646799147353207e-16
3.200014179668625758e+01,1.200000859441923069e+02,-2.253350110431089018e-15,5.745767910521176747e-01,8.184506773069780694e-01,1.224646799147353207e-16
3.200014231311026691e+01,1.200000868117712116e+02,-2.265596578422560798e-15,5.702835367514517140e-01,8.214479214839219834e-01,1.224646799147353207e-16
3.200014282565617663e+01,1.200000876825113210e+02,-2.277843046414032577e-15,5.659746478395489833e-01,8.244226452511469461e-01,1.224646799147353207e-16
3.200014333430993929e+01,1.200000885563887607e+02,-2.290089514405504356e-15,5.616502424467756382e-01,8.273747670550982702e-01,1.224646799147353207e-16
3.200014383905760695e+01,1.200000894333795713e+02,-2.302335982396976136e-15,5.573104391288901116e-01,8.303042059618652715e-01,1.224646799147353207e-16
3.200014433988534535e+01,1.200000903134597365e+02,-2.314582450388447915e-15,5.529553568637924910e-01,8.332108816594007150e-01,1.224646799147353207e-16
