ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
9.361773705952971625e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.373596335357673581e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.385436701821906524e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.397293031639715366e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.409163728475743937e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.421047355628168418e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.432942620065351491e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.444848358058817439e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.456763522252934706e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.468687170027641287e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.480618453024875691e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.492556607722387696e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.504500946950147977e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.516450852255134407e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.528405767029620677e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.540365190326657796e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.552328671293992102e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.564295804164592596e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.576266223748133655e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.588239601373319942e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.600215641235988073e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.612194077112388868e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.624174669401149629e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.636157202461035354e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.648141482214931841e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.660127333993438015e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.672114600594093758e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.684103140534683973e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.696092826481215354e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.708083543833093643e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.720075189449784148e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.732067670504804369e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.744060903454324318e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.756054813108892176e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.768049331798002299e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.780044398618201740e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.792039958756380713e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.804035962880742261e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.816032366592666847e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.828029129933399588e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.840026216940059101e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.852023595246053844e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.864021235721448022e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.876019112149302259e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.888017200934372397e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.900015480840934856e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.912013932756839552e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.924012539481155670e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.936011285533039938e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.948010156979735541e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.960009141281760492e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.972008227153582993e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.984007404438224853e+01,0.000000000000000000e+00,1.800000000000000000e+02
9.996006663994401720e+01,0.000000000000000000e+00,1.800000000000000000e+02
1.000800599759496095e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.002000539783546316e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.003200485805191562e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.004400437224672373e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.005600393502205065e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.006800354151984465e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.008000318736785914e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.009200286863107294e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.010400258176796484e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.011600232359116802e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.012800209123205093e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.014000188210884517e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.015200169389796088e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.016400152450816421e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.017600137205734683e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.018800123485161180e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.020000111136644989e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.021200100022980308e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.022400090020682200e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.023600081018613963e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.024800072916752498e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.026000065625077156e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.027200059062569437e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.028400053156312310e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.029600047840681043e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.030800043056612765e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.032000038750951489e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.033200034875856232e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.034400031388270520e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.035600028249443341e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.036800025424498983e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.038000022882048938e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.039200020593844016e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.040400018534459576e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.041600016681013443e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.042800015012912098e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.044000013511620750e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.045200012160458556e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.046400010944412600e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.047600009849971201e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.048800008864973989e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.050000007978476475e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.051200007180628830e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.052400006462565756e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.053600005816309135e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.054800005234678082e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.056000004711210210e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.057200004240089015e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.058400003816080073e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.059600003434471915e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.060800003091024593e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.062000002781922063e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.063200002503729849e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.064400002253356803e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.065600002028021009e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.066800001825218800e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.068000001642696901e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.069200001478427140e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.070400001330584416e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.071600001197525813e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.072800001077773118e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.074000000969995767e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.075200000872996213e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.076400000785696420e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.077600000707126782e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.078800000636414040e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.080000000572772620e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.081200000515495248e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.082400000463945702e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.083600000417551001e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.084800000375795861e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.086000000338216296e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.087200000304394507e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.088400000273955044e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.089600000246559404e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.090800000221903474e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.092000000199712986e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.093200000179741664e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.094400000161767395e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.095600000145590514e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.096800000131031396e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.098000000117928181e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.099200000106135349e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.100400000095521733e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.101600000085969384e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.102800000077372431e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.104000000069635092e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.105200000062671535e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.106400000056404309e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.107600000050763924e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.108800000045687426e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.110000000041118682e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.111200000037006674e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.112400000033306071e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.113600000029975376e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.114800000026977784e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.116000000024280041e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.117200000021851878e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.118400000019666720e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.119600000017699983e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.120800000015930067e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.122000000014336933e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.123200000012903246e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.124400000011612804e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.125600000010451538e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.126800000009406375e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.128000000008465662e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.129200000007619025e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.130400000006857084e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.131600000006171314e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.132800000005554040e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.134000000004998583e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.135200000004498690e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.136400000004048820e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.137600000003643856e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.138800000003279393e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.140000000002951310e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.141200000002656196e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.142400000002390499e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.143600000002151376e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.144800000001936127e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.146000000001742336e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.147200000001568014e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.148400000001411172e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.149600000001269962e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.150800000001142820e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.152000000001028610e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.153200000000925627e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.154400000000833018e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.155600000000749787e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.156800000000674515e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.158000000000607059e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.159200000000546140e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.160400000000491474e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.161600000000442208e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.162800000000397915e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.164000000000358170e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.165200000000322120e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.166400000000289765e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.167600000000260678e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.168800000000234434e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.170000000000210889e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.171200000000189760e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.172400000000170621e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.173600000000153472e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.174800000000138169e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.176000000000124288e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.177200000000111828e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.178400000000100505e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.179600000000090176e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.180800000000080985e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.182000000000072788e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.183200000000065302e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.184400000000058668e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.185600000000052745e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.186800000000047248e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.188000000000042320e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.189200000000037960e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.190400000000034026e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.191600000000030519e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.192800000000027296e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.194000000000024500e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.195200000000021845e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.196400000000019475e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.197600000000017388e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.198800000000015444e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.200000000000013927e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.201200000000012267e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.202400000000010891e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.203600000000009658e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.204800000000008566e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.206000000000007475e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.207200000000006526e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.208400000000005718e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.209600000000004911e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.210800000000004388e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.212000000000003723e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.213200000000003200e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.214400000000002535e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.215600000000002296e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.216800000000001916e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.218000000000001535e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.219200000000001296e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.220400000000000915e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.221600000000000534e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.222800000000000296e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.223999999999999915e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.225199999999999818e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.226399999999999864e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.227599999999999767e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.228799999999999670e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.229999999999999574e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.231199999999999477e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.232399999999999380e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.233599999999999284e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.234799999999999329e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.235999999999999233e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.237199999999999136e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.238399999999999039e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.239599999999998943e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.240799999999998846e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.241999999999998892e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.243199999999998795e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.244399999999998698e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.245599999999998602e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.246799999999998505e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.247999999999998408e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.249199999999998312e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.250399999999998357e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.251599999999998261e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.252799999999998164e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.253999999999998067e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.255199999999997971e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.256399999999997874e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.257599999999997920e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.258799999999997823e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.259999999999997726e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.261199999999997630e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.262399999999997533e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.263599999999997436e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.264799999999997340e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.265999999999997385e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.267199999999997289e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.268399999999997192e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.269599999999997095e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.270799999999996999e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.271999999999996902e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.273199999999996948e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.274399999999996851e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.275599999999996754e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.276799999999996658e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.277999999999996561e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.279199999999996464e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.280399999999996510e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.281599999999996271e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.282799999999996317e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.283999999999996078e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.285199999999996123e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.286399999999996169e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.287599999999995930e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.288799999999995975e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.289999999999995737e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.291199999999995782e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.292399999999995828e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.293599999999995589e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.294799999999995634e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.295999999999995396e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.297199999999995441e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.298399999999995202e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.299599999999995248e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.300799999999995293e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.301999999999995055e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.303199999999995100e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.304399999999994861e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.305599999999994907e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.306799999999994668e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.307999999999994714e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.309199999999994759e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.310399999999994520e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.311599999999994566e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.312799999999994327e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.313999999999994373e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.315199999999994134e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.316399999999994179e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.317599999999994225e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.318799999999993986e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.319999999999994031e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.321199999999993793e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.322399999999993838e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.323599999999993884e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.324799999999993645e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.325999999999993690e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.327199999999993452e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.328399999999993497e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.329599999999993258e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.330799999999993304e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.331999999999993349e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.333199999999993111e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.334399999999993156e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.335599999999992917e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.336799999999992963e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.337999999999992724e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.339199999999992770e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.340399999999992815e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.341599999999992576e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.342799999999992622e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.343999999999992383e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.345199999999992428e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.346399999999992190e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.347599999999992235e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.348799999999992281e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.349999999999992042e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.351199999999992087e+02,0.000000000000000000e+00,1.800000000000000000e+02
1.352399999999991849e+02,0.000000000000000000e+00,1.800000000000000000e+02
