ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
3.985935284892825337e+00,3.351416187917434786e-01,4.898587196589412829e-16
3.985228331712245442e+00,3.434459842799640894e-01,4.898587196589412829e-16
3.984503697412523859e+00,3.517531596246544212e-01,4.898587196589412829e-16
3.983761397107821622e+00,3.600626763683460463e-01,4.898587196589412829e-16
3.983001445596184187e+00,3.683741092676102724e-01,4.898587196589412829e-16
3.982223857320091209e+00,3.766870719718065641e-01,4.898587196589412829e-16
3.981428646338577959e+00,3.850012131338775845e-01,4.898587196589412829e-16
3.980615826309054750e+00,3.933162129100223336e-01,4.898587196589412829e-16
3.979785410477197249e+00,4.016317798093753666e-01,4.898587196589412829e-16
3.978937411673513225e+00,4.099476478587041339e-01,4.898587196589412829e-16
3.978071842315367590e+00,4.182635740506443489e-01,4.898587196589412829e-16
3.977188714413435022e+00,4.265793360471270557e-01,4.898587196589412829e-16
3.976288039581688860e+00,4.348947301124841402e-01,4.898587196589412829e-16
3.975369829050162895e+00,4.432095692532816988e-01,4.898587196589412829e-16
3.974434093679850122e+00,4.515236815442013052e-01,4.898587196589412829e-16
3.973480843979184218e+00,4.598369086213818790e-01,4.898587196589412829e-16
3.972510090121650794e+00,4.681491043264690011e-01,4.898587196589412829e-16
3.971521841964136268e+00,4.764601334863126092e-01,4.898587196589412829e-16
3.970516109065704402e+00,4.847698708147382685e-01,4.898587196589412829e-16
3.969492900706526051e+00,4.930781999242003222e-01,4.898587196589412829e-16
3.968452225906749398e+00,5.013850124363162797e-01,4.898587196589412829e-16
3.967394093445139269e+00,5.096902071814017887e-01,4.898587196589412829e-16
3.966318511877338526e+00,5.179936894781014267e-01,4.898587196589412829e-16
3.965225489553644511e+00,5.262953704851105474e-01,4.898587196589412829e-16
3.964115034636220170e+00,5.345951666177691797e-01,4.898587196589412829e-16
3.962987155115665239e+00,5.428929990230531022e-01,4.898587196589412829e-16
3.961841858826918195e+00,5.511887931071063340e-01,4.898587196589412829e-16
3.960679153464442770e+00,5.594824781100709021e-01,4.898587196589412829e-16
3.959499046596694161e+00,5.677739867234764537e-01,4.898587196589412829e-16
3.958301545679853817e+00,5.760632547459356712e-01,4.898587196589412829e-16
3.957086658070831486e+00,5.843502207733127785e-01,4.898587196589412829e-16
3.955854391039547835e+00,5.926348259199138990e-01,4.898587196589412829e-16
3.954604751780510963e+00,6.009170135675997448e-01,4.898587196589412829e-16
3.953337747423700144e+00,6.091967291400257611e-01,4.898587196589412829e-16
3.952053385044786538e+00,6.174739198994931844e-01,4.898587196589412829e-16
3.950751671674710419e+00,6.257485347641499329e-01,4.898587196589412829e-16
3.949432614308641565e+00,6.340205241435084016e-01,4.898587196589412829e-16
3.948096219914348115e+00,6.422898397904436285e-01,4.898587196589412829e-16
3.946742495440009435e+00,6.505564346680198229e-01,4.898587196589412829e-16
3.945371447821490296e+00,6.588202628296715435e-01,4.898587196589412829e-16
3.943983083989113236e+00,6.670812793113919392e-01,4.898587196589412829e-16
3.942577410873954413e+00,6.753394400347325632e-01,4.898587196589412829e-16
3.941154435413687818e+00,6.835947017195306286e-01,4.898587196589412829e-16
3.939714164558009379e+00,6.918470218053899279e-01,4.898587196589412829e-16
3.938256605273658728e+00,7.000963583810434487e-01,4.898587196589412829e-16
3.936781764549075913e+00,7.083426701207993226e-01,4.898587196589412829e-16
3.935289649398704181e+00,7.165859162273732208e-01,4.898587196589412829e-16
3.933780266866968134e+00,7.248260563804563850e-01,4.898587196589412829e-16
3.932253624031950334e+00,7.330630506904530774e-01,4.898587196589412829e-16
3.930709728008781045e+00,7.412968596568677571e-01,4.898587196589412829e-16
3.929148585952768613e+00,7.495274441308725777e-01,4.898587196589412829e-16
3.927570205062280273e+00,7.577547652816428725e-01,4.898587196589412829e-16
3.925974592581397360e+00,7.659787845660813721e-01,4.898587196589412829e-16
3.924361755802359131e+00,7.741994637015859881e-01,4.898587196589412829e-16
3.922731702067810744e+00,7.824167646415661759e-01,4.898587196589412829e-16
3.921084438772866498e+00,7.906306495534268786e-01,4.898587196589412829e-16
3.919419973367010090e+00,7.988410807987701423e-01,4.898587196589412829e-16
3.917738313355833224e+00,8.070480209156017937e-01,4.898587196589412829e-16
3.916039466302637440e+00,8.152514326023311275e-01,4.898587196589412829e-16
3.914323439829895612e+00,8.234512787033939629e-01,4.898587196589412829e-16
3.912590241620595322e+00,8.316475221963284259e-01,4.898587196589412829e-16
3.910839879419468978e+00,8.398401261801635709e-01,4.898587196589412829e-16
3.909072361034118259e+00,8.480290538649865040e-01,4.898587196589412829e-16
3.907287694336041728e+00,8.562142685625711014e-01,4.898587196589412829e-16
3.905485887261576305e+00,8.643957336779598544e-01,4.898587196589412829e-16
3.903666947812754362e+00,8.725734127019086905e-01,4.898587196589412829e-16
3.901830884058087534e+00,8.807472692041019569e-01,4.898587196589412829e-16
3.899977704133282153e+00,8.889172668270614031e-01,4.898587196589412829e-16
3.898107416241888501e+00,8.970833692806869930e-01,4.898587196589412829e-16
3.896220028655893231e+00,9.052455403373554921e-01,4.898587196589412829e-16
3.894315549716260261e+00,9.134037438275272036e-01,4.898587196589412829e-16
3.892393987833417945e+00,9.215579436358097842e-01,4.898587196589412829e-16
3.890455351487704938e+00,9.297081036974340629e-01,4.898587196589412829e-16
3.888499649229772981e+00,9.378541879950922366e-01,4.898587196589412829e-16
3.886526889680951058e+00,9.459961605561166831e-01,4.898587196589412829e-16
3.884537081533575797e+00,9.541339854499525375e-01,4.898587196589412829e-16
3.882530233551289456e+00,9.622676267858999433e-01,4.898587196589412829e-16
3.880506354569309035e+00,9.703970487110994414e-01,4.898587196589412829e-16
3.878465453494666093e+00,9.785222154087327429e-01,4.898587196589412829e-16
3.876407539306425232e+00,9.866430910964240075e-01,4.898587196589412829e-16
3.874332621055878167e+00,9.947596400248104320e-01,4.898587196589412829e-16
3.872240707866716924e+00,1.002871826476279260e+00,4.898587196589412829e-16
3.870131808935188822e+00,1.010979614763840573e+00,4.898587196589412829e-16
3.868005933530234142e+00,1.019082969230131752e+00,4.898587196589412829e-16
3.865863090993606921e+00,1.027181854246538073e+00,4.898587196589412829e-16
3.863703290739981089e+00,1.035276234212415325e+00,4.898587196589412829e-16
3.861526542257046390e+00,1.043366073554406137e+00,4.898587196589412829e-16
3.859332855105586990e+00,1.051451336725840902e+00,4.898587196589412829e-16
3.857122238919552970e+00,1.059531988206214637e+00,4.898587196589412829e-16
3.854894703406119838e+00,1.067607992500732683e+00,4.898587196589412829e-16
3.852650258345738266e+00,1.075679314139914577e+00,4.898587196589412829e-16
3.850388913592177609e+00,1.083745917679254545e+00,4.898587196589412829e-16
3.848110679072558771e+00,1.091807767698934617e+00,4.898587196589412829e-16
3.845815564787380847e+00,1.099864828803575945e+00,4.898587196589412829e-16
3.843503580810541553e+00,1.107917065622036512e+00,4.898587196589412829e-16
3.841174737289351881e+00,1.115964442807241497e+00,4.898587196589412829e-16
3.838829044444544092e+00,1.124006925036045601e+00,4.898587196589412829e-16
3.836466512570275711e+00,1.132044477009126027e+00,4.898587196589412829e-16
3.834087152034127310e+00,1.140077063450902761e+00,4.898587196589412829e-16
3.831690973277098511e+00,1.148104649109479070e+00,4.898587196589412829e-16
3.829277986813598211e+00,1.156127198756606189e+00,4.898587196589412829e-16
3.826848203231430379e+00,1.164144677187665122e+00,4.898587196589412829e-16
3.824401633191779837e+00,1.172157049221667302e+00,4.898587196589412829e-16
3.821938287429191838e+00,1.180164279701269470e+00,4.898587196589412829e-16
3.819458176751548972e+00,1.188166333492803650e+00,4.898587196589412829e-16
3.816961312040048959e+00,1.196163175486316677e+00,4.898587196589412829e-16
3.814447704249174453e+00,1.204154770595624591e+00,4.898587196589412829e-16
3.811917364406667286e+00,1.212141083758374149e+00,4.898587196589412829e-16
3.809370303613494269e+00,1.220122079936116544e+00,4.898587196589412829e-16
3.806806533043814333e+00,1.228097724114385558e+00,4.898587196589412829e-16
3.804226063944946112e+00,1.236067981302785945e+00,4.898587196589412829e-16
3.801628907637327526e+00,1.244032816535086239e+00,4.898587196589412829e-16
3.799015075514482032e+00,1.251992194869319341e+00,4.898587196589412829e-16
3.796384579042975105e+00,1.259946081387887329e+00,4.898587196589412829e-16
3.793737429762376934e+00,1.267894441197671584e+00,4.898587196589412829e-16
3.791073639285218011e+00,1.275837239430145376e+00,4.898587196589412829e-16
3.788393219296948278e+00,1.283774441241492426e+00,4.898587196589412829e-16
3.785696181555890938e+00,1.291706011812729038e+00,4.898587196589412829e-16
3.782982537893200270e+00,1.299631916349826666e+00,4.898587196589412829e-16
3.780252300212811445e+00,1.307552120083840919e+00,4.898587196589412829e-16
3.777505480491398782e+00,1.315466588271038795e+00,4.898587196589412829e-16
3.774742090778323345e+00,1.323375286193032352e+00,4.898587196589412829e-16
3.771962143195588535e+00,1.331278179156911712e+00,4.898587196589412829e-16
3.769165649937787244e+00,1.339175232495380508e+00,4.898587196589412829e-16
3.766352623272056110e+00,1.347066411566891331e+00,4.898587196589412829e-16
3.763523075538020901e+00,1.354951681755787174e+00,4.898587196589412829e-16
3.760677019147748990e+00,1.362831008472437988e+00,4.898587196589412829e-16
3.757814466585694291e+00,1.370704357153384789e+00,4.898587196589412829e-16
3.754935430408648855e+00,1.378571693261477105e+00,4.898587196589412829e-16
3.752039923245685582e+00,1.386432982286020410e+00,4.898587196589412829e-16
3.749127957798109811e+00,1.394288189742915351e+00,4.898587196589412829e-16
3.746199546839400263e+00,1.402137281174804073e+00,4.898587196589412829e-16
3.743254703215159296e+00,1.409980222151215434e+00,4.898587196589412829e-16
3.740293439843055179e+00,1.417816978268707118e+00,4.898587196589412829e-16
3.737315769712767910e+00,1.425647515151014399e+00,4.898587196589412829e-16
3.734321705885933262e+00,1.433471798449196477e+00,4.898587196589412829e-16
3.731311261496086829e+00,1.441289793841779909e+00,4.898587196589412829e-16
3.728284449748607621e+00,1.449101467034907609e+00,4.898587196589412829e-16
3.725241283920660340e+00,1.456906783762485835e+00,4.898587196589412829e-16
3.722181777361138089e+00,1.464705709786330301e+00,4.898587196589412829e-16
3.719105943490606414e+00,1.472498210896314719e+00,4.898587196589412829e-16
3.716013795801241582e+00,1.480284252910517129e+00,4.898587196589412829e-16
3.712905347856775951e+00,1.488063801675370001e+00,4.898587196589412829e-16
3.709780613292435358e+00,1.495836823065805232e+00,4.898587196589412829e-16
3.706639605814884053e+00,1.503603282985402911e+00,4.898587196589412829e-16
3.703482339202160745e+00,1.511363147366539428e+00,4.898587196589412829e-16
3.700308827303621317e+00,1.519116382170536683e+00,4.898587196589412829e-16
3.697119084039877102e+00,1.526862953387807753e+00,4.898587196589412829e-16
3.693913123402736254e+00,1.534602827038006767e+00,4.898587196589412829e-16
3.690690959455138920e+00,1.542335969170176346e+00,4.898587196589412829e-16
3.687452606331099503e+00,1.550062345862895263e+00,4.898587196589412829e-16
3.684198078235643603e+00,1.557781923224425435e+00,4.898587196589412829e-16
3.680927389444745845e+00,1.565494667392862249e+00,4.898587196589412829e-16
3.677640554305266818e+00,1.573200544536280443e+00,4.898587196589412829e-16
3.674337587234891345e+00,1.580899520852883322e+00,4.898587196589412829e-16
3.671018502722065424e+00,1.588591562571149085e+00,4.898587196589412829e-16
3.667683315325932281e+00,1.596276635949978262e+00,4.898587196589412829e-16
3.664332039676268415e+00,1.603954707278842928e+00,4.898587196589412829e-16
3.660964690473420990e+00,1.611625742877933254e+00,4.898587196589412829e-16
3.657581282488241659e+00,1.619289709098304275e+00,4.898587196589412829e-16
3.654181830562023059e+00,1.626946572322023776e+00,4.898587196589412829e-16
3.650766349606433536e+00,1.634596298962320393e+00,4.898587196589412829e-16
3.647334854603451859e+00,1.642238855463728830e+00,4.898587196589412829e-16
3.643887360605300607e+00,1.649874208302238188e+00,4.898587196589412829e-16
3.640423882734381777e+00,1.657502323985437842e+00,4.898587196589412829e-16
3.636944436183210616e+00,1.665123169052664664e+00,4.898587196589412829e-16
3.633449036214346783e+00,1.672736710075149569e+00,4.898587196589412829e-16
3.629937698160329074e+00,1.680342913656165393e+00,4.898587196589412829e-16
3.626410437423609689e+00,1.687941746431168566e+00,4.898587196589412829e-16
3.622867269476482743e+00,1.695533175067952758e+00,4.898587196589412829e-16
3.619308209861020753e+00,1.703117166266787663e+00,4.898587196589412829e-16
3.615733274189003144e+00,1.710693686760569543e+00,4.898587196589412829e-16
3.612142478141850965e+00,1.718262703314964224e+00,4.898587196589412829e-16
3.608535837470553176e+00,1.725824182728557421e+00,4.898587196589412829e-16
3.604913367995604467e+00,1.733378091832992629e+00,4.898587196589412829e-16
3.601275085606929771e+00,1.740924397493125442e+00,4.898587196589412829e-16
3.597621006263817645e+00,1.748463066607160998e+00,4.898587196589412829e-16
3.593951145994849217e+00,1.755994066106804530e+00,4.898587196589412829e-16
3.590265520897828910e+00,1.763517362957405021e+00,4.898587196589412829e-16
3.586564147139713832e+00,1.771032924158096433e+00,4.898587196589412829e-16
3.582847040956540052e+00,1.778540716741949135e+00,4.898587196589412829e-16
3.579114218653356438e+00,1.786040707776106462e+00,4.898587196589412829e-16
3.575365696604148269e+00,1.793532864361937040e+00,4.898587196589412829e-16
3.571601491251767957e+00,1.801017153635174894e+00,4.898587196589412829e-16
3.567821619107863551e+00,1.808493542766062445e+00,4.898587196589412829e-16
3.564026096752803241e+00,1.815961998959499057e+00,4.898587196589412829e-16
3.560214940835606079e+00,1.823422489455178708e+00,4.898587196589412829e-16
3.556388168073867817e+00,1.830874981527738754e+00,4.898587196589412829e-16
3.552545795253685856e+00,1.838319442486902711e+00,4.898587196589412829e-16
3.548687839229587748e+00,1.845755839677621024e+00,4.898587196589412829e-16
3.544814316924457032e+00,1.853184140480215625e+00,4.898587196589412829e-16
3.540925245329458182e+00,1.860604312310523811e+00,4.898587196589412829e-16
3.537020641503962004e+00,1.868016322620041247e+00,4.898587196589412829e-16
3.533100522575471469e+00,1.875420138896063182e+00,4.898587196589412829e-16
3.529164905739547109e+00,1.882815728661829002e+00,4.898587196589412829e-16
3.525213808259728854e+00,1.890203059476663450e+00,4.898587196589412829e-16
3.521247247467464536e+00,1.897582098936118289e+00,4.898587196589412829e-16
3.517265240762030398e+00,1.904952814672116190e+00,4.898587196589412829e-16
3.513267805610455596e+00,1.912315174353091729e+00,4.898587196589412829e-16
3.509254959547447150e+00,1.919669145684131717e+00,4.898587196589412829e-16
3.505226720175311783e+00,1.927014696407120198e+00,4.898587196589412829e-16
3.501183105163877762e+00,1.934351794300877891e+00,4.898587196589412829e-16
3.497124132250418960e+00,1.941680407181303636e+00,4.898587196589412829e-16
3.493049819239577136e+00,1.949000502901514720e+00,4.898587196589412829e-16
3.488960184003281562e+00,1.956312049351991211e+00,4.898587196589412829e-16
3.484855244480673964e+00,1.963615014460711850e+00,4.898587196589412829e-16
3.480735018678027703e+00,1.970909366193298595e+00,4.898587196589412829e-16
3.476599524668668728e+00,1.978195072553156297e+00,4.898587196589412829e-16
3.472448780592896966e+00,1.985472101581612359e+00,4.898587196589412829e-16
3.468282804657906393e+00,1.992740421358057068e+00,4.898587196589412829e-16
3.464101615137705981e+00,2.000000000000083933e+00,4.898587196589412829e-16
3.459905230373039764e+00,2.007250805663627791e+00,4.898587196589412829e-16
3.455693668771302907e+00,2.014492806543109360e+00,4.898587196589412829e-16
3.451466948806466206e+00,2.021725970871567579e+00,4.898587196589412829e-16
3.447225089018990385e+00,2.028950266920807266e+00,4.898587196589412829e-16
3.442968108015748374e+00,2.036165663001529680e+00,4.898587196589412829e-16
3.438696024469940937e+00,2.043372127463478627e+00,4.898587196589412829e-16
3.434408857121017622e+00,2.050569628695574576e+00,4.898587196589412829e-16
3.430106624774591495e+00,2.057758135126054988e+00,4.898587196589412829e-16
3.425789346302357874e+00,2.064937615222615541e+00,4.898587196589412829e-16
3.421457040642013059e+00,2.072108037492542909e+00,4.898587196589412829e-16
3.417109726797169511e+00,2.079269370482856427e+00,4.898587196589412829e-16
3.412747423837271921e+00,2.086421582780446204e+00,4.898587196589412829e-16
3.408370150897515050e+00,2.093564643012211679e+00,4.898587196589412829e-16
3.403977927178760687e+00,2.100698519845193957e+00,4.898587196589412829e-16
3.399570771947450165e+00,2.107823181986719252e+00,4.898587196589412829e-16
3.395148704535522644e+00,2.114938598184533891e+00,4.898587196589412829e-16
3.390711744340329847e+00,2.122044737226941535e+00,4.898587196589412829e-16
3.386259910824549024e+00,2.129141567942939073e+00,4.898587196589412829e-16
3.381793223516100788e+00,2.136229059202355174e+00,4.898587196589412829e-16
3.377311702008060745e+00,2.143307179915985738e+00,4.898587196589412829e-16
3.372815365958573786e+00,2.150375899035732008e+00,4.898587196589412829e-16
3.368304235090770149e+00,2.157435185554732016e+00,4.898587196589412829e-16
3.363778329192677496e+00,2.164485008507501362e+00,4.898587196589412829e-16
3.359237668117132980e+00,2.171525336970067777e+00,4.898587196589412829e-16
3.354682271781697978e+00,2.178556140060105673e+00,4.898587196589412829e-16
3.350112160168568831e+00,2.185577386937072930e+00,4.898587196589412829e-16
3.345527353324491582e+00,2.192589046802346342e+00,4.898587196589412829e-16
3.340927871360671819e+00,2.199591088899354840e+00,4.898587196589412829e-16
3.336313734452687640e+00,2.206583482513716277e+00,4.898587196589412829e-16
3.331684962840401276e+00,2.213566196973371536e+00,4.898587196589412829e-16
3.327041576827869385e+00,2.220539201648718208e+00,4.898587196589412829e-16
3.322383596783254234e+00,2.227502465952746036e+00,4.898587196589412829e-16
3.317711043138736215e+00,2.234455959341172360e+00,4.898587196589412829e-16
3.313023936390421031e+00,2.241399651312571795e+00,4.898587196589412829e-16
3.308322297098252207e+00,2.248333511408515228e+00,4.898587196589412829e-16
3.303606145885919609e+00,2.255257509213699496e+00,4.898587196589412829e-16
3.298875503440769741e+00,2.262171614356083271e+00,4.898587196589412829e-16
3.294130390513715589e+00,2.269075796507017628e+00,4.898587196589412829e-16
3.289370827919142926e+00,2.275970025381382822e+00,4.898587196589412829e-16
3.284596836534822373e+00,2.282854270737717517e+00,4.898587196589412829e-16
3.279808437301816149e+00,2.289728502378353792e+00,4.898587196589412829e-16
3.275005651224385250e+00,2.296592690149548588e+00,4.898587196589412829e-16
3.270188499369899304e+00,2.303446803941616050e+00,4.898587196589412829e-16
3.265357002868743308e+00,2.310290813689059419e+00,4.898587196589412829e-16
3.260511182914224815e+00,2.317124689370704260e+00,4.898587196589412829e-16
3.255651060762480675e+00,2.323948401009827691e+00,4.898587196589412829e-16
3.250776657732384223e+00,2.330761918674292055e+00,4.898587196589412829e-16
3.245887995205452459e+00,2.337565212476676368e+00,4.898587196589412829e-16
3.240985094625750573e+00,2.344358252574404222e+00,4.898587196589412829e-16
3.236067977499799131e+00,2.351141009169879226e+00,4.898587196589412829e-16
3.231136665396479923e+00,2.357913452510612462e+00,4.898587196589412829e-16
3.226191179946940046e+00,2.364675552889353494e+00,4.898587196589412829e-16
3.221231542844498197e+00,2.371427280644222702e+00,4.898587196589412829e-16
3.216257775844549638e+00,2.378168606158837850e+00,4.898587196589412829e-16
3.211269900764469387e+00,2.384899499862448202e+00,4.898587196589412829e-16
3.206267939483518070e+00,2.391619932230059753e+00,4.898587196589412829e-16
3.201251913942744665e+00,2.398329873782569344e+00,4.898587196589412829e-16
3.196221846144891465e+00,2.405029295086889896e+00,4.898587196589412829e-16
3.191177758154296829e+00,2.411718166756081860e+00,4.898587196589412829e-16
3.186119672096798361e+00,2.418396459449482450e+00,4.898587196589412829e-16
3.181047610159636108e+00,2.425064143872831313e+00,4.898587196589412829e-16
3.175961594591354853e+00,2.431721190778403763e+00,4.898587196589412829e-16
3.170861647701708197e+00,2.438367570965134234e+00,4.898587196589412829e-16
3.165747791861557303e+00,2.445003255278747734e+00,4.898587196589412829e-16
3.160620049502776308e+00,2.451628214611886847e+00,4.898587196589412829e-16
3.155478443118151510e+00,2.458242419904238307e+00,4.898587196589412829e-16
3.150322995261284564e+00,2.464845842142662224e+00,4.898587196589412829e-16
3.145153728546491667e+00,2.471438452361317317e+00,4.898587196589412829e-16
3.139970665648705417e+00,2.478020221641790144e+00,4.898587196589412829e-16
3.134773829303375781e+00,2.484591121113220336e+00,4.898587196589412829e-16
3.129563242306369286e+00,2.491151121952428493e+00,4.898587196589412829e-16
3.124338927513870434e+00,2.497700195384041422e+00,4.898587196589412829e-16
3.119100907842278669e+00,2.504238312680618694e+00,4.898587196589412829e-16
3.113849206268112013e+00,2.510765445162779663e+00,4.898587196589412829e-16
3.108583845827901815e+00,2.517281564199326915e+00,4.898587196589412829e-16
3.103304849618096384e+00,2.523786641207375503e+00,4.898587196589412829e-16
3.098012240794954408e+00,2.530280647652474180e+00,4.898587196589412829e-16
3.092706042574448588e+00,2.536763555048734187e+00,4.898587196589412829e-16
3.087386278232159942e+00,2.543235334958951821e+00,4.898587196589412829e-16
3.082052971103177441e+00,2.549695958994734113e+00,4.898587196589412829e-16
3.076706144581995428e+00,2.556145398816623171e+00,4.898587196589412829e-16
3.071345822122411029e+00,2.562583626134220971e+00,4.898587196589412829e-16
3.065972027237421127e+00,2.569010612706311925e+00,4.898587196589412829e-16
3.060584783499118888e+00,2.575426330340989001e+00,4.898587196589412829e-16
3.055184114538591178e+00,2.581830750895775850e+00,4.898587196589412829e-16
3.049770044045814199e+00,2.588223846277750706e+00,4.898587196589412829e-16
3.044342595769550019e+00,2.594605588443668953e+00,4.898587196589412829e-16
3.038901793517242211e+00,2.600975949400087917e+00,4.898587196589412829e-16
3.033447661154911490e+00,2.607334901203487210e+00,4.898587196589412829e-16
3.027980222607050020e+00,2.613682415960393524e+00,4.898587196589412829e-16
3.022499501856518833e+00,2.620018465827501863e+00,4.898587196589412829e-16
3.017005522944440354e+00,2.626343023011796785e+00,4.898587196589412829e-16
3.011498309970094045e+00,2.632656059770677182e+00,4.898587196589412829e-16
3.005977887090810263e+00,2.638957548412074861e+00,4.898587196589412829e-16
3.000444278521864572e+00,2.645247461294577551e+00,4.898587196589412829e-16
2.994897508536371600e+00,2.651525770827550588e+00,4.898587196589412829e-16
2.989337601465177574e+00,2.657792449471255924e+00,4.898587196589412829e-16
2.983764581696755958e+00,2.664047469736975593e+00,4.898587196589412829e-16
2.978178473677097760e+00,2.670290804187130718e+00,4.898587196589412829e-16
2.972579301909605398e+00,2.676522425435401420e+00,4.898587196589412829e-16
2.966967090954985675e+00,2.682742306146848499e+00,4.898587196589412829e-16
2.961341865431141418e+00,2.688950419038031558e+00,4.898587196589412829e-16
2.955703650013064454e+00,2.695146736877131133e+00,4.898587196589412829e-16
2.950052469432725477e+00,2.701331232484065037e+00,4.898587196589412829e-16
2.944388348478967909e+00,2.707503878730609603e+00,4.898587196589412829e-16
2.938711311997396436e+00,2.713664648540519142e+00,4.898587196589412829e-16
2.933021384890271310e+00,2.719813514889643180e+00,4.898587196589412829e-16
2.927318592116396445e+00,2.725950450806045033e+00,4.898587196589412829e-16
2.921602958691010610e+00,2.732075429370121267e+00,4.898587196589412829e-16
2.915874509685678628e+00,2.738188423714719821e+00,4.898587196589412829e-16
2.910133270228180358e+00,2.744289407025256811e+00,4.898587196589412829e-16
2.904379265502400997e+00,2.750378352539834204e+00,4.898587196589412829e-16
2.898612520748220511e+00,2.756455233549358397e+00,4.898587196589412829e-16
2.892833061261402161e+00,2.762520023397655677e+00,4.898587196589412829e-16
2.887040912393483705e+00,2.768572695481590795e+00,4.898587196589412829e-16
2.881236099551662821e+00,2.774613223251183314e+00,4.898587196589412829e-16
2.875418648198689198e+00,2.780641580209722630e+00,4.898587196589412829e-16
2.869588583852750396e+00,2.786657739913885656e+00,4.898587196589412829e-16
2.863745932087361279e+00,2.792661675973853175e+00,4.898587196589412829e-16
2.857890718531250318e+00,2.798653362053423965e+00,4.898587196589412829e-16
2.852022968868249464e+00,2.804632771870131158e+00,4.898587196589412829e-16
2.846142708837179125e+00,2.810599879195358586e+00,4.898587196589412829e-16
2.840249964231736701e+00,2.816554657854453581e+00,4.898587196589412829e-16
2.834344760900383342e+00,2.822497081726843771e+00,4.898587196589412829e-16
2.828427124746229371e+00,2.828427124746150767e+00,4.898587196589412829e-16
2.822497081726922374e+00,2.834344760900305182e+00,4.898587196589412829e-16
