gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-5.097605311430791156e-04,3.510154345540878601e-03,-8.997455745898152557e+00
-5.152734406557685047e-04,3.509391599267710701e-03,-8.997488511555028268e+00
-5.207851650479385953e-04,3.508620191862670337e-03,-8.997517998032479980e+00
-5.262956887004209940e-04,3.507840125421703755e-03,-8.997544533249092424e+00
-5.318049961992866699e-04,3.507051402045876804e-03,-8.997568412331592214e+00
-5.373130723156298132e-04,3.506254023842695494e-03,-8.997589900894036319e+00
-5.428199019873835955e-04,3.505447992927349359e-03,-8.997609237989090403e+00
-5.483254703029606441e-04,3.504633311423835558e-03,-8.997626638764154805e+00
-5.538297624865286001e-04,3.503809981465997106e-03,-8.997642296851896759e+00
-5.593327638847691912e-04,3.502978005198484346e-03,-8.997656386521724059e+00
-5.648344599549601393e-04,3.502137384777630549e-03,-8.997669064616113488e+00
-5.703348362542597734e-04,3.501288122372262467e-03,-8.997680472293295040e+00
-5.758338784300632684e-04,3.500430220164439752e-03,-8.997690736595682637e+00
-5.813315722113284855e-04,3.499563680350133675e-03,-8.997699971861461421e+00
-5.868279034007749207e-04,3.498688505139859427e-03,-8.997708280994997310e+00
-5.923228578678646885e-04,3.497804696759238604e-03,-8.997715756610224602e+00
-5.978164215424933321e-04,3.496912257449528300e-03,-8.997722482059701932e+00
-6.033085804093109902e-04,3.496011189468099453e-03,-8.997728532360726561e+00
-6.087993205026191647e-04,3.495101495088882241e-03,-8.997733975028882725e+00
-6.142886279017789088e-04,3.494183176602759424e-03,-8.997738870828191793e+00
-6.197764887270856534e-04,3.493256236317945820e-03,-8.997743274446287742e+00
-6.252628891360567914e-04,3.492320676560308791e-03,-8.997747235102039554e+00
-6.307478153200967797e-04,3.491376499673696111e-03,-8.997750797092448849e+00
-6.362312535014975857e-04,3.490423708020199203e-03,-8.997754000284809095e+00
-6.417131899307445533e-04,3.489462303980420729e-03,-8.997756880559700576e+00
-6.471936108840958130e-04,3.488492289953703130e-03,-8.997759470209645727e+00
-6.526725026614037944e-04,3.487513668358344608e-03,-8.997761798297924329e+00
-6.581498515841619282e-04,3.486526441631793843e-03,-8.997763890981499202e+00
-6.636256439937504061e-04,3.485530612230824336e-03,-8.997765771801631729e+00
-6.690998662498585589e-04,3.484526182631704407e-03,-8.997767461945473499e+00
-6.745725047290681295e-04,3.483513155330331210e-03,-8.997768980481462009e+00
-6.800435458235858403e-04,3.482491532842374275e-03,-8.997770344571200951e+00
-6.855129759401019452e-04,3.481461317703395206e-03,-8.997771569660139690e+00
-6.909807814987696702e-04,3.480422512468956970e-03,-8.997772669649185318e+00
-6.964469489322865688e-04,3.479375119714720171e-03,-8.997773657049163987e+00
-7.019114646850756244e-04,3.478319142036543667e-03,-8.997774543119827939e+00
-7.073743152125472333e-04,3.477254582050556125e-03,-8.997775337994950107e+00
-7.128354869804421788e-04,3.476181442393235822e-03,-8.997776050794946912e+00
-7.182949664642411742e-04,3.475099725721477861e-03,-8.997776689728189226e+00
-7.237527401486391334e-04,3.474009434712653586e-03,-8.997777262182220070e+00
-7.292087945270723506e-04,3.472910572064666964e-03,-8.997777774805836515e+00
-7.346631161012992387e-04,3.471803140496001420e-03,-8.997778233582959473e+00
-7.401156913810255211e-04,3.470687142745764071e-03,-8.997778643899126294e+00
-7.455665068835692130e-04,3.469562581573729532e-03,-8.997779010601323790e+00
-7.510155491335645259e-04,3.468429459760369402e-03,-8.997779338051850928e+00
-7.564628046626956960e-04,3.467287780106889563e-03,-8.997779630176781396e+00
-7.619082600094646395e-04,3.466137545435253164e-03,-8.997779890509583822e+00
-7.673519017189821354e-04,3.464978758588210112e-03,-8.997780122230397026e+00
-7.727937163427842700e-04,3.463811422429317888e-03,-8.997780328201338662e+00
-7.782336904386703488e-04,3.462635539842956727e-03,-8.997780510998326875e+00
-7.836718105705619501e-04,3.461451113734353904e-03,-8.997780672939700963e+00
-7.891080633083761816e-04,3.460258147029594139e-03,-8.997780816111962565e+00
-7.945424352279195374e-04,3.459056642675632613e-03,-8.997780942392973103e+00
-7.999749129107905365e-04,3.457846603640306674e-03,-8.997781053472813539e+00
-8.054054829442989496e-04,3.456628032912342774e-03,-8.997781150872571132e+00
-8.108341319213943502e-04,3.455400933501368618e-03,-8.997781235961218371e+00
-8.162608464406074594e-04,3.454165308437916627e-03,-8.997781309970843466e+00
-8.216856131059998387e-04,3.452921160773428713e-03,-8.997781374010330069e+00
-8.271084185271187876e-04,3.451668493580261482e-03,-8.997781429077681636e+00
-8.325292493189650339e-04,3.450407309951684497e-03,-8.997781476071109452e+00
-8.379480921019643279e-04,3.449137613001890691e-03,-8.997781515799001539e+00
-8.433649335019451077e-04,3.447859405865989421e-03,-8.997781548988923461e+00
-8.487797601501221277e-04,3.446572691700009513e-03,-8.997781576295682981e+00
-8.541925586830836654e-04,3.445277473680896652e-03,-8.997781598308623785e+00
-8.596033157427871840e-04,3.443973755006514686e-03,-8.997781615558146484e+00
-8.650120179765545623e-04,3.442661538895643459e-03,-8.997781628521629216e+00
-8.704186520370731789e-04,3.441340828587974039e-03,-8.997781637628717633e+00
-8.758232045823984057e-04,3.440011627344105247e-03,-8.997781643266092644e+00
-8.812256622759626068e-04,3.438673938445541926e-03,-8.997781645781781634e+00
-8.866260117865824028e-04,3.437327765194691902e-03,-8.997781645489006053e+00
-8.920242397884707054e-04,3.435973110914855144e-03,-8.997781642669682611e+00
-8.974203329612521129e-04,3.434609978950226364e-03,-8.997781637577535463e+00
-9.028142779899764629e-04,3.433238372665888515e-03,-8.997781630440922385e+00
-9.082060615651380226e-04,3.431858295447800210e-03,-8.997781621465374968e+00
-9.135956703826921856e-04,3.430469750702799196e-03,-8.997781610835877686e+00
-9.189830911440773726e-04,3.429072741858586737e-03,-8.997781598718919582e+00
-9.243683105562375832e-04,3.427667272363733690e-03,-8.997781585264348791e+00
-9.297513153316411521e-04,3.426253345687658818e-03,-8.997781570607038759e+00
-9.351320921883096975e-04,3.424830965320633559e-03,-8.997781554868373277e+00
-9.405106278498391549e-04,3.423400134773771190e-03,-8.997781538157614278e+00
-9.458869090454250384e-04,3.421960857579015546e-03,-8.997781520573095548e+00
-9.512609225098904138e-04,3.420513137289141019e-03,-8.997781502203327619e+00
-9.566326549837109432e-04,3.419056977477738686e-03,-8.997781483127976543e+00
-9.620020932130433997e-04,3.417592381739209800e-03,-8.997781463418743186e+00
-9.673692239497545071e-04,3.416119353688764054e-03,-8.997781443140175028e+00
-9.727340339514447924e-04,3.414637896962399201e-03,-8.997781422350358937e+00
-9.780965099814829550e-04,3.413148015216903221e-03,-8.997781401101587306e+00
-9.834566388090312371e-04,3.411649712129846950e-03,-8.997781379440926486e+00
-9.888144072090758897e-04,3.410142991399562826e-03,-8.997781357410744363e+00
-9.941698019624585058e-04,3.408627856745149228e-03,-8.997781335049173990e+00
-9.995228098559033429e-04,3.407104311906460070e-03,-8.997781312390548791e+00
-1.004873417682049849e-03,3.405572360644088751e-03,-8.997781289465766719e+00
-1.010221612239481283e-03,3.404032006739365554e-03,-8.997781266302649072e+00
-1.015567380332757464e-03,3.402483253994348106e-03,-8.997781242926238932e+00
-1.020910708772444688e-03,3.400926106231809670e-03,-8.997781219359078264e+00
-1.026251584375144788e-03,3.399360567295233500e-03,-8.997781195621460171e+00
-1.031589993963530696e-03,3.397786641048798975e-03,-8.997781171731666916e+00
-1.036925924366373765e-03,3.396204331377377685e-03,-8.997781147706145788e+00
-1.042259362418576077e-03,3.394613642186519557e-03,-8.997781123559706273e+00
-1.047590294961204052e-03,3.393014577402448523e-03,-8.997781099305692365e+00
-1.052918708841516643e-03,3.391407140972045164e-03,-8.997781074956108682e+00
-1.058244590913000457e-03,3.389791336862845415e-03,-8.997781050521776791e+00
-1.063567928035398600e-03,3.388167169063025820e-03,-8.997781026012431127e+00
-1.068888707074743850e-03,3.386534641581395721e-03,-8.997781001436848669e+00
-1.074206914903390320e-03,3.384893758447387289e-03,-8.997780976802927100e+00
-1.079522538400044243e-03,3.383244523711044244e-03,-8.997780952117787834e+00
-1.084835564449798239e-03,3.381586941443014051e-03,-8.997780927387839967e+00
-1.090145979944160586e-03,3.379921015734538379e-03,-8.997780902618860210e+00
-1.095453771781089046e-03,3.378246750697438787e-03,-8.997780877816053291e+00
-1.100758926865022741e-03,3.376564150464114126e-03,-8.997780852984114119e+00
-1.106061432106912514e-03,3.374873219187520586e-03,-8.997780828127266872e+00
-1.111361274424254968e-03,3.373173961041170833e-03,-8.997780803249323611e+00
-1.116658440741122174e-03,3.371466380219117088e-03,-8.997780778353725140e+00
-1.121952917988197239e-03,3.369750480935947232e-03,-8.997780753443564095e+00
-1.127244693102801400e-03,3.368026267426765721e-03,-8.997780728521640015e+00
-1.132533753028930898e-03,3.366293743947192715e-03,-8.997780703590473550e+00
-1.137820084717286679e-03,3.364552914773345435e-03,-8.997780678652340214e+00
-1.143103675125306485e-03,3.362803784201834258e-03,-8.997780653709297027e+00
-1.148384511217196303e-03,3.361046356549747538e-03,-8.997780628763196731e+00
-1.153662579963964183e-03,3.359280636154642497e-03,-8.997780603815716205e+00
-1.158937868343451255e-03,3.357506627374536555e-03,-8.997780578868368906e+00
-1.164210363340362512e-03,3.355724334587889979e-03,-8.997780553922526181e+00
-1.169480051946302597e-03,3.353933762193606321e-03,-8.997780528979424375e+00
-1.174746921159802249e-03,3.352134914611007693e-03,-8.997780504040184368e+00
-1.180010957986357342e-03,3.350327796279839974e-03,-8.997780479105822238e+00
-1.185272149438451649e-03,3.348512411660242889e-03,-8.997780454177254583e+00
-1.190530482535599992e-03,3.346688765232758243e-03,-8.997780429255319845e+00
-1.195785944304369065e-03,3.344856861498303035e-03,-8.997780404340771199e+00
-1.201038521778417323e-03,3.343016704978170328e-03,-8.997780379434294318e+00
-1.206288201998524700e-03,3.341168300214009731e-03,-8.997780354536518033e+00
-1.211534972012622306e-03,3.339311651767820459e-03,-8.997780329648005448e+00
-1.216778818875826913e-03,3.337446764221937891e-03,-8.997780304769277038e+00
-1.222019729650472607e-03,3.335573642179026198e-03,-8.997780279900803535e+00
-1.227257691406141151e-03,3.333692290262058825e-03,-8.997780255043013042e+00
-1.232492691219694942e-03,3.331802713114317624e-03,-8.997780230196307016e+00
-1.237724716175309754e-03,3.329904915399375075e-03,-8.997780205361035399e+00
-1.242953753364504227e-03,3.327998901801080406e-03,-8.997780180537535699e+00
-1.248179789886173698e-03,3.326084677023556993e-03,-8.997780155726113449e+00
-1.253402812846621207e-03,3.324162245791178073e-03,-8.997780130927038655e+00
-1.258622809359589804e-03,3.322231612848569778e-03,-8.997780106140577772e+00
-1.263839766546292478e-03,3.320292782960587719e-03,-8.997780081366963500e+00
-1.269053671535447497e-03,3.318345760912308744e-03,-8.997780056606421439e+00
-1.274264511463305948e-03,3.316390551509022701e-03,-8.997780031859148764e+00
-1.279472273473686436e-03,3.314427159576213786e-03,-8.997780007125339097e+00
-1.284676944718008036e-03,3.312455589959557075e-03,-8.997779982405170074e+00
-1.289878512355314803e-03,3.310475847524896407e-03,-8.997779957698803344e+00
-1.295076963552318052e-03,3.308487937158243949e-03,-8.997779933006397002e+00
-1.300272285483417608e-03,3.306491863765757648e-03,-8.997779908328094933e+00
-1.305464465330740840e-03,3.304487632273733853e-03,-8.997779883664035694e+00
-1.310653490284171500e-03,3.302475247628598211e-03,-8.997779859014348958e+00
-1.315839347541380294e-03,3.300454714796886586e-03,-8.997779834379153741e+00
-1.321022024307859149e-03,3.298426038765237683e-03,-8.997779809758569058e+00
-1.326201507796950915e-03,3.296389224540377874e-03,-8.997779785152706822e+00
-1.331377785229879724e-03,3.294344277149113820e-03,-8.997779760561666507e+00
-1.336550843835785903e-03,3.292291201638311657e-03,-8.997779735985556471e+00
-1.341720670851754378e-03,3.290230003074894830e-03,-8.997779711424469085e+00
-1.346887253522848068e-03,3.288160686545821536e-03,-8.997779686878500272e+00
-1.352050579102138245e-03,3.286083257158077791e-03,-8.997779662347737073e+00
-1.357210634850737488e-03,3.283997720038667884e-03,-8.997779637832270083e+00
-1.362367408037827229e-03,3.281904080334591394e-03,-8.997779613332181015e+00
-1.367520885940695045e-03,3.279802343212841458e-03,-8.997779588847555132e+00
-1.372671055844760461e-03,3.277692513860384384e-03,-8.997779564378465267e+00
-1.377817905043610732e-03,3.275574597484151845e-03,-8.997779539924996683e+00
-1.382961420839029249e-03,3.273448599311024401e-03,-8.997779515487222213e+00
-1.388101590541027195e-03,3.271314524587821092e-03,-8.997779491065218238e+00
-1.393238401467877157e-03,3.269172378581284687e-03,-8.997779466659054037e+00
-1.398371840946140881e-03,3.267022166578069549e-03,-8.997779442268800665e+00
-1.403501896310703533e-03,3.264863893884729050e-03,-8.997779417894534504e+00
-1.408628554904803407e-03,3.262697565827703435e-03,-8.997779393536319503e+00
-1.413751804080062933e-03,3.260523187753300734e-03,-8.997779369194228494e+00
-1.418871631196521850e-03,3.258340765027693733e-03,-8.997779344868325424e+00
-1.423988023622664535e-03,3.256150303036895247e-03,-8.997779320558677796e+00
-1.429100968735457075e-03,3.253951807186755089e-03,-8.997779296265351334e+00
-1.434210453920371341e-03,3.251745282902940119e-03,-8.997779271988411764e+00
-1.439316466571421201e-03,3.249530735630922536e-03,-8.997779247727924812e+00
-1.444418994091194175e-03,3.247308170835967733e-03,-8.997779223483954425e+00
-1.449518023890876807e-03,3.245077594003120854e-03,-8.997779199256566329e+00
-1.454613543390290663e-03,3.242839010637188144e-03,-8.997779175045819144e+00
-1.459705540017923117e-03,3.240592426262734350e-03,-8.997779150851778596e+00
-1.464794001210956631e-03,3.238337846424054530e-03,-8.997779126674508632e+00
-1.469878914415299540e-03,3.236075276685173620e-03,-8.997779102514069649e+00
-1.474960267085619016e-03,3.233804722629826049e-03,-8.997779078370523820e+00
-1.480038046685370340e-03,3.231526189861441863e-03,-8.997779054243935093e+00
-1.485112240686827260e-03,3.229239684003131546e-03,-8.997779030134360312e+00
-1.490182836571116469e-03,3.226945210697682552e-03,-8.997779006041861649e+00
-1.495249821828243840e-03,3.224642775607528943e-03,-8.997778981966503054e+00
-1.500313183957128257e-03,3.222332384414749659e-03,-8.997778957908344921e+00
-1.505372910465631753e-03,3.220014042821052035e-03,-8.997778933867447648e+00
-1.510428988870589437e-03,3.217687756547753589e-03,-8.997778909843869855e+00
-1.515481406697841149e-03,3.215353531335772910e-03,-8.997778885837670160e+00
-1.520530151482263120e-03,3.213011372945613186e-03,-8.997778861848914289e+00
-1.525575210767796163e-03,3.210661287157344848e-03,-8.997778837877659086e+00
-1.530616572107479497e-03,3.208303279770599505e-03,-8.997778813923966723e+00
-1.535654223063478508e-03,3.205937356604547823e-03,-8.997778789987892267e+00
-1.540688151207117267e-03,3.203563523497888685e-03,-8.997778766069497891e+00
-1.545718344118909545e-03,3.201181786308833575e-03,-8.997778742168843991e+00
-1.550744789388587433e-03,3.198792150915092704e-03,-8.997778718285989186e+00
-1.555767474615133220e-03,3.196394623213861131e-03,-8.997778694420992096e+00
-1.560786387406811263e-03,3.193989209121803150e-03,-8.997778670573914894e+00
-1.565801515381195098e-03,3.191575914575037545e-03,-8.997778646744814424e+00
-1.570812846165201698e-03,3.189154745529125447e-03,-8.997778622933749304e+00
-1.575820367395119881e-03,3.186725707959050385e-03,-8.997778599140779932e+00
-1.580824066716640447e-03,3.184288807859208311e-03,-8.997778575365964926e+00
-1.585823931784888924e-03,3.181844051243393288e-03,-8.997778551609362907e+00
-1.590819950264453107e-03,3.179391444144775807e-03,-8.997778527871032495e+00
-1.595812109829416450e-03,3.176930992615898449e-03,-8.997778504151034085e+00
-1.600800398163385388e-03,3.174462702728651168e-03,-8.997778480449424521e+00
-1.605784802959522514e-03,3.171986580574260011e-03,-8.997778456766260646e+00
-1.610765311920574986e-03,3.169502632263275846e-03,-8.997778433101606410e+00
-1.615741912758906183e-03,3.167010863925554410e-03,-8.997778409455516879e+00
-1.620714593196524115e-03,3.164511281710238964e-03,-8.997778385828050673e+00
-1.625683340965114812e-03,3.162003891785754219e-03,-8.997778362219266413e+00
-1.630648143806069433e-03,3.159488700339781620e-03,-8.997778338629220940e+00
-1.635608989470516139e-03,3.156965713579249801e-03,-8.997778315057974652e+00
-1.640565865719350019e-03,3.154434937730317672e-03,-8.997778291505584392e+00
-1.645518760323264095e-03,3.151896379038358811e-03,-8.997778267972112332e+00
-1.650467661062776648e-03,3.149350043767944543e-03,-8.997778244457611763e+00
-1.655412555728265258e-03,3.146795938202832238e-03,-8.997778220962139528e+00
-1.660353432119993913e-03,3.144234068645946224e-03,-8.997778197485761353e+00
-1.665290278048144881e-03,3.141664441419363477e-03,-8.997778174028528753e+00
-1.670223081332847985e-03,3.139087062864300611e-03,-8.997778150590498569e+00
-1.675151829804209444e-03,3.136501939341092195e-03,-8.997778127171734752e+00
-1.680076511302345480e-03,3.133909077229180776e-03,-8.997778103772290592e+00
-1.684997113677408342e-03,3.131308482927099100e-03,-8.997778080392222932e+00
-1.689913624789617314e-03,3.128700162852451460e-03,-8.997778057031595722e+00
-1.694826032509291671e-03,3.126084123441905029e-03,-8.997778033690460475e+00
-1.699734324716876705e-03,3.123460371151166870e-03,-8.997778010368875812e+00
-1.704638489302974513e-03,3.120828912454970058e-03,-8.997777987066902128e+00
-1.709538514168375441e-03,3.118189753847058505e-03,-8.997777963784594490e+00
-1.714434387224087353e-03,3.115542901840173511e-03,-8.997777940522009743e+00
-1.719326096391363828e-03,3.112888362966031216e-03,-8.997777917279206505e+00
-1.724213629601735812e-03,3.110226143775313493e-03,-8.997777894056245174e+00
-1.729096974797040892e-03,3.107556250837644526e-03,-8.997777870853177262e+00
-1.733976119929453224e-03,3.104878690741583007e-03,-8.997777847670063167e+00
-1.738851052961510853e-03,3.102193470094596114e-03,-8.997777824506959732e+00
-1.743721761866149971e-03,3.099500595523052571e-03,-8.997777801363922023e+00
-1.748588234626730293e-03,3.096800073672201399e-03,-8.997777778241012214e+00
-1.753450459237068659e-03,3.094091911206156304e-03,-8.997777755138283595e+00
-1.758308423701463331e-03,3.091376114807876593e-03,-8.997777732055793010e+00
-1.763162116034729110e-03,3.088652691179156768e-03,-8.997777708993599077e+00
-1.768011524262223582e-03,3.085921647040604839e-03,-8.997777685951758642e+00
-1.772856636419876605e-03,3.083182989131626715e-03,-8.997777662930328546e+00
-1.777697440554224136e-03,3.080436724210413625e-03,-8.997777639929363858e+00
-1.782533924722430130e-03,3.077682859053916531e-03,-8.997777616948923196e+00
-1.787366076992322542e-03,3.074921400457840924e-03,-8.997777593989061629e+00
-1.792193885442419339e-03,3.072152355236617768e-03,-8.997777571049837775e+00
-1.797017338161960385e-03,3.069375730223398730e-03,-8.997777548131304926e+00
-1.801836423250934753e-03,3.066591532270029723e-03,-8.997777525233523477e+00
-1.806651128820109574e-03,3.063799768247040499e-03,-8.997777502356550272e+00
-1.811461442991061906e-03,3.061000445043622099e-03,-8.997777479500438602e+00
-1.816267353896206275e-03,3.058193569567616010e-03,-8.997777456665245310e+00
-1.821068849678823733e-03,3.055379148745489010e-03,-8.997777433851029016e+00
-1.825865918493093081e-03,3.052557189522327533e-03,-8.997777411057841235e+00
-1.830658548504116674e-03,3.049727698861808608e-03,-8.997777388285744138e+00
-1.835446727887953379e-03,3.046890683746189456e-03,-8.997777365534792793e+00
-1.840230444831644167e-03,3.044046151176288840e-03,-8.997777342805040490e+00
-1.845009687533245499e-03,3.041194108171471015e-03,-8.997777320096542297e+00
-1.849784444201853185e-03,3.038334561769624916e-03,-8.997777297409360386e+00
-1.854554703057637293e-03,3.035467519027151145e-03,-8.997777274743544496e+00
-1.859320452331864482e-03,3.032592987018939423e-03,-8.997777252099153245e+00
-1.864081680266934651e-03,3.029710972838357309e-03,-8.997777229476241700e+00
-1.868838375116401969e-03,3.026821483597226352e-03,-8.997777206874868483e+00
-1.873590525145011742e-03,3.023924526425810378e-03,-8.997777184295085107e+00
-1.878338118628722743e-03,3.021020108472794244e-03,-8.997777161736950191e+00
-1.883081143854739960e-03,3.018108236905266053e-03,-8.997777139200518803e+00
-1.887819589121542130e-03,3.015188918908701110e-03,-8.997777116685847787e+00
-1.892553442738910798e-03,3.012262161686943707e-03,-8.997777094192988656e+00
-1.897282693027959590e-03,3.009327972462190644e-03,-8.997777071721998254e+00
-1.902007328321161971e-03,3.006386358474968240e-03,-8.997777049272936978e+00
