ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
4.710068149989344310e-01,-1.199522191528553505e-15,9.794746626176118909e+00
4.710068142306320094e-01,-1.199522191554577829e-15,9.794746062676408016e+00
4.710068134057102673e-01,-1.199522191580591701e-15,9.794745499409890144e+00
4.710068125298901842e-01,-1.199522191606594331e-15,9.794744936377947298e+00
4.710068116083205858e-01,-1.199522191632586904e-15,9.794744373581981023e+00
4.710068106456357095e-01,-1.199522191658567840e-15,9.794743811023366220e+00
4.710068096460069964e-01,-1.199522191684537930e-15,9.794743248703499106e+00
4.710068086131885545e-01,-1.199522191710496976e-15,9.794742686623765238e+00
4.710068075505602359e-01,-1.199522191736444781e-15,9.794742124785550175e+00
4.710068064611634409e-01,-1.199522191762381541e-15,9.794741563190243028e+00
4.710068053477360905e-01,-1.199522191788307258e-15,9.794741001839229355e+00
4.710068042127427690e-01,-1.199522191814221338e-15,9.794740440733891162e+00
4.710068030584015908e-01,-1.199522191840124178e-15,9.794739879875615784e+00
4.710068018867094031e-01,-1.199522191866015776e-15,9.794739319265787003e+00
4.710068006994637679e-01,-1.199522191891895541e-15,9.794738758905783271e+00
4.710067994982826134e-01,-1.199522191917763671e-15,9.794738198796991924e+00
4.710067982846225521e-01,-1.199522191943620559e-15,9.794737638940796742e+00
4.710067970597949794e-01,-1.199522191969465615e-15,9.794737079338574404e+00
4.710067958249800624e-01,-1.199522191995299034e-15,9.794736519991710466e+00
4.710067945812405066e-01,-1.199522192021120227e-15,9.794735960901578053e+00
4.710067933295334353e-01,-1.199522192046929783e-15,9.794735402069560948e+00
4.710067920707199374e-01,-1.199522192072727507e-15,9.794734843497039378e+00
4.710067908055757258e-01,-1.199522192098512806e-15,9.794734285185388245e+00
4.710067895347991307e-01,-1.199522192124286667e-15,9.794733727135989554e+00
4.710067882590190935e-01,-1.199522192150047906e-15,9.794733169350214652e+00
4.710067869788018835e-01,-1.199522192175797115e-15,9.794732611829443769e+00
4.710067856946574816e-01,-1.199522192201533899e-15,9.794732054575050029e+00
4.710067844070453535e-01,-1.199522192227258456e-15,9.794731497588408331e+00
4.710067831163788910e-01,-1.199522192252970588e-15,9.794730940870897129e+00
4.710067818230310732e-01,-1.199522192278670296e-15,9.794730384423884217e+00
4.710067805273375763e-01,-1.199522192304357776e-15,9.794729828248748049e+00
4.710067792296007694e-01,-1.199522192330032044e-15,9.794729272346856419e+00
4.710067779300931567e-01,-1.199522192355694083e-15,9.794728716719582451e+00
4.710067766290606528e-01,-1.199522192381343304e-15,9.794728161368297492e+00
4.710067753267243029e-01,-1.199522192406979903e-15,9.794727606294372890e+00
4.710067740232838918e-01,-1.199522192432603485e-15,9.794727051499176440e+00
4.710067727189193310e-01,-1.199522192458214446e-15,9.794726496984077713e+00
4.710067714137928796e-01,-1.199522192483811997e-15,9.794725942750440950e+00
4.710067701080508096e-01,-1.199522192509396925e-15,9.794725388799641053e+00
4.710067688018252929e-01,-1.199522192534968640e-15,9.794724835133038710e+00
4.710067674952354011e-01,-1.199522192560526945e-15,9.794724281752003492e+00
4.710067661883888257e-01,-1.199522192586072430e-15,9.794723728657899642e+00
4.710067648813826557e-01,-1.199522192611604308e-15,9.794723175852089625e+00
4.710067635743045988e-01,-1.199522192637122775e-15,9.794722623335939460e+00
4.710067622672340915e-01,-1.199522192662628423e-15,9.794722071110815165e+00
4.710067609602425764e-01,-1.199522192688120266e-15,9.794721519178075653e+00
4.710067596533952239e-01,-1.199522192713598501e-15,9.794720967539083389e+00
4.710067583467504315e-01,-1.199522192739063325e-15,9.794720416195200841e+00
4.710067570403614901e-01,-1.199522192764514148e-15,9.794719865147781590e+00
4.710067557342764166e-01,-1.199522192789951559e-15,9.794719314398196985e+00
4.710067544285390095e-01,-1.199522192815375166e-15,9.794718763947797058e+00
4.710067531231889038e-01,-1.199522192840784573e-15,9.794718213797938944e+00
4.710067518182617929e-01,-1.199522192866180372e-15,9.794717663949986886e+00
4.710067505137908173e-01,-1.199522192891562168e-15,9.794717114405294467e+00
4.710067492098052311e-01,-1.199522192916929963e-15,9.794716565165217048e+00
4.710067479063324569e-01,-1.199522192942283558e-15,9.794716016231108213e+00
4.710067466033970307e-01,-1.199522192967623348e-15,9.794715467604328651e+00
4.710067453010213789e-01,-1.199522192992948347e-15,9.794714919286221289e+00
4.710067439992267069e-01,-1.199522193018259541e-15,9.794714371278150367e+00
4.710067426980312222e-01,-1.199522193043556338e-15,9.794713823581460588e+00
4.710067413974525219e-01,-1.199522193068838541e-15,9.794713276197505536e+00
4.710067400975067042e-01,-1.199522193094106347e-15,9.794712729127635242e+00
4.710067387982077580e-01,-1.199522193119359560e-15,9.794712182373199738e+00
4.710067374995698386e-01,-1.199522193144598179e-15,9.794711635935549054e+00
4.710067362016050474e-01,-1.199522193169822006e-15,9.794711089816029670e+00
4.710067349043252083e-01,-1.199522193195031634e-15,9.794710544015993392e+00
4.710067336077405908e-01,-1.199522193220226076e-15,9.794709998536781370e+00
4.710067323118612981e-01,-1.199522193245405728e-15,9.794709453379741859e+00
4.710067310166969334e-01,-1.199522193270570588e-15,9.794708908546217785e+00
4.710067297222555460e-01,-1.199522193295720459e-15,9.794708364037557402e+00
4.710067284285456291e-01,-1.199522193320855146e-15,9.794707819855100084e+00
4.710067271355748986e-01,-1.199522193345974843e-15,9.794707276000190532e+00
4.710067258433502380e-01,-1.199522193371079158e-15,9.794706732474171673e+00
4.710067245518786416e-01,-1.199522193396168682e-15,9.794706189278382880e+00
4.710067232611663268e-01,-1.199522193421242626e-15,9.794705646414165301e+00
4.710067219712195663e-01,-1.199522193446301187e-15,9.794705103882856534e+00
4.710067206820440777e-01,-1.199522193471344563e-15,9.794704561685797728e+00
4.710067193936452457e-01,-1.199522193496372555e-15,9.794704019824326480e+00
4.710067181060285657e-01,-1.199522193521384771e-15,9.794703478299776833e+00
4.710067168191990339e-01,-1.199522193546381406e-15,9.794702937113486385e+00
4.710067155331616462e-01,-1.199522193571362462e-15,9.794702396266790956e+00
4.710067142479208990e-01,-1.199522193596327937e-15,9.794701855761026366e+00
4.710067129634816219e-01,-1.199522193621277241e-15,9.794701315597521329e+00
4.710067116798480891e-01,-1.199522193646211162e-15,9.794700775777615220e+00
4.710067103970245750e-01,-1.199522193671129109e-15,9.794700236302636753e+00
4.710067091150151319e-01,-1.199522193696031081e-15,9.794699697173914643e+00
4.710067078338241453e-01,-1.199522193720917079e-15,9.794699158392784710e+00
4.710067065534554454e-01,-1.199522193745786511e-15,9.794698619960566788e+00
4.710067052739128624e-01,-1.199522193770640165e-15,9.794698081878598472e+00
4.710067039952002266e-01,-1.199522193795478042e-15,9.794697544148206703e+00
4.710067027173213683e-01,-1.199522193820299156e-15,9.794697006770713088e+00
4.710067014402799512e-01,-1.199522193845103704e-15,9.794696469747442791e+00
4.710067001640796391e-01,-1.199522193869892475e-15,9.794695933079729855e+00
4.710066988887239847e-01,-1.199522193894664482e-15,9.794695396768890561e+00
4.710066976142165407e-01,-1.199522193919419923e-15,9.794694860816248294e+00
4.710066963405608043e-01,-1.199522193944158799e-15,9.794694325223128217e+00
4.710066950677601061e-01,-1.199522193968881305e-15,9.794693789990853716e+00
4.710066937958180544e-01,-1.199522193993586851e-15,9.794693255120739295e+00
4.710066925247379799e-01,-1.199522194018275831e-15,9.794692720614110115e+00
4.710066912545232132e-01,-1.199522194042947850e-15,9.794692186472280682e+00
4.710066899851772515e-01,-1.199522194067603303e-15,9.794691652696574380e+00
4.710066887167032590e-01,-1.199522194092241401e-15,9.794691119288302161e+00
4.710066874491044553e-01,-1.199522194116862736e-15,9.794690586248783859e+00
4.710066861823842821e-01,-1.199522194141467111e-15,9.794690053579332201e+00
4.710066849165460701e-01,-1.199522194166054130e-15,9.794689521281263467e+00
4.710066836515928168e-01,-1.199522194190623992e-15,9.794688989355888609e+00
4.710066823875280750e-01,-1.199522194215176696e-15,9.794688457804523907e+00
4.710066811243547313e-01,-1.199522194239712045e-15,9.794687926628476760e+00
4.710066798620760609e-01,-1.199522194264230236e-15,9.794687395829061671e+00
4.710066786006953388e-01,-1.199522194288730875e-15,9.794686865407582488e+00
4.710066773402158402e-01,-1.199522194313213765e-15,9.794686335365351937e+00
4.710066760806407293e-01,-1.199522194337679497e-15,9.794685805703680970e+00
4.710066748219730037e-01,-1.199522194362127283e-15,9.794685276423869880e+00
4.710066735642158275e-01,-1.199522194386557714e-15,9.794684747527227842e+00
4.710066723073725314e-01,-1.199522194410970395e-15,9.794684219015060478e+00
4.710066710514461130e-01,-1.199522194435365327e-15,9.794683690888673411e+00
4.710066697964399030e-01,-1.199522194459742115e-15,9.794683163149361604e+00
4.710066685423568433e-01,-1.199522194484101351e-15,9.794682635798436010e+00
4.710066672891999318e-01,-1.199522194508442443e-15,9.794682108837191592e+00
4.710066660369724989e-01,-1.199522194532765391e-15,9.794681582266932196e+00
4.710066647856777644e-01,-1.199522194557070787e-15,9.794681056088959892e+00
4.710066635353184483e-01,-1.199522194581357448e-15,9.794680530304564314e+00
4.710066622858981589e-01,-1.199522194605626162e-15,9.794680004915049309e+00
4.710066610374197271e-01,-1.199522194629876535e-15,9.794679479921708065e+00
4.710066597898861507e-01,-1.199522194654108764e-15,9.794678955325837322e+00
4.710066585433006492e-01,-1.199522194678322652e-15,9.794678431128733820e+00
4.710066572976663868e-01,-1.199522194702517608e-15,9.794677907331683642e+00
4.710066560529863611e-01,-1.199522194726694420e-15,9.794677383935985304e+00
4.710066548092635696e-01,-1.199522194750852693e-15,9.794676860942928442e+00
4.710066535665012877e-01,-1.199522194774992232e-15,9.794676338353804468e+00
4.710066523247023462e-01,-1.199522194799113429e-15,9.794675816169904792e+00
4.710066510838699649e-01,-1.199522194823215496e-15,9.794675294392510168e+00
4.710066498440073635e-01,-1.199522194847298828e-15,9.794674773022913783e+00
4.710066486051173729e-01,-1.199522194871363424e-15,9.794674252062401720e+00
4.710066473672031018e-01,-1.199522194895408891e-15,9.794673731512256509e+00
4.710066461302676588e-01,-1.199522194919435622e-15,9.794673211373766009e+00
4.710066448943139861e-01,-1.199522194943443223e-15,9.794672691648210971e+00
4.710066436593451922e-01,-1.199522194967431497e-15,9.794672172336873928e+00
4.710066424253643858e-01,-1.199522194991401035e-15,9.794671653441039183e+00
4.710066411923747864e-01,-1.199522195015351444e-15,9.794671134961987491e+00
4.710066399603791143e-01,-1.199522195039281934e-15,9.794670616900988946e+00
4.710066387293804224e-01,-1.199522195063193491e-15,9.794670099259329632e+00
4.710066374993820970e-01,-1.199522195087085524e-15,9.794669582038286748e+00
4.710066362703868581e-01,-1.199522195110958230e-15,9.794669065239133943e+00
4.710066350423977588e-01,-1.199522195134811412e-15,9.794668548863146640e+00
4.710066338154179633e-01,-1.199522195158644872e-15,9.794668032911600264e+00
4.710066325894505246e-01,-1.199522195182459202e-15,9.794667517385768463e+00
4.710066313644981628e-01,-1.199522195206253614e-15,9.794667002286921331e+00
4.710066301405644307e-01,-1.199522195230027909e-15,9.794666487616328965e+00
4.710066289176518817e-01,-1.199522195253782483e-15,9.794665973375259682e+00
4.710066276957636244e-01,-1.199522195277517533e-15,9.794665459564988907e+00
4.710066264749028786e-01,-1.199522195301232467e-15,9.794664946186777854e+00
4.710066252550724752e-01,-1.199522195324927285e-15,9.794664433241896617e+00
4.710066240362754120e-01,-1.199522195348602381e-15,9.794663920731609963e+00
4.710066228185148529e-01,-1.199522195372257361e-15,9.794663408657182657e+00
4.710066216017937957e-01,-1.199522195395892028e-15,9.794662897019875913e+00
4.710066203861149603e-01,-1.199522195419506382e-15,9.794662385820954498e+00
4.710066191714816775e-01,-1.199522195443100818e-15,9.794661875061681400e+00
4.710066179578967782e-01,-1.199522195466674742e-15,9.794661364743310727e+00
4.710066167453631492e-01,-1.199522195490228157e-15,9.794660854867105471e+00
4.710066155338841209e-01,-1.199522195513761061e-15,9.794660345434323290e+00
4.710066143234624692e-01,-1.199522195537273849e-15,9.794659836446225398e+00
4.710066131141009693e-01,-1.199522195560765732e-15,9.794659327904058799e+00
4.710066119058030631e-01,-1.199522195584237303e-15,9.794658819809086481e+00
4.710066106985714707e-01,-1.199522195607687771e-15,9.794658312162553671e+00
4.710066094924092450e-01,-1.199522195631118123e-15,9.794657804965721581e+00
4.710066082873192173e-01,-1.199522195654526979e-15,9.794657298219835440e+00
4.710066070833044405e-01,-1.199522195677915324e-15,9.794656791926147577e+00
4.710066058803680233e-01,-1.199522195701282765e-15,9.794656286085908548e+00
4.710066046785127414e-01,-1.199522195724629300e-15,9.794655780700363579e+00
4.710066034777417032e-01,-1.199522195747954734e-15,9.794655275770761449e+00
4.710066022780577955e-01,-1.199522195771259263e-15,9.794654771298349161e+00
4.710066010794641267e-01,-1.199522195794542295e-15,9.794654267284364835e+00
4.710065998819632505e-01,-1.199522195817804226e-15,9.794653763730060803e+00
4.710065986855585529e-01,-1.199522195841045054e-15,9.794653260636675185e+00
4.710065974902529762e-01,-1.199522195864264386e-15,9.794652758005447879e+00
4.710065962960489627e-01,-1.199522195887462813e-15,9.794652255837625887e+00
4.710065951029500098e-01,-1.199522195910639349e-15,9.794651754134436672e+00
4.710065939109590039e-01,-1.199522195933794586e-15,9.794651252897127236e+00
4.710065927200786096e-01,-1.199522195956928129e-15,9.794650752126930371e+00
4.710065915303118245e-01,-1.199522195980040176e-15,9.794650251825084197e+00
4.710065903416618127e-01,-1.199522196003130529e-15,9.794649751992819731e+00
4.710065891541312388e-01,-1.199522196026199189e-15,9.794649252631373315e+00
4.710065879677232115e-01,-1.199522196049246154e-15,9.794648753741975966e+00
4.710065867824405617e-01,-1.199522196072271426e-15,9.794648255325856923e+00
4.710065855982862870e-01,-1.199522196095274610e-15,9.794647757384248976e+00
4.710065844152633296e-01,-1.199522196118255509e-15,9.794647259918376037e+00
4.710065832333745206e-01,-1.199522196141215306e-15,9.794646762929472672e+00
4.710065820526226910e-01,-1.199522196164152423e-15,9.794646266418757463e+00
4.710065808730111159e-01,-1.199522196187067451e-15,9.794645770387459649e+00
4.710065796945422933e-01,-1.199522196209960392e-15,9.794645274836801363e+00
4.710065785172192210e-01,-1.199522196232831048e-15,9.794644779768006515e+00
4.710065773410450629e-01,-1.199522196255679418e-15,9.794644285182295462e+00
4.710065761660223727e-01,-1.199522196278505897e-15,9.794643791080890338e+00
4.710065749921543699e-01,-1.199522196301309302e-15,9.794643297465007947e+00
4.710065738194436635e-01,-1.199522196324090619e-15,9.794642804335866870e+00
4.710065726478934733e-01,-1.199522196346849847e-15,9.794642311694687464e+00
4.710065714775063528e-01,-1.199522196369585805e-15,9.794641819542677652e+00
4.710065703082852995e-01,-1.199522196392299279e-15,9.794641327881056014e+00
4.710065691402333110e-01,-1.199522196414990075e-15,9.794640836711035803e+00
4.710065679733531629e-01,-1.199522196437658584e-15,9.794640346033832046e+00
4.710065668076479084e-01,-1.199522196460304217e-15,9.794639855850649113e+00
