ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.200002777517530461e+01,1.200000021983469765e+02,-3.784158609365326590e-16
3.200002804277758628e+01,1.200000022450548727e+02,-3.820898013339747351e-16
3.200002831031701334e+01,1.200000022922559850e+02,-3.857637417314168112e-16
3.200002857779293208e+01,1.200000023399501998e+02,-3.894376821288588874e-16
3.200002884520468172e+01,1.200000023881373892e+02,-3.931116225263009635e-16
3.200002911255160143e+01,1.200000024368174252e+02,-3.967855629237430396e-16
3.200002937983302331e+01,1.200000024859902084e+02,-4.004595033211851158e-16
3.200002964704830077e+01,1.200000025356556108e+02,-4.041334437186271919e-16
3.200002991419676590e+01,1.200000025858135189e+02,-4.078073841160692681e-16
3.200003018127776500e+01,1.200000026364637762e+02,-4.114813245135113442e-16
3.200003044829063015e+01,1.200000026876062975e+02,-4.151552649109534203e-16
3.200003071523472187e+01,1.200000027392409265e+02,-4.188292053083954965e-16
3.200003098210935804e+01,1.200000027913675780e+02,-4.225031457058375726e-16
3.200003124891388495e+01,1.200000028439860671e+02,-4.261770861032796488e-16
3.200003151564766313e+01,1.200000028970963086e+02,-4.298510265007217249e-16
3.200003178231001044e+01,1.200000029506981463e+02,-4.335249668981638010e-16
3.200003204890028741e+01,1.200000030047914663e+02,-4.371989072956058772e-16
3.200003231541782611e+01,1.200000030593761551e+02,-4.408728476930479533e-16
3.200003258186197286e+01,1.200000031144520136e+02,-4.445467880904899801e-16
3.200003284823206684e+01,1.200000031700189425e+02,-4.482207284879320070e-16
3.200003311452744725e+01,1.200000032260768279e+02,-4.518946688853740338e-16
3.200003338074746040e+01,1.200000032826254852e+02,-4.555686092828160606e-16
3.200003364689145968e+01,1.200000033396648149e+02,-4.592425496802580875e-16
3.200003391295877719e+01,1.200000033971946749e+02,-4.629164900777001143e-16
3.200003417894875923e+01,1.200000034552148804e+02,-4.665904304751421411e-16
3.200003444486075210e+01,1.200000035137253320e+02,-4.702643708725841680e-16
3.200003471069408789e+01,1.200000035727258734e+02,-4.739383112700261948e-16
3.200003497644812711e+01,1.200000036322163623e+02,-4.776122516674682216e-16
3.200003524212220185e+01,1.200000036921966142e+02,-4.812861920649102485e-16
3.200003550771566552e+01,1.200000037526665437e+02,-4.849601324623522753e-16
3.200003577322785020e+01,1.200000038136259661e+02,-4.886340728597943022e-16
3.200003603865811641e+01,1.200000038750747109e+02,-4.923080132572363290e-16
3.200003630400580334e+01,1.200000039370126785e+02,-4.959819536546783558e-16
3.200003656927025020e+01,1.200000039994396701e+02,-4.996558940521203827e-16
3.200003683445081748e+01,1.200000040623555719e+02,-5.033298344495624095e-16
3.200003709954683018e+01,1.200000041257601850e+02,-5.070037748470044363e-16
3.200003736455764880e+01,1.200000041896533816e+02,-5.106777152444464632e-16
3.200003762948261965e+01,1.200000042540350051e+02,-5.143516556418884900e-16
3.200003789432107482e+01,1.200000043189048853e+02,-5.180255960393305168e-16
3.200003815907237481e+01,1.200000043842628656e+02,-5.216995364367725437e-16
3.200003842373585883e+01,1.200000044501088041e+02,-5.253734768342145705e-16
3.200003868831088027e+01,1.200000045164425018e+02,-5.290474172316565973e-16
3.200003895279678545e+01,1.200000045832637880e+02,-5.327213576290986242e-16
3.200003921719292066e+01,1.200000046505725635e+02,-5.363952980265406510e-16
3.200003948149862509e+01,1.200000047183686149e+02,-5.400692384239826778e-16
3.200003974571325926e+01,1.200000047866517576e+02,-5.437431788214247047e-16
3.200004000983616237e+01,1.200000048554218637e+02,-5.474171192188667315e-16
3.200004027386669492e+01,1.200000049246787199e+02,-5.510910596163087583e-16
3.200004053780418900e+01,1.200000049944222269e+02,-5.547650000137507852e-16
3.200004080164799802e+01,1.200000050646521430e+02,-5.584389404111928120e-16
3.200004106539748250e+01,1.200000051353683119e+02,-5.621128808086348388e-16
3.200004132905198162e+01,1.200000052065706058e+02,-5.657868212060768657e-16
3.200004159261084169e+01,1.200000052782587687e+02,-5.694607616035188925e-16
3.200004185607342322e+01,1.200000053504326871e+02,-5.731347020009609193e-16
3.200004211943906540e+01,1.200000054230921478e+02,-5.768086423984029462e-16
3.200004238270712165e+01,1.200000054962369944e+02,-5.804825827958449730e-16
3.200004264587694536e+01,1.200000055698670138e+02,-5.841565231932869998e-16
3.200004290894788994e+01,1.200000056439820781e+02,-5.878304635907290267e-16
3.200004317191929459e+01,1.200000057185819600e+02,-5.915044039881710535e-16
3.200004343479052693e+01,1.200000057936664888e+02,-5.951783443856130804e-16
3.200004369756092615e+01,1.200000058692354798e+02,-5.988522847830551072e-16
3.200004396022984565e+01,1.200000059452887484e+02,-6.025262251804971340e-16
3.200004422279663885e+01,1.200000060218260955e+02,-6.062001655779391609e-16
3.200004448526065914e+01,1.200000060988473507e+02,-6.098741059753811877e-16
3.200004474762125284e+01,1.200000061763523291e+02,-6.135480463728232145e-16
3.200004500987778755e+01,1.200000062543408035e+02,-6.172219867702652414e-16
3.200004527202959537e+01,1.200000063328126174e+02,-6.208959271677072682e-16
3.200004553407604391e+01,1.200000064117675436e+02,-6.245698675651492950e-16
3.200004579601648658e+01,1.200000064912054398e+02,-6.282438079625913219e-16
3.200004605785026968e+01,1.200000065711260646e+02,-6.319177483600333487e-16
3.200004631957675372e+01,1.200000066515292048e+02,-6.355916887574753755e-16
3.200004658119527789e+01,1.200000067324147182e+02,-6.392656291549174024e-16
3.200004684270521693e+01,1.200000068137823774e+02,-6.429395695523594292e-16
3.200004710410592423e+01,1.200000068956319694e+02,-6.466135099498014560e-16
3.200004736539673900e+01,1.200000069779633094e+02,-6.502874503472434829e-16
3.200004762657702884e+01,1.200000070607761984e+02,-6.539613907446855097e-16
3.200004788764614716e+01,1.200000071440704232e+02,-6.576353311421275365e-16
3.200004814860344737e+01,1.200000072278457424e+02,-6.613092715395695634e-16
3.200004840944828999e+01,1.200000073121020279e+02,-6.649832119370115902e-16
3.200004867018002130e+01,1.200000073968389955e+02,-6.686571523344536170e-16
3.200004893079800183e+01,1.200000074820564890e+02,-6.723310927318956439e-16
3.200004919130159919e+01,1.200000075677542668e+02,-6.760050331293376707e-16
3.200004945169015969e+01,1.200000076539321583e+02,-6.796789735267796975e-16
3.200004971196304382e+01,1.200000077405898793e+02,-6.833529139242217244e-16
3.200004997211961211e+01,1.200000078277272877e+02,-6.870268543216637512e-16
3.200005023215921796e+01,1.200000079153441419e+02,-6.907007947191057780e-16
3.200005049208122898e+01,1.200000080034402146e+02,-6.943747351165478049e-16
3.200005075188499148e+01,1.200000080920153067e+02,-6.980486755139898317e-16
3.200005101156987308e+01,1.200000081810691768e+02,-7.017226159114318586e-16
3.200005127113522718e+01,1.200000082706016116e+02,-7.053965563088738854e-16
3.200005153058041429e+01,1.200000083606124122e+02,-7.090704967063159122e-16
3.200005178990480204e+01,1.200000084511013227e+02,-7.127444371037579391e-16
3.200005204910773671e+01,1.200000085420681586e+02,-7.164183775011999659e-16
3.200005230818858593e+01,1.200000086335126781e+02,-7.200923178986419927e-16
3.200005256714671731e+01,1.200000087254346255e+02,-7.237662582960840196e-16
3.200005282598148426e+01,1.200000088178338302e+02,-7.274401986935260464e-16
3.200005308469224019e+01,1.200000089107100223e+02,-7.311141390909680732e-16
3.200005334327836692e+01,1.200000090040629885e+02,-7.347880794884101001e-16
3.200005360173921787e+01,1.200000090978924874e+02,-7.384620198858521269e-16
3.200005386007414643e+01,1.200000091921983056e+02,-7.421359602832941537e-16
3.200005411828252022e+01,1.200000092869802018e+02,-7.458099006807361806e-16
3.200005437636370687e+01,1.200000093822379199e+02,-7.494838410781782074e-16
3.200005463431705977e+01,1.200000094779712612e+02,-7.531577814756202342e-16
3.200005489214196075e+01,1.200000095741799839e+02,-7.568317218730622611e-16
3.200005514983775612e+01,1.200000096708638182e+02,-7.605056622705042879e-16
3.200005540740381349e+01,1.200000097680225650e+02,-7.641796026679463147e-16
3.200005566483950048e+01,1.200000098656559686e+02,-7.678535430653883416e-16
3.200005592214418471e+01,1.200000099637637732e+02,-7.715274834628303684e-16
3.200005617931722668e+01,1.200000100623457655e+02,-7.752014238602723952e-16
3.200005643635799402e+01,1.200000101614016756e+02,-7.788753642577144221e-16
3.200005669326584723e+01,1.200000102609312904e+02,-7.825493046551564489e-16
3.200005695004015394e+01,1.200000103609343114e+02,-7.862232450525984757e-16
3.200005720668028886e+01,1.200000104614105538e+02,-7.898971854500405026e-16
3.200005746318561251e+01,1.200000105623597335e+02,-7.935711258474825294e-16
3.200005771955549250e+01,1.200000106637815946e+02,-7.972450662449245562e-16
3.200005797578929645e+01,1.200000107656759241e+02,-8.009190066423665831e-16
3.200005823188639198e+01,1.200000108680424376e+02,-8.045929470398086099e-16
3.200005848784613960e+01,1.200000109708808793e+02,-8.082668874372506368e-16
3.200005874366792824e+01,1.200000110741910220e+02,-8.119408278346926636e-16
3.200005899935111131e+01,1.200000111779725955e+02,-8.156147682321346904e-16
3.200005925489504932e+01,1.200000112822253584e+02,-8.192887086295767173e-16
3.200005951029913120e+01,1.200000113869490406e+02,-8.229626490270187441e-16
3.200005976556272458e+01,1.200000114921433720e+02,-8.266365894244607709e-16
3.200006002068518285e+01,1.200000115978080828e+02,-8.303105298219027978e-16
3.200006027566588784e+01,1.200000117039429597e+02,-8.339844702193448246e-16
3.200006053050421428e+01,1.200000118105477327e+02,-8.376584106167868514e-16
3.200006078519952979e+01,1.200000119176220892e+02,-8.413323510142288783e-16
3.200006103975120197e+01,1.200000120251658302e+02,-8.450062914116709051e-16
3.200006129415860556e+01,1.200000121331786431e+02,-8.486802318091129319e-16
3.200006154842110817e+01,1.200000122416602579e+02,-8.523541722065549588e-16
3.200006180253809873e+01,1.200000123506104472e+02,-8.560281126039969856e-16
3.200006205650893065e+01,1.200000124600288984e+02,-8.597020530014390124e-16
3.200006231033299287e+01,1.200000125699153841e+02,-8.633759933988810393e-16
3.200006256400963878e+01,1.200000126802696201e+02,-8.670499337963230661e-16
3.200006281753826443e+01,1.200000127910913079e+02,-8.707238741937650929e-16
3.200006307091823743e+01,1.200000129023801918e+02,-8.743978145912071198e-16
3.200006332414892540e+01,1.200000130141360017e+02,-8.780717549886491466e-16
3.200006357722970307e+01,1.200000131263584677e+02,-8.817456953860911734e-16
3.200006383015996647e+01,1.200000132390473055e+02,-8.854196357835332003e-16
3.200006408293906190e+01,1.200000133522022026e+02,-8.890935761809752271e-16
3.200006433556638541e+01,1.200000134658229314e+02,-8.927675165784173526e-16
3.200006458804131171e+01,1.200000135799092078e+02,-8.964414569758594780e-16
3.200006484036320842e+01,1.200000136944607192e+02,-9.001153973733016034e-16
3.200006509253145737e+01,1.200000138094771813e+02,-9.037893377707437289e-16
3.200006534454544749e+01,1.200000139249583668e+02,-9.074632781681858543e-16
3.200006559640454640e+01,1.200000140409039346e+02,-9.111372185656279798e-16
3.200006584810812882e+01,1.200000141573136148e+02,-9.148111589630701052e-16
3.200006609965557658e+01,1.200000142741871230e+02,-9.184850993605122306e-16
3.200006635104627151e+01,1.200000143915241324e+02,-9.221590397579543561e-16
3.200006660227960253e+01,1.200000145093244299e+02,-9.258329801553964815e-16
3.200006685335493017e+01,1.200000146275876745e+02,-9.295069205528386070e-16
3.200006710427164336e+01,1.200000147463135960e+02,-9.331808609502807324e-16
3.200006735502913813e+01,1.200000148655018677e+02,-9.368548013477228579e-16
3.200006760562676789e+01,1.200000149851522337e+02,-9.405287417451649833e-16
3.200006785606393578e+01,1.200000151052643815e+02,-9.442026821426071087e-16
3.200006810634001653e+01,1.200000152258380126e+02,-9.478766225400492342e-16
3.200006835645439196e+01,1.200000153468728428e+02,-9.515505629374913596e-16
3.200006860640644391e+01,1.200000154683685309e+02,-9.552245033349334851e-16
3.200006885619556130e+01,1.200000155903248356e+02,-9.588984437323756105e-16
3.200006910582111885e+01,1.200000157127414440e+02,-9.625723841298177360e-16
3.200006935528250551e+01,1.200000158356180151e+02,-9.662463245272598614e-16
3.200006960457911731e+01,1.200000159589542790e+02,-9.699202649247019868e-16
3.200006985371031476e+01,1.200000160827499229e+02,-9.735942053221441123e-16
3.200007010267549390e+01,1.200000162070046485e+02,-9.772681457195862377e-16
3.200007035147405787e+01,1.200000163317181432e+02,-9.809420861170283632e-16
3.200007060010536719e+01,1.200000164568900942e+02,-9.846160265144704886e-16
3.200007084856881789e+01,1.200000165825202032e+02,-9.882899669119126140e-16
3.200007109686379891e+01,1.200000167086081149e+02,-9.919639073093547395e-16
3.200007134498970629e+01,1.200000168351536161e+02,-9.956378477067968649e-16
3.200007159294590764e+01,1.200000169621562947e+02,-9.993117881042389904e-16
3.200007184073179900e+01,1.200000170896158949e+02,-1.002985728501681116e-15
3.200007208834678352e+01,1.200000172175320898e+02,-1.006659668899123241e-15
3.200007233579022881e+01,1.200000173459045385e+02,-1.010333609296565367e-15
3.200007258306153801e+01,1.200000174747329567e+02,-1.014007549694007492e-15
3.200007283016009296e+01,1.200000176040170317e+02,-1.017681490091449618e-15
3.200007307708529680e+01,1.200000177337564082e+02,-1.021355430488891743e-15
3.200007332383652425e+01,1.200000178639507880e+02,-1.025029370886333868e-15
3.200007357041317135e+01,1.200000179945998582e+02,-1.028703311283775994e-15
3.200007381681463414e+01,1.200000181257032921e+02,-1.032377251681218119e-15
3.200007406304030866e+01,1.200000182572607343e+02,-1.036051192078660245e-15
3.200007430908956962e+01,1.200000183892719150e+02,-1.039725132476102370e-15
3.200007455496182729e+01,1.200000185217364503e+02,-1.043399072873544496e-15
3.200007480065647059e+01,1.200000186546540704e+02,-1.047073013270986621e-15
3.200007504617288845e+01,1.200000187880243914e+02,-1.050746953668428747e-15
3.200007529151048402e+01,1.200000189218471434e+02,-1.054420894065870872e-15
3.200007553666863913e+01,1.200000190561219426e+02,-1.058094834463312997e-15
3.200007578164675692e+01,1.200000191908484908e+02,-1.061768774860755123e-15
3.200007602644423343e+01,1.200000193260264325e+02,-1.065442715258197248e-15
3.200007627106046471e+01,1.200000194616554694e+02,-1.069116655655639374e-15
3.200007651549484677e+01,1.200000195977352178e+02,-1.072790596053081499e-15
3.200007675974677568e+01,1.200000197342653934e+02,-1.076464536450523625e-15
3.200007700381564746e+01,1.200000198712456125e+02,-1.080138476847965750e-15
3.200007724770085815e+01,1.200000200086755484e+02,-1.083812417245407876e-15
3.200007749140181090e+01,1.200000201465549168e+02,-1.087486357642850001e-15
3.200007773491790886e+01,1.200000202848832913e+02,-1.091160298040292126e-15
3.200007797824853384e+01,1.200000204236604162e+02,-1.094834238437734252e-15
3.200007822139310321e+01,1.200000205628858652e+02,-1.098508178835176377e-15
3.200007846435100589e+01,1.200000207025593539e+02,-1.102182119232618503e-15
3.200007870712165214e+01,1.200000208426804988e+02,-1.105856059630060628e-15
3.200007894970443090e+01,1.200000209832490015e+02,-1.109530000027502754e-15
3.200007919209875951e+01,1.200000211242644781e+02,-1.113203940424944879e-15
3.200007943430402690e+01,1.200000212657265877e+02,-1.116877880822387005e-15
3.200007967631963623e+01,1.200000214076349749e+02,-1.120551821219829130e-15
3.200007991814499064e+01,1.200000215499892988e+02,-1.124225761617271255e-15
3.200008015977950038e+01,1.200000216927892325e+02,-1.127899702014713381e-15
3.200008040122256148e+01,1.200000218360343638e+02,-1.131573642412155506e-15
3.200008064247359130e+01,1.200000219797243943e+02,-1.135247582809597632e-15
3.200008088353197877e+01,1.200000221238589688e+02,-1.138921523207039757e-15
3.200008112439713415e+01,1.200000222684377036e+02,-1.142595463604481883e-15
3.200008136506846057e+01,1.200000224134602291e+02,-1.146269404001924008e-15
3.200008160554536829e+01,1.200000225589262044e+02,-1.149943344399366134e-15
3.200008184582726756e+01,1.200000227048352883e+02,-1.153617284796808259e-15
3.200008208591356151e+01,1.200000228511871256e+02,-1.157291225194250384e-15
3.200008232580366041e+01,1.200000229979813184e+02,-1.160965165591692510e-15
3.200008256549696739e+01,1.200000231452175115e+02,-1.164639105989134635e-15
3.200008280499289270e+01,1.200000232928953778e+02,-1.168313046386576761e-15
3.200008304429084660e+01,1.200000234410145197e+02,-1.171986986784018886e-15
3.200008328339023222e+01,1.200000235895745959e+02,-1.175660927181461012e-15
3.200008352229047404e+01,1.200000237385752087e+02,-1.179334867578903137e-15
3.200008376099096807e+01,1.200000238880160168e+02,-1.183008807976345262e-15
3.200008399949113169e+01,1.200000240378966225e+02,-1.186682748373787388e-15
3.200008423779038225e+01,1.200000241882166847e+02,-1.190356688771229513e-15
3.200008447588811578e+01,1.200000243389758197e+02,-1.194030629168671639e-15
3.200008471378376385e+01,1.200000244901736579e+02,-1.197704569566113764e-15
3.200008495147672249e+01,1.200000246418098442e+02,-1.201378509963555890e-15
3.200008518896642329e+01,1.200000247938839664e+02,-1.205052450360998015e-15
3.200008542625225516e+01,1.200000249463956834e+02,-1.208726390758440141e-15
3.200008566333365678e+01,1.200000250993446116e+02,-1.212400331155882266e-15
3.200008590021003840e+01,1.200000252527303530e+02,-1.216074271553324391e-15
3.200008613688080317e+01,1.200000254065525382e+02,-1.219748211950766517e-15
3.200008637334537553e+01,1.200000255608108120e+02,-1.223422152348208642e-15
3.200008660960317286e+01,1.200000257155047478e+02,-1.227096092745650768e-15
3.200008684565361250e+01,1.200000258706340048e+02,-1.230770033143092893e-15
3.200008708149610470e+01,1.200000260261981992e+02,-1.234443973540535019e-15
3.200008731713008103e+01,1.200000261821969190e+02,-1.238117913937977144e-15
3.200008755255494464e+01,1.200000263386298087e+02,-1.241791854335419270e-15
3.200008778777011997e+01,1.200000264954964422e+02,-1.245465794732861395e-15
3.200008802277503150e+01,1.200000266527964783e+02,-1.249139735130303520e-15
3.200008825756910369e+01,1.200000268105294907e+02,-1.252813675527745646e-15
3.200008849215174678e+01,1.200000269686951384e+02,-1.256487615925187771e-15
3.200008872652237812e+01,1.200000271272929950e+02,-1.260161556322629897e-15
3.200008896068043640e+01,1.200000272863226627e+02,-1.263835496720072022e-15
3.200008919462533186e+01,1.200000274457837719e+02,-1.267509437117514148e-15
3.200008942835648895e+01,1.200000276056758963e+02,-1.271183377514956273e-15
3.200008966187333215e+01,1.200000277659986807e+02,-1.274857317912398399e-15
3.200008989517527880e+01,1.200000279267517271e+02,-1.278531258309840524e-15
3.200009012826176757e+01,1.200000280879345951e+02,-1.282205198707282649e-15
3.200009036113220873e+01,1.200000282495469293e+02,-1.285879139104724775e-15
3.200009059378603382e+01,1.200000284115883318e+02,-1.289553079502166900e-15
3.200009082622266732e+01,1.200000285740583621e+02,-1.293227019899609026e-15
3.200009105844154789e+01,1.200000287369566507e+02,-1.296900960297051151e-15
3.200009129044207867e+01,1.200000289002828140e+02,-1.300574900694493277e-15
3.200009152222371256e+01,1.200000290640364256e+02,-1.304248841091935402e-15
3.200009175378585979e+01,1.200000292282170733e+02,-1.307922781489377528e-15
3.200009198512795194e+01,1.200000293928243593e+02,-1.311596721886819653e-15
3.200009221624942768e+01,1.200000295578578715e+02,-1.315270662284261778e-15
3.200009244714969725e+01,1.200000297233172262e+02,-1.318944602681703904e-15
3.200009267782822064e+01,1.200000298892019828e+02,-1.322618543079146029e-15
3.200009290828440101e+01,1.200000300555117576e+02,-1.326292483476588155e-15
3.200009313851768411e+01,1.200000302222461244e+02,-1.329966423874030280e-15
3.200009336852749442e+01,1.200000303894047136e+02,-1.333640364271472406e-15
3.200009359831327771e+01,1.200000305569870420e+02,-1.337314304668914531e-15
3.200009382787444423e+01,1.200000307249927403e+02,-1.340988245066356656e-15
3.200009405721044686e+01,1.200000308934213820e+02,-1.344662185463798782e-15
3.200009428632071717e+01,1.200000310622725550e+02,-1.348336125861240907e-15
3.200009451520468673e+01,1.200000312315458473e+02,-1.352010066258683033e-15
3.200009474386178709e+01,1.200000314012408325e+02,-1.355684006656125158e-15
3.200009497229145694e+01,1.200000315713570984e+02,-1.359357947053567284e-15
3.200009520049313494e+01,1.200000317418942188e+02,-1.363031887451009409e-15
3.200009542846625266e+01,1.200000319128517674e+02,-1.366705827848451535e-15
3.200009565621025587e+01,1.200000320842293462e+02,-1.370379768245893660e-15
3.200009588372457614e+01,1.200000322560265289e+02,-1.374053708643335785e-15
