gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200004000983616237e+01,1.200003994223417010e+02,-6.870268543216482304e-15,-2.928774649233911287e+00,6.498300193164211480e-01,3.673940397442059375e-16
3.200003736455765591e+01,1.200004000881101405e+02,-6.907007947190901586e-15,-2.938620419885809021e+00,6.037466586492652443e-01,3.673940397442059375e-16
3.200003471069408079e+01,1.200004007050376202e+02,-6.943747351165320868e-15,-2.947741129920621095e+00,5.575143325281426421e-01,3.673940397442059375e-16
3.200003204890026609e+01,1.200004012729719136e+02,-6.980486755139740151e-15,-2.956134528939622808e+00,5.111444480877349594e-01,3.673940397442059375e-16
3.200002937983295936e+01,1.200004017917729016e+02,-7.017226159114159433e-15,-2.963798545997199163e+00,4.646484464031800932e-01,3.673940397442059375e-16
3.200002670415072004e+01,1.200004022613125727e+02,-7.053965563088578715e-15,-2.970731290111820133e+00,4.180377996671591490e-01,3.673940397442059375e-16
3.200002402251371336e+01,1.200004026814750375e+02,-7.090704967062997997e-15,-2.976931050732613215e+00,3.713240083593043472e-01,3.673940397442059375e-16
3.200002133558361805e+01,1.200004030521566989e+02,-7.127444371037418069e-15,-2.982396298161412940e+00,3.245185984086272901e-01,3.673940397442059375e-16
3.200001864402338470e+01,1.200004033732660673e+02,-7.164183775011837351e-15,-2.987125683930195841e+00,2.776331183496688615e-01,3.673940397442059375e-16
3.200001594849710784e+01,1.200004036447239173e+02,-7.200923178986256633e-15,-2.991118041133789429e+00,2.306791364730712279e-01,3.673940397442059375e-16
3.200001324966986971e+01,1.200004038664632731e+02,-7.237662582960675915e-15,-2.994372384717793878e+00,1.836682379712748781e-01,3.673940397442059375e-16
3.200001054820757673e+01,1.200004040384294370e+02,-7.274401986935095198e-15,-2.996887911721624498e+00,1.366120220800459695e-01,3.673940397442059375e-16
3.200000784477676063e+01,1.200004041605799614e+02,-7.311141390909514480e-15,-2.998664001476635033e+00,8.952209921653835056e-02,3.673940397442059375e-16
