ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-6.850175921217516997e-05,3.542846920046409387e-03,-2.936959119108726313e+00
-7.031917026252916178e-05,3.542820514465815345e-03,-2.943041781221678477e+00
-7.214032862096035614e-05,3.542793119060968360e-03,-2.948516176535055155e+00
-7.396485760994325124e-05,3.542764733985747511e-03,-2.953443131728820337e+00
-7.579241816887179878e-05,3.542735359544618452e-03,-2.957877390814940721e+00
-7.762270509244911798e-05,3.542704996162211566e-03,-2.961868223404187983e+00
-7.945544364522070266e-05,3.542673644357274658e-03,-2.965459972146255563e+00
-8.129038651464048665e-05,3.542641304720471965e-03,-2.968692545425868357e+00
-8.312731106882169417e-05,3.542607977895533781e-03,-2.971601860789278238e+00
-8.496601688850001076e-05,3.542573664563355984e-03,-2.974220244028114024e+00
-8.680632354579399291e-05,3.542538365428663048e-03,-2.976576788354838854e+00
-8.864806860508151799e-05,3.542502081208891498e-03,-2.978697677660671950e+00
-9.049110582378312479e-05,3.542464812624993714e-03,-2.980606477447710567e+00
-9.233530353306232136e-05,3.542426560393929173e-03,-2.982324396667840549e+00
-9.418054318045043023e-05,3.542387325222565598e-03,-2.983870523377762041e+00
-9.602671801820919842e-05,3.542347107802820000e-03,-2.985262036828503884e+00
-9.787373192285044206e-05,3.542305908807852257e-03,-2.986514398345991417e+00
-9.972149833270473485e-05,3.542263728889142108e-03,-2.987641523123558684e+00
-1.015699392917291429e-04,3.542220568674330286e-03,-2.988655934835206196e+00
-1.034189845889364414e-04,3.542176428765700207e-03,-2.989568904787535342e+00
-1.052685709838771592e-04,3.542131309739187869e-03,-2.990390577156486263e+00
-1.071186415095742758e-04,3.542085212143834122e-03,-2.991130081700406063e+00
-1.089691448451643658e-04,3.542038136501617258e-03,-2.991795635201806913e+00
-1.108200347512739879e-04,3.541990083307571414e-03,-2.992394632764950213e+00
-1.126712695618594799e-04,3.541941053030164301e-03,-2.992933729983670688e+00
-1.145228117268602875e-04,3.541891046111845815e-03,-2.993418916892420789e+00
-1.163746274005907164e-04,3.541840062969781825e-03,-2.993855584522207458e+00
-1.182266860712907915e-04,3.541788103996671225e-03,-2.994248584800937252e+00
-1.200789602277222708e-04,3.541735169561679216e-03,-2.994602284463725006e+00
-1.219314250591061128e-04,3.541681260011406585e-03,-2.994920613572176205e+00
-1.237840581850667833e-04,3.541626375670924032e-03,-2.995207109181734939e+00
-1.256368394125828873e-04,3.541570516844802594e-03,-2.995464954642300448e+00
-1.274897505172424008e-04,3.541513683818180939e-03,-2.995697014968783378e+00
-1.293427750463719530e-04,3.541455876857806627e-03,-2.995905868674602957e+00
-1.311958981418563717e-04,3.541397096213072179e-03,-2.996093836421836354e+00
-1.330491063806762064e-04,3.541337342117032057e-03,-2.996263006806354046e+00
-1.349023876313889864e-04,3.541276614787390586e-03,-2.996415259564438216e+00
-1.367557309249665628e-04,3.541214914427452589e-03,-2.996552286458744607e+00
-1.386091263385473853e-04,3.541152241227053191e-03,-2.996675610075662188e+00
-1.404625648908139736e-04,3.541088595363433428e-03,-2.996786600742942230e+00
-1.423160384478338355e-04,3.541023977002084617e-03,-2.996886491755560211e+00
-1.441695396383157308e-04,3.540958386297557176e-03,-2.996976393078994327e+00
-1.460230617773421473e-04,3.540891823394214360e-03,-2.997057303682176155e+00
-1.478765987977267808e-04,3.540824288426961709e-03,-2.997130122637142957e+00
-1.497301451882389995e-04,3.540755781521928800e-03,-2.997195659108728982e+00
-1.515836959380037605e-04,3.540686302797105885e-03,-2.997254641345285631e+00
-1.534372464864652190e-04,3.540615852362955819e-03,-2.997307724770327919e+00
-1.552907926783501631e-04,3.540544430322978709e-03,-2.997355499265021539e+00
-1.571443307231386657e-04,3.540472036774242309e-03,-2.997398495722414680e+00
-1.589978571585858047e-04,3.540398671807885519e-03,-2.997437191946250579e+00
-1.608513688178931592e-04,3.540324335509575926e-03,-2.997472017959898594e+00
-1.627048628001618886e-04,3.540249027959952582e-03,-2.997503360784391724e+00
-1.645583364438029446e-04,3.540172749235024133e-03,-2.997531568738658780e+00
-1.664117873026021977e-04,3.540095499406547414e-03,-2.997556955309736981e+00
-1.682652131241853353e-04,3.540017278542378302e-03,-2.997579802635960355e+00
-1.701186118306315142e-04,3.539938086706800012e-03,-2.997600364641827664e+00
-1.719719815010263791e-04,3.539857923960818432e-03,-2.997618869859389523e+00
-1.738253203557625713e-04,3.539776790362446617e-03,-2.997635523967491444e+00
-1.756786267424084811e-04,3.539694685966965435e-03,-2.997650512077094209e+00
-1.775318991229900690e-04,3.539611610827159485e-03,-2.997664000788064165e+00
-1.793851360625455665e-04,3.539527564993544782e-03,-2.997676140040277382e+00
-1.812383362188244170e-04,3.539442548514564347e-03,-2.997687064779626986e+00
-1.830914983330160734e-04,3.539356561436790300e-03,-2.997696896457414439e+00
-1.849446212214058696e-04,3.539269603805090397e-03,-2.997705744379812298e+00
-1.867977037678674628e-04,3.539181675662791092e-03,-2.997713706922373600e+00
-1.886507449171020197e-04,3.539092777051828457e-03,-2.997720872623099719e+00
-1.905037436685582818e-04,3.539002908012881324e-03,-2.997727321166190784e+00
-1.923566990709585096e-04,3.538912068585503556e-03,-2.997733124267425886e+00
-1.942096102173700254e-04,3.538820258808233771e-03,-2.997738346471007453e+00
-1.960624762407731840e-04,3.538727478718708096e-03,-2.997743045866717804e+00
-1.979152963100701539e-04,3.538633728353752974e-03,-2.997747274735360179e+00
-1.997680696264948796e-04,3.538539007749480145e-03,-2.997751080129658963e+00
-2.016207954203786356e-04,3.538443316941366438e-03,-2.997754504397066366e+00
-2.034734729482433617e-04,3.538346655964332704e-03,-2.997757585650288270e+00
-2.053261014901834234e-04,3.538249024852811470e-03,-2.997760358190760588e+00
-2.071786803475092335e-04,3.538150423640812423e-03,-2.997762852889776841e+00
-2.090312088406258754e-04,3.538050852361981392e-03,-2.997765097531499556e+00
-2.108836863071269672e-04,3.537950311049654559e-03,-2.997767117121676872e+00
-2.127361121000760928e-04,3.537848799736904425e-03,-2.997768934165480736e+00
-2.145884855864596725e-04,3.537746318456592293e-03,-2.997770568917568212e+00
-2.164408061457984253e-04,3.537642867241403387e-03,-2.997772039607127681e+00
-2.182930731688945190e-04,3.537538446123886324e-03,-2.997773362640432371e+00
-2.201452860567035394e-04,3.537433055136491276e-03,-2.997774552783125657e+00
-2.219974442193227936e-04,3.537326694311598158e-03,-2.997775623324288041e+00
-2.238495470750773012e-04,3.537219363681546117e-03,-2.997776586224091488e+00
-2.257015940496989172e-04,3.537111063278664327e-03,-2.997777452246691343e+00
-2.275535845755869877e-04,3.537001793135291072e-03,-2.997778231079827105e+00
-2.294055180911425953e-04,3.536891553283795422e-03,-2.997778931442465655e+00
-2.312573940401713808e-04,3.536780343756608033e-03,-2.997779561181675767e+00
-2.331092118713436916e-04,3.536668164586224614e-03,-2.997780127359821023e+00
-2.349609710377108653e-04,3.536555015805234979e-03,-2.997780636333027715e+00
-2.368126709962663169e-04,3.536440897446331728e-03,-2.997781093821809684e+00
-2.386643112075565549e-04,3.536325809542329758e-03,-2.997781504974629918e+00
-2.405158911353242614e-04,3.536209752126171467e-03,-2.997781874425105464e+00
-2.423674102461919493e-04,3.536092725230948874e-03,-2.997782206343491573e+00
-2.442188680093768170e-04,3.535974728889906653e-03,-2.997782504483017973e+00
-2.460702638964305669e-04,3.535855763136453844e-03,-2.997782772221591951e+00
-2.479215973810095278e-04,3.535735828004173392e-03,-2.997783012599329666e+00
-2.497728679386649426e-04,3.535614923526831689e-03,-2.997783228352336682e+00
-2.516240750466569739e-04,3.535493049738384647e-03,-2.997783421943107651e+00
-2.534752181837830200e-04,3.535370206672981165e-03,-2.997783595587887095e+00
-2.553262968302285295e-04,3.535246394364977441e-03,-2.997783751281296372e+00
-2.571773104674284936e-04,3.535121612848933503e-03,-2.997783890818495500e+00
-2.590282585779442814e-04,3.534995862159627088e-03,-2.997784015815127212e+00
-2.608791406453542434e-04,3.534869142332051472e-03,-2.997784127725269698e+00
-2.627299561541519596e-04,3.534741453401420239e-03,-2.997784227857595685e+00
-2.645807045896592319e-04,3.534612795403179429e-03,-2.997784317389909248e+00
-2.664313854379428718e-04,3.534483168372997558e-03,-2.997784397382233568e+00
-2.682819981857421129e-04,3.534352572346782101e-03,-2.997784468788592172e+00
-2.701325423204061068e-04,3.534221007360672986e-03,-2.997784532467603569e+00
-2.719830173298321235e-04,3.534088473451049532e-03,-2.997784589192026949e+00
-2.738334227024128592e-04,3.533954970654535222e-03,-2.997784639657343764e+00
-2.756837579269913875e-04,3.533820499007992062e-03,-2.997784684489488427e+00
-2.775340224928158944e-04,3.533685058548530124e-03,-2.997784724251801869e+00
-2.793842158895020562e-04,3.533548649313504510e-03,-2.997784759451291858e+00
-2.812343376069979654e-04,3.533411271340524459e-03,-2.997784790544264499e+00
-2.830843871355530144e-04,3.533272924667443370e-03,-2.997784817941396174e+00
-2.849343639656906277e-04,3.533133609332367916e-03,-2.997784842012294781e+00
-2.867842675881818616e-04,3.532993325373659770e-03,-2.997784863089608454e+00
-2.886340974940239368e-04,3.532852072829936480e-03,-2.997784881472721263e+00
-2.904838531744183380e-04,3.532709851740063658e-03,-2.997784897431077678e+00
-2.923335341207543335e-04,3.532566662143171027e-03,-2.997784911207177938e+00
-2.941831398245909777e-04,3.532422504078638545e-03,-2.997784923019274572e+00
-2.960326697776419864e-04,3.532277377586108113e-03,-2.997784933063791346e+00
-2.978821234717642986e-04,3.532131282705479672e-03,-2.997784941517513513e+00
-2.997315003989450117e-04,3.531984219476909902e-03,-2.997784948539544914e+00
-3.015808000512896180e-04,3.531836187940818293e-03,-2.997784954273082114e+00
-3.034300219210128431e-04,3.531687188137881510e-03,-2.997784958846999359e+00
-3.052791655004326830e-04,3.531537220109040327e-03,-2.997784962377285201e+00
-3.071282302819571767e-04,3.531386283895492258e-03,-2.997784964968329469e+00
-3.089772157580827254e-04,3.531234379538698495e-03,-2.997784966714082788e+00
-3.108261214213850943e-04,3.531081507080384343e-03,-2.997784967699101522e+00
-3.126749467645133403e-04,3.530927666562534879e-03,-2.997784967999484795e+00
-3.145236912801868852e-04,3.530772858027395392e-03,-2.997784967683723600e+00
-3.163723544611877635e-04,3.530617081517478315e-03,-2.997784966813460183e+00
-3.182209358003601886e-04,3.530460337075554990e-03,-2.997784965444171945e+00
-3.200694347906040478e-04,3.530302624744664341e-03,-2.997784963625788723e+00
-3.219178509248721916e-04,3.530143944568103331e-03,-2.997784961403247905e+00
-3.237661836961695122e-04,3.529984296589438672e-03,-2.997784958816993583e+00
-3.256144325975480645e-04,3.529823680852494684e-03,-2.997784955903423754e+00
-3.274625971221055486e-04,3.529662097401363267e-03,-2.997784952695298877e+00
-3.293106767629819481e-04,3.529499546280398265e-03,-2.997784949222103368e+00
-3.311586710133600188e-04,3.529336027534219801e-03,-2.997784945510372001e+00
-3.330065793664625773e-04,3.529171541207710375e-03,-2.997784941583987006e+00
-3.348544013155491952e-04,3.529006087346015733e-03,-2.997784937464443633e+00
-3.367021363539183664e-04,3.528839665994550501e-03,-2.997784933171085520e+00
-3.385497839749021412e-04,3.528672277198985612e-03,-2.997784928721323627e+00
-3.403973436718699748e-04,3.528503921005267819e-03,-2.997784924130827644e+00
-3.422448149382225475e-04,3.528334597459597578e-03,-2.997784919413700955e+00
-3.440921972673952338e-04,3.528164306608445530e-03,-2.997784914582635185e+00
-3.459394901528551215e-04,3.527993048498545125e-03,-2.997784909649054974e+00
-3.477866930881007941e-04,3.527820823176895226e-03,-2.997784904623241431e+00
-3.496338055666626025e-04,3.527647630690761409e-03,-2.997784899514447599e+00
-3.514808270821002793e-04,3.527473471087668160e-03,-2.997784894331003258e+00
-3.533277571280045112e-04,3.527298344415412748e-03,-2.997784889080401971e+00
-3.551745951979952583e-04,3.527122250722049615e-03,-2.997784883769391229e+00
-3.570213407857218625e-04,3.526945190055902086e-03,-2.997784878404042175e+00
-3.588679933848639694e-04,3.526767162465558030e-03,-2.997784872989819771e+00
-3.607145524891289257e-04,3.526588167999869430e-03,-2.997784867531642305e+00
-3.625610175922530263e-04,3.526408206707954112e-03,-2.997784862033936015e+00
-3.644073881880003220e-04,3.526227278639192282e-03,-2.997784856500686157e+00
-3.662536637701653292e-04,3.526045383843229991e-03,-2.997784850935478307e+00
-3.680998438325690735e-04,3.525862522369981739e-03,-2.997784845341540549e+00
-3.699459278690620705e-04,3.525678694269620932e-03,-2.997784839721776340e+00
-3.717919153735219410e-04,3.525493899592591161e-03,-2.997784834078801364e+00
-3.736378058398544407e-04,3.525308138389596224e-03,-2.997784828414968405e+00
-3.754835987619941653e-04,3.525121410711609237e-03,-2.997784822732396215e+00
-3.773292936339027611e-04,3.524933716609864390e-03,-2.997784817032990379e+00
-3.791748899495716901e-04,3.524745056135862153e-03,-2.997784811318467302e+00
-3.810203872030188690e-04,3.524555429341369277e-03,-2.997784805590372414e+00
-3.828657848882911080e-04,3.524364836278415757e-03,-2.997784799850094828e+00
-3.847110824994628107e-04,3.524173276999296566e-03,-2.997784794098886429e+00
-3.865562795306380878e-04,3.523980751556572526e-03,-2.997784788337873429e+00
-3.884013754759478836e-04,3.523787260003065532e-03,-2.997784782568070128e+00
-3.902463698295519285e-04,3.523592802391868964e-03,-2.997784776790388239e+00
-3.920912620856384671e-04,3.523397378776334677e-03,-2.997784771005650661e+00
-3.939360517384243670e-04,3.523200989210081239e-03,-2.997784765214595915e+00
-3.957807382821551187e-04,3.523003633746994365e-03,-2.997784759417890577e+00
-3.976253212111055947e-04,3.522805312441223448e-03,-2.997784753616133280e+00
-3.994698000195780435e-04,3.522606025347178958e-03,-2.997784747809864037e+00
-4.013141742019042581e-04,3.522405772519540679e-03,-2.997784741999569125e+00
-4.031584432524457388e-04,3.522204554013253809e-03,-2.997784736185685084e+00
-4.050026066655915244e-04,3.522002369883522454e-03,-2.997784730368606265e+00
-4.068466639357616620e-04,3.521799220185819600e-03,-2.997784724548686608e+00
-4.086906145574052012e-04,3.521595104975881480e-03,-2.997784718726246300e+00
-4.105344580249997602e-04,3.521390024309713207e-03,-2.997784712901572668e+00
-4.123781938330532606e-04,3.521183978243579669e-03,-2.997784707074923727e+00
-4.142218214761035481e-04,3.520976966834009000e-03,-2.997784701246533068e+00
-4.160653404487170371e-04,3.520768990137800383e-03,-2.997784695416611633e+00
-4.179087502454921260e-04,3.520560048212011909e-03,-2.997784689585347273e+00
-4.197520503610557277e-04,3.520350141113969249e-03,-2.997784683752911405e+00
-4.215952402900646247e-04,3.520139268901261755e-03,-2.997784677919457241e+00
-4.234383195272078547e-04,3.519927431631742452e-03,-2.997784672085123336e+00
-4.252812875672035121e-04,3.519714629363532386e-03,-2.997784666250033592e+00
-4.271241439048007534e-04,3.519500862155011504e-03,-2.997784660414301694e+00
-4.289668880347790388e-04,3.519286130064828641e-03,-2.997784654578027563e+00
-4.308095194519489450e-04,3.519070433151896739e-03,-2.997784648741304014e+00
-4.326520376511523822e-04,3.518853771475392422e-03,-2.997784642904211871e+00
-4.344944421272617266e-04,3.518636145094755120e-03,-2.997784637066826186e+00
-4.363367323751816095e-04,3.518417554069691849e-03,-2.997784631229214014e+00
-4.381789078898469113e-04,3.518197998460171998e-03,-2.997784625391435309e+00
-4.400209681662241171e-04,3.517977478326429503e-03,-2.997784619553545138e+00
-4.418629126993132679e-04,3.517755993728966749e-03,-2.997784613715592794e+00
-4.437047409841436241e-04,3.517533544728542426e-03,-2.997784607877622687e+00
-4.455464525157782187e-04,3.517310131386184539e-03,-2.997784602039675228e+00
-4.473880467893110390e-04,3.517085753763188674e-03,-2.997784596201785945e+00
-4.492295232998686524e-04,3.516860411921108459e-03,-2.997784590363988588e+00
-4.510708815426104235e-04,3.516634105921764668e-03,-2.997784584526312468e+00
-4.529121210127278092e-04,3.516406835827242186e-03,-2.997784578688785118e+00
-4.547532412054452805e-04,3.516178601699891312e-03,-2.997784572851430074e+00
-4.565942416160190752e-04,3.515949403602325590e-03,-2.997784567014270429e+00
-4.584351217397389876e-04,3.515719241597422672e-03,-2.997784561177325724e+00
-4.602758810719286930e-04,3.515488115748323893e-03,-2.997784555340614165e+00
-4.621165191079432003e-04,3.515256026118435562e-03,-2.997784549504152185e+00
-4.639570353431725380e-04,3.515022972771430273e-03,-2.997784543667955326e+00
-4.657974292730381765e-04,3.514788955771240824e-03,-2.997784537832036467e+00
-4.676377003929973108e-04,3.514553975182065429e-03,-2.997784531996409374e+00
-4.694778481985404208e-04,3.514318031068370315e-03,-2.997784526161084262e+00
-4.713178721851910002e-04,3.514081123494879749e-03,-2.997784520326072233e+00
-4.731577718485061534e-04,3.513843252526584714e-03,-2.997784514491382613e+00
-4.749975466840793592e-04,3.513604418228745072e-03,-2.997784508657024283e+00
-4.768371961875353762e-04,3.513364620666873956e-03,-2.997784502823005237e+00
-4.786767198545354460e-04,3.513123859906760755e-03,-2.997784496989333025e+00
-4.805161171807756674e-04,3.512882136014450294e-03,-2.997784491156014308e+00
-4.823553876619846655e-04,3.512639449056254547e-03,-2.997784485323055303e+00
-4.841945307939277111e-04,3.512395799098748730e-03,-2.997784479490461784e+00
-4.860335460724049322e-04,3.512151186208774343e-03,-2.997784473658239524e+00
-4.878724329932507178e-04,3.511905610453433524e-03,-2.997784467826393406e+00
-4.897111910523350726e-04,3.511659071900094693e-03,-2.997784461994927430e+00
-4.915498197455631839e-04,3.511411570616388648e-03,-2.997784456163846922e+00
-4.933883185688769935e-04,3.511163106670212031e-03,-2.997784450333155437e+00
-4.952266870182522700e-04,3.510913680129725163e-03,-2.997784444502856971e+00
-4.970649245897012115e-04,3.510663291063347274e-03,-2.997784438672955520e+00
-4.989030307792720114e-04,3.510411939539769075e-03,-2.997784432843453750e+00
-5.007410050830496178e-04,3.510159625627941489e-03,-2.997784427014355657e+00
-5.025788469971541068e-04,3.509906349397078247e-03,-2.997784421185663462e+00
-5.044165560177425256e-04,3.509652110916659795e-03,-2.997784415357381160e+00
-5.062541316410082426e-04,3.509396910256426354e-03,-2.997784409529510086e+00
-5.080915733631812719e-04,3.509140747486386592e-03,-2.997784403702054234e+00
-5.099288806805288158e-04,3.508883622676807219e-03,-2.997784397875015827e+00
-5.117660530893540722e-04,3.508625535898224259e-03,-2.997784392048396640e+00
-5.136030900859979691e-04,3.508366487221437416e-03,-2.997784386222200670e+00
-5.154399911668376471e-04,3.508106476717503131e-03,-2.997784380396428361e+00
-5.172767558282887358e-04,3.507845504457749331e-03,-2.997784374571082378e+00
-5.191133835668034022e-04,3.507583570513761115e-03,-2.997784368746166273e+00
-5.209498738788721946e-04,3.507320674957396366e-03,-2.997784362921680490e+00
-5.227862262610229573e-04,3.507056817860766673e-03,-2.997784357097627694e+00
-5.246224402098214820e-04,3.506791999296251638e-03,-2.997784351274010550e+00
-5.264585152218711822e-04,3.506526219336496275e-03,-2.997784345450829946e+00
-5.282944507938142856e-04,3.506259478054406242e-03,-2.997784339628088546e+00
-5.301302464223306421e-04,3.505991775523150007e-03,-2.997784333805787682e+00
-5.319659016041388072e-04,3.505723111816162751e-03,-2.997784327983930019e+00
-5.338014158359962597e-04,3.505453487007141166e-03,-2.997784322162516446e+00
-5.356367886146983165e-04,3.505182901170046054e-03,-2.997784316341549182e+00
-5.374720194370797600e-04,3.504911354379100594e-03,-2.997784310521030449e+00
-5.393071078000142952e-04,3.504638846708792079e-03,-2.997784304700961133e+00
-5.411420532004144416e-04,3.504365378233873646e-03,-2.997784298881344345e+00
-5.429768551352319667e-04,3.504090949029356472e-03,-2.997784293062180527e+00
-5.448115131014585368e-04,3.503815559170519751e-03,-2.997784287243471901e+00
-5.466460265961246325e-04,3.503539208732905919e-03,-2.997784281425220687e+00
-5.484803951163006331e-04,3.503261897792315886e-03,-2.997784275607427329e+00
-5.503146181590971419e-04,3.502983626424819880e-03,-2.997784269790094047e+00
-5.521486952216641186e-04,3.502704394706748336e-03,-2.997784263973223062e+00
-5.539826258011916384e-04,3.502424202714694932e-03,-2.997784258156816151e+00
-5.558164093949103258e-04,3.502143050525517894e-03,-2.997784252340874200e+00
-5.576500455000908121e-04,3.501860938216336521e-03,-2.997784246525399432e+00
-5.594835336140447117e-04,3.501577865864536829e-03,-2.997784240710392734e+00
-5.613168732341232122e-04,3.501293833547764172e-03,-2.997784234895856326e+00
-5.631500638577194599e-04,3.501008841343928018e-03,-2.997784229081792429e+00
-5.649831049822667166e-04,3.500722889331204114e-03,-2.997784223268201487e+00
-5.668159961052397691e-04,3.500435977588028848e-03,-2.997784217455086164e+00
-5.686487367241538447e-04,3.500148106193098387e-03,-2.997784211642447794e+00
-5.704813263365666716e-04,3.499859275225380376e-03,-2.997784205830286819e+00
-5.723137644400759852e-04,3.499569484764097904e-03,-2.997784200018607237e+00
-5.741460505323221298e-04,3.499278734888738602e-03,-2.997784194207408159e+00
-5.759781841109869746e-04,3.498987025679055514e-03,-2.997784188396692695e+00
-5.778101646737938057e-04,3.498694357215064929e-03,-2.997784182586462176e+00
-5.796419917185083011e-04,3.498400729577042043e-03,-2.997784176776718379e+00
-5.814736647429384229e-04,3.498106142845529634e-03,-2.997784170967461748e+00
-5.833051832449340918e-04,3.497810597101330254e-03,-2.997784165158695835e+00
-5.851365467223874038e-04,3.497514092425509265e-03,-2.997784159350421085e+00
-5.869677546732336064e-04,3.497216628899399177e-03,-2.997784153542638830e+00
-5.887988065954503393e-04,3.496918206604590542e-03,-2.997784147735350846e+00
-5.906297019870578513e-04,3.496618825622938020e-03,-2.997784141928559798e+00
-5.924604403461196508e-04,3.496318486036560386e-03,-2.997784136122266130e+00
-5.942910211707421808e-04,3.496017187927837489e-03,-2.997784130316471618e+00
-5.961214439590753608e-04,3.495714931379414591e-03,-2.997784124511178483e+00
-5.979517082093119360e-04,3.495411716474195428e-03,-2.997784118706387169e+00
-5.997818134196888874e-04,3.495107543295351751e-03,-2.997784112902100340e+00
-6.016117590884861302e-04,3.494802411926313784e-03,-2.997784107098318884e+00
-6.034415447140278150e-04,3.494496322450774562e-03,-2.997784101295045023e+00
-6.052711697946821113e-04,3.494189274952693401e-03,-2.997784095492279643e+00
-6.071006338288606648e-04,3.493881269516287656e-03,-2.997784089690025855e+00
-6.089299363150200073e-04,3.493572306226043131e-03,-2.997784083888283213e+00
-6.107590767516603639e-04,3.493262385166701067e-03,-2.997784078087054827e+00
-6.125880546373268457e-04,3.492951506423270288e-03,-2.997784072286341139e+00
-6.144168694706095583e-04,3.492639670081021993e-03,-2.997784066486144372e+00
-6.162455207501418668e-04,3.492326876225485856e-03,-2.997784060686465857e+00
-6.180740079746035402e-04,3.492013124942458264e-03,-2.997784054887307370e+00
-6.199023306427189082e-04,3.491698416317997548e-03,-2.997784049088670688e+00
-6.217304882532576201e-04,3.491382750438423548e-03,-2.997784043290557143e+00
-6.235584803050338862e-04,3.491066127390316746e-03,-2.997784037492968956e+00
-6.253863062969077782e-04,3.490748547260521736e-03,-2.997784031695906126e+00
-6.272139657277853381e-04,3.490430010136148092e-03,-2.997784025899371763e+00
-6.290414580966180360e-04,3.490110516104563427e-03,-2.997784020103367641e+00
-6.308687829024028785e-04,3.489790065253399898e-03,-2.997784014307894207e+00
-6.326959396441831675e-04,3.489468657670551175e-03,-2.997784008512953680e+00
-6.345229278210483921e-04,3.489146293444174603e-03,-2.997784002718547391e+00
-6.363497469321340114e-04,3.488822972662687302e-03,-2.997783996924677119e+00
-6.381763964766222139e-04,3.488498695414772241e-03,-2.997783991131344195e+00
-6.400028759537412662e-04,3.488173461789369125e-03,-2.997783985338550838e+00
-6.418291848627663814e-04,3.487847271875686543e-03,-2.997783979546297495e+00
-6.436553227030197182e-04,3.487520125763188955e-03,-2.997783973754586828e+00
-6.454812889738703813e-04,3.487192023541608402e-03,-2.997783967963420171e+00
-6.473070831747340962e-04,3.486862965300934966e-03,-2.997783962172798855e+00
-6.491327048050741849e-04,3.486532951131422840e-03,-2.997783956382725101e+00
-6.509581533644012404e-04,3.486201981123586424e-03,-2.997783950593199354e+00
-6.527834283522735608e-04,3.485870055368205968e-03,-2.997783944804223832e+00
-6.546085292682964985e-04,3.485537173956318891e-03,-2.997783939015800758e+00
-6.564334556121238697e-04,3.485203336979228461e-03,-2.997783933227930575e+00
-6.582582068834566535e-04,3.484868544528496852e-03,-2.997783927440615503e+00
-6.600827825820447265e-04,3.484532796695952520e-03,-2.997783921653857320e+00
-6.619071822076853448e-04,3.484196093573678921e-03,-2.997783915867656912e+00
-6.637314052602244453e-04,3.483858435254027965e-03,-2.997783910082016501e+00
-6.655554512395570792e-04,3.483519821829612634e-03,-2.997783904296937418e+00
-6.673793196456249185e-04,3.483180253393302218e-03,-2.997783898512420553e+00
-6.692030099784207009e-04,3.482839730038233585e-03,-2.997783892728469013e+00
-6.710265217379847609e-04,3.482498251857805115e-03,-2.997783886945083687e+00
-6.728498544244062218e-04,3.482155818945671926e-03,-2.997783881162265907e+00
-6.746730075378239719e-04,3.481812431395755851e-03,-2.997783875380017005e+00
