ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.995987428494691462e+00,1.266261635332467661e-01,2.449293598294706414e-16
1.995920853655641869e+00,1.276712416424868601e-01,2.449293598294706414e-16
1.995853731617849292e+00,1.287162848559028905e-01,2.449293598294706414e-16
1.995786062400238148e+00,1.297612928763905993e-01,2.449293598294706414e-16
1.995717846021835218e+00,1.308062654079152898e-01,2.449293598294706414e-16
1.995649082501774529e+00,1.318512021554068270e-01,2.449293598294706414e-16
1.995579771859300244e+00,1.328961028246628540e-01,2.449293598294706414e-16
1.995509914113771766e+00,1.339409671222642761e-01,2.449293598294706414e-16
1.995439509284665514e+00,1.349857947554975179e-01,2.449293598294706414e-16
1.995368557391578701e+00,1.360305854322846064e-01,2.449293598294706414e-16
1.995297058454231554e+00,1.370753388611215540e-01,2.449293598294706414e-16
1.995225012492469530e+00,1.381200547510211540e-01,2.449293598294706414e-16
1.995152419526266208e+00,1.391647328114634374e-01,2.449293598294706414e-16
1.995079279575724840e+00,1.402093727523490985e-01,2.449293598294706414e-16
1.995005592661079907e+00,1.412539742839582779e-01,2.449293598294706414e-16
1.994931358802699783e+00,1.422985371169153135e-01,2.449293598294706414e-16
1.994856578021086735e+00,1.433430609621540175e-01,2.449293598294706414e-16
1.994781250336879808e+00,1.443875455308877009e-01,2.449293598294706414e-16
1.994705375770855271e+00,1.454319905345839714e-01,2.449293598294706414e-16
1.994628954343927285e+00,1.464763956849390036e-01,2.449293598294706414e-16
1.994551986077150563e+00,1.475207606938563620e-01,2.449293598294706414e-16
1.994474470991719484e+00,1.485650852734272109e-01,2.449293598294706414e-16
1.994396409108970092e+00,1.496093691359128841e-01,2.449293598294706414e-16
1.994317800450380318e+00,1.506536119937292029e-01,2.449293598294706414e-16
1.994238645037571089e+00,1.516978135594317934e-01,2.449293598294706414e-16
1.994158942892306996e+00,1.527419735457038186e-01,2.449293598294706414e-16
1.994078694036496291e+00,1.537860916653439880e-01,2.449293598294706414e-16
1.993997898492191778e+00,1.548301676312565656e-01,2.449293598294706414e-16
1.993916556281591479e+00,1.558742011564419883e-01,2.449293598294706414e-16
1.993834667427039076e+00,1.569181919539877623e-01,2.449293598294706414e-16
1.993752231951023690e+00,1.579621397370622182e-01,2.449293598294706414e-16
1.993669249876181215e+00,1.590060442189071832e-01,2.449293598294706414e-16
1.993585721225293428e+00,1.600499051128312367e-01,2.449293598294706414e-16
1.993501646021289764e+00,1.610937221322046309e-01,2.449293598294706414e-16
1.993417024287246209e+00,1.621374949904557383e-01,2.449293598294706414e-16
1.993331856046386408e+00,1.631812234010640017e-01,2.449293598294706414e-16
1.993246141322081444e+00,1.642249070775583797e-01,2.449293598294706414e-16
1.993159880137850282e+00,1.652685457335127950e-01,2.449293598294706414e-16
1.993073072517359767e+00,1.663121390825424151e-01,2.449293598294706414e-16
1.992985718484425073e+00,1.673556868383022367e-01,2.449293598294706414e-16
1.992897818063009474e+00,1.683991887144823674e-01,2.449293598294706414e-16
1.992809371277224795e+00,1.694426444248081642e-01,2.449293598294706414e-16
1.992720378151331406e+00,1.704860536830362094e-01,2.449293598294706414e-16
1.992630838709738006e+00,1.715294162029530889e-01,2.449293598294706414e-16
1.992540752977002727e+00,1.725727316983746151e-01,2.449293598294706414e-16
1.992450120977831807e+00,1.736159998831432461e-01,2.449293598294706414e-16
1.992358942737080696e+00,1.746592204711272245e-01,2.449293598294706414e-16
1.992267218279754060e+00,1.757023931762185243e-01,2.449293598294706414e-16
1.992174947631005333e+00,1.767455177123332943e-01,2.449293598294706414e-16
1.992082130816137164e+00,1.777885937934101934e-01,2.449293598294706414e-16
1.991988767860601417e+00,1.788316211334087247e-01,2.449293598294706414e-16
1.991894858789998946e+00,1.798745994463101239e-01,2.449293598294706414e-16
1.991800403630079819e+00,1.809175284461148614e-01,2.449293598294706414e-16
1.991705402406743985e+00,1.819604078468440023e-01,2.449293598294706414e-16
1.991609855146040164e+00,1.830032373625366804e-01,2.449293598294706414e-16
1.991513761874166510e+00,1.840460167072513753e-01,2.449293598294706414e-16
1.991417122617470392e+00,1.850887455950644134e-01,2.449293598294706414e-16
1.991319937402449280e+00,1.861314237400698846e-01,2.449293598294706414e-16
1.991222206255749194e+00,1.871740508563797534e-01,2.449293598294706414e-16
1.991123929204166032e+00,1.882166266581226932e-01,2.449293598294706414e-16
1.991025106274645129e+00,1.892591508594444749e-01,2.449293598294706414e-16
1.990925737494281256e+00,1.903016231745077447e-01,2.449293598294706414e-16
1.990825822890318619e+00,1.913440433174915523e-01,2.449293598294706414e-16
1.990725362490150641e+00,1.923864110025919061e-01,2.449293598294706414e-16
1.990624356321320843e+00,1.934287259440205242e-01,2.449293598294706414e-16
1.990522804411521740e+00,1.944709878560053895e-01,2.449293598294706414e-16
1.990420706788595728e+00,1.955131964527902777e-01,2.449293598294706414e-16
1.990318063480533972e+00,1.965553514486358677e-01,2.449293598294706414e-16
1.990214874515478183e+00,1.975974525578179375e-01,2.449293598294706414e-16
1.990111139921718841e+00,1.986394994946288628e-01,2.449293598294706414e-16
1.990006859727696087e+00,1.996814919733762017e-01,2.449293598294706414e-16
1.989902033961999717e+00,2.007234297083834718e-01,2.449293598294706414e-16
1.989796662653368964e+00,2.017653124139903997e-01,2.449293598294706414e-16
1.989690745830692498e+00,2.028071398045518670e-01,2.449293598294706414e-16
1.989584283523008201e+00,2.038489115944396857e-01,2.449293598294706414e-16
1.989477275759504504e+00,2.048906274980404618e-01,2.449293598294706414e-16
1.989369722569517940e+00,2.059322872297570106e-01,2.449293598294706414e-16
1.989261623982535587e+00,2.069738905040079679e-01,2.449293598294706414e-16
1.989152980028193518e+00,2.080154370352283455e-01,2.449293598294706414e-16
1.989043790736277462e+00,2.090569265378687258e-01,2.449293598294706414e-16
1.988934056136722361e+00,2.100983587263953178e-01,2.449293598294706414e-16
1.988823776259613263e+00,2.111397333152909006e-01,2.449293598294706414e-16
1.988712951135183760e+00,2.121810500190541293e-01,2.449293598294706414e-16
1.988601580793817547e+00,2.132223085521998684e-01,2.449293598294706414e-16
1.988489665266047979e+00,2.142635086292594138e-01,2.449293598294706414e-16
1.988377204582556956e+00,2.153046499647796597e-01,2.449293598294706414e-16
1.988264198774176705e+00,2.163457322733240429e-01,2.449293598294706414e-16
1.988150647871888665e+00,2.173867552694726257e-01,2.449293598294706414e-16
1.988036551906823268e+00,2.184277186678212357e-01,2.449293598294706414e-16
1.987921910910260825e+00,2.194686221829830197e-01,2.449293598294706414e-16
1.987806724913630863e+00,2.205094655295874728e-01,2.449293598294706414e-16
1.987690993948512563e+00,2.215502484222801327e-01,2.449293598294706414e-16
1.987574718046634104e+00,2.225909705757236345e-01,2.449293598294706414e-16
