ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200017089365053380e+01,1.200000521165484741e+02,-2.424800662311793720e-15,1.741913310207023224e+00,9.827197055740822806e-01,2.449293598294706414e-16
3.200017246244938462e+01,1.200000531608803414e+02,-2.449293598294741223e-15,1.736743947655553955e+00,9.918268297852211868e-01,2.449293598294706414e-16
3.200017402656705201e+01,1.200000542148371636e+02,-2.473786534277688726e-15,1.731526971391449843e+00,1.000906762562803864e+00,2.449293598294706414e-16
3.200017558596067602e+01,1.200000552783900929e+02,-2.498279470260636229e-15,1.726262524440750568e+00,1.009959254975886234e+00,2.449293598294706414e-16
3.200017714058749618e+01,1.200000563515099259e+02,-2.522772406243583732e-15,1.720950751130928102e+00,1.018984058845816332e+00,2.449293598294706414e-16
3.200017869040488705e+01,1.200000574341672461e+02,-2.547265342226531235e-15,1.715591797086931436e+00,1.027980926753037094e+00,2.449293598294706414e-16
3.200018023537036527e+01,1.200000585263324240e+02,-2.571758278209478738e-15,1.710185809227192655e+00,1.036949612043869928e+00,2.449293598294706414e-16
3.200018177544158249e+01,1.200000596279754745e+02,-2.596251214192426241e-15,1.704732935759599721e+00,1.045889868837277081e+00,2.449293598294706414e-16
3.200018331057629695e+01,1.200000607390661997e+02,-2.620744150175373743e-15,1.699233326177433057e+00,1.054801452031602693e+00,2.449293598294706414e-16
3.200018484073244451e+01,1.200000618595741457e+02,-2.645237086158321246e-15,1.693687131255267708e+00,1.063684117311291644e+00,2.449293598294706414e-16
3.200018636586806053e+01,1.200000629894685886e+02,-2.669730022141268749e-15,1.688094503044838879e+00,1.072537621153588416e+00,2.449293598294706414e-16
3.200018788594132957e+01,1.200000641287185630e+02,-2.694222958124216252e-15,1.682455594870874371e+00,1.081361720835212425e+00,2.449293598294706414e-16
3.200018940091059250e+01,1.200000652772928049e+02,-2.718715894107163755e-15,1.676770561326890174e+00,1.090156174439014025e+00,2.449293598294706414e-16
3.200019091073431099e+01,1.200000664351598800e+02,-2.743208830090111258e-15,1.671039558270952297e+00,1.098920740860604761e+00,2.449293598294706414e-16
3.200019241537108883e+01,1.200000676022879844e+02,-2.767701766073058761e-15,1.665262742821404851e+00,1.107655179814968971e+00,2.449293598294706414e-16
3.200019391477967190e+01,1.200000687786451579e+02,-2.792194702056006264e-15,1.659440273352561501e+00,1.116359251843050737e+00,2.449293598294706414e-16
3.200019540891896241e+01,1.200000699641991559e+02,-2.816687638038953767e-15,1.653572309490364045e+00,1.125032718318317970e+00,2.449293598294706414e-16
3.200019689774799758e+01,1.200000711589174500e+02,-2.841180574021901270e-15,1.647659012108005472e+00,1.133675341453306507e+00,2.449293598294706414e-16
3.200019838122594251e+01,1.200000723627673267e+02,-2.865673510004848773e-15,1.641700543321521266e+00,1.142286884306137118e+00,2.449293598294706414e-16
3.200019985931214705e+01,1.200000735757157173e+02,-2.890166445987796276e-15,1.635697066485342521e+00,1.150867110787012093e+00,2.449293598294706414e-16
3.200020133196608896e+01,1.200000747977293969e+02,-2.914659381970743779e-15,1.629648746187819741e+00,1.159415785664688725e+00,2.449293598294706414e-16
3.200020279914737387e+01,1.200000760287749273e+02,-2.939152317953691282e-15,1.623555748246708896e+00,1.167932674572926599e+00,2.449293598294706414e-16
3.200020426081580638e+01,1.200000772688184583e+02,-2.963645253936638785e-15,1.617418239704626393e+00,1.176417544016913785e+00,2.449293598294706414e-16
3.200020571693129767e+01,1.200000785178260543e+02,-2.988138189919586288e-15,1.611236388824469623e+00,1.184870161379668829e+00,2.449293598294706414e-16
3.200020716745392235e+01,1.200000797757634388e+02,-3.012631125902533791e-15,1.605010365084802881e+00,1.193290294928416762e+00,2.449293598294706414e-16
3.200020861234392555e+01,1.200000810425961788e+02,-3.037124061885481294e-15,1.598740339175211966e+00,1.201677713820943127e+00,2.449293598294706414e-16
3.200021005156168741e+01,1.200000823182894862e+02,-3.061616997868428797e-15,1.592426482991624814e+00,1.210032188111921592e+00,2.449293598294706414e-16
3.200021148506775859e+01,1.200000836028084308e+02,-3.086109933851376299e-15,1.586068969631597714e+00,1.218353488759219561e+00,2.449293598294706414e-16
3.200021291282283897e+01,1.200000848961177695e+02,-3.110602869834323802e-15,1.579667973389571323e+00,1.226641387630176494e+00,2.449293598294706414e-16
3.200021433478777055e+01,1.200000861981820464e+02,-3.135095805817271305e-15,1.573223669752090714e+00,1.234895657507858013e+00,2.449293598294706414e-16
3.200021575092358006e+01,1.200000875089655494e+02,-3.159588741800218808e-15,1.566736235392995447e+00,1.243116072097285807e+00,2.449293598294706414e-16
3.200021716119145054e+01,1.200000888284323963e+02,-3.184081677783166311e-15,1.560205848168575882e+00,1.251302406031641334e+00,2.449293598294706414e-16
