ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
-7.728466513988423842e-05,-1.199522187908335719e-15,9.794841822702437639e+00
-7.728466533455531347e-05,-1.199522187917302898e-15,9.794841822775660845e+00
-7.728466552922638852e-05,-1.199522187926269880e-15,9.794841822848882273e+00
-7.728466572389745002e-05,-1.199522187935237059e-15,9.794841822922103702e+00
-7.728466591856852507e-05,-1.199522187944204238e-15,9.794841822995326908e+00
-7.728466611323961367e-05,-1.199522187953171220e-15,9.794841823068548337e+00
-7.728466630791067517e-05,-1.199522187962138399e-15,9.794841823141769765e+00
-7.728466650258175022e-05,-1.199522187971105381e-15,9.794841823214991194e+00
-7.728466669725282527e-05,-1.199522187980072560e-15,9.794841823288214400e+00
-7.728466689192388676e-05,-1.199522187989039739e-15,9.794841823361435829e+00
-7.728466708659496181e-05,-1.199522187998007116e-15,9.794841823434660810e+00
-7.728466728126603686e-05,-1.199522188006974098e-15,9.794841823507882239e+00
-7.728466747593709836e-05,-1.199522188015941277e-15,9.794841823581103668e+00
-7.728466767060817341e-05,-1.199522188024908456e-15,9.794841823654326873e+00
-7.728466786527923491e-05,-1.199522188033875438e-15,9.794841823727548302e+00
-7.728466805995030996e-05,-1.199522188042842814e-15,9.794841823800771508e+00
-7.728466825462138501e-05,-1.199522188051809599e-15,9.794841823873991160e+00
-7.728466844929244651e-05,-1.199522188060776778e-15,9.794841823947214365e+00
-7.728466864396352155e-05,-1.199522188069744154e-15,9.794841824020437571e+00
-7.728466883863459660e-05,-1.199522188078711333e-15,9.794841824093660776e+00
-7.728466903330565810e-05,-1.199522188087678118e-15,9.794841824166880428e+00
-7.728466922797673315e-05,-1.199522188096645494e-15,9.794841824240103634e+00
-7.728466942264780820e-05,-1.199522188105612476e-15,9.794841824313325063e+00
-7.728466961731885615e-05,-1.199522188114579655e-15,9.794841824386548268e+00
-7.728466981198993120e-05,-1.199522188123546637e-15,9.794841824459767921e+00
-7.728467000666099269e-05,-1.199522188132513816e-15,9.794841824532991126e+00
-7.728467020133206774e-05,-1.199522188141480798e-15,9.794841824606212555e+00
-7.728467039600314279e-05,-1.199522188150448569e-15,9.794841824679439313e+00
-7.728467059067420429e-05,-1.199522188159415354e-15,9.794841824752658965e+00
-7.728467078534527934e-05,-1.199522188168382533e-15,9.794841824825882171e+00
-7.728467098001632729e-05,-1.199522188177349712e-15,9.794841824899103599e+00
-7.728467117468740234e-05,-1.199522188186316891e-15,9.794841824972326805e+00
-7.728467136935846383e-05,-1.199522188195283676e-15,9.794841825045546457e+00
-7.728467156402953888e-05,-1.199522188204251052e-15,9.794841825118769663e+00
-7.728467175870060038e-05,-1.199522188213218034e-15,9.794841825191991092e+00
-7.728467195337166188e-05,-1.199522188222185016e-15,9.794841825265212520e+00
-7.728467214804273693e-05,-1.199522188231152590e-15,9.794841825338437502e+00
-7.728467234271379843e-05,-1.199522188240119572e-15,9.794841825411658931e+00
-7.728467253738485992e-05,-1.199522188249086553e-15,9.794841825484880360e+00
-7.728467273205593497e-05,-1.199522188258053930e-15,9.794841825558103565e+00
-7.728467292672699647e-05,-1.199522188267020912e-15,9.794841825631324994e+00
-7.728467312139805797e-05,-1.199522188275987894e-15,9.794841825704546423e+00
-7.728467331606911947e-05,-1.199522188284955073e-15,9.794841825777767852e+00
-7.728467351074019452e-05,-1.199522188293922055e-15,9.794841825850989281e+00
-7.728467370541124246e-05,-1.199522188302889628e-15,9.794841825924216039e+00
-7.728467390008231751e-05,-1.199522188311856807e-15,9.794841825997437468e+00
-7.728467409475339256e-05,-1.199522188320823789e-15,9.794841826070658897e+00
-7.728467428942444050e-05,-1.199522188329790771e-15,9.794841826143880326e+00
-7.728467448409551555e-05,-1.199522188338758147e-15,9.794841826217103531e+00
-7.728467467876656350e-05,-1.199522188347725129e-15,9.794841826290324960e+00
-7.728467487343763855e-05,-1.199522188356692111e-15,9.794841826363546389e+00
-7.728467506810870005e-05,-1.199522188365659290e-15,9.794841826436767818e+00
-7.728467526277976154e-05,-1.199522188374626470e-15,9.794841826509991023e+00
-7.728467545745082304e-05,-1.199522188383593649e-15,9.794841826583214228e+00
-7.728467565212188454e-05,-1.199522188392560828e-15,9.794841826656435657e+00
-7.728467584679295959e-05,-1.199522188401527810e-15,9.794841826729657086e+00
-7.728467604146400753e-05,-1.199522188410494989e-15,9.794841826802880291e+00
-7.728467623613508258e-05,-1.199522188419462168e-15,9.794841826876101720e+00
-7.728467643080613053e-05,-1.199522188428429150e-15,9.794841826949323149e+00
-7.728467662547720558e-05,-1.199522188437396132e-15,9.794841827022544578e+00
-7.728467682014825352e-05,-1.199522188446363311e-15,9.794841827095766007e+00
-7.728467701481932857e-05,-1.199522188455330490e-15,9.794841827168989212e+00
-7.728467720949037652e-05,-1.199522188464297866e-15,9.794841827242214194e+00
-7.728467740416143802e-05,-1.199522188473265045e-15,9.794841827315435623e+00
-7.728467759883249951e-05,-1.199522188482232027e-15,9.794841827388657052e+00
-7.728467779350356101e-05,-1.199522188491199206e-15,9.794841827461880257e+00
-7.728467798817462251e-05,-1.199522188500166386e-15,9.794841827535101686e+00
-7.728467818284568401e-05,-1.199522188509133368e-15,9.794841827608323115e+00
-7.728467837751673195e-05,-1.199522188518100349e-15,9.794841827681544544e+00
-7.728467857218780700e-05,-1.199522188527067726e-15,9.794841827754767749e+00
-7.728467876685885495e-05,-1.199522188536034708e-15,9.794841827827989178e+00
-7.728467896152991644e-05,-1.199522188545001887e-15,9.794841827901212383e+00
-7.728467915620097794e-05,-1.199522188553969066e-15,9.794841827974433812e+00
-7.728467935087203944e-05,-1.199522188562936245e-15,9.794841828047657017e+00
-7.728467954554308738e-05,-1.199522188571903227e-15,9.794841828120878446e+00
-7.728467974021416243e-05,-1.199522188580870406e-15,9.794841828194099875e+00
-7.728467993488521038e-05,-1.199522188589837388e-15,9.794841828267321304e+00
-7.728468012955627187e-05,-1.199522188598804567e-15,9.794841828340544510e+00
-7.728468032422731982e-05,-1.199522188607771746e-15,9.794841828413765938e+00
-7.728468051889839487e-05,-1.199522188616739123e-15,9.794841828486990920e+00
-7.728468071356944281e-05,-1.199522188625706105e-15,9.794841828560212349e+00
-7.728468090824050431e-05,-1.199522188634673481e-15,9.794841828633435554e+00
-7.728468110291155226e-05,-1.199522188643640463e-15,9.794841828706656983e+00
-7.728468129758261375e-05,-1.199522188652607445e-15,9.794841828779878412e+00
-7.728468149225367525e-05,-1.199522188661574821e-15,9.794841828853101617e+00
-7.728468168692473675e-05,-1.199522188670541803e-15,9.794841828926323046e+00
-7.728468188159578469e-05,-1.199522188679508785e-15,9.794841828999544475e+00
-7.728468207626684619e-05,-1.199522188688476161e-15,9.794841829072767680e+00
-7.728468227093789414e-05,-1.199522188697443340e-15,9.794841829145990886e+00
-7.728468246560892853e-05,-1.199522188706410322e-15,9.794841829219212315e+00
-7.728468266027999003e-05,-1.199522188715377501e-15,9.794841829292433744e+00
-7.728468285495105152e-05,-1.199522188724344483e-15,9.794841829365655173e+00
-7.728468304962211302e-05,-1.199522188733311662e-15,9.794841829438878378e+00
-7.728468324429316097e-05,-1.199522188742278841e-15,9.794841829512099807e+00
-7.728468343896422246e-05,-1.199522188751245823e-15,9.794841829585321236e+00
-7.728468363363527041e-05,-1.199522188760212805e-15,9.794841829658542665e+00
-7.728468382830631835e-05,-1.199522188769180182e-15,9.794841829731765870e+00
-7.728468402297737985e-05,-1.199522188778147558e-15,9.794841829804990851e+00
-7.728468421764842779e-05,-1.199522188787114540e-15,9.794841829878212280e+00
-7.728468441231948929e-05,-1.199522188796081719e-15,9.794841829951433709e+00
-7.728468460699053724e-05,-1.199522188805048898e-15,9.794841830024656915e+00
-7.728468480166159873e-05,-1.199522188814015880e-15,9.794841830097878344e+00
-7.728468499633264668e-05,-1.199522188822983059e-15,9.794841830171099772e+00
-7.728468519100370818e-05,-1.199522188831950041e-15,9.794841830244321201e+00
-7.728468538567475612e-05,-1.199522188840917220e-15,9.794841830317544407e+00
-7.728468558034580407e-05,-1.199522188849884597e-15,9.794841830390767612e+00
-7.728468577501685201e-05,-1.199522188858851578e-15,9.794841830463989041e+00
-7.728468596968789996e-05,-1.199522188867818560e-15,9.794841830537210470e+00
-7.728468616435896145e-05,-1.199522188876785937e-15,9.794841830610433675e+00
-7.728468635903000940e-05,-1.199522188885752919e-15,9.794841830683655104e+00
-7.728468655370105734e-05,-1.199522188894719901e-15,9.794841830756876533e+00
-7.728468674837211884e-05,-1.199522188903687080e-15,9.794841830830097962e+00
-7.728468694304316679e-05,-1.199522188912654062e-15,9.794841830903319391e+00
-7.728468713771421473e-05,-1.199522188921621241e-15,9.794841830976542596e+00
-7.728468733238526268e-05,-1.199522188930588814e-15,9.794841831049767578e+00
-7.728468752705631062e-05,-1.199522188939555796e-15,9.794841831122989007e+00
-7.728468772172737212e-05,-1.199522188948522778e-15,9.794841831196210435e+00
-7.728468791639842006e-05,-1.199522188957490154e-15,9.794841831269433641e+00
-7.728468811106946801e-05,-1.199522188966457136e-15,9.794841831342655070e+00
-7.728468830574051595e-05,-1.199522188975424118e-15,9.794841831415876499e+00
-7.728468850041156390e-05,-1.199522188984391297e-15,9.794841831489097927e+00
-7.728468869508262539e-05,-1.199522188993358476e-15,9.794841831562321133e+00
-7.728468888975365979e-05,-1.199522189002325656e-15,9.794841831635544338e+00
-7.728468908442472128e-05,-1.199522189011292835e-15,9.794841831708765767e+00
-7.728468927909576923e-05,-1.199522189020259817e-15,9.794841831781987196e+00
-7.728468947376680362e-05,-1.199522189029226996e-15,9.794841831855210401e+00
-7.728468966843786512e-05,-1.199522189038194175e-15,9.794841831928431830e+00
-7.728468986310891306e-05,-1.199522189047161157e-15,9.794841832001653259e+00
-7.728469005777994746e-05,-1.199522189056128139e-15,9.794841832074874688e+00
-7.728469025245100895e-05,-1.199522189065095515e-15,9.794841832148097893e+00
-7.728469044712205690e-05,-1.199522189074062497e-15,9.794841832221319322e+00
-7.728469064179310484e-05,-1.199522189083029873e-15,9.794841832294544304e+00
-7.728469083646415279e-05,-1.199522189091997250e-15,9.794841832367767509e+00
-7.728469103113520073e-05,-1.199522189100964232e-15,9.794841832440988938e+00
-7.728469122580624868e-05,-1.199522189109931213e-15,9.794841832514210367e+00
-7.728469142047728307e-05,-1.199522189118898590e-15,9.794841832587433572e+00
-7.728469161514831746e-05,-1.199522189127865572e-15,9.794841832660655001e+00
-7.728469180981937896e-05,-1.199522189136832554e-15,9.794841832733876430e+00
-7.728469200449041335e-05,-1.199522189145799733e-15,9.794841832807097859e+00
-7.728469219916146130e-05,-1.199522189154766912e-15,9.794841832880321064e+00
-7.728469239383252279e-05,-1.199522189163734091e-15,9.794841832953544269e+00
-7.728469258850355719e-05,-1.199522189172701270e-15,9.794841833026765698e+00
-7.728469278317460513e-05,-1.199522189181668252e-15,9.794841833099987127e+00
-7.728469297784565308e-05,-1.199522189190635234e-15,9.794841833173208556e+00
-7.728469317251668747e-05,-1.199522189199602610e-15,9.794841833246431761e+00
-7.728469336718773541e-05,-1.199522189208569592e-15,9.794841833319653190e+00
-7.728469356185878336e-05,-1.199522189217536574e-15,9.794841833392874619e+00
-7.728469375652983130e-05,-1.199522189226503556e-15,9.794841833466096048e+00
-7.728469395120086570e-05,-1.199522189235471130e-15,9.794841833539321030e+00
-7.728469414587192719e-05,-1.199522189244438309e-15,9.794841833612544235e+00
-7.728469434054296159e-05,-1.199522189253405488e-15,9.794841833685765664e+00
-7.728469453521399598e-05,-1.199522189262372470e-15,9.794841833758987093e+00
-7.728469472988505748e-05,-1.199522189271339649e-15,9.794841833832210298e+00
-7.728469492455609187e-05,-1.199522189280306828e-15,9.794841833905431727e+00
-7.728469511922712626e-05,-1.199522189289273810e-15,9.794841833978653156e+00
-7.728469531389818776e-05,-1.199522189298240792e-15,9.794841834051874585e+00
-7.728469550856922215e-05,-1.199522189307208168e-15,9.794841834125097790e+00
-7.728469570324025654e-05,-1.199522189316175347e-15,9.794841834198320996e+00
-7.728469589791130449e-05,-1.199522189325142329e-15,9.794841834271542425e+00
-7.728469609258235243e-05,-1.199522189334109508e-15,9.794841834344763853e+00
-7.728469628725338682e-05,-1.199522189343076687e-15,9.794841834417987059e+00
-7.728469648192442122e-05,-1.199522189352043669e-15,9.794841834491208488e+00
-7.728469667659548271e-05,-1.199522189361010651e-15,9.794841834564429917e+00
-7.728469687126651711e-05,-1.199522189369977830e-15,9.794841834637651345e+00
-7.728469706593755150e-05,-1.199522189378944812e-15,9.794841834710872774e+00
-7.728469726060858589e-05,-1.199522189387912386e-15,9.794841834784097756e+00
-7.728469745527964739e-05,-1.199522189396879565e-15,9.794841834857320961e+00
-7.728469764995068178e-05,-1.199522189405846547e-15,9.794841834930542390e+00
-7.728469784462171617e-05,-1.199522189414813726e-15,9.794841835003763819e+00
-7.728469803929273701e-05,-1.199522189423780905e-15,9.794841835076987024e+00
-7.728469823396378496e-05,-1.199522189432748084e-15,9.794841835150210230e+00
-7.728469842863483290e-05,-1.199522189441715066e-15,9.794841835223429882e+00
-7.728469862330586730e-05,-1.199522189450682048e-15,9.794841835296651311e+00
-7.728469881797691524e-05,-1.199522189459649227e-15,9.794841835369874516e+00
-7.728469901264794963e-05,-1.199522189468616604e-15,9.794841835443097722e+00
-7.728469920731898403e-05,-1.199522189477583585e-15,9.794841835516319151e+00
-7.728469940199001842e-05,-1.199522189486550567e-15,9.794841835589540580e+00
-7.728469959666105281e-05,-1.199522189495517944e-15,9.794841835662763785e+00
-7.728469979133210075e-05,-1.199522189504484926e-15,9.794841835735985214e+00
-7.728469998600313515e-05,-1.199522189513451907e-15,9.794841835809206643e+00
-7.728470018067416954e-05,-1.199522189522419284e-15,9.794841835882429848e+00
-7.728470037534520393e-05,-1.199522189531386266e-15,9.794841835955651277e+00
-7.728470057001625188e-05,-1.199522189540353445e-15,9.794841836028874482e+00
-7.728470076468728627e-05,-1.199522189549320821e-15,9.794841836102097687e+00
-7.728470095935832066e-05,-1.199522189558287803e-15,9.794841836175319116e+00
-7.728470115402935505e-05,-1.199522189567254982e-15,9.794841836248542322e+00
-7.728470134870040300e-05,-1.199522189576222161e-15,9.794841836321763751e+00
-7.728470154337143739e-05,-1.199522189585189340e-15,9.794841836394986956e+00
-7.728470173804247178e-05,-1.199522189594156322e-15,9.794841836468208385e+00
-7.728470193271350618e-05,-1.199522189603123502e-15,9.794841836541429814e+00
-7.728470212738455412e-05,-1.199522189612090483e-15,9.794841836614651243e+00
-7.728470232205558851e-05,-1.199522189621057860e-15,9.794841836687876224e+00
-7.728470251672662291e-05,-1.199522189630025039e-15,9.794841836761097653e+00
-7.728470271139765730e-05,-1.199522189638992021e-15,9.794841836834319082e+00
-7.728470290606870524e-05,-1.199522189647959003e-15,9.794841836907540511e+00
-7.728470310073972608e-05,-1.199522189656925985e-15,9.794841836980761940e+00
-7.728470329541074692e-05,-1.199522189665893361e-15,9.794841837053985145e+00
-7.728470349008178131e-05,-1.199522189674860343e-15,9.794841837127206574e+00
-7.728470368475281571e-05,-1.199522189683827325e-15,9.794841837200428003e+00
-7.728470387942385010e-05,-1.199522189692794701e-15,9.794841837273651208e+00
-7.728470407409489804e-05,-1.199522189701761880e-15,9.794841837346874414e+00
-7.728470426876593244e-05,-1.199522189710729059e-15,9.794841837420095843e+00
-7.728470446343695328e-05,-1.199522189719696041e-15,9.794841837493319048e+00
-7.728470465810798767e-05,-1.199522189728663220e-15,9.794841837566542253e+00
-7.728470485277903561e-05,-1.199522189737630597e-15,9.794841837639765458e+00
-7.728470504745007001e-05,-1.199522189746597579e-15,9.794841837712986887e+00
-7.728470524212109085e-05,-1.199522189755564561e-15,9.794841837786208316e+00
-7.728470543679212524e-05,-1.199522189764531937e-15,9.794841837859431521e+00
-7.728470563146315963e-05,-1.199522189773499116e-15,9.794841837932654727e+00
-7.728470582613418047e-05,-1.199522189782466098e-15,9.794841838005876156e+00
-7.728470602080522841e-05,-1.199522189791433277e-15,9.794841838079097585e+00
-7.728470621547626281e-05,-1.199522189800400456e-15,9.794841838152320790e+00
-7.728470641014728365e-05,-1.199522189809367438e-15,9.794841838225542219e+00
-7.728470660481831804e-05,-1.199522189818334420e-15,9.794841838298763648e+00
-7.728470679948935243e-05,-1.199522189827301796e-15,9.794841838371986853e+00
-7.728470699416037327e-05,-1.199522189836268778e-15,9.794841838445208282e+00
-7.728470718883142122e-05,-1.199522189845236155e-15,9.794841838518431487e+00
-7.728470738350245561e-05,-1.199522189854203137e-15,9.794841838591652916e+00
-7.728470757817347645e-05,-1.199522189863170316e-15,9.794841838664876121e+00
-7.728470777284451084e-05,-1.199522189872137495e-15,9.794841838738097550e+00
-7.728470796751553168e-05,-1.199522189881104477e-15,9.794841838811318979e+00
-7.728470816218655252e-05,-1.199522189890071656e-15,9.794841838884542184e+00
-7.728470835685757336e-05,-1.199522189899038835e-15,9.794841838957763613e+00
-7.728470855152862131e-05,-1.199522189908006014e-15,9.794841839030986819e+00
-7.728470874619965570e-05,-1.199522189916972996e-15,9.794841839104208248e+00
-7.728470894087067654e-05,-1.199522189925940372e-15,9.794841839177431453e+00
-7.728470913554171093e-05,-1.199522189934907354e-15,9.794841839250652882e+00
-7.728470933021273177e-05,-1.199522189943874533e-15,9.794841839323876087e+00
-7.728470952488375261e-05,-1.199522189952841712e-15,9.794841839397097516e+00
-7.728470971955478700e-05,-1.199522189961808694e-15,9.794841839470318945e+00
-7.728470991422582139e-05,-1.199522189970775676e-15,9.794841839543540374e+00
-7.728471010889685579e-05,-1.199522189979743053e-15,9.794841839616763579e+00
-7.728471030356787663e-05,-1.199522189988710035e-15,9.794841839689985008e+00
-7.728471049823891102e-05,-1.199522189997677214e-15,9.794841839763208213e+00
-7.728471069290993186e-05,-1.199522190006644196e-15,9.794841839836429642e+00
-7.728471088758095270e-05,-1.199522190015611572e-15,9.794841839909652847e+00
-7.728471108225198709e-05,-1.199522190024578554e-15,9.794841839982874276e+00
-7.728471127692300793e-05,-1.199522190033545536e-15,9.794841840056095705e+00
-7.728471147159404232e-05,-1.199522190042512715e-15,9.794841840129317134e+00
-7.728471166626507672e-05,-1.199522190051479894e-15,9.794841840202540340e+00
-7.728471186093609756e-05,-1.199522190060447270e-15,9.794841840275763545e+00
-7.728471205560711839e-05,-1.199522190069414252e-15,9.794841840348984974e+00
-7.728471225027813923e-05,-1.199522190078381431e-15,9.794841840422208179e+00
-7.728471244494916007e-05,-1.199522190087348413e-15,9.794841840495429608e+00
-7.728471263962018091e-05,-1.199522190096315790e-15,9.794841840568652813e+00
-7.728471283429121531e-05,-1.199522190105282969e-15,9.794841840641876018e+00
-7.728471302896223615e-05,-1.199522190114250148e-15,9.794841840715097447e+00
-7.728471322363325699e-05,-1.199522190123216933e-15,9.794841840788317100e+00
-7.728471341830427783e-05,-1.199522190132184112e-15,9.794841840861540305e+00
-7.728471361297532577e-05,-1.199522190141151488e-15,9.794841840934763511e+00
-7.728471380764634661e-05,-1.199522190150118667e-15,9.794841841007986716e+00
-7.728471400231736745e-05,-1.199522190159085452e-15,9.794841841081206368e+00
-7.728471419698838829e-05,-1.199522190168052828e-15,9.794841841154429574e+00
-7.728471439165940913e-05,-1.199522190177019810e-15,9.794841841227651003e+00
-7.728471458633044352e-05,-1.199522190185986989e-15,9.794841841300874208e+00
-7.728471478100146436e-05,-1.199522190194953971e-15,9.794841841374095637e+00
-7.728471497567248520e-05,-1.199522190203921150e-15,9.794841841447317066e+00
-7.728471517034350604e-05,-1.199522190212888132e-15,9.794841841520538495e+00
-7.728471536501452688e-05,-1.199522190221855903e-15,9.794841841593765253e+00
