ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.200000000000000000e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200000009018205560e+01,1.199999999999999858e+02,-1.224646799147353192e-18
3.200000018036410410e+01,1.199999999999999858e+02,-2.449293598294706384e-18
3.200000027054615259e+01,1.199999999999999858e+02,-3.673940397442059190e-18
3.200000036072820819e+01,1.199999999999999858e+02,-4.898587196589412767e-18
3.200000045091025669e+01,1.199999999999999858e+02,-6.123233995736766344e-18
3.200000054109231229e+01,1.199999999999999858e+02,-7.347880794884119921e-18
3.200000063127436079e+01,1.199999999999999858e+02,-8.572527594031473498e-18
3.200000072145641639e+01,1.199999999999999858e+02,-9.797174393178827075e-18
3.200000081163846488e+01,1.199999999999999858e+02,-1.102182119232618065e-17
3.200000090182052048e+01,1.199999999999999858e+02,-1.224646799147353423e-17
3.200000099200256898e+01,1.199999999999999858e+02,-1.347111479062088781e-17
3.200000108218462458e+01,1.199999999999999858e+02,-1.469576158976823984e-17
3.200000117236667307e+01,1.199999999999999858e+02,-1.592040838891559342e-17
3.200000126254872157e+01,1.199999999999999858e+02,-1.714505518806294700e-17
3.200000135273077717e+01,1.199999999999999858e+02,-1.836970198721030057e-17
3.200000144291282567e+01,1.199999999999999858e+02,-1.959434878635765415e-17
3.200000153309488127e+01,1.199999999999999858e+02,-2.081899558550500773e-17
3.200000162327692976e+01,1.199999999999999858e+02,-2.204364238465236130e-17
3.200000171345898536e+01,1.199999999999999858e+02,-2.326828918379971488e-17
3.200000180364103386e+01,1.199999999999999858e+02,-2.449293598294706846e-17
3.200000189382308946e+01,1.199999999999999858e+02,-2.571758278209442203e-17
3.200000198400513796e+01,1.199999999999999858e+02,-2.694222958124177561e-17
3.200000207418719356e+01,1.199999999999999858e+02,-2.816687638038912919e-17
3.200000216436924205e+01,1.199999999999999858e+02,-2.939152317953647968e-17
3.200000225455129765e+01,1.199999999999999858e+02,-3.061616997868383018e-17
3.200000234473335325e+01,1.199999999999999858e+02,-3.184081677783118067e-17
3.200000243491540175e+01,1.199999999999999858e+02,-3.306546357697853117e-17
3.200000252509745735e+01,1.199999999999999858e+02,-3.429011037612588167e-17
3.200000261527950585e+01,1.199999999999999858e+02,-3.551475717527323216e-17
3.200000270546156145e+01,1.199999999999999858e+02,-3.673940397442058266e-17
3.200000279564360994e+01,1.199999999999999858e+02,-3.796405077356793315e-17
3.200000288582566554e+01,1.199999999999999858e+02,-3.918869757271528365e-17
3.200000297600771404e+01,1.199999999999999858e+02,-4.041334437186263414e-17
3.200000306618976964e+01,1.199999999999999858e+02,-4.163799117100998464e-17
3.200000315637181814e+01,1.199999999999999858e+02,-4.286263797015733513e-17
3.200000324655386663e+01,1.199999999999999858e+02,-4.408728476930468563e-17
3.200000333673592223e+01,1.199999999999999858e+02,-4.531193156845203612e-17
3.200000342691797073e+01,1.199999999999999858e+02,-4.653657836759938662e-17
3.200000351710002633e+01,1.199999999999999858e+02,-4.776122516674673712e-17
3.200000360728207482e+01,1.199999999999999858e+02,-4.898587196589408761e-17
3.200000369746413043e+01,1.199999999999999858e+02,-5.021051876504143811e-17
3.200000378764617892e+01,1.199999999999999858e+02,-5.143516556418878860e-17
3.200000387782823452e+01,1.199999999999999858e+02,-5.265981236333613910e-17
3.200000396801028302e+01,1.199999999999999858e+02,-5.388445916248348959e-17
3.200000405819233862e+01,1.199999999999999858e+02,-5.510910596163084009e-17
3.200000414837438711e+01,1.199999999999999858e+02,-5.633375276077819675e-17
3.200000423855643561e+01,1.199999999999999858e+02,-5.755839955992554724e-17
3.200000432873849121e+01,1.199999999999999858e+02,-5.878304635907289774e-17
3.200000441892053971e+01,1.199999999999999858e+02,-6.000769315822024823e-17
3.200000450910259531e+01,1.199999999999999858e+02,-6.123233995736759873e-17
3.200000459928464380e+01,1.199999999999999858e+02,-6.245698675651494922e-17
3.200000468946669940e+01,1.199999999999999858e+02,-6.368163355566229972e-17
3.200000477964874790e+01,1.199999999999999858e+02,-6.490628035480965022e-17
3.200000486983080350e+01,1.199999999999999858e+02,-6.613092715395700071e-17
3.200000496001285200e+01,1.199999999999999858e+02,-6.735557395310435121e-17
3.200000505019490760e+01,1.199999999999999858e+02,-6.858022075225170170e-17
3.200000514037695609e+01,1.199999999999999858e+02,-6.980486755139905220e-17
3.200000523055900459e+01,1.199999999999999858e+02,-7.102951435054640269e-17
3.200000532074106019e+01,1.199999999999999858e+02,-7.225416114969375319e-17
3.200000541092310868e+01,1.199999999999999858e+02,-7.347880794884110368e-17
3.200000550110516429e+01,1.199999999999999858e+02,-7.470345474798845418e-17
3.200000559128721278e+01,1.199999999999999858e+02,-7.592810154713580467e-17
3.200000568146926838e+01,1.199999999999999858e+02,-7.715274834628315517e-17
3.200000577165131688e+01,1.199999999999999858e+02,-7.837739514543050567e-17
3.200000586183337248e+01,1.199999999999999858e+02,-7.960204194457785616e-17
3.200000595201542097e+01,1.199999999999999858e+02,-8.082668874372520666e-17
3.200000604219747657e+01,1.199999999999999858e+02,-8.205133554287255715e-17
3.200000613237952507e+01,1.199999999999999858e+02,-8.327598234201990765e-17
3.200000622256158067e+01,1.199999999999999858e+02,-8.450062914116725814e-17
3.200000631274362917e+01,1.199999999999999858e+02,-8.572527594031460864e-17
3.200000640292567766e+01,1.199999999999999858e+02,-8.694992273946195913e-17
3.200000649310773326e+01,1.199999999999999858e+02,-8.817456953860930963e-17
3.200000658328978176e+01,1.199999999999999858e+02,-8.939921633775666012e-17
3.200000667347183736e+01,1.199999999999999858e+02,-9.062386313690401062e-17
3.200000676365388586e+01,1.199999999999999858e+02,-9.184850993605136112e-17
3.200000685383594146e+01,1.199999999999999858e+02,-9.307315673519871161e-17
3.200000694401798995e+01,1.199999999999999858e+02,-9.429780353434606211e-17
3.200000703420004555e+01,1.199999999999999858e+02,-9.552245033349341260e-17
3.200000712438209405e+01,1.199999999999999858e+02,-9.674709713264076310e-17
3.200000721456414965e+01,1.199999999999999858e+02,-9.797174393178811359e-17
3.200000730474619814e+01,1.199999999999999858e+02,-9.919639073093546409e-17
3.200000739492824664e+01,1.199999999999999858e+02,-1.004210375300828146e-16
3.200000748511030224e+01,1.199999999999999858e+02,-1.016456843292301651e-16
3.200000757529235074e+01,1.199999999999999858e+02,-1.028703311283775156e-16
3.200000766547440634e+01,1.199999999999999858e+02,-1.040949779275248661e-16
3.200000775565645483e+01,1.199999999999999858e+02,-1.053196247266722166e-16
3.200000784583851043e+01,1.199999999999999858e+02,-1.065442715258195671e-16
3.200000793602055893e+01,1.199999999999999858e+02,-1.077689183249669176e-16
3.200000802620261453e+01,1.199999999999999858e+02,-1.089935651241142681e-16
3.200000811638466303e+01,1.199999999999999858e+02,-1.102182119232616185e-16
3.200000820656671863e+01,1.199999999999999858e+02,-1.114428587224089690e-16
3.200000829674876712e+01,1.199999999999999858e+02,-1.126675055215563195e-16
3.200000838693081562e+01,1.199999999999999858e+02,-1.138921523207036700e-16
3.200000847711287122e+01,1.199999999999999858e+02,-1.151167991198510205e-16
3.200000856729491971e+01,1.199999999999999858e+02,-1.163414459189983710e-16
3.200000865747697532e+01,1.199999999999999858e+02,-1.175660927181457215e-16
