ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
1.000000000000000000e+00,-6.123233995736766036e-17,1.224646799147353207e-16
