gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200006312743600745e+01,1.199999999999999858e+02,-8.572527594031485023e-16,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200006763653855302e+01,1.199999999999999858e+02,-9.184850993605157805e-16,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200007214564110569e+01,1.199999999999999858e+02,-9.797174393178825657e-16,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200007665474363705e+01,1.199999999999999858e+02,-1.040949779275249351e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200008116384618262e+01,1.199999999999999858e+02,-1.102182119232616136e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200008567294872108e+01,1.199999999999999858e+02,-1.163414459189982921e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200009018205124534e+01,1.199999999999999858e+02,-1.224646799147349707e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200009469115377669e+01,1.199999999999999858e+02,-1.285879139104716492e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200009920025630095e+01,1.199999999999999858e+02,-1.347111479062083277e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200010370935882520e+01,1.199999999999999858e+02,-1.408343819019450062e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200010821846134235e+01,1.199999999999999858e+02,-1.469576158976816847e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200011272756385949e+01,1.199999999999999858e+02,-1.530808498934183633e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200011723666636954e+01,1.199999999999999858e+02,-1.592040838891550418e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200012174576887958e+01,1.199999999999999858e+02,-1.653273178848917203e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200012625487138251e+01,1.199999999999999858e+02,-1.714505518806283988e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200013076397389256e+01,1.199999999999999858e+02,-1.775737858763650774e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200013527307638839e+01,1.199999999999999858e+02,-1.836970198721017756e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200013978217888422e+01,1.199999999999999858e+02,-1.898202538678384541e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200014429128138005e+01,1.199999999999999858e+02,-1.959434878635751326e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200014880038386877e+01,1.199999999999999858e+02,-2.020667218593118112e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200015330948635750e+01,1.199999999999999858e+02,-2.081899558550484897e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200015781858883912e+01,1.199999999999999858e+02,-2.143131898507851682e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200016232769132074e+01,1.199999999999999858e+02,-2.204364238465218467e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200016683679380236e+01,1.199999999999999858e+02,-2.265596578422585252e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200017134589626977e+01,1.199999999999999858e+02,-2.326828918379952038e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200017585499874428e+01,1.199999999999999858e+02,-2.388061258337318823e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200018036410121169e+01,1.199999999999999858e+02,-2.449293598294685608e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200018487320367910e+01,1.199999999999999858e+02,-2.510525938252052393e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200018938230613941e+01,1.199999999999999858e+02,-2.571758278209419179e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200019389140859261e+01,1.199999999999999858e+02,-2.632990618166785964e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200019840051105291e+01,1.199999999999999858e+02,-2.694222958124152749e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200020290961349900e+01,1.199999999999999858e+02,-2.755455298081519534e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200020741871595220e+01,1.199999999999999858e+02,-2.816687638038886319e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200021192781839119e+01,1.199999999999999858e+02,-2.877919977996253105e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200021643692083018e+01,1.199999999999999858e+02,-2.939152317953619890e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200022094602327627e+01,1.199999999999999858e+02,-3.000384657910986675e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200022545512570815e+01,1.199999999999999858e+02,-3.061616997868353460e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200022996422814003e+01,1.199999999999999858e+02,-3.122849337825720246e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200023447333057192e+01,1.199999999999999858e+02,-3.184081677783087031e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200023898243299669e+01,1.199999999999999858e+02,-3.245314017740453816e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200024349153542147e+01,1.199999999999999858e+02,-3.306546357697820601e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200024800063783914e+01,1.199999999999999858e+02,-3.367778697655187386e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200025250974025681e+01,1.199999999999999858e+02,-3.429011037612554172e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200025701884266738e+01,1.199999999999999858e+02,-3.490243377569920957e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200026152794507794e+01,1.199999999999999858e+02,-3.551475717527287742e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200026603704748851e+01,1.199999999999999858e+02,-3.612708057484658472e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200027054614988486e+01,1.199999999999999858e+02,-3.673940397442029201e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200027505525228833e+01,1.199999999999999858e+02,-3.735172737399399931e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200027956435468468e+01,1.199999999999999858e+02,-3.796405077356770660e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200028407345707393e+01,1.199999999999999858e+02,-3.857637417314141390e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200028858255947029e+01,1.199999999999999858e+02,-3.918869757271512119e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200029309166185953e+01,1.199999999999999858e+02,-3.980102097228882849e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200029760076424168e+01,1.199999999999999858e+02,-4.041334437186253578e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200030210986662382e+01,1.199999999999999858e+02,-4.102566777143624308e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200030661896899886e+01,1.199999999999999858e+02,-4.163799117100995037e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200031112807138101e+01,1.199999999999999858e+02,-4.225031457058365767e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200031563717374894e+01,1.199999999999999858e+02,-4.286263797015736496e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200032014627611687e+01,1.199999999999999858e+02,-4.347496136973107226e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200032465537847770e+01,1.199999999999999858e+02,-4.408728476930477955e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200032916448084563e+01,1.199999999999999858e+02,-4.469960816887848685e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200033367358319936e+01,1.199999999999999858e+02,-4.531193156845219414e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200033818268555308e+01,1.199999999999999858e+02,-4.592425496802590144e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200034269178790680e+01,1.199999999999999858e+02,-4.653657836759960873e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200034720089026052e+01,1.199999999999999858e+02,-4.714890176717331603e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200035170999260004e+01,1.199999999999999858e+02,-4.776122516674702332e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200035621909494665e+01,1.199999999999999858e+02,-4.837354856632073062e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200036072819728616e+01,1.199999999999999858e+02,-4.898587196589443791e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200036523729961857e+01,1.199999999999999858e+02,-4.959819536546814521e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200036974640195098e+01,1.199999999999999858e+02,-5.021051876504185251e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200037425550428338e+01,1.199999999999999858e+02,-5.082284216461555980e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200037876460660868e+01,1.199999999999999858e+02,-5.143516556418926710e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200038327370893398e+01,1.199999999999999858e+02,-5.204748896376297439e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200038778281125218e+01,1.199999999999999858e+02,-5.265981236333668169e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200039229191357038e+01,1.199999999999999858e+02,-5.327213576291038898e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200039680101588857e+01,1.199999999999999858e+02,-5.388445916248409628e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200040131011819255e+01,1.199999999999999858e+02,-5.449678256205780357e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200040581922049654e+01,1.199999999999999858e+02,-5.510910596163151087e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200041032832280763e+01,1.199999999999999858e+02,-5.572142936120521816e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200041483742511161e+01,1.199999999999999858e+02,-5.633375276077892546e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200041934652740139e+01,1.199999999999999858e+02,-5.694607616035263275e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200042385562969827e+01,1.199999999999999858e+02,-5.755839955992634005e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200042836473199515e+01,1.199999999999999858e+02,-5.817072295950004734e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200043287383427781e+01,1.199999999999999858e+02,-5.878304635907375464e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200043738293656048e+01,1.199999999999999858e+02,-5.939536975864746193e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200044189203884315e+01,1.199999999999999858e+02,-6.000769315822116923e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200044640114111871e+01,1.199999999999999858e+02,-6.062001655779487652e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200045091024339428e+01,1.199999999999999858e+02,-6.123233995736858382e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200045541934566984e+01,1.199999999999999858e+02,-6.184466335694229111e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200045992844793830e+01,1.199999999999999858e+02,-6.245698675651599841e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200046443755019965e+01,1.199999999999999858e+02,-6.306931015608970570e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200046894665246811e+01,1.199999999999999858e+02,-6.368163355566341300e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200047345575472235e+01,1.199999999999999858e+02,-6.429395695523712030e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200047796485697660e+01,1.199999999999999858e+02,-6.490628035481082759e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200048247395923084e+01,1.199999999999999858e+02,-6.551860375438453489e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200048698306148509e+01,1.199999999999999858e+02,-6.613092715395824218e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200049149216372513e+01,1.199999999999999858e+02,-6.674325055353194948e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200049600126597227e+01,1.199999999999999858e+02,-6.735557395310565677e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200050051036821230e+01,1.199999999999999858e+02,-6.796789735267936407e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200050501947044523e+01,1.199999999999999858e+02,-6.858022075225307136e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200050952857268527e+01,1.199999999999999858e+02,-6.919254415182677866e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200051403767491109e+01,1.199999999999999858e+02,-6.980486755140048595e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200051854677713692e+01,1.199999999999999858e+02,-7.041719095097419325e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200052305587936274e+01,1.199999999999999858e+02,-7.102951435054790054e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200052756498158146e+01,1.199999999999999858e+02,-7.164183775012160784e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200053207408380018e+01,1.199999999999999858e+02,-7.225416114969531513e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200053658318601180e+01,1.199999999999999858e+02,-7.286648454926902243e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200054109228822341e+01,1.199999999999999858e+02,-7.347880794884272972e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200054560139043502e+01,1.199999999999999858e+02,-7.409113134841643702e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200055011049263243e+01,1.199999999999999858e+02,-7.470345474799014431e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200055461959483694e+01,1.199999999999999858e+02,-7.531577814756385161e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200055912869704144e+01,1.199999999999999858e+02,-7.592810154713755890e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200056363779923174e+01,1.199999999999999858e+02,-7.654042494671126620e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200056814690142204e+01,1.199999999999999858e+02,-7.715274834628497349e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200057265600361234e+01,1.199999999999999858e+02,-7.776507174585868079e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200057716510579553e+01,1.199999999999999858e+02,-7.837739514543238808e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200058167420797872e+01,1.199999999999999858e+02,-7.898971854500609538e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200058618331015481e+01,1.199999999999999858e+02,-7.960204194457980268e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200059069241233090e+01,1.199999999999999858e+02,-8.021436534415350997e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200059520151450698e+01,1.199999999999999858e+02,-8.082668874372721727e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200059971061667596e+01,1.199999999999999858e+02,-8.143901214330092456e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200060421971883784e+01,1.199999999999999858e+02,-8.205133554287463186e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200060872882100682e+01,1.199999999999999858e+02,-8.266365894244833915e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200061323792316159e+01,1.199999999999999858e+02,-8.327598234202204645e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200061774702532347e+01,1.199999999999999858e+02,-8.388830574159575374e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200062225612747113e+01,1.199999999999999858e+02,-8.450062914116946104e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200062676522962590e+01,1.199999999999999858e+02,-8.511295254074316833e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200063127433176646e+01,1.199999999999999858e+02,-8.572527594031687563e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200063578343391413e+01,1.199999999999999858e+02,-8.633759933989058292e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200064029253605469e+01,1.199999999999999858e+02,-8.694992273946429022e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200064480163819525e+01,1.199999999999999858e+02,-8.756224613903799751e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200064931074032160e+01,1.199999999999999858e+02,-8.817456953861170481e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200065381984245505e+01,1.199999999999999858e+02,-8.878689293818541210e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200065832894458140e+01,1.199999999999999858e+02,-8.939921633775911940e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200066283804670775e+01,1.199999999999999858e+02,-9.001153973733282669e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200066734714882699e+01,1.199999999999999858e+02,-9.062386313690653399e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200067185625094623e+01,1.199999999999999858e+02,-9.123618653648024128e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200067636535305837e+01,1.199999999999999858e+02,-9.184850993605394858e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200068087445517762e+01,1.199999999999999858e+02,-9.246083333562765587e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200068538355728265e+01,1.199999999999999858e+02,-9.307315673520136317e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200068989265938058e+01,1.199999999999999858e+02,-9.368548013477507046e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200069440176148561e+01,1.199999999999999858e+02,-9.429780353434877776e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200069891086358354e+01,1.199999999999999858e+02,-9.491012693392248506e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200070341996568146e+01,1.199999999999999858e+02,-9.552245033349619235e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200070792906777228e+01,1.199999999999999858e+02,-9.613477373306989965e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200071243816986311e+01,1.199999999999999858e+02,-9.674709713264360694e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200071694727194682e+01,1.199999999999999858e+02,-9.735942053221731424e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200072145637403054e+01,1.199999999999999858e+02,-9.797174393179102153e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200072596547611425e+01,1.199999999999999858e+02,-9.858406733136472883e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200073047457819087e+01,1.199999999999999858e+02,-9.919639073093843612e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200073498368026037e+01,1.199999999999999858e+02,-9.980871413051214342e-15,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200073949278232988e+01,1.199999999999999858e+02,-1.004210375300858507e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200074400188439938e+01,1.199999999999999858e+02,-1.010333609296595580e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200074851098646178e+01,1.199999999999999858e+02,-1.016456843292332653e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200075302008851708e+01,1.199999999999999858e+02,-1.022580077288069726e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200075752919057948e+01,1.199999999999999858e+02,-1.028703311283806799e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200076203829262766e+01,1.199999999999999858e+02,-1.034826545279543872e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200076654739468296e+01,1.199999999999999858e+02,-1.040949779275280945e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200077105649673115e+01,1.199999999999999858e+02,-1.047073013271018018e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200077556559877223e+01,1.199999999999999858e+02,-1.053196247266755091e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200078007470081332e+01,1.199999999999999858e+02,-1.059319481262492164e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200078458380284729e+01,1.199999999999999858e+02,-1.065442715258229237e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200078909290488127e+01,1.199999999999999858e+02,-1.071565949253966310e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200079360200691525e+01,1.199999999999999858e+02,-1.077689183249703383e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200079811110894212e+01,1.199999999999999858e+02,-1.083812417245440455e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200080262021096900e+01,1.199999999999999858e+02,-1.089935651241177528e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200080712931299587e+01,1.199999999999999858e+02,-1.096058885236914601e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200081163841500853e+01,1.199999999999999858e+02,-1.102182119232651674e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200081614751702830e+01,1.199999999999999858e+02,-1.108305353228388747e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200082065661903385e+01,1.199999999999999858e+02,-1.114428587224125820e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200082516572104652e+01,1.199999999999999858e+02,-1.120551821219862893e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200082967482305207e+01,1.199999999999999858e+02,-1.126675055215599966e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200083418392505763e+01,1.199999999999999858e+02,-1.132798289211337039e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
3.200083869302704898e+01,1.199999999999999858e+02,-1.138921523207074112e-14,5.000000000000000000e+00,-3.061616997868383141e-16,6.123233995736766282e-16
