ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
3.140000211870831226e+00,-1.922695604394812110e-16,3.845391208789624220e-16
3.150000190683748258e+00,-1.928818825417202369e-16,3.857637650834404739e-16
3.160000171615373610e+00,-1.934942047736927143e-16,3.869884095473854285e-16
3.170000154453836316e+00,-1.941065271224253077e-16,3.882130542448506154e-16
3.180000139008452908e+00,-1.947188495762420130e-16,3.894376991524840260e-16
3.190000125107607776e+00,-1.953311721246344140e-16,3.906623442492688281e-16
3.200000112596847135e+00,-1.959434947581449314e-16,3.918869895162898629e-16
3.210000101337162626e+00,-1.965558174682617806e-16,3.931116349365235613e-16
3.220000091203446324e+00,-1.971681402473243087e-16,3.943362804946486175e-16
3.230000082083101631e+00,-1.977804630884379207e-16,3.955609261768758415e-16
3.240000073874791386e+00,-1.983927859853975600e-16,3.967855719707951200e-16
3.250000066487312100e+00,-1.990051089326185844e-16,3.980102178652371688e-16
3.260000059838580988e+00,-1.996174319250749146e-16,3.992348638501498291e-16
3.270000053854722921e+00,-2.002297549582429509e-16,4.004595099164859017e-16
3.280000048469250640e+00,-2.008420780280515548e-16,4.016841560561031095e-16
3.290000043622325787e+00,-2.014544011308366892e-16,4.029088022616733785e-16
3.300000039260093221e+00,-2.020667242633006445e-16,4.041334485266012890e-16
3.310000035334084156e+00,-2.026790474224756026e-16,4.053580948449512051e-16
3.320000031800675711e+00,-2.032913706056904065e-16,4.065827412113808129e-16
3.330000028620608177e+00,-2.039036938105411258e-16,4.078073876210822517e-16
3.340000025758547597e+00,-2.045160170348641371e-16,4.090320340697282742e-16
3.350000023182692743e+00,-2.051283402767121864e-16,4.102566805534243729e-16
3.360000020864423398e+00,-2.057406635343327947e-16,4.114813270686655893e-16
3.370000018777981055e+00,-2.063529868061487330e-16,4.127059736122974660e-16
3.380000016900182924e+00,-2.069653100907404463e-16,4.139306201814808925e-16
3.390000015210164808e+00,-2.075776333868303496e-16,4.151552667736606991e-16
3.400000013689148393e+00,-2.081899566932686288e-16,4.163799133865372576e-16
3.410000012320233420e+00,-2.088022800090204464e-16,4.176045600180408929e-16
3.420000011088210279e+00,-2.094146033331544535e-16,4.188292066663089071e-16
3.430000009979389475e+00,-2.100269266648324361e-16,4.200538533296648721e-16
3.440000008981450641e+00,-2.106392500032999965e-16,4.212785000065999930e-16
3.450000008083305758e+00,-2.112515733478781475e-16,4.225031466957562949e-16
3.460000007274975253e+00,-2.118638966979558669e-16,4.237277933959117337e-16
3.470000006547477867e+00,-2.124762200529831708e-16,4.249524401059663415e-16
3.480000005892730286e+00,-2.130885434124651229e-16,4.261770868249302458e-16
3.490000005303457442e+00,-2.137008667759562387e-16,4.274017335519124774e-16
3.500000004773111684e+00,-2.143131901430556043e-16,4.286263802861112086e-16
3.510000004295800391e+00,-2.149255135134023898e-16,4.298510270268047795e-16
3.520000003866220251e+00,-2.155378368866718802e-16,4.310756737733437605e-16
3.530000003479598192e+00,-2.161501602625717781e-16,4.323003205251435562e-16
3.540000003131638540e+00,-2.167624836408390722e-16,4.335249672816781443e-16
3.550000002818474609e+00,-2.173748070212369809e-16,4.347496140424739619e-16
3.560000002536627406e+00,-2.179871304035525120e-16,4.359742608071050240e-16
3.570000002282964768e+00,-2.185994537875938242e-16,4.371989075751876483e-16
3.580000002054668506e+00,-2.192117771731883788e-16,4.384235543463767576e-16
3.590000001849201539e+00,-2.198241005601808443e-16,4.396482011203616885e-16
3.600000001664281246e+00,-2.204364239484314196e-16,4.408728478968628392e-16
3.610000001497853273e+00,-2.210487473378143062e-16,4.420974946756286124e-16
3.620000001348067986e+00,-2.216610707282162778e-16,4.433221414564325556e-16
3.630000001213261385e+00,-2.222733941195354235e-16,4.445467882390708470e-16
3.640000001091935111e+00,-2.228857175116800135e-16,4.457714350233600270e-16
3.650000000982741799e+00,-2.234980409045675625e-16,4.469960818091351251e-16
3.660000000884467752e+00,-2.241103642981236712e-16,4.482207285962473424e-16
3.670000000796020956e+00,-2.247226876922815328e-16,4.494453753845630657e-16
3.680000000716419084e+00,-2.253350110869809968e-16,4.506700221739619936e-16
3.690000000644777067e+00,-2.259473344821678782e-16,4.518946689643357564e-16
3.700000000580299542e+00,-2.265596578777934648e-16,4.531193157555869297e-16
3.710000000522269747e+00,-2.271719812738138271e-16,4.543439625476276541e-16
3.720000000470042867e+00,-2.277843046701895218e-16,4.555686093403790437e-16
3.730000000423038475e+00,-2.283966280668850011e-16,4.567932561337700022e-16
3.740000000380734768e+00,-2.290089514638683160e-16,4.580179029277366320e-16
3.750000000342661455e+00,-2.296212748611106731e-16,4.592425497222213461e-16
3.760000000308395318e+00,-2.302335982585861878e-16,4.604671965171723757e-16
3.770000000277555774e+00,-2.308459216562714903e-16,4.616918433125429806e-16
3.780000000249800429e+00,-2.314582450541456264e-16,4.629164901082912527e-16
3.790000000224820642e+00,-2.320705684521897127e-16,4.641411369043794253e-16
3.800000000202338857e+00,-2.326828918503867886e-16,4.653657837007735773e-16
3.810000000182105051e+00,-2.332952152487215209e-16,4.665904304974430417e-16
3.820000000163894516e+00,-2.339075386471801042e-16,4.678150772943602085e-16
3.830000000147505190e+00,-2.345198620457502128e-16,4.690397240915004257e-16
3.840000000132754554e+00,-2.351321854444207040e-16,4.702643708888414079e-16
3.850000000119479182e+00,-2.357445088431814704e-16,4.714890176863629408e-16
3.860000000107531193e+00,-2.363568322420235388e-16,4.727136644840470775e-16
3.870000000096778248e+00,-2.369691556409388233e-16,4.739383112818776466e-16
3.880000000087100442e+00,-2.375814790399198791e-16,4.751629580798397583e-16
3.890000000078390308e+00,-2.381938024389601981e-16,4.763876048779203962e-16
3.900000000070551476e+00,-2.388061258380539131e-16,4.776122516761078263e-16
3.910000000063496461e+00,-2.394184492371956008e-16,4.788368984743912015e-16
3.920000000057147105e+00,-2.400307726363804785e-16,4.800615452727609570e-16
3.930000000051432352e+00,-2.406430960356042077e-16,4.812861920712084153e-16
3.940000000046289141e+00,-2.412554194348629918e-16,4.825108388697259837e-16
3.950000000041660186e+00,-2.418677428341532318e-16,4.837354856683064636e-16
3.960000000037494416e+00,-2.424800662334718215e-16,4.849601324669436430e-16
3.970000000033745202e+00,-2.430923896328159012e-16,4.861847792656318025e-16
3.980000000030370799e+00,-2.437047130321829566e-16,4.874094260643659131e-16
3.990000000027333904e+00,-2.443170364315706702e-16,4.886340728631413404e-16
4.000000000024600766e+00,-2.449293598309770206e-16,4.898587196619540413e-16
4.010000000022141187e+00,-2.455416832304000851e-16,4.910833664608001702e-16
4.020000000019927633e+00,-2.461540066298381872e-16,4.923080132596763744e-16
4.030000000017935236e+00,-2.467663300292898971e-16,4.935326600585797943e-16
4.040000000016141790e+00,-2.473786534287537358e-16,4.947573068575074717e-16
4.050000000014527757e+00,-2.479909768282285693e-16,4.959819536564571386e-16
4.060000000013075372e+00,-2.486033002277133128e-16,4.972066004554266256e-16
4.070000000011767760e+00,-2.492156236272069310e-16,4.984312472544138620e-16
4.080000000010591599e+00,-2.498279470267085857e-16,4.996558940534171714e-16
4.090000000009532677e+00,-2.504402704262174388e-16,5.008805408524348775e-16
4.100000000008579448e+00,-2.510525938257327506e-16,5.021051876514655012e-16
4.110000000007722143e+00,-2.516649172252539296e-16,5.033298344505078593e-16
4.120000000006950103e+00,-2.522772406247803349e-16,5.045544812495606697e-16
4.130000000006255334e+00,-2.528895640243114733e-16,5.057791280486229465e-16
4.140000000005629843e+00,-2.535018874238468518e-16,5.070037748476937035e-16
4.150000000005067413e+00,-2.541142108233860760e-16,5.082284216467721520e-16
4.160000000004560938e+00,-2.547265342229287515e-16,5.094530684458575029e-16
4.170000000004105090e+00,-2.553388576224744838e-16,5.106777152449489676e-16
4.180000000003694538e+00,-2.559511810220230264e-16,5.119023620440460528e-16
4.190000000003325731e+00,-2.565635044215741328e-16,5.131270088431482657e-16
4.200000000002993339e+00,-2.571758278211274579e-16,5.143516556422549159e-16
4.210000000002694698e+00,-2.577881512206828538e-16,5.155763024413657076e-16
4.220000000002425367e+00,-2.584004746202400246e-16,5.168009492404800492e-16
4.230000000002182681e+00,-2.590127980197988717e-16,5.180255960395977435e-16
4.240000000001964864e+00,-2.596251214193591980e-16,5.192502428387183959e-16
4.250000000001768363e+00,-2.602374448189208554e-16,5.204748896378417108e-16
4.260000000001591403e+00,-2.608497682184836962e-16,5.216995364369673923e-16
4.270000000001432205e+00,-2.614620916180476216e-16,5.229241832360952431e-16
4.280000000001288996e+00,-2.620744150176125331e-16,5.241488300352250661e-16
4.290000000001159997e+00,-2.626867384171782827e-16,5.253734768343565655e-16
4.300000000001044320e+00,-2.632990618167448706e-16,5.265981236334897411e-16
4.310000000000940190e+00,-2.639113852163121979e-16,5.278227704326243959e-16
4.320000000000846718e+00,-2.645237086158801170e-16,5.290474172317602339e-16
4.330000000000762128e+00,-2.651360320154486276e-16,5.302720640308972553e-16
4.340000000000686420e+00,-2.657483554150176807e-16,5.314967108300353613e-16
4.350000000000617817e+00,-2.663606788145871774e-16,5.327213576291743548e-16
4.360000000000556319e+00,-2.669730022141570686e-16,5.339460044283141372e-16
4.370000000000501039e+00,-2.675853256137273542e-16,5.351706512274547084e-16
4.380000000000451088e+00,-2.681976490132979849e-16,5.363952980265959699e-16
4.390000000000406466e+00,-2.688099724128689115e-16,5.376199448257378230e-16
4.400000000000366285e+00,-2.694222958124401339e-16,5.388445916248802678e-16
4.410000000000329656e+00,-2.700346192120115535e-16,5.400692384240231070e-16
4.420000000000296581e+00,-2.706469426115832196e-16,5.412938852231664392e-16
4.430000000000267057e+00,-2.712592660111550829e-16,5.425185320223101659e-16
4.440000000000240199e+00,-2.718715894107271435e-16,5.437431788214542870e-16
4.450000000000216005e+00,-2.724839128102993026e-16,5.449678256205986053e-16
4.460000000000194476e+00,-2.730962362098716590e-16,5.461924724197433180e-16
4.470000000000174722e+00,-2.737085596094441633e-16,5.474171192188883266e-16
4.480000000000157634e+00,-2.743208830090167662e-16,5.486417660180335324e-16
4.490000000000142322e+00,-2.749332064085895170e-16,5.498664128171790340e-16
4.500000000000127898e+00,-2.755455298081623171e-16,5.510910596163246342e-16
4.510000000000115250e+00,-2.761578532077352158e-16,5.523157064154704316e-16
4.520000000000103491e+00,-2.767701766073081638e-16,5.535403532146163276e-16
4.530000000000093507e+00,-2.773825000068812104e-16,5.547650000137624209e-16
4.540000000000084412e+00,-2.779948234064543557e-16,5.559896468129087113e-16
4.550000000000076206e+00,-2.786071468060275009e-16,5.572142936120550018e-16
4.560000000000068887e+00,-2.792194702056007447e-16,5.584389404112014895e-16
4.570000000000062457e+00,-2.798317936051740379e-16,5.596635872103480758e-16
4.580000000000056026e+00,-2.804441170047473310e-16,5.608882340094946621e-16
4.590000000000050484e+00,-2.810564404043206735e-16,5.621128808086413469e-16
4.600000000000045830e+00,-2.816687638038940652e-16,5.633375276077881304e-16
4.610000000000041176e+00,-2.822810872034674570e-16,5.645621744069349139e-16
4.620000000000037410e+00,-2.828934106030408980e-16,5.657868212060817961e-16
4.630000000000033644e+00,-2.835057340026143391e-16,5.670114680052286782e-16
4.640000000000030767e+00,-2.841180574021878294e-16,5.682361148043756589e-16
4.650000000000027889e+00,-2.847303808017613198e-16,5.694607616035226396e-16
4.660000000000025011e+00,-2.853427042013348102e-16,5.706854084026696203e-16
4.670000000000023022e+00,-2.859550276009083991e-16,5.719100552018167982e-16
4.680000000000021032e+00,-2.865673510004819388e-16,5.731347020009638776e-16
4.690000000000019043e+00,-2.871796744000554784e-16,5.743593488001109569e-16
4.700000000000017053e+00,-2.877919977996290674e-16,5.755839955992581348e-16
4.710000000000015952e+00,-2.884043211992026564e-16,5.768086423984053128e-16
4.720000000000014850e+00,-2.890166445987762453e-16,5.780332891975524907e-16
4.730000000000013749e+00,-2.896289679983498836e-16,5.792579359966997672e-16
4.740000000000012648e+00,-2.902412913979234726e-16,5.804825827958469452e-16
4.750000000000011546e+00,-2.908536147974971109e-16,5.817072295949942217e-16
4.760000000000010445e+00,-2.914659381970706998e-16,5.829318763941413996e-16
4.770000000000009344e+00,-2.920782615966442888e-16,5.841565231932885776e-16
4.780000000000008242e+00,-2.926905849962179271e-16,5.853811699924358541e-16
4.790000000000007141e+00,-2.933029083957915160e-16,5.866058167915830320e-16
4.800000000000006928e+00,-2.939152317953652036e-16,5.878304635907304072e-16
4.810000000000006715e+00,-2.945275551949388419e-16,5.890551103898776837e-16
4.820000000000006501e+00,-2.951398785945125294e-16,5.902797571890250589e-16
4.830000000000006288e+00,-2.957522019940861677e-16,5.915044039881723354e-16
4.840000000000006075e+00,-2.963645253936598553e-16,5.927290507873197106e-16
4.850000000000005862e+00,-2.969768487932334936e-16,5.939536975864669871e-16
4.860000000000005649e+00,-2.975891721928071811e-16,5.951783443856143623e-16
4.870000000000005436e+00,-2.982014955923808194e-16,5.964029911847616388e-16
4.880000000000005222e+00,-2.988138189919545070e-16,5.976276379839090139e-16
4.890000000000005009e+00,-2.994261423915281452e-16,5.988522847830562905e-16
4.900000000000004796e+00,-3.000384657911018328e-16,6.000769315822036656e-16
4.910000000000004583e+00,-3.006507891906754711e-16,6.013015783813509422e-16
4.920000000000004370e+00,-3.012631125902491587e-16,6.025262251804983173e-16
4.930000000000004157e+00,-3.018754359898227969e-16,6.037508719796455939e-16
4.940000000000003944e+00,-3.024877593893964845e-16,6.049755187787929690e-16
4.950000000000003730e+00,-3.031000827889701228e-16,6.062001655779402455e-16
4.960000000000003517e+00,-3.037124061885438103e-16,6.074248123770876207e-16
4.970000000000003304e+00,-3.043247295881174979e-16,6.086494591762349958e-16
4.980000000000003091e+00,-3.049370529876911362e-16,6.098741059753822724e-16
4.990000000000002878e+00,-3.055493763872648238e-16,6.110987527745296475e-16
5.000000000000002665e+00,-3.061616997868384620e-16,6.123233995736769241e-16
5.010000000000002451e+00,-3.067740231864121496e-16,6.135480463728242992e-16
5.020000000000002238e+00,-3.073863465859857879e-16,6.147726931719715757e-16
5.030000000000002025e+00,-3.079986699855594754e-16,6.159973399711189509e-16
5.040000000000001812e+00,-3.086109933851331137e-16,6.172219867702662274e-16
5.050000000000001599e+00,-3.092233167847068013e-16,6.184466335694136026e-16
5.060000000000001386e+00,-3.098356401842804396e-16,6.196712803685608791e-16
5.070000000000001172e+00,-3.104479635838541271e-16,6.208959271677082543e-16
5.080000000000000959e+00,-3.110602869834277654e-16,6.221205739668555308e-16
5.090000000000000746e+00,-3.116726103830014530e-16,6.233452207660029060e-16
5.100000000000000533e+00,-3.122849337825750912e-16,6.245698675651501825e-16
5.110000000000000320e+00,-3.128972571821487788e-16,6.257945143642975576e-16
5.120000000000000107e+00,-3.135095805817224171e-16,6.270191611634448342e-16
5.129999999999999893e+00,-3.141219039812961047e-16,6.282438079625922093e-16
5.139999999999999680e+00,-3.147342273808697429e-16,6.294684547617394859e-16
5.149999999999999467e+00,-3.153465507804434305e-16,6.306931015608868610e-16
5.159999999999999254e+00,-3.159588741800170688e-16,6.319177483600341376e-16
5.169999999999999041e+00,-3.165711975795907564e-16,6.331423951591815127e-16
5.179999999999998828e+00,-3.171835209791643946e-16,6.343670419583287892e-16
5.189999999999998614e+00,-3.177958443787380822e-16,6.355916887574761644e-16
5.199999999999998401e+00,-3.184081677783117205e-16,6.368163355566234409e-16
5.209999999999998188e+00,-3.190204911778854080e-16,6.380409823557708161e-16
5.219999999999997975e+00,-3.196328145774590463e-16,6.392656291549180926e-16
5.229999999999997762e+00,-3.202451379770327339e-16,6.404902759540654678e-16
5.239999999999997549e+00,-3.208574613766063722e-16,6.417149227532127443e-16
5.249999999999997335e+00,-3.214697847761800597e-16,6.429395695523601195e-16
5.259999999999997122e+00,-3.220821081757536980e-16,6.441642163515073960e-16
5.269999999999996909e+00,-3.226944315753273856e-16,6.453888631506547711e-16
5.279999999999996696e+00,-3.233067549749010238e-16,6.466135099498020477e-16
5.289999999999996483e+00,-3.239190783744747114e-16,6.478381567489494228e-16
5.299999999999996270e+00,-3.245314017740483497e-16,6.490628035480966994e-16
5.309999999999996056e+00,-3.251437251736220373e-16,6.502874503472440745e-16
5.319999999999995843e+00,-3.257560485731956755e-16,6.515120971463913511e-16
5.329999999999995630e+00,-3.263683719727693631e-16,6.527367439455387262e-16
5.339999999999995417e+00,-3.269806953723430014e-16,6.539613907446860027e-16
5.349999999999995204e+00,-3.275930187719166889e-16,6.551860375438333779e-16
5.359999999999994991e+00,-3.282053421714903765e-16,6.564106843429807530e-16
5.369999999999994778e+00,-3.288176655710640148e-16,6.576353311421280296e-16
5.379999999999994564e+00,-3.294299889706377024e-16,6.588599779412754047e-16
5.389999999999994351e+00,-3.300423123702113406e-16,6.600846247404226813e-16
5.399999999999994138e+00,-3.306546357697850282e-16,6.613092715395700564e-16
5.409999999999993925e+00,-3.312669591693586665e-16,6.625339183387173330e-16
5.419999999999993712e+00,-3.318792825689323540e-16,6.637585651378647081e-16
5.429999999999993499e+00,-3.324916059685059923e-16,6.649832119370119846e-16
5.439999999999993285e+00,-3.331039293680796799e-16,6.662078587361593598e-16
5.449999999999993072e+00,-3.337162527676533182e-16,6.674325055353066363e-16
5.459999999999992859e+00,-3.343285761672270057e-16,6.686571523344540115e-16
5.469999999999992646e+00,-3.349408995668006440e-16,6.698817991336012880e-16
5.479999999999992433e+00,-3.355532229663743316e-16,6.711064459327486632e-16
5.489999999999992220e+00,-3.361655463659479698e-16,6.723310927318959397e-16
5.499999999999992006e+00,-3.367778697655216574e-16,6.735557395310433148e-16
5.509999999999991793e+00,-3.373901931650952957e-16,6.747803863301905914e-16
5.519999999999991580e+00,-3.380025165646689833e-16,6.760050331293379665e-16
5.529999999999991367e+00,-3.386148399642426215e-16,6.772296799284852431e-16
5.539999999999991154e+00,-3.392271633638163091e-16,6.784543267276326182e-16
5.549999999999990941e+00,-3.398394867633899474e-16,6.796789735267798948e-16
5.559999999999990727e+00,-3.404518101629636350e-16,6.809036203259272699e-16
5.569999999999990514e+00,-3.410641335625372732e-16,6.821282671250745464e-16
5.579999999999990301e+00,-3.416764569621109608e-16,6.833529139242219216e-16
5.589999999999990088e+00,-3.422887803616845991e-16,6.845775607233691981e-16
5.599999999999989875e+00,-3.429011037612582866e-16,6.858022075225165733e-16
5.609999999999989662e+00,-3.435134271608319249e-16,6.870268543216638498e-16
5.619999999999989448e+00,-3.441257505604056125e-16,6.882515011208112250e-16
5.629999999999989235e+00,-3.447380739599792508e-16,6.894761479199585015e-16
5.639999999999989022e+00,-3.453503973595529383e-16,6.907007947191058767e-16
5.649999999999988809e+00,-3.459627207591265766e-16,6.919254415182531532e-16
