ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.200000000000000000e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200000018036410410e+01,1.199999999999999858e+02,-2.449293598294706384e-18
3.200000036081839028e+01,1.199999999999999858e+02,-4.899811843388559440e-18
3.200000054144402384e+01,1.199999999999999858e+02,-7.352656917400793947e-18
3.200000072231404147e+01,1.199999999999999858e+02,-9.808820784238717277e-18
3.200000090349421100e+01,1.199999999999999858e+02,-1.226919621141890861e-17
3.200000108504367091e+01,1.199999999999999858e+02,-1.473458668970628719e-17
3.200000126701569059e+01,1.199999999999999858e+02,-1.720571536078928330e-17
3.200000144945820324e+01,1.199999999999999858e+02,-1.968323305218748245e-17
3.200000163241432460e+01,1.199999999999999858e+02,-2.216772550866851071e-17
3.200000181592287873e+01,1.199999999999999858e+02,-2.465971990052323247e-17
3.200000200001881012e+01,1.199999999999999858e+02,-2.715969068101342657e-17
3.200000218473356739e+01,1.199999999999999858e+02,-2.966806485807469124e-17
3.200000237009543014e+01,1.199999999999999858e+02,-3.218522673884906823e-17
3.200000255612989974e+01,1.199999999999999858e+02,-3.471152219976439392e-17
3.200000274285986990e+01,1.199999999999999858e+02,-3.724726252960572288e-17
3.200000293030598897e+01,1.199999999999999858e+02,-3.979272788827959684e-17
3.200000311848681633e+01,1.199999999999999858e+02,-4.234817041970191074e-17
3.200000330741907106e+01,1.199999999999999858e+02,-4.491381705339697003e-17
3.200000349711778114e+01,1.199999999999999858e+02,-4.748987202593664655e-17
3.200000368759649660e+01,1.199999999999999858e+02,-5.007651915023562738e-17
3.200000387886738906e+01,1.199999999999999858e+02,-5.267392385791712416e-17
3.200000407094142219e+01,1.199999999999999858e+02,-5.528223503744203782e-17
3.200000426382847962e+01,1.199999999999999858e+02,-5.790158668842517550e-17
3.200000445753742184e+01,1.199999999999999858e+02,-6.053209941051985376e-17
3.200000465207624245e+01,1.199999999999999858e+02,-6.317388174341407169e-17
3.200000484745215346e+01,1.199999999999999858e+02,-6.582703137282702971e-17
3.200000504367160659e+01,1.199999999999999858e+02,-6.849163621590599214e-17
3.200000524074044961e+01,1.199999999999999858e+02,-7.116777539808350678e-17
3.200000543866391212e+01,1.199999999999999858e+02,-7.385552013224886906e-17
3.200000563744671211e+01,1.199999999999999858e+02,-7.655493451000243136e-17
3.200000583709311286e+01,1.199999999999999858e+02,-7.926607621378452558e-17
3.200000603760692286e+01,1.199999999999999858e+02,-8.198899715779145906e-17
3.200000623899158825e+01,1.199999999999999858e+02,-8.472374406479987760e-17
3.200000644125020699e+01,1.199999999999999858e+02,-8.747035898530879325e-17
3.200000664438556441e+01,1.199999999999999858e+02,-9.022887976476729217e-17
3.200000684840016874e+01,1.199999999999999858e+02,-9.299934046407957657e-17
3.200000705329627237e+01,1.199999999999999858e+02,-9.578177173805940626e-17
3.200000725907591459e+01,1.199999999999999858e+02,-9.857620117603917247e-17
3.200000746574092148e+01,1.199999999999999858e+02,-1.013826536084180285e-16
3.200000767329294149e+01,1.199999999999999858e+02,-1.042011513825552186e-16
3.200000788173344546e+01,1.199999999999999858e+02,-1.070317146110740562e-16
3.200000809106377631e+01,1.199999999999999858e+02,-1.098743613953355199e-16
3.200000830128512774e+01,1.199999999999999858e+02,-1.127291080265645040e-16
3.200000851239858690e+01,1.199999999999999858e+02,-1.155959691668633947e-16
3.200000872440512012e+01,1.199999999999999858e+02,-1.184749580121243582e-16
3.200000893730560136e+01,1.199999999999999858e+02,-1.213660864386503195e-16
3.200000915110081934e+01,1.199999999999999858e+02,-1.242693651351139381e-16
3.200000936579148458e+01,1.199999999999999858e+02,-1.271848037213205927e-16
3.200000958137822238e+01,1.199999999999999858e+02,-1.301124108550951144e-16
3.200000979786162958e+01,1.199999999999999858e+02,-1.330521943284798734e-16
3.200001001524220356e+01,1.199999999999999858e+02,-1.360041611543130027e-16
3.200001023352042040e+01,1.199999999999999858e+02,-1.389683176441488000e-16
3.200001045269668509e+01,1.199999999999999858e+02,-1.419446694783861553e-16
3.200001067277138844e+01,1.199999999999999858e+02,-1.449332217693840549e-16
3.200001089374485730e+01,1.199999999999999858e+02,-1.479339791182655814e-16
3.200001111561740430e+01,1.199999999999999858e+02,-1.509469456660415488e-16
3.200001133838929945e+01,1.199999999999999858e+02,-1.539721251396216278e-16
3.200001156206079855e+01,1.199999999999999858e+02,-1.570095208932245642e-16
3.200001178663210766e+01,1.199999999999999858e+02,-1.600591359456472217e-16
3.200001201210344703e+01,1.199999999999999858e+02,-1.631209730138067751e-16
3.200001223847498721e+01,1.199999999999999858e+02,-1.661950345429286917e-16
3.200001246574688452e+01,1.199999999999999858e+02,-1.692813227337158895e-16
3.200001269391928105e+01,1.199999999999999858e+02,-1.723798395668009603e-16
3.200001292299232603e+01,1.199999999999999858e+02,-1.754905868247532933e-16
3.200001315296613313e+01,1.199999999999999858e+02,-1.786135661118852773e-16
3.200001338384079475e+01,1.199999999999999858e+02,-1.817487788720781164e-16
3.200001361561641744e+01,1.199999999999999858e+02,-1.848962264048248695e-16
3.200001384829308648e+01,1.199999999999999858e+02,-1.880559098796692921e-16
3.200001408187088003e+01,1.199999999999999858e+02,-1.912278303492007669e-16
3.200001431634986915e+01,1.199999999999999858e+02,-1.944119887607497331e-16
3.200001455173010356e+01,1.199999999999999858e+02,-1.976083859669135812e-16
3.200001478801165433e+01,1.199999999999999858e+02,-2.008170227350299847e-16
3.200001502519457830e+01,1.199999999999999858e+02,-2.040378997557028104e-16
3.200001526327889678e+01,1.199999999999999858e+02,-2.072710176504755902e-16
3.200001550226467373e+01,1.199999999999999858e+02,-2.105163769787374559e-16
3.200001574215193045e+01,1.199999999999999858e+02,-2.137739782439386732e-16
3.200001598294071670e+01,1.199999999999999858e+02,-2.170438218991844290e-16
3.200001622463104667e+01,1.199999999999999858e+02,-2.203259083522694412e-16
3.200001646722294879e+01,1.199999999999999858e+02,-2.236202379702089041e-16
3.200001671071646570e+01,1.199999999999999858e+02,-2.269268110833165540e-16
3.200001695511159738e+01,1.199999999999999858e+02,-2.302456279888746971e-16
3.200001720040837228e+01,1.199999999999999858e+02,-2.335766889544374409e-16
3.200001744660680458e+01,1.199999999999999858e+02,-2.369199942208034426e-16
3.200001769370692273e+01,1.199999999999999858e+02,-2.402755440046915285e-16
3.200001794170872671e+01,1.199999999999999858e+02,-2.436433385011486913e-16
3.200001819061223074e+01,1.199999999999999858e+02,-2.470233778857170914e-16
3.200001844041746324e+01,1.199999999999999858e+02,-2.504156623163848112e-16
3.200001869112441000e+01,1.199999999999999858e+02,-2.538201919353410707e-16
3.200001894273309944e+01,1.199999999999999858e+02,-2.572369668705561185e-16
